"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore.RetailStoreGroup.Description","RetailStore.DeliveryMethod","RetailStore.Priority","Name","RetailStore.RetailStoreGroupName_Custom","Visitor.UniqueUserName","CreatedById","Visitor.FullPhotoUrl","RetailStore.AccountId","Visitor.UserType","StatusRemarks","Visitor.Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore.RetailStoreGroup.Name","RetailStore.Location.Address.City","ActualVisitStartTime_YearMonthDay","RetailStore.Account.Industry","RetailStore.PrimaryContact.Name","PlannedVisitStartTime","RetailStore.Account.Type","Visitor.SmallPhotoUrl","CreatedDate","Id","RetailStore.Id","RetailStore.RetailLocationGroupId","RetailStore.Account.AccountSource","RetailStore.Location.Address.Name","InstructionDescription","RetailStore.Account.Parent_Account_Names","RetailStore.Location.Address.PostalCode","VisitPriority","Visitor.Name","RetailStore.Name","OwnerId","RetailStore.Location.Name","Visitor.Role.ParentRoleId","Visitor.Computed_ParentID","RetailStore.Location.Address.Country","RetailStore.PrimaryContact.MobilePhone","Visitor.ParentPath","RetailStore.PrimaryContact.Phone","RetailStore.StoreType","RetailStore.PrimaryContactId","RetailStore.Account.Name","RetailStore.Location.Address.State","RetailStore.PrimaryContact.Email","RetailStore.PrimaryContact.Department","RetailStore.Account.Phone","RetailStore.Description","SystemModstamp","Visitor.Role.Name","RetailStore.PrimaryContact.Description","Visitor.Parents","Visitor.ManagerId","LastModifiedById","RetailStore.Account.Parent_Account_NamesPath","ActualVisitDuration","RetailStore.DeliveryFrequency","RetailStore.Location.LocationLevel","RetailStore.Account.AnnualRevenue","PlannedVisitDuration"
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2020-02-09T12:48:13.000Z","Description of Dmart Location Group 2","Van","Medium","00002432","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahYHIAZ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Planned",,"0YQB00000004E0uOAE","false",,"Midwest","Chagrin Falls",,"Food & Beverage","Fletcher Flosi","2020-02-09T12:10:52.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004Sq9KAE","0YQB00000004E0uOAE","0Y2B00000004DVxKAM",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition","44023","Medium","Wendy Keener","Rondel Store - Austin East","005B0000007GkqyIAC","Dmart Location 7","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Geauga",,"00EB0000000gPdpMAE","815-828-2147","Regular","003B000000HndC8IAJ","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",0,3,1,,37
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2019-07-05T00:41:44.000Z","Description of Dmart Location Group 4","Truck","High","00002585","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYGIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Abandoned","2019-07-05T00:41:44.000Z","0YQB00000004E0xOAE","false","2019-07-04T23:50:21.000Z","South","Mc Minnville","2019-07-04","Construction","Graciela Ruta","2019-07-04T23:50:21.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqAKAU","0YQB00000004E0xOAE","0Y2B00000004DW0KAM",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition","37110","Medium","Vanessa Riden","Rondel Store - Evanston","005B0000007GkqyIAC","Dmart Location 10",,,"Warren",,,"440-780-8425","Regular","003B000000HndC2IAJ","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",51,2,1,,51
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2019-03-15T12:51:12.000Z","Description of Dmart Location Group 2","Van","Medium","00002657","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahYHIAZ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Abandoned","2019-03-15T12:51:12.000Z","0YQB00000004E0uOAE","false","2019-03-15T11:33:08.000Z","Midwest","Chagrin Falls","2019-03-15","Food & Beverage","Fletcher Flosi","2019-03-15T11:33:08.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqBKAU","0YQB00000004E0uOAE","0Y2B00000004DVxKAM",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition","44023","Medium","Valerie Juhas","Rondel Store - Austin East","005B0000007GkqyIAC","Dmart Location 7","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Geauga",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","815-828-2147","Regular","003B000000HndC8IAJ","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",78,3,1,,78
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2018-09-22T01:06:59.000Z","Description of Dmart Location Group 2","Van","Low","00002637","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahYEIAZ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Abandoned","2018-09-22T01:06:59.000Z","0YQB00000004E0yOAE","false","2018-09-21T23:51:09.000Z","Midwest","Taylor","2018-09-21","Finance","Mitsue Tollner","2018-09-21T23:51:09.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqCKAU","0YQB00000004E0yOAE","0Y2B00000004DVxKAM",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition","48180","Low","Valerie Juhas","Alpine Nutrition - Glendale","005B0000007GkqyIAC","Dmart Location 12","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Wayne",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","773-573-6914","Regular","003B000000HndBvIAJ","Fare Merchants","MI","mitsue_tollner@yahoo.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",75,3,1,,75
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2018-04-18T01:39:28.000Z","Description of Dmart Location Group 2","Van","High","00002522","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahYEIAZ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Planned",,"0YQB00000004E18OAE","false",,"Midwest","Anchorage",,"Finance","Meaghan Garufi","2018-04-18T00:48:25.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqDKAU","0YQB00000004E18OAE","0Y2B00000004DVxKAM",,"A00000004","Please complete the visit and collect all the KPIs","Alpine Nutrition","99501","Medium","Wendy Keener","NTO Store - Ferry Plaza Market","005B0000007GkqyIAC","Dmart Location 21","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Anchorage",,"00EB0000000gPdpMAE","931-313-9635","Regular","003B000000HndC5IAJ","Fare Merchants","AK","meaghan@hotmail.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",0,1,1,,51
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2020-04-18T22:41:20.000Z","Description of Dmart Location Group 4","Van","Low","00002650","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYEIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Abandoned","2020-04-18T22:41:20.000Z","0YQB00000004E1BOAU","false","2020-04-18T21:12:08.000Z","South","Middlesex","2020-04-18","Finance","Josephine Darakjy","2020-04-18T21:12:08.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqEKAU","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","High","Ely Fortino","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Middlesex",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007DFG6IAO","Alpine Nutrition/Northern Trail Outfitters",89,5,1,,89
"2020-10-23T17:32:40.000Z","005B0000007DFGPIA4","2019-07-30T06:39:15.000Z","Description of Dmart Location Group 1","Truck","Medium","00002719","Bay Area","Bill Malley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","001B000001LahYFIAZ","Standard",,"billeast.cnhkgac2k0xw@cga228dev.demo","Abandoned","2019-07-30T06:39:15.000Z","0YQB00000004E15OAE","false","2019-07-30T05:45:53.000Z","Bay Area","Chicago","2019-07-30","Transportation","Willard Kolmetz","2019-07-30T05:45:53.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqFKAU","0YQB00000004E15OAE","0Y2B00000004DVzKAM",,"A00000007","Please complete the visit and collect all the KPIs","Alpine Nutrition","60632","High","Bill Malley","Nutrition Stop - Elkhorn","005B0000007GkqyIAC","Dmart Location 18","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Cook",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","972-303-9197","Regular","003B000000HndCBIAZ","Alpine Nutrition","IL","willard@hotmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",53,10,1,,53
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2020-03-24T08:50:29.000Z","Description of Dmart Location Group 5","Van","Low","00002733","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Abandoned","2020-03-24T08:50:29.000Z","0YQB00000004E0vOAE","false","2020-03-24T08:00:02.000Z","West","Laredo","2020-03-24","Food & Beverage","Alisha Slusarski","2020-03-24T08:00:02.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqGKAU","0YQB00000004E0vOAE","0Y2B00000004DVyKAM",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition","78045","Low","Vince Breland","Rondel Store - Chicago Streeterville","005B0000007GkqyIAC","Dmart Location 8",,,"Webb",,,"732-658-3154","Regular","003B000000HndCDIAZ","Rondel Account","TX","alisha@slusarski.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",50,5,1,,50
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2019-12-26T07:38:55.000Z","Description of Dmart Location Group 3","Van","Low","00002321","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahYEIAZ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2019-12-26T07:38:55.000Z","0YQB00000004E17OAE","false","2019-12-26T06:23:35.000Z","Northeast","Hamilton","2019-12-26","Finance","Veronika Inouye","2019-12-26T06:23:35.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqHKAU","0YQB00000004E17OAE","0Y2B00000004DVwKAM",,"A00000005","Please complete the visit and collect all the KPIs","Alpine Nutrition","45011","Medium","Chantelle Arceo","Fare Merchants - Irving","005B0000007GkqyIAC","Dmart Location 20","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Butler",,"00EB0000000gPdpMAE","408-540-1785","Regular","003B000000HndCAIAZ","Fare Merchants","OH","vinouye@aol.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",75,7,1,,75
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2020-02-26T02:21:14.000Z","Description of Dmart Location Group 4","Truck","High","00002735","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYGIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Abandoned","2020-02-26T02:21:14.000Z","0YQB00000004E0xOAE","false","2020-02-26T01:14:17.000Z","South","Mc Minnville","2020-02-26","Construction","Graciela Ruta","2020-02-26T01:14:17.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqIKAU","0YQB00000004E0xOAE","0Y2B00000004DW0KAM",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition","37110","Medium","Vanessa Riden","Rondel Store - Evanston","005B0000007GkqyIAC","Dmart Location 10",,,"Warren",,,"440-780-8425","Regular","003B000000HndC2IAJ","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",66,2,1,,66
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2020-03-07T12:51:13.000Z","Description of Dmart Location Group 4","Van","Medium","00002315","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYGIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Abandoned","2020-03-07T12:51:13.000Z","0YQB00000004E11OAE","false","2020-03-07T11:35:46.000Z","South","San Jose","2020-03-07","Construction","Sage Wieser","2020-03-07T11:35:46.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqJKAU","0YQB00000004E11OAE","0Y2B00000004DW0KAM",,"A00000022","Please complete the visit and collect all the KPIs","Alpine Nutrition","95111","Medium","Vanessa Riden","Alpine Nutrition Outlet (Hayward)","005B0000007GkqyIAC","Dmart Location 15",,,"Santa Clara",,,"605-414-2147","Regular","003B000000HndBxIAJ","Nutrition Stop Account","CA","sage_wieser@cox.net",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007DFG6IAO","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",75,3,1,,75
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2020-01-07T01:07:52.000Z","Description of Dmart Location Group 4","Van","Low","00002550","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYEIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Planned",,"0YQB00000004E1BOAU","false",,"South","Middlesex",,"Finance","Josephine Darakjy","2020-01-07T00:39:38.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqKKAU","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","Low","Ely Fortino","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Middlesex",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",0,5,1,,28
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2018-11-20T13:33:08.000Z","Description of Dmart Location Group 1","Van","Low","00002654","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahY9IAJ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Abandoned","2018-11-20T13:33:08.000Z","0YQB00000004E0rOAE","false","2018-11-20T12:41:18.000Z","Bay Area","Kulpsville","2018-11-20","Manufacturing","Yuki Whobrey","2018-11-20T12:41:18.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqLKAU","0YQB00000004E0rOAE","0Y2B00000004DVzKAM",,"A00000011","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","19443","Medium","Cindy Timmel","NTO Store - Alameda","005B0000007GkqyIAC","Dmart Location 4",,,"Montgomery",,,"313-288-7937","Regular","003B000000HndC7IAJ","Northern Trail Outfitters","PA","yuki_whobrey@aol.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",51,3,1,,51
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2019-12-23T01:10:10.000Z","Description of Dmart Location Group 3","Van","High","00002506","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahY9IAJ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Planned",,"0YQB00000004E0tOAE","false",,"Northeast","Los Angeles",,"Manufacturing","James Butt","2019-12-23T00:54:13.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqMKAU","0YQB00000004E0tOAE","0Y2B00000004DVwKAM",,"A00000013","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","90034","High","Kasey Kippley","Rondel Store - San Francisco Central","005B0000007GkqyIAC","Dmart Location 6","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Los Angeles",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","504-621-8927","Regular","003B000000HndBpIAJ","Northern Trail Outfitters","CA","jbutt@gmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",0,1,1,,15
"2020-10-23T17:32:40.000Z","005B0000007DFGPIA4","2019-03-27T06:03:00.000Z","Description of Dmart Location Group 1","Van","Low","00002359","Bay Area","Bill Malley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","001B000001LahYGIAZ","Standard",,"billeast.cnhkgac2k0xw@cga228dev.demo","Abandoned","2019-03-27T06:03:00.000Z","0YQB00000004E0wOAE","false","2019-03-27T05:44:52.000Z","Bay Area","Phoenix","2019-03-27","Construction","Maryann Royster","2019-03-27T05:44:52.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqNKAU","0YQB00000004E0wOAE","0Y2B00000004DVzKAM",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition","85013","High","Bill Malley","Rondel Store - Chicago South Loop","005B0000007GkqyIAC","Dmart Location 9","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Maricopa",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","518-966-7987","Regular","003B000000HndCCIAZ","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",18,5,1,,18
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2018-10-22T18:16:11.000Z","Description of Dmart Location Group 4","Truck","High","00002660","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYGIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Abandoned","2018-10-22T18:16:11.000Z","0YQB00000004E0xOAE","false","2018-10-22T17:59:54.000Z","South","Mc Minnville","2018-10-22","Construction","Graciela Ruta","2018-10-22T17:59:54.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqOKAU","0YQB00000004E0xOAE","0Y2B00000004DW0KAM",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition","37110","Medium","Ely Fortino","Rondel Store - Evanston","005B0000007GkqyIAC","Dmart Location 10","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Warren",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","440-780-8425","Regular","003B000000HndC2IAJ","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",16,2,1,,16
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2019-03-12T00:30:18.000Z","Description of Dmart Location Group 4","Van","Low","00002375","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYEIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Abandoned","2019-03-12T00:30:18.000Z","0YQB00000004E1BOAU","false","2019-03-11T23:40:28.000Z","South","Middlesex","2019-03-11","Finance","Josephine Darakjy","2019-03-11T23:40:28.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqPKAU","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","Medium","Vanessa Riden","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24",,,"Middlesex",,,"810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",49,5,1,,49
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2020-01-18T17:21:40.000Z","Description of Dmart Location Group 3","Van","Low","00002696","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahYEIAZ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Abandoned","2020-01-18T17:21:40.000Z","0YQB00000004E17OAE","false","2020-01-18T16:29:01.000Z","Northeast","Hamilton","2020-01-18","Finance","Veronika Inouye","2020-01-18T16:29:01.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqQKAU","0YQB00000004E17OAE","0Y2B00000004DVwKAM",,"A00000005","Please complete the visit and collect all the KPIs","Alpine Nutrition","45011","Medium","Kasey Kippley","Fare Merchants - Irving","005B0000007GkqyIAC","Dmart Location 20","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Butler",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","408-540-1785","Regular","003B000000HndCAIAZ","Fare Merchants","OH","vinouye@aol.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007DFG6IAO","Alpine Nutrition/Northern Trail Outfitters",52,7,1,,52
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2018-03-19T17:36:21.000Z","Description of Dmart Location Group 5","Van","Low","00002438","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYEIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Planned",,"0YQB00000004E0zOAE","false",,"West","Rockford",,"Finance","Abel Maclead","2018-03-19T16:59:33.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqRKAU","0YQB00000004E0zOAE","0Y2B00000004DVyKAM",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition","61109","Medium","Ricky Coyier","Alpine Nutrition - Noe Valley","005B0000007GkqyIAC","Dmart Location 13",,,"Winnebago",,,"631-335-3414","Regular","003B000000HndC0IAJ","Fare Merchants","IL","amaclead@gmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",0,7,1,,36
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2019-10-30T01:21:44.000Z","Description of Dmart Location Group 4","Truck","High","00002710","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYGIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Abandoned","2019-10-30T01:21:44.000Z","0YQB00000004E0xOAE","false","2019-10-30T00:18:32.000Z","South","Mc Minnville","2019-10-30","Construction","Graciela Ruta","2019-10-30T00:18:32.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SqSKAU","0YQB00000004E0xOAE","0Y2B00000004DW0KAM",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition","37110","High","Ely Fortino","Rondel Store - Evanston","005B0000007GkqyIAC","Dmart Location 10","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Warren",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","440-780-8425","Regular","003B000000HndC2IAJ","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",63,2,1,,63
