ACCOUNTID,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTSERVICEMODEL,ACCOUNTTOTALAUMPRIMARYOWNER,ACCOUNTTOTALFINACCTSPRIMARYOWNER,ACCOUNTTOTALHELDFINACCTSPRIMARYOWNER,BALANCE,CREATEDDATE,FINANCIALACCOUNTTYPE,HELDAWAY,ID,JOINTOWNERID,MANAGED,OWNERCITY,OWNEREMAIL,OWNERID,OWNERNAME,OWNERROLENAME,OWNERSHIP,OWNERSMALLPHOTOURL,OWNERSTATE,RECORDTYPENAME,LastProcessedDate
0011U00000KuFaRQAV,Aggressive Growth,High Net Worth Families,Zoe Herring,Tier 1,0.0,0.0,0.0,140489.0,2019-07-30,Fixed Annuity,false,FinAcct-0011U00000KuFaRQAV-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFaRQAV,Aggressive Growth,High Net Worth Families,Zoe Herring,Tier 1,0.0,0.0,0.0,300325.3,2019-08-02,Mutual Fund,true,FinAcct-0011U00000KuFaRQAV-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFaSQAV,Aggressive Growth,Affluent Professionals,Xander Howell,Tier 2,0.0,0.0,0.0,106418.0,2019-08-02,Checking,false,FinAcct-0011U00000KuFaSQAV-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Bank Account,2020-05-25
0011U00000KuFaSQAV,Aggressive Growth,Affluent Professionals,Xander Howell,Tier 2,0.0,0.0,0.0,43699.0,2019-07-31,Mutual Fund,false,FinAcct-0011U00000KuFaSQAV-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFaSQAV,Aggressive Growth,Affluent Professionals,Xander Howell,Tier 2,0.0,0.0,0.0,217651.59999999998,2019-08-01,Mutual Fund,true,FinAcct-0011U00000KuFaSQAV-2,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFaTQAV,Balanced Growth,Affluent Professionals,Leah Wolfe,Tier 3,0.0,0.0,0.0,148722.0,2019-08-04,Managed Account,false,FinAcct-0011U00000KuFaTQAV-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFaTQAV,Balanced Growth,Affluent Professionals,Leah Wolfe,Tier 3,0.0,0.0,0.0,175745.0,2019-08-01,Mutual Fund,true,FinAcct-0011U00000KuFaTQAV-1,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFaUQAV,Aggressive Growth,High Net Worth Families,Hop Lindsey,Tier 1,0.0,0.0,0.0,112008.0,2019-08-09,Mutual Fund,true,FinAcct-0011U00000KuFaUQAV-0,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFaUQAV,Aggressive Growth,High Net Worth Families,Hop Lindsey,Tier 1,0.0,0.0,0.0,66218.0,2019-08-08,Managed Account,false,FinAcct-0011U00000KuFaUQAV-1,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFaUQAV,Aggressive Growth,High Net Worth Families,Hop Lindsey,Tier 1,0.0,0.0,0.0,153413.0,2019-08-09,Mutual Fund,true,FinAcct-0011U00000KuFaUQAV-2,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Mutual Fund Investment,2020-05-25
0011U00000KuFaVQAV,Income,Affluent Professionals,Graham Salazar,Tier 1,0.0,0.0,0.0,13550.0,2019-08-10,Mutual Fund,false,FinAcct-0011U00000KuFaVQAV-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFaVQAV,Income,Affluent Professionals,Graham Salazar,Tier 1,0.0,0.0,0.0,121226.0,2019-08-07,Checking,false,FinAcct-0011U00000KuFaVQAV-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFaVQAV,Income,Affluent Professionals,Graham Salazar,Tier 1,0.0,0.0,0.0,192760.0,2019-08-07,Brokerage,false,FinAcct-0011U00000KuFaVQAV-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFaVQAV,Income,Affluent Professionals,Graham Salazar,Tier 1,0.0,0.0,0.0,501064.0,2019-08-06,Mutual Fund,true,FinAcct-0011U00000KuFaVQAV-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFaWQAV,Income,Mass Market,Chastity Stevens,Tier 1,0.0,0.0,0.0,50866.0,2019-08-06,Managed Account,false,FinAcct-0011U00000KuFaWQAV-0,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFaWQAV,Income,Mass Market,Chastity Stevens,Tier 1,0.0,0.0,0.0,273755.0,2019-08-07,Mutual Fund,false,FinAcct-0011U00000KuFaWQAV-1,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFaWQAV,Income,Mass Market,Chastity Stevens,Tier 1,0.0,0.0,0.0,65708.0,2019-08-06,Savings,false,FinAcct-0011U00000KuFaWQAV-2,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Savings Account,2020-05-25
0011U00000KuFaWQAV,Income,Mass Market,Chastity Stevens,Tier 1,0.0,0.0,0.0,173166.0,2019-08-11,Fixed Annuity,true,FinAcct-0011U00000KuFaWQAV-3,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Investment Account,2020-05-25
0011U00000KuFaXQAV,Growth,Retired,Asher Moore,Tier 1,0.0,0.0,0.0,23911.0,2019-08-09,Managed Account,false,FinAcct-0011U00000KuFaXQAV-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFaXQAV,Growth,Retired,Asher Moore,Tier 1,0.0,0.0,0.0,185175.0,2019-08-07,Fixed Annuity,false,FinAcct-0011U00000KuFaXQAV-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFaXQAV,Growth,Retired,Asher Moore,Tier 1,0.0,0.0,0.0,1.0,2019-08-10,Savings,false,FinAcct-0011U00000KuFaXQAV-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Savings Account,2020-05-25
0011U00000KuFaXQAV,Growth,Retired,Asher Moore,Tier 1,0.0,0.0,0.0,123700.0,2019-08-07,Savings,false,FinAcct-0011U00000KuFaXQAV-3,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Savings Account,2020-05-25
0011U00000KuFaXQAV,Growth,Retired,Asher Moore,Tier 1,0.0,0.0,0.0,564976.52,2019-08-11,Brokerage,true,FinAcct-0011U00000KuFaXQAV-4,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFaYQAV,Income,Retired,Jael Hoffman,Tier 2,0.0,0.0,0.0,57371.0,2019-08-16,Fixed Annuity,false,FinAcct-0011U00000KuFaYQAV-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFaYQAV,Income,Retired,Jael Hoffman,Tier 2,0.0,0.0,0.0,287154.0,2019-08-15,Fixed Annuity,false,FinAcct-0011U00000KuFaYQAV-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFaYQAV,Income,Retired,Jael Hoffman,Tier 2,0.0,0.0,0.0,282194.0,2019-08-15,Savings,false,FinAcct-0011U00000KuFaYQAV-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Savings Account,2020-05-25
0011U00000KuFaYQAV,Income,Retired,Jael Hoffman,Tier 2,0.0,0.0,0.0,272884.5,2019-08-18,Mutual Fund,true,FinAcct-0011U00000KuFaYQAV-3,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,High Net Worth Families,Savannah Kent,Tier 2,0.0,0.0,0.0,235367.0,2019-08-14,Checking,false,FinAcct-0011U00000KuFaZQAV-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Bank Account,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,High Net Worth Families,Savannah Kent,Tier 2,0.0,0.0,0.0,168255.0,2019-08-18,Brokerage,false,FinAcct-0011U00000KuFaZQAV-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,High Net Worth Families,Savannah Kent,Tier 2,0.0,0.0,0.0,165358.0,2019-08-14,Cash Management Account,false,FinAcct-0011U00000KuFaZQAV-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Bank Account,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,High Net Worth Families,Savannah Kent,Tier 2,0.0,0.0,0.0,480178.44999999995,2019-08-16,Managed Account,true,FinAcct-0011U00000KuFaZQAV-3,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFacQAF,Aggressive Growth,Mass Market,Alexander Hayden,Tier 3,0.0,0.0,0.0,121953.0,2019-08-27,Mutual Fund,false,FinAcct-0011U00000KuFacQAF-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFacQAF,Aggressive Growth,Mass Market,Alexander Hayden,Tier 3,0.0,0.0,0.0,301941.0,2019-08-30,Brokerage,false,FinAcct-0011U00000KuFacQAF-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFacQAF,Aggressive Growth,Mass Market,Alexander Hayden,Tier 3,0.0,0.0,0.0,305024.0,2019-08-31,Brokerage,false,FinAcct-0011U00000KuFacQAF-2,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFacQAF,Aggressive Growth,Mass Market,Alexander Hayden,Tier 3,0.0,0.0,0.0,114613.0,2019-08-28,Fixed Annuity,false,FinAcct-0011U00000KuFacQAF-3,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFacQAF,Aggressive Growth,Mass Market,Alexander Hayden,Tier 3,0.0,0.0,0.0,382978.39999999997,2019-09-01,Brokerage,true,FinAcct-0011U00000KuFacQAF-4,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFadQAF,Growth,Affluent Professionals,Colton Hall,Tier 1,0.0,0.0,0.0,70120.0,2019-09-08,Managed Account,false,FinAcct-0011U00000KuFadQAF-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFadQAF,Growth,Affluent Professionals,Colton Hall,Tier 1,0.0,0.0,0.0,12970.0,2019-09-03,Savings,false,FinAcct-0011U00000KuFadQAF-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Savings Account,2020-05-25
0011U00000KuFadQAF,Growth,Affluent Professionals,Colton Hall,Tier 1,0.0,0.0,0.0,77020.0,2019-09-08,Managed Account,false,FinAcct-0011U00000KuFadQAF-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFadQAF,Growth,Affluent Professionals,Colton Hall,Tier 1,0.0,0.0,0.0,292529.0,2019-09-04,Mutual Fund,true,FinAcct-0011U00000KuFadQAF-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFaeQAF,Balanced Growth,Millennials,Quin Hammond,Tier 3,0.0,0.0,0.0,169462.0,2019-09-07,Savings,false,FinAcct-0011U00000KuFaeQAF-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Savings Account,2020-05-25
0011U00000KuFaeQAF,Balanced Growth,Millennials,Quin Hammond,Tier 3,0.0,0.0,0.0,394332.5,2019-09-04,Brokerage,true,FinAcct-0011U00000KuFaeQAF-1,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFaeQAF,Balanced Growth,Millennials,Quin Hammond,Tier 3,0.0,0.0,0.0,43017.0,2019-09-07,Checking,false,FinAcct-0011U00000KuFaeQAF-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFaeQAF,Balanced Growth,Millennials,Quin Hammond,Tier 3,0.0,0.0,0.0,164668.0,2019-09-05,Mutual Fund,false,FinAcct-0011U00000KuFaeQAF-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFagQAF,Balanced Growth,Mass Market,Ashton Fry,Tier 1,0.0,0.0,0.0,93700.0,2019-09-06,Brokerage,false,FinAcct-0011U00000KuFagQAF-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFagQAF,Balanced Growth,Mass Market,Ashton Fry,Tier 1,0.0,0.0,0.0,320697.9,2019-09-06,Mutual Fund,true,FinAcct-0011U00000KuFagQAF-1,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFagQAF,Balanced Growth,Mass Market,Ashton Fry,Tier 1,0.0,0.0,0.0,158700.0,2019-09-07,Mutual Fund,false,FinAcct-0011U00000KuFagQAF-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFahQAF,Growth,Affluent Professionals,Xavier Vance,Tier 3,0.0,0.0,0.0,169547.0,2019-09-03,Mutual Fund,false,FinAcct-0011U00000KuFahQAF-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFahQAF,Growth,Affluent Professionals,Xavier Vance,Tier 3,0.0,0.0,0.0,51362.0,2019-09-04,Mutual Fund,false,FinAcct-0011U00000KuFahQAF-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFahQAF,Growth,Affluent Professionals,Xavier Vance,Tier 3,0.0,0.0,0.0,200960.69999999998,2019-09-04,Savings,true,FinAcct-0011U00000KuFahQAF-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Savings Account,2020-05-25
0011U00000KuFaiQAF,Aggressive Growth,Millennials,Merritt Bishop,Tier 1,0.0,0.0,0.0,165430.0,2019-09-14,Brokerage,false,FinAcct-0011U00000KuFaiQAF-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFaiQAF,Aggressive Growth,Millennials,Merritt Bishop,Tier 1,0.0,0.0,0.0,160280.0,2019-09-14,Fixed Annuity,true,FinAcct-0011U00000KuFaiQAF-1,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFaiQAF,Aggressive Growth,Millennials,Merritt Bishop,Tier 1,0.0,0.0,0.0,46985.0,2019-09-15,Mutual Fund,true,FinAcct-0011U00000KuFaiQAF-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFakQAF,Balanced Growth,Millennials,Hannah Perkins,Tier 2,0.0,0.0,0.0,72023.0,2019-09-12,Mutual Fund,false,FinAcct-0011U00000KuFakQAF-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFakQAF,Balanced Growth,Millennials,Hannah Perkins,Tier 2,0.0,0.0,0.0,124345.0,2019-09-13,Mutual Fund,false,FinAcct-0011U00000KuFakQAF-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFakQAF,Balanced Growth,Millennials,Hannah Perkins,Tier 2,0.0,0.0,0.0,259034.0,2019-09-12,Mutual Fund,true,FinAcct-0011U00000KuFakQAF-2,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFalQAF,Balanced Growth,Retired,Eleanor Callahan,Tier 2,0.0,0.0,0.0,110868.0,2019-09-12,Mutual Fund,false,FinAcct-0011U00000KuFalQAF-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFalQAF,Balanced Growth,Retired,Eleanor Callahan,Tier 2,0.0,0.0,0.0,58321.0,2019-09-11,Brokerage,false,FinAcct-0011U00000KuFalQAF-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFalQAF,Balanced Growth,Retired,Eleanor Callahan,Tier 2,0.0,0.0,0.0,148049.8,2019-09-15,Checking,true,FinAcct-0011U00000KuFalQAF-2,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Bank Account,2020-05-25
0011U00000KuFalQAF,Balanced Growth,Retired,Eleanor Callahan,Tier 2,0.0,0.0,0.0,119330.0,2019-09-10,Mutual Fund,false,FinAcct-0011U00000KuFalQAF-3,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFamQAF,Growth,Millennials,Maisie Kelly,Tier 1,0.0,0.0,0.0,155958.0,2019-09-19,Mutual Fund,false,FinAcct-0011U00000KuFamQAF-0,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Mutual Fund Investment,2020-05-25
0011U00000KuFamQAF,Growth,Millennials,Maisie Kelly,Tier 1,0.0,0.0,0.0,335824.0,2019-09-18,Cash Management Account,true,FinAcct-0011U00000KuFamQAF-1,,false,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Bank Account,2020-05-25
0011U00000KuFamQAF,Growth,Millennials,Maisie Kelly,Tier 1,0.0,0.0,0.0,281040.0,2019-09-22,Savings,false,FinAcct-0011U00000KuFamQAF-2,,true,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Savings Account,2020-05-25
0011U00000KuFanQAF,Balanced Growth,Retired,Glenna Bryan,Tier 2,0.0,0.0,0.0,53283.0,2019-09-29,Mutual Fund,false,FinAcct-0011U00000KuFanQAF-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFanQAF,Balanced Growth,Retired,Glenna Bryan,Tier 2,0.0,0.0,0.0,288863.0,2019-09-24,Mutual Fund,false,FinAcct-0011U00000KuFanQAF-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFanQAF,Balanced Growth,Retired,Glenna Bryan,Tier 2,0.0,0.0,0.0,123675.0,2019-09-24,Savings,false,FinAcct-0011U00000KuFanQAF-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Savings Account,2020-05-25
0011U00000KuFanQAF,Balanced Growth,Retired,Glenna Bryan,Tier 2,0.0,0.0,0.0,292394.0,2019-09-25,Fixed Annuity,true,FinAcct-0011U00000KuFanQAF-3,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
