"SBQQ__Quote__r.SBQQ__SalesRep__r.Role.ParentRole.DeveloperName","SBQQ__Quote__r.SBQQ__Opportunity2__r.LeadSource","SBQQ__Quote__r.SBQQ__Opportunity2__r.RecordTypeId","SBQQ__Quote__r.SBQQ__Opportunity2__r.NextStep","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.AccountSource","SBQQ__Quote__r.SBQQ__BillingState__c","SBQQ__BillingType__c","Name","SBQQ__Quote__r.Id","SBQQ__Quote__r.SBQQ__Opportunity2__r.IsWon","SBQQ__ProductName__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.Roles","IsScored","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.ParentRole.Name","SBQQ__Quote__r.SBQQ__Opportunity2__r.IsClosed","SBQQ__Quote__r.SBQQ__Opportunity2__r.CloseDate","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.Industry","SBQQ__Quote__r.SBQQ__SalesRep__r.UniqueUserName","SBQQ__Quote__r.SBQQ__SalesRep__r.Name","SBQQ__Quote__r.SBQQ__SalesRep__r.Username","SBQQ__Quote__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.Name","SBQQ__Quote__r.SBQQ__Opportunity2__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.RecordType.Name","SBQQ__Quote__r.SBQQ__BillingCountry__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.Name","SBQQ__Quote__r.Name","SBQQ__Quote__r.SBQQ__BillingName__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.ParentRoleId","SBQQ__Quote__r.SBQQ__Opportunity2__r.Competitor__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Type","Id","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.PhotoUrl","SBQQ__Quote__r.SBQQ__Opportunity2__r.Id","SBQQ__Renewal__c","SBQQ__Quote__r.SBQQ__Status__c","SBQQ__Quote__r.SBQQ__Primary__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.StageName","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.BillingState","SBQQ__ProductFamily__c","SBQQ__Quote__r.SBQQ__Type__c","SBQQ__Quote__r.SBQQ__SalesRep__r.UserRoleId","SBQQ__Quote__r.SBQQ__Opportunity2__r.OwnerId","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.RoleNames","SBQQ__BillingFrequency__c","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.RoleNamesPath","SBQQ__Quote__r.SBQQ__Opportunity2__r.ForecastCategoryName","SBQQ__Quote__r.SBQQ__Opportunity2__r.AccountId","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.BillingCountry","SBQQ__Quote__r.SBQQ__Opportunity2__r.Name","SBQQ__Quote__r.SBQQ__SalesRep__r.SmallPhotoUrl","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.DeveloperName","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.RolePath","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.Type","SBQQ__Quote__r.SBQQ__SalesRep__r.Role.Hierarchy_RoleNames","SBQQ__Quote__r.SBQQ__SalesRep__c","SBQQ__Quote__r.SBQQ__BillingFrequency__c","SBQQ__NetTotal__c","Pricing_Score","SBQQ__Quote__r.SBQQ__TotalCustomerDiscountAmount__c","SBQQ__CustomerPrice__c","SBQQ__Discount__c","SBQQ__ListPrice__c","SBQQ__Quote__r.SBQQ__CustomerDiscount__c","SBQQ__RegularTotal__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.NumberOfEmployees","SBQQ__Quote__r.SBQQ__Opportunity2__r.Account.AnnualRevenue","SBQQ__Quote__r.SBQQ__AdditionalDiscountAmount__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Amount","SBQQ__TotalDiscountAmount__c","SBQQ__Quote__r.SBQQ__DaysQuoteOpen__c","SBQQ__AdditionalDiscount__c","SBQQ__CustomerTotal__c","SBQQ__ListTotal__c","SBQQ__NetPrice__c","SBQQ__Quote__r.SBQQ__CustomerAmount__c","SBQQ__RegularPrice__c","SBQQ__Quote__r.SBQQ__ListAmount__c","SBQQ__EffectiveQuantity__c","SBQQ__Quantity__c","SBQQ__UpgradedQuantity__c","SBQQ__Quote__r.SBQQ__RegularAmount__c","SBQQ__Quote__r.SBQQ__SalesRep__r.UserTenure","SBQQ__Quote__r.SBQQ__SubscriptionTerm__c","SBQQ__TotalDiscountRate__c","SBQQ__Quote__r.SBQQ__NetAmount__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.Probability","Recommended_Discount__c","SBQQ__Quote__r.SBQQ__AverageCustomerDiscount__c","SBQQ__Quote__r.SBQQ__MarkupRate__c","SBQQ__Quote__r.SBQQ__Opportunity2__r.OpportunityAge","SBQQ__Quote__r.SBQQ__TargetCustomerAmount__c","SBQQ__OriginalPrice__c"
"RVPEast","Marketing Event","012B0000000ATFWIA4","calling up the chain","Data.com","NC",,"QL-0000744","a2dB0000000DlurIAC","false","Large Turbine","00EB0000000PSKWMA4","true","RVP East","false","2018-11-21","Manufacturing","Ely East (eeastr5vvjde1vmld@analytics.templates.demo.gs0)","Ely East","eeastr5vvjde1vmld@analytics.templates.demo.gs0","a2dB0000000DlurIAC","Lorita Ito","006B0000004OpYfIAK","Simple Opportunity","USA","East Sales","Q-00023","Homeland Company","00EB0000000PSKgMAO",,"New Business","a2ZB0000000DH4JMAW",,"006B0000004OpYfIAK","false","Draft","true","Discovery","NC","Product","Quote","00EB0000000PSKYMA4","005B0000004hsW6IAI","CEO",,"EastSales/RVPEast/VPSales/CEO","Best Case","001B000000mBLVyIAO","USA","Homeland Company - New Business - 55K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECII/T","EastSales","00EB0000000PSKgMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Small Business","CEO","005B0000004hsW6IAI",,700,1,49.5,700,0,700,0,700,22,250000000,0,55744.5,0,55,0,700,700,700,55744.5,700,55794,1,1,0,55744.5,62,24,0,55744.5,35,0,0.1,0,62,0,700
"RVPEast","Marketing Event","012B0000000ATFWIA4","calling up the chain","Data.com","NC",,"QL-0000745","a2dB0000000DlurIAC","false","Energy Meter","00EB0000000PSKWMA4","true","RVP East","false","2018-11-21","Manufacturing","Ely East (eeastr5vvjde1vmld@analytics.templates.demo.gs0)","Ely East","eeastr5vvjde1vmld@analytics.templates.demo.gs0","a2dB0000000DlurIAC","Lorita Ito","006B0000004OpYfIAK","Simple Opportunity","USA","East Sales","Q-00023","Homeland Company","00EB0000000PSKgMAO",,"New Business","a2ZB0000000DH4sMAG",,"006B0000004OpYfIAK","false","Draft","true","Discovery","NC","Product","Quote","00EB0000000PSKYMA4","005B0000004hsW6IAI","CEO",,"EastSales/RVPEast/VPSales/CEO","Best Case","001B000000mBLVyIAO","USA","Homeland Company - New Business - 55K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECII/T","EastSales","00EB0000000PSKgMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Small Business","CEO","005B0000004hsW6IAI",,445.5,0.3,49.5,89.1,0,99,0,445.5,22,250000000,0,55744.5,49.5,55,0,445.5,495,89.1,55744.5,89.1,55794,5,5,0,55744.5,62,24,10,55744.5,35,3,0.1,0,62,0,99
"SilverPartnersPartnerManager","Data.com","012B0000000ATFWIA4",,"Referral","UT",,"QL-0000434","a2dB0000000DluqIAC","true","Maintenance Contract","00EB0000000PSKWMA4","true","Jo Wilbur Partner Manager","true","2018-02-18","Healthcare & Life Sciences","Sean Silver","Sean Silver","ssilverzn1odd4wopsd@analytics.templates.demo.gs0","a2dB0000000DluqIAC","Jenine Wilcox","006B0000004OpY0IAK","Simple Opportunity","USA","Jo Wilbur Partner User","Q-00011","Accusage, Inc.","00EB0000000PSLHMA4",,"Services","a2ZB0000000DH7GMAW",,"006B0000004OpY0IAK","false","Draft","true","Closed Won","UT","Service","Quote","00EB0000000PSKcMAO","005B0000004hsWDIAY","CEO",,"SilverPartnersPartnerUser/SilverPartnersPartnerManager/SilverPartnersPartnerExecutive/DirChannel/VPSales/CEO","Closed","001B000000mBLWbIAO","USA","Accusage, Inc. - Services - 53K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIP/T","SilverPartnersPartnerUser","00EB0000000PSLHMA4/00EB0000000PSLGMA4/00EB0000000PSKhMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Mid-Market","CEO","005B0000004hsWDIAY",,0,0,74,26362.63,0,2200,0,0,380,0,74,33647.41,0,55,0,0,0,26362.63,53000,26400,53074,0,0,0,53074,62,12,0.142,53000,100,0,0.1,0,-187,53000,2200
"SilverPartnersPartnerManager","Data.com","012B0000000ATFWIA4",,"Referral","UT",,"QL-0000435","a2dB0000000DluqIAC","true","Remote Monitoring Subscription","00EB0000000PSKWMA4","true","Jo Wilbur Partner Manager","true","2018-02-18","Healthcare & Life Sciences","Sean Silver","Sean Silver","ssilverzn1odd4wopsd@analytics.templates.demo.gs0","a2dB0000000DluqIAC","Jenine Wilcox","006B0000004OpY0IAK","Simple Opportunity","USA","Jo Wilbur Partner User","Q-00011","Accusage, Inc.","00EB0000000PSLHMA4",,"Services","a2ZB0000000DH7HMAW",,"006B0000004OpY0IAK","false","Draft","true","Closed Won","UT","Product","Quote","00EB0000000PSKcMAO","005B0000004hsWDIAY","CEO",,"SilverPartnersPartnerUser/SilverPartnersPartnerManager/SilverPartnersPartnerExecutive/DirChannel/VPSales/CEO","Closed","001B000000mBLWbIAO","USA","Accusage, Inc. - Services - 53K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIP/T","SilverPartnersPartnerUser","00EB0000000PSLHMA4/00EB0000000PSLGMA4/00EB0000000PSKhMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Mid-Market","CEO","005B0000004hsWDIAY",,0,1,74,799,0,799,0,0,380,0,74,33647.41,0,55,0,0,0,799,53000,799,53074,0,0,0,53074,62,12,0,53000,100,0,0.1,0,-187,53000,799
"SilverPartnersPartnerManager","Data.com","012B0000000ATFWIA4",,"Referral","UT",,"QL-0000433","a2dB0000000DluqIAC","true","Energy Meter","00EB0000000PSKWMA4","true","Jo Wilbur Partner Manager","true","2018-02-18","Healthcare & Life Sciences","Sean Silver","Sean Silver","ssilverzn1odd4wopsd@analytics.templates.demo.gs0","a2dB0000000DluqIAC","Jenine Wilcox","006B0000004OpY0IAK","Simple Opportunity","USA","Jo Wilbur Partner User","Q-00011","Accusage, Inc.","00EB0000000PSLHMA4",,"Services","a2ZB0000000DH7FMAW",,"006B0000004OpY0IAK","false","Draft","true","Closed Won","UT","Product","Quote","00EB0000000PSKcMAO","005B0000004hsWDIAY","CEO",,"SilverPartnersPartnerUser/SilverPartnersPartnerManager/SilverPartnersPartnerExecutive/DirChannel/VPSales/CEO","Closed","001B000000mBLWbIAO","USA","Accusage, Inc. - Services - 53K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIP/T","SilverPartnersPartnerUser","00EB0000000PSLHMA4/00EB0000000PSLGMA4/00EB0000000PSKhMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Mid-Market","CEO","005B0000004hsWDIAY",,0,0,74,98.86,0,99,0,0,380,0,74,33647.41,0,55,0,0,0,98.86,53000,99,53074,0,0,0,53074,62,12,0.141,53000,100,0,0.1,0,-187,53000,99
"RVPCentral",,,,,"IL",,"QL-0000479","a2dB0000000DlvFIAS",,"Starter Kit","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7IMAW",,,"false","Draft","true",,,"Product","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,891.88,1.757307,12083,891.88,0,1000,0,1000,0,0,11934.5,0,108.12,55,108.12,891.88,1000,891.88,100000,1000,112083,1,1,0,111934.5,62,24,10.812,100000,0,19,10.8,0,0,100000,1000
"RVPCentral",,,,,"IL",,"QL-0000480","a2dB0000000DlvFIAS",,"Large Turbine","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7JMAW",,,"false","Draft","true",,,"Product","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,624.28,1.016918,12083,624.28,0,700,0,700,0,0,11934.5,0,75.72,55,75.72,624.28,700,624.28,100000,700,112083,1,1,0,111934.5,62,24,10.817,100000,0,11,10.8,0,0,100000,700
"RVPCentral",,,,,"IL",,"QL-0000481","a2dB0000000DlvFIAS",,"Energy Meter","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7KMAW",,,"false","Draft","true",,,"Product","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,397.3,1.367989,12083,79.46,0,99,0,445.5,0,0,11934.5,0,97.7,55,48.2,397.3,495,79.46,100000,89.1,112083,5,5,0,111934.5,62,24,19.737,100000,0,27,10.8,0,0,100000,99
"RVPCentral",,,,,"IL",,"QL-0000482","a2dB0000000DlvFIAS",,"Maintenance Contract","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7LMAW",,,"false","Draft","true",,,"Service","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,47088.91,0.554734,12083,47088.91,0,2200,0,52800,0,0,11934.5,0,5711.09,55,5711.09,47088.91,52800,47088.91,100000,52800,112083,1,1,0,111934.5,62,24,10.816,100000,0,6,10.8,0,0,100000,2200
"RVPCentral",,,,,"IL",,"QL-0000483","a2dB0000000DlvFIAS",,"Remote Monitoring Subscription","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7MMAW",,,"false","Draft","true",,,"Product","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,799,1,12083,799,0,799,0,799,0,0,11934.5,0,0,55,0,799,799,799,100000,799,112083,1,1,0,111934.5,62,24,0,100000,0,0,10.8,0,0,100000,799
"RVPCentral",,,,,"IL",,"QL-0000494","a2dB0000000DlvFIAS",,"Starter Kit","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7NMAW",,,"false","Draft","true",,,"Product","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,891.84,0.832101,12083,891.84,0,1000,0,1000,0,0,11934.5,0,108.16,55,108.16,891.84,1000,891.84,100000,1000,112083,1,1,0,111934.5,62,24,10.816,100000,0,9,10.8,0,0,100000,1000
"RVPCentral",,,,,"IL",,"QL-0000495","a2dB0000000DlvFIAS",,"Large Turbine","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7OMAW",,,"false","Draft","true",,,"Product","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,624.28,0.924471,12083,624.28,0,700,0,700,0,0,11934.5,0,75.72,55,75.72,624.28,700,624.28,100000,700,112083,1,1,0,111934.5,62,24,10.817,100000,0,10,10.8,0,0,100000,700
"RVPCentral",,,,,"IL",,"QL-0000496","a2dB0000000DlvFIAS",,"Energy Meter","00EB0000000PSKWMA4","true","RVP Central",,,,"Kasey Central (kcentralowbjepgm9cbq@analytics.templates.demo.gs0)","Kasey Central","kcentralowbjepgm9cbq@analytics.templates.demo.gs0","a2dB0000000DlvFIAS",,,,"USA","Central Sales","Q-00014","Aims Social, Inc.","00EB0000000PSKfMAO",,,"a2ZB0000000DH7PMAW",,,"false","Draft","true",,,"Product","Quote","00EB0000000PSKaMAO",,"CEO",,"CentralSales/RVPCentral/VPSales/CEO",,,,,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECIL/T","CentralSales","00EB0000000PSKfMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4",,"CEO","005B0000004hsW9IAI",,794.6,1.671987,12083,79.46,0,99,0,891,0,0,11934.5,0,195.4,55,96.4,794.6,990,79.46,100000,89.1,112083,10,10,0,111934.5,62,24,19.737,100000,0,33,10.8,0,0,100000,99
"RVPEast","Marketing Event","012B0000000ATFWIA4","calling up the chain","Data.com","NC",,"QL-0000746","a2dB0000000DlurIAC","false","Maintenance Contract","00EB0000000PSKWMA4","true","RVP East","false","2018-11-21","Manufacturing","Ely East (eeastr5vvjde1vmld@analytics.templates.demo.gs0)","Ely East","eeastr5vvjde1vmld@analytics.templates.demo.gs0","a2dB0000000DlurIAC","Lorita Ito","006B0000004OpYfIAK","Simple Opportunity","USA","East Sales","Q-00023","Homeland Company","00EB0000000PSKgMAO",,"New Business","a2ZB0000000DH4tMAG",,"006B0000004OpYfIAK","false","Draft","true","Discovery","NC","Service","Quote","00EB0000000PSKYMA4","005B0000004hsW6IAI","CEO",,"EastSales/RVPEast/VPSales/CEO","Best Case","001B000000mBLVyIAO","USA","Homeland Company - New Business - 55K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECII/T","EastSales","00EB0000000PSKgMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Small Business","CEO","005B0000004hsW6IAI",,52800,1,49.5,52800,0,2200,0,52800,22,250000000,0,55744.5,0,55,0,52800,52800,52800,55744.5,52800,55794,1,1,0,55744.5,62,24,0,55744.5,35,0,0.1,0,62,0,2200
"RVPEast","Marketing Event","012B0000000ATFWIA4","calling up the chain","Data.com","NC",,"QL-0000747","a2dB0000000DlurIAC","false","Remote Monitoring Subscription","00EB0000000PSKWMA4","true","RVP East","false","2018-11-21","Manufacturing","Ely East (eeastr5vvjde1vmld@analytics.templates.demo.gs0)","Ely East","eeastr5vvjde1vmld@analytics.templates.demo.gs0","a2dB0000000DlurIAC","Lorita Ito","006B0000004OpYfIAK","Simple Opportunity","USA","East Sales","Q-00023","Homeland Company","00EB0000000PSKgMAO",,"New Business","a2ZB0000000DH4uMAG",,"006B0000004OpYfIAK","false","Draft","true","Discovery","NC","Product","Quote","00EB0000000PSKYMA4","005B0000004hsW6IAI","CEO",,"EastSales/RVPEast/VPSales/CEO","Best Case","001B000000mBLVyIAO","USA","Homeland Company - New Business - 55K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECII/T","EastSales","00EB0000000PSKgMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Small Business","CEO","005B0000004hsW6IAI",,799,1,49.5,799,0,799,0,799,22,250000000,0,55744.5,0,55,0,799,799,799,55744.5,799,55794,1,1,0,55744.5,62,24,0,55744.5,35,0,0.1,0,62,0,799
"DirChannel","Website","012B0000000ATFWIA4","great win for us","Referral","CA",,"QL-0000756","a2dB0000000DlusIAC","true","Battery, Low Capacity","00EB0000000PSKWMA4","true","Director of Channel Sales","true","2018-06-11","Technology","Sarah Phillips (sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0)","Sarah Phillips","sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0","a2dB0000000DlusIAC","Maison Bransley","006B0000004OpW8IAK","Simple Opportunity","USA","Joby Friese Partner Executive","Q-00024","AJC Corporation","00EB0000000PSKhMAO",,"Add-On Business","a2ZB0000000DH5jMAG",,"006B0000004OpW8IAK","false","Accepted","true","Closed Won","CA","Product","Quote","00EB0000000PSKbMAO","005B0000004hsYuIAI","AcmeResellersPartnerExecutive",,"AcmeResellersPartnerExecutive/DirChannel/VPSales/CEO","Closed","001B000000mBLWCIA4","USA","AJC Corporation - Add-On Business - 111K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECJZ/T","AcmeResellersPartnerExecutive","00EB0000000PSKhMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Mid-Market","AcmeResellersPartnerExecutive","005B0000004hsYuIAI",,3005.12,1.085692,15886,3005.12,0,3450,0,3450,280,240000000,15886,111000,444.88,0,444.88,3005.12,3450,3005.12,111000,3450,126886,1,1,0,126886,62,12,12.895,111000,100,14,12.5,0,-74,111000,3450
"DirChannel","Website","012B0000000ATFWIA4","great win for us","Referral","CA",,"QL-0000757","a2dB0000000DlusIAC","true","Large Turbine","00EB0000000PSKWMA4","true","Director of Channel Sales","true","2018-06-11","Technology","Sarah Phillips (sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0)","Sarah Phillips","sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0","a2dB0000000DlusIAC","Maison Bransley","006B0000004OpW8IAK","Simple Opportunity","USA","Joby Friese Partner Executive","Q-00024","AJC Corporation","00EB0000000PSKhMAO",,"Add-On Business","a2ZB0000000DH5kMAG",,"006B0000004OpW8IAK","false","Accepted","true","Closed Won","CA","Product","Quote","00EB0000000PSKbMAO","005B0000004hsYuIAI","AcmeResellersPartnerExecutive",,"AcmeResellersPartnerExecutive/DirChannel/VPSales/CEO","Closed","001B000000mBLWCIA4","USA","AJC Corporation - Add-On Business - 111K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECJZ/T","AcmeResellersPartnerExecutive","00EB0000000PSKhMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Mid-Market","AcmeResellersPartnerExecutive","005B0000004hsYuIAI",,609.73,1.395782,15886,609.73,0,700,0,700,280,240000000,15886,111000,90.27,0,90.27,609.73,700,609.73,111000,700,126886,1,1,0,126886,62,12,12.896,111000,100,18,12.5,0,-74,111000,700
"DirChannel","Website","012B0000000ATFWIA4","great win for us","Referral","CA",,"QL-0000758","a2dB0000000DlusIAC","true","Small Turbine","00EB0000000PSKWMA4","true","Director of Channel Sales","true","2018-06-11","Technology","Sarah Phillips (sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0)","Sarah Phillips","sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0","a2dB0000000DlusIAC","Maison Bransley","006B0000004OpW8IAK","Simple Opportunity","USA","Joby Friese Partner Executive","Q-00024","AJC Corporation","00EB0000000PSKhMAO",,"Add-On Business","a2ZB0000000DH5lMAG",,"006B0000004OpW8IAK","false","Accepted","true","Closed Won","CA","Product","Quote","00EB0000000PSKbMAO","005B0000004hsYuIAI","AcmeResellersPartnerExecutive",,"AcmeResellersPartnerExecutive/DirChannel/VPSales/CEO","Closed","001B000000mBLWCIA4","USA","AJC Corporation - Add-On Business - 111K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECJZ/T","AcmeResellersPartnerExecutive","00EB0000000PSKhMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Mid-Market","AcmeResellersPartnerExecutive","005B0000004hsYuIAI",,435.52,0.23263,15886,435.52,0,500,0,500,280,240000000,15886,111000,64.48,0,64.48,435.52,500,435.52,111000,500,126886,1,1,0,126886,62,12,12.896,111000,100,3,12.5,0,-74,111000,500
"DirChannel","Website","012B0000000ATFWIA4","great win for us","Referral","CA",,"QL-0000759","a2dB0000000DlusIAC","true","Power Inverter","00EB0000000PSKWMA4","true","Director of Channel Sales","true","2018-06-11","Technology","Sarah Phillips (sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0)","Sarah Phillips","sphillipsvk3qzw8cx3bl@analytics.templates.demo.gs0","a2dB0000000DlusIAC","Maison Bransley","006B0000004OpW8IAK","Simple Opportunity","USA","Joby Friese Partner Executive","Q-00024","AJC Corporation","00EB0000000PSKhMAO",,"Add-On Business","a2ZB0000000DH5mMAG",,"006B0000004OpW8IAK","false","Accepted","true","Closed Won","CA","Product","Quote","00EB0000000PSKbMAO","005B0000004hsYuIAI","AcmeResellersPartnerExecutive",,"AcmeResellersPartnerExecutive/DirChannel/VPSales/CEO","Closed","001B000000mBLWCIA4","USA","AJC Corporation - Add-On Business - 111K","https://analyticstemplates-demo--c.documentforce.com/profilephoto/729B0000000ECJZ/T","AcmeResellersPartnerExecutive","00EB0000000PSKhMAO/00EB0000000PSKXMA4/00EB0000000PSKWMA4","Mid-Market","AcmeResellersPartnerExecutive","005B0000004hsYuIAI",,260.44,0.775434,15886,260.44,0,299,0,299,280,240000000,15886,111000,38.56,0,38.56,260.44,299,260.44,111000,299,126886,1,1,0,126886,62,12,12.896,111000,100,10,12.5,0,-74,111000,299
