"LastModifiedDate","ProductFamily","IsLost","ProductName","ForecastCategory","ID_Policy_BROKER_ID","Agent.AGENCY_NAME","CloseDate","Name","AccountAccountSource","Stage","Agent.AGENT_GENDER","Agent.AGENT_NAME","CreatedByID","LeadSource","OwnerID","SfOppId","CreatedDate","AccountIndustry","SfAccId","AccountName","OwnerName","Product_Insurance_PRODUCT_TYPE","OpenClosedWonLost","AccountOwnerId","HasLineItem","AccountBillingState","Agent.REGION","AccountOwnerName","PastDue","Neglected","OpptyName","Product_Insurance_PRODUCT_NAME","StageName","RecordTypeName","LastProcessedDate","AccountType","CustomFilter","Pushed","OpportunityID","Agent.SALES_MANAGER","Closed","Won","LastActivityDate","OpportunityType","AccountAnnualRevenue","StageIsPulled","DaysPastDue","AccountNumberOfEmployees","StageDefaultProbability","OpportunityAge","Time_In_Current_Stage_Duration_Seconds","DaysSinceLastActivity","Amount","PredictedCloseRate","StageIsPushed","StageSortOrder"
"2018-07-23 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_522","Ball Group","2018-08-15 00:00:00","Critigen 38","Referral","Closed Lost","Female","Barbara Haley","0056A000001ogOpQAI","Fields Sales","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-07-20 04:00:00","Banking","0013i000006dQyuAAE","Critigen","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","NY","Midwest","Meagan Combs","false","false","Critigen 38","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQ8AAL","James Coleman","true","false","2018-07-23 00:00:00","New Business",4453000,0,0,170,0,25,34851560,416,30000,100,1,7
"2019-06-19 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_690","Levin Insurance Agency","2019-06-28 00:00:00","ID Incorporated 96","Community","Closed Lost","Female","Betty Miller","0056A000001ogOpQAI","Reseller","0053s000002J4UGAA0","0063i000003Rz0oAAC","2019-06-02 04:00:00","Not For Profit","0013i000006dQyuAAE","ID Incorporated","Amanda Long","Construction","Lost","0053s000002J4UGAA0","true","NY","Midwest","Amanda Long","false","false","ID Incorporated 96","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQ9AAL","Justin Chen","true","false","2019-06-19 00:00:00","Add-On Business",7087000,0,0,83,0,25,7041822,85,18000,100,1,7
"2018-07-02 04:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_2057","Levin Insurance Agency","2018-07-04 00:00:00","Continuum Applied Technology 105","Partner","Closed Lost","Male","Hugh Million","0056A000001ogOpQAI","Reseller","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-06-07 04:00:00","Banking","0013i000006dQyuAAE","Continuum Applied Technology","Meagan Combs","Marine Insurance","Lost","0056A000001ogPTQAY","true","PA","Midwest","Meagan Combs","false","false","Continuum Applied Technology 105","Boat Insurance","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQAAA1","Justin Chen","true","false","2018-07-02 00:00:00","New Business / Add-on",6169000,0,0,223,0,26,38701030,437,308,100,1,7
"2018-05-06 04:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_2057","Levin Insurance Agency","2018-06-04 00:00:00","Continuum Applied Technology 116","Partner","Closed Lost","Male","Hugh Million","0056A000001ogOpQAI","Reseller","0053s000002J4UGAA0","0063i000003Rz0oAAC","2018-05-03 04:00:00","Banking","0013i000006dQyuAAE","Continuum Applied Technology","Amanda Long","Marine Insurance","Lost","0056A000001ogPTQAY","true","PA","Midwest","Meagan Combs","false","false","Continuum Applied Technology 116","Boat Insurance","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQBAA1","Justin Chen","true","false","2018-05-06 00:00:00","Existing Business",6169000,0,0,223,0,31,40414043,494,618,100,1,7
"2018-01-17 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_1336","Manning and Manning","2018-01-25 00:00:00","Elgin Riverboat Resort-Riverboat Casino 129","Social Media","Closed Lost","Female","Ashley Nielsen","0056A000001ogOpQAI","Reseller","0053s000002J4UGAA0","0063i000003Rz0oAAC","2017-12-24 05:00:00","Insurance","0013i000006dQyuAAE","Elgin Riverboat Resort-Riverboat Casino","Amanda Long","Construction","Lost","0053s000002J4UGAA0","true","LA","North West","Amanda Long","false","false","Elgin Riverboat Resort-Riverboat Casino 129","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQCAA1","Chad Russo","true","false","2018-01-17 00:00:00","New Business",5103000,0,0,174,0,31,51525566,603,9000,100,2,7
"2018-02-09 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_2092","TapInsure","2018-02-11 00:00:00","ResCap Mortgage 135","Referral","Closed Lost","Female","Clara Torres","0056A000001ogOpQAI","Telesales","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-02-02 05:00:00","Shipping","0013i000006dQyuAAE","ResCap Mortgage","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","OK","South West","Meagan Combs","false","false","ResCap Mortgage 135","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQDAA1","Jeffrey Miranda","true","false","2018-02-09 00:00:00","New Business / Add-on",2751000,0,0,205,0,8,50023061,580,10000,100,2,7
"2019-01-18 05:00:00","Car Accessories","Yes","Downtime","Omitted","BROKER_600","VanderWahl Agency","2019-03-07 00:00:00","Willis North America Master 151","Marketing Event","Closed Lost","Female","Priscilla Miner","0056A000001ogOpQAI","Fields Sales","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-01-17 05:00:00","Technology","0013i000006dQyuAAE","Willis North America Master","Anne Powers","Mobile Plant & Equipment","Lost","0053s000002J4U9AAK","true","NJ","North East","Anne Powers","false","false","Willis North America Master 151","Downtime","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQEAA1","Evan Bullock","true","false","2019-01-18 00:00:00","New Business",6370000,0,0,229,0,48,17489274,237,100000,100,1,7
"2018-02-22 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_886","Insurato","2018-03-03 00:00:00","State Trust Capital 162","Community","Closed Lost","Female","Verena Delgado","0056A000001ogOpQAI","Reseller","0056A000001ogPSQAY","0063i000003Rz0oAAC","2018-02-04 05:00:00","Consulting","0013i000006dQyuAAE","State Trust Capital","Lisa Lewis","Construction","Lost","0056A000001ogPSQAY","true","NJ","Midwest","Lisa Lewis","false","false","State Trust Capital 162","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQFAA1","James Coleman","true","false","2018-02-22 00:00:00","Existing Business",4202000,0,0,4,0,26,49151454,567,40000,100,1,7
"2018-11-21 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_632","Vaughn and Apperson","2018-12-06 00:00:00","Works 180","Community","Closed Lost","Male","Gilbert Brown","0056A000001ogOpQAI","Reseller","0056A000001ogPUQAY","0063i000003Rz0oAAC","2018-11-10 04:00:00","Manufacturing","0013i000006dQyuAAE","Works","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","NJ","North East","Mary Tyler","false","false","Works 180","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQGAA1","Evan Bullock","true","false","2018-11-21 00:00:00","New Business",9342000,1,0,165,0,25,25375736,295,5000,100,2,7
"2019-06-02 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_2000","Vaughn and Apperson","2019-07-10 00:00:00","G.B. Consultants Team 208","Partner","Closed Lost","Female","Mary Sieben","0056A000001ogOpQAI","Telesales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2019-05-08 04:00:00","Technology","0013i000006dQyuAAE","G.B. Consultants Team","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","LA","South West","Mary Tyler","false","false","G.B. Consultants Team 208","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQHAA1","Jeffrey Miranda","true","false","2019-06-02 00:00:00","New Business",6164000,0,0,103,0,62,6666907,102,15000,100,1,7
"2019-01-20 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_957","Ball Group","2019-03-05 00:00:00","Strategic Staffing Solutions, L.C. 242","Website","Closed Lost","Male","Bryan Kear","0056A000001ogOpQAI","Reseller","0056A000001ogPSQAY","0063i000003Rz0oAAC","2019-01-20 05:00:00","Construction","0013i000006dQyuAAE","Strategic Staffing Solutions, L.C.","Lisa Lewis","Construction","Lost","0056A000001ogPSQAY","true","NY","Midwest","Lisa Lewis","false","false","Strategic Staffing Solutions, L.C. 242","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQIAA1","James Coleman","true","false","2019-01-20 00:00:00","New Business",8588000,0,0,7,0,43,18413713,235,32000,100,1,7
"2019-02-16 05:00:00","Car Accessories","Yes",,"Omitted","BROKER_1609","TapInsure","2019-03-04 00:00:00","The Glenn Group 249","Partner","Closed Lost","Female","Marion Moreno","0056A000001ogOpQAI","Reseller","0056A000001ogPSQAY","0063i000003Rz0oAAC","2019-01-19 05:00:00","Apparel","0013i000006dQyuAAE","The Glenn Group","Lisa Lewis",,"Lost","0056A000001ogPSQAY","true","NJ","South East","Lisa Lewis","false","false","The Glenn Group 249",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQJAA1","Sandra Parker","true","false","2019-02-16 00:00:00","New Business",2731000,0,0,92,0,43,16969143,208,38000,100,1,7
"2019-03-11 05:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_1268","AEV Agency","2019-03-30 00:00:00","Soft Track 252","Website","Closed Lost","Female","Clara Wynn","0056A000001ogOpQAI","Reseller","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-03-04 05:00:00","Utilities","0013i000006dQyuAAE","Soft Track","Anne Powers","Marine Insurance","Lost","0053s000002J4U9AAK","true","TX","North West","Anne Powers","false","false","Soft Track 252","Boat Insurance","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQKAA1","Chad Russo","true","false","2019-03-11 00:00:00","New Business",4761000,0,0,86,0,25,14828733,185,20000,100,1,7
"2019-04-26 04:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_1268","AEV Agency","2019-04-30 00:00:00","Soft Track 253","Website","Closed Lost","Female","Clara Wynn","0056A000001ogOpQAI","Reseller","0053s000002J4UAAA0","0063i000003Rz0oAAC","2019-03-29 04:00:00","Utilities","0013i000006dQyuAAE","Soft Track","Matthew Hanna","Marine Insurance","Lost","0053s000002J4U9AAK","true","TX","North West","Anne Powers","false","false","Soft Track 253","Boat Insurance","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQLAA1","Chad Russo","true","false","2019-04-26 00:00:00","New Business",4761000,0,0,86,0,31,12911901,139,70000,100,2,7
"2019-02-27 05:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_1268","AEV Agency","2019-04-04 00:00:00","Soft Track 254","Website","Closed Lost","Female","Clara Wynn","0056A000001ogOpQAI","Reseller","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-02-11 05:00:00","Utilities","0013i000006dQyuAAE","Soft Track","Anne Powers","Marine Insurance","Lost","0053s000002J4U9AAK","true","TX","North West","Anne Powers","false","false","Soft Track 254","Boat Insurance","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQMAA1","Chad Russo","true","false","2019-02-27 00:00:00","Existing Business",4761000,0,0,86,0,51,16189752,197,30000,100,1,7
"2018-06-19 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_1095","ARE Agency","2018-08-21 00:00:00","Intelsat Corporation 11","Referral","Closed Lost","Female","Anna Hooker","0056A000001ogOpQAI","Fields Sales","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-06-08 04:00:00","Shipping","0013i000006dQyuAAE","Intelsat Corporation","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","LA","North West","Meagan Combs","false","false","Intelsat Corporation 11","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQNAA1","Sarah Rivas","true","false","2018-06-19 00:00:00","New Business",5167000,0,0,207,0,73,35291398,450,50000,100,1,7
"2018-11-04 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_1569","Levin Insurance Agency","2018-11-22 00:00:00","Aqua  Pro Car Wash Systems 23","Community","Closed Lost","Female","Maria McNeil","0056A000001ogOpQAI","Reseller","0056A000001ogPSQAY","0063i000003Rz0oAAC","2018-10-27 04:00:00","Engineering","0013i000006dQyuAAE","Aqua  Pro Car Wash Systems","Lisa Lewis","Construction","Lost","0056A000001ogPSQAY","true","LA","Midwest","Lisa Lewis","false","false","Aqua  Pro Car Wash Systems 23","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQOAA1","Justin Chen","true","false","2018-11-04 00:00:00","New Business",5745000,0,0,212,0,25,26155752,312,4000,100,1,7
"2019-05-02 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_1569","Levin Insurance Agency","2019-05-25 00:00:00","Aqua  Pro Car Wash Systems 26","Community","Closed Lost","Female","Maria McNeil","0056A000001ogOpQAI","Reseller","0056A000001ogPSQAY","0063i000003Rz0oAAC","2019-03-28 04:00:00","Engineering","0013i000006dQyuAAE","Aqua  Pro Car Wash Systems","Lisa Lewis","Construction","Lost","0056A000001ogPSQAY","true","LA","Midwest","Lisa Lewis","false","false","Aqua  Pro Car Wash Systems 26","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQPAA1","Justin Chen","true","false","2019-05-02 00:00:00","Existing Business",5745000,0,0,212,0,57,11433422,133,35000,100,1,7
"2019-04-28 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_941","Insurato","2019-06-10 00:00:00","Appropria 43","Website","Closed Lost","Male","Michael Carr","0056A000001ogOpQAI","Fields Sales","0053s000002J4U8AAK","0063i000003Rz0oAAC","2019-04-13 04:00:00","Shipping","0013i000006dQyuAAE","Appropria","Jeffrey Miranda","Construction","Lost","0053s000002J4U8AAK","true","AL","North East","Jeffrey Miranda","false","false","Appropria 43","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQQAA1","Monica Campbell","true","false","2019-04-28 00:00:00","Add-On Business",9773000,0,0,23,0,57,8864254,137,264633,100,1,7
"2018-03-17 05:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_1292","Zann and Sons","2018-03-18 00:00:00","Eastern Technology Corp. 62","Cold Call","Closed Lost","Male","Tony Brown","0056A000001ogOpQAI","Reseller","0053s000002J4UGAA0","0063i000003Rz0oAAC","2018-03-04 05:00:00","Environmental","0013i000006dQyuAAE","Eastern Technology Corp.","Amanda Long","Construction","Lost","0053s000002J4UGAA0","true","AR","North East","Amanda Long","false","false","Eastern Technology Corp. 62","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQRAA1","Monica Campbell","true","false","2018-03-17 00:00:00","New Business",6078000,0,0,42,0,13,47311508,544,50000,100,2,7
"2018-10-18 04:00:00","Car Accessories","Yes",,"Omitted","BROKER_2341","Ball Group","2018-11-06 00:00:00","Global Information Solutions 72","Cold Call","Closed Lost","Male","James Gomez","0056A000001ogOpQAI","Fields Sales","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-09-18 04:00:00","Electronics","0013i000006dQyuAAE","Global Information Solutions","Meagan Combs",,"Lost","0056A000001ogPTQAY","true","OK","North West","Meagan Combs","false","false","Global Information Solutions 72",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQSAA1","Meagan Combs","true","false","2018-10-18 00:00:00","New Business",4584000,0,0,235,0,48,26946234,329,120001,100,1,7
"2018-12-25 05:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_569","Crockett Partners","2019-02-18 00:00:00","ICT 90","Social Media","Closed Lost","Female","Leslie Lee","0056A000001ogOpQAI","Telesales","0053s000002J4U9AAK","0063i000003Rz0oAAC","2018-12-04 05:00:00","Other","0013i000006dQyuAAE","ICT","Anne Powers","Marine Insurance","Lost","0053s000002J4U9AAK","true","OK","North East","Anne Powers","false","false","ICT 90","Boat Insurance","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQTAA1","Evan Bullock","true","false","2018-12-25 00:00:00","Existing Business",7276000,0,0,220,0,75,19759731,261,50000,100,1,7
"2018-05-15 04:00:00","Car Accessories","Yes","Boat Insurance","Omitted","BROKER_569","Crockett Partners","2018-05-27 00:00:00","ICT 92","Social Media","Closed Lost","Female","Leslie Lee","0056A000001ogOpQAI","Fields Sales","0053s000002J4U9AAK","0063i000003Rz0oAAC","2018-04-18 04:00:00","Other","0013i000006dQyuAAE","ICT","Anne Powers","Marine Insurance","Lost","0053s000002J4U9AAK","true","OK","North East","Anne Powers","false","false","ICT 92","Boat Insurance","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQUAA1","Evan Bullock","true","false","2018-05-15 00:00:00","New Business",7276000,0,0,220,0,38,41107081,485,50000,100,1,7
"2018-06-03 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_1851","Stahl Agency","2018-06-14 00:00:00","Rand Technology 125","Website","Closed Lost","Male","Jose Hamilton","0056A000001ogOpQAI","Reseller","0053s000002J4UGAA0","0063i000003Rz0oAAC","2018-05-13 04:00:00","Food & Beverage","0013i000006dQyuAAE","Rand Technology","Amanda Long","Construction","Lost","0053s000002J4UGAA0","true","OK","South West","Amanda Long","false","false","Rand Technology 125","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQVAA1","Lisa Lewis","true","false","2018-06-03 00:00:00","New Business",2310000,0,0,6,0,31,39696871,466,300000,100,1,7
"2018-10-16 04:00:00","Performance & Non-auto","Yes",,"Omitted","BROKER_1614","Undiro","2018-12-11 00:00:00","Rhode Island Hospital 127","Marketing Event","Closed Lost","Male","Curtis Blessing","0056A000001ogOpQAI","Telesales","0053s000002J4UGAA0","0063i000003Rz0oAAC","2018-09-24 04:00:00","Transportation","0013i000006dQyuAAE","Rhode Island Hospital","Amanda Long",,"Lost","0053s000002J4UGAA0","true","OK","South East","Amanda Long","false","false","Rhode Island Hospital 127",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQWAA1","Anne Powers","true","false","2018-10-16 00:00:00","Existing Business",4919000,0,0,180,0,77,25437947,331,10000,100,1,7
"2017-10-31 04:00:00","Performance & Non-auto","Yes",,"Omitted","BROKER_1614","Undiro","2017-12-14 00:00:00","Rhode Island Hospital 128","Marketing Event","Closed Lost","Male","Curtis Blessing","0056A000001ogOpQAI","Fields Sales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2017-10-20 04:00:00","Transportation","0013i000006dQyuAAE","Rhode Island Hospital","Mary Tyler",,"Lost","0053s000002J4UGAA0","true","OK","South East","Amanda Long","false","false","Rhode Island Hospital 128",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQXAA1","Anne Powers","true","false","2017-10-31 00:00:00","New Business / Add-on",4919000,0,0,180,0,54,56813988,681,60000,100,1,7
"2019-02-11 05:00:00","Tires & Wheels","Yes",,"Omitted","BROKER_1282","AEV Agency","2019-02-25 00:00:00","konica business technology 185","Website","Closed Lost","Female","Gail Lopez","0056A000001ogOpQAI","Telesales","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-01-16 05:00:00","Entertainment","0013i000006dQyuAAE","konica business technology","Anne Powers",,"Lost","0053s000002J4U9AAK","true","NJ","North West","Anne Powers","false","false","konica business technology 185",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQYAA1","Sarah Rivas","true","false","2019-02-11 00:00:00","Existing Business",9101000,0,0,36,0,39,18286345,213,50000,100,1,7
"2018-05-03 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_1640","Stein Agency","2018-05-12 00:00:00","Laminex 196","Inbound Call","Closed Lost","Female","Glenna Diaz","0056A000001ogOpQAI","Reseller","0053s000002J4U9AAK","0063i000003Rz0oAAC","2018-04-02 04:00:00","Other","0013i000006dQyuAAE","Laminex","Anne Powers","Construction","Lost","0053s000002J4U9AAK","true","AR","South East","Anne Powers","false","false","Laminex 196","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQZAA1","Matthew Hanna","true","false","2018-05-03 00:00:00","Add-On Business",3381000,0,0,115,0,39,42232327,497,10000,100,1,7
"2018-07-02 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_496","Stahl Agency","2018-09-03 00:00:00","Acrosonic.Com Internet Bus 201","Website","Closed Lost","Female","Dorothy Harris","0056A000001ogOpQAI","Fields Sales","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-06-27 04:00:00","Healthcare & Life Sciences","0013i000006dQyuAAE","Acrosonic.Com Internet Bus","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","TX","South West","Meagan Combs","false","false","Acrosonic.Com Internet Bus 201","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQaAAL","Melissa Neal","true","false","2018-07-02 00:00:00","New Business",4314000,0,0,94,0,67,34266036,437,15000,100,1,7
"2018-06-25 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_496","Stahl Agency","2018-06-27 00:00:00","Acrosonic.Com Internet Bus 206","Website","Closed Lost","Female","Dorothy Harris","0056A000001ogOpQAI","Reseller","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-05-26 04:00:00","Healthcare & Life Sciences","0013i000006dQyuAAE","Acrosonic.Com Internet Bus","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","TX","South West","Meagan Combs","false","false","Acrosonic.Com Internet Bus 206","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQbAAL","Melissa Neal","true","false","2018-06-25 00:00:00","New Business",4314000,0,0,94,0,31,39090176,444,50000,100,1,7
"2017-11-30 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_529","Ball Group","2017-12-19 00:00:00","CrossHairs / SalesNow! 226","Inbound Call","Closed Lost","Male","Jessie Ortiz","0056A000001ogOpQAI","Telesales","0053s000002J4UDAA0","0063i000003Rz0oAAC","2017-11-17 04:00:00","Energy","0013i000006dQyuAAE","CrossHairs / SalesNow!","Chad Russo","Construction","Lost","0053s000002J4UDAA0","true","NH","Midwest","Chad Russo","false","false","CrossHairs / SalesNow! 226","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQdAAL","James Coleman","true","false","2017-11-30 00:00:00","Existing Business",3773000,0,0,169,0,31,55154540,651,20000,100,1,7
"2019-08-01 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_334","Brohm and Brohm","2019-08-24 00:00:00","Above and Beyond Marketing 241","Community","Closed Lost","Male","Robert Walker","0056A000001ogOpQAI","Reseller","0056A000001ogPTQAY","0063i000003Rz0oAAC","2019-07-28 04:00:00","Biotechnology","0013i000006dQyuAAE","Above and Beyond Marketing","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","NJ","Midwest","Meagan Combs","false","false","Above and Beyond Marketing 241","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQeAAL","James Coleman","true","false","2019-08-01 00:00:00","Existing Business",8875000,0,0,76,0,26,2572113,42,2500,100,2,7
"2019-01-17 05:00:00","Car Accessories","Yes","Boat Insurance","Omitted","BROKER_2282","Manning and Manning","2019-02-24 00:00:00","Mc Guire & Co 12","Marketing Event","Closed Lost","Female","Doris Izquierdo","0056A000001ogOpQAI","Other","0053s000002J4UCAA0","0063i000003Rz0oAAC","2018-12-18 05:00:00","Biotechnology","0013i000006dQyuAAE","Mc Guire & Co","James Coleman","Marine Insurance","Lost","0053s000002J4UCAA0","true","KY","South East","James Coleman","false","false","Mc Guire & Co 12","Boat Insurance","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQfAAL","Matthew Hanna","true","false","2019-01-17 00:00:00","New Business",2414000,0,0,131,0,67,18585792,238,45500,100,1,7
"2018-03-05 05:00:00","Performance & Non-auto","Yes",,"Omitted","BROKER_2257","Zann and Sons","2018-03-15 00:00:00","Geonomics 96","Inbound Call","Closed Lost","Male","Donald Jacobs","0056A000001ogOpQAI","Fields Sales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2018-01-31 05:00:00","Government","0013i000006dQyuAAE","Geonomics","Mary Tyler",,"Lost","0056A000001ogPUQAY","true","NY","North West","Mary Tyler","false","false","Geonomics 96",,"Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQjAAL","Meagan Combs","true","false","2018-03-05 00:00:00","New Business / Add-on",8442000,0,0,197,0,42,48639931,556,75000,100,1,7
"2018-07-24 04:00:00","Car Accessories","Yes",,"Omitted","BROKER_1830","Manning and Manning","2018-09-18 00:00:00","Terry Hines & Assoc 103","Inbound Call","Closed Lost","Female","Mable Gonzalez","0056A000001ogOpQAI","Reseller","0053s000002J4U8AAK","0063i000003Rz0oAAC","2018-07-02 04:00:00","Construction","0013i000006dQyuAAE","Terry Hines & Assoc","Jeffrey Miranda",,"Lost","0053s000002J4U8AAK","true","VT","South East","Jeffrey Miranda","false","false","Terry Hines & Assoc 103",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQkAAL","Sandra Parker","true","false","2018-07-24 00:00:00","New Business",3891000,0,0,31,0,77,33186125,415,30000,100,1,7
"2019-05-12 04:00:00","Car Accessories","Yes",,"Omitted","BROKER_1830","Manning and Manning","2019-06-12 00:00:00","Terry Hines & Assoc 105","Inbound Call","Closed Lost","Female","Mable Gonzalez","0056A000001ogOpQAI","Reseller","0053s000002J4U7AAK","0063i000003Rz0oAAC","2019-05-11 04:00:00","Construction","0013i000006dQyuAAE","Terry Hines & Assoc","Evan Bullock",,"Lost","0053s000002J4U8AAK","true","VT","South East","Jeffrey Miranda","false","false","Terry Hines & Assoc 105",,"Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQlAAL","Sandra Parker","true","false","2019-05-12 00:00:00","Existing Business",3891000,0,0,31,0,31,8178977,123,20000,100,1,7
"2019-04-25 04:00:00","Car Accessories","Yes",,"Omitted","BROKER_2314","Stahl Agency","2019-05-24 00:00:00","Medegen Medical Manufacturing 142","Inbound Call","Closed Lost","Male","Bryan Harper","0056A000001ogOpQAI","Fields Sales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2019-04-03 04:00:00","Utilities","0013i000006dQyuAAE","Medegen Medical Manufacturing","Mary Tyler",,"Lost","0056A000001ogPUQAY","true","NJ","South West","Mary Tyler","false","false","Medegen Medical Manufacturing 142",,"Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYxQmAAL","Meagan Combs","true","false","2019-04-25 00:00:00","New Business",4041000,0,0,118,0,50,9765563,140,50000,100,2,7
