"SALES_MANAGER","StartDate","AGENT_GENDER","AGENCY_NAME","AGENT_NAME","LastProcessedDate","BROKER_ID","REGION","QuotaAmount"
"Matthew Hanna","2019-09-01 00:00:00","Female","Honestful","Francine Ramos","2019-10-07 14:44:57","BROKER_1912","South East",7000
"Sandra Parker","2019-09-01 00:00:00","Female","Honestful","Edna Davis","2019-10-07 14:44:57","BROKER_1417","South East",7000
"Sandra Parker","2019-09-01 00:00:00","Male","Honestful","Julio Hall","2019-10-07 14:44:57","BROKER_1908","South East",6000
"James Coleman","2019-09-01 00:00:00","Female","Insurato","Krista Ramirez","2019-10-07 14:44:57","BROKER_458","Midwest",6000
"James Coleman","2019-09-01 00:00:00","Female","Insurato","Melissa Castrejon","2019-10-07 14:44:57","BROKER_443","Midwest",5000
"James Coleman","2019-09-01 00:00:00","Male","Insurato","Solomon Skelton","2019-10-07 14:44:57","BROKER_442","Midwest",6000
"Amanda Long","2019-09-01 00:00:00","Female","Insurato","Tami Davis","2019-10-07 14:44:57","BROKER_943","North East",4000
"Chad Russo","2019-09-01 00:00:00","Male","Insurato","Fernando McLawhorn","2019-10-07 14:44:57","BROKER_1324","North West",7000
"Chad Russo","2019-09-01 00:00:00","Female","Insurato","Kristy Joseph","2019-10-07 14:44:57","BROKER_1318","North West",6000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","Insurato","Anthony Fitzsimmons","2019-10-07 14:44:57","BROKER_2325","North West",4000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","Insurato","Daniel Kelly","2019-10-07 14:44:57","BROKER_2277","North West",5000
"Lisa Lewis","2019-09-01 00:00:00","Male","Insurato","Donald Cobbs","2019-10-07 14:44:57","BROKER_1316","North West",3000
"Lisa Lewis","2019-09-01 00:00:00","Female","Insurato","Elisabeth Peterson","2019-10-07 14:44:57","BROKER_1314","North West",4000
"Meagan Combs","2019-09-01 00:00:00","Female","Insurato","Christi Mullan","2019-10-07 14:44:57","BROKER_942","North West",7000
"Sarah Rivas","2019-09-01 00:00:00","Male","Insurato","Berry Garner","2019-10-07 14:44:57","BROKER_1315","North West",4000
"Anne Powers","2019-09-01 00:00:00","Male","Insurato","Benjamin Huskey","2019-10-07 14:44:57","BROKER_1858","South East",5000
"Matthew Hanna","2019-09-01 00:00:00","Female","Insurato","Debra Stephenson","2019-10-07 14:44:57","BROKER_1857","South East",6000
"Meagan Combs","2019-09-01 00:00:00","Female","Insurato","Sandra Ryan","2019-10-07 14:44:57","BROKER_1370","South West",3000
"Melissa Neal","2019-09-01 00:00:00","Female","Insurato","Carolyn Bostick","2019-10-07 14:44:57","BROKER_445","South West",6000
"James Coleman","2019-09-01 00:00:00","Female","InsureFeed","Kathleen Chen","2019-10-07 14:44:57","BROKER_419","Midwest",7000
"Jennifer Jackson","2019-09-01 00:00:00","Male","InsureFeed","Dana Burnett","2019-10-07 14:44:57","BROKER_426","Midwest",3000
"Amanda Long","2019-09-01 00:00:00","Male","InsureFeed","Herbert Culp","2019-10-07 14:44:57","BROKER_882","North East",6000
"Lisa Lewis","2019-09-01 00:00:00","Male","InsureFeed","Damian Hastings","2019-10-07 14:44:57","BROKER_1307","North West",7000
"Lisa Lewis","2019-09-01 00:00:00","Female","InsureFeed","Irene Raleigh","2019-10-07 14:44:57","BROKER_1302","North West",3000
"Matthew Hanna","2019-09-01 00:00:00","Female","InsureFeed","Dorothy Schwager","2019-10-07 14:44:57","BROKER_1788","South East",3000
"Sandra Parker","2019-09-01 00:00:00","Male","InsureFeed","Bradford Leake","2019-10-07 14:44:57","BROKER_1789","South East",4000
"Sandra Parker","2019-09-01 00:00:00","Female","InsureFeed","Ernestine Gonzales","2019-10-07 14:44:57","BROKER_1785","South East",5000
"Sandra Parker","2019-09-01 00:00:00","Female","InsureFeed","Mariana Ramos","2019-10-07 14:44:57","BROKER_1779","South East",7000
"Sandra Parker","2019-09-01 00:00:00","Male","InsureFeed","Matthew Botsford","2019-10-07 14:44:57","BROKER_1787","South East",7000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","InsureFeed","Danna Taylor","2019-10-07 14:44:57","BROKER_1781","South West",5000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","InsureFeed","Nancy Hidalgo","2019-10-07 14:44:57","BROKER_1298","South West",5000
"Lisa Lewis","2019-09-01 00:00:00","Male","InsureFeed","Julian Dart","2019-10-07 14:44:57","BROKER_1306","South West",7000
"Melissa Neal","2019-09-01 00:00:00","Female","InsureFeed","Beatrice Cleek","2019-10-07 14:44:57","BROKER_425","South West",7000
"James Coleman","2019-09-01 00:00:00","Male","Levin Insurance Agency","Frank Levin","2019-10-07 14:44:57","BROKER_229","Midwest",6000
"James Coleman","2019-09-01 00:00:00","Female","Levin Insurance Agency","Miranda Daniel","2019-10-07 14:44:57","BROKER_222","Midwest",7000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Levin Insurance Agency","Emma Hill","2019-10-07 14:44:57","BROKER_216","Midwest",4000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Levin Insurance Agency","Kathleen Culp","2019-10-07 14:44:57","BROKER_696","Midwest",7000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Levin Insurance Agency","Dorothy Hastings","2019-10-07 14:44:57","BROKER_694","Midwest",4000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Levin Insurance Agency","Helen Taylor","2019-10-07 14:44:57","BROKER_687","Midwest",7000
"Chad Russo","2019-09-01 00:00:00","Female","Levin Insurance Agency","Alma Miler","2019-10-07 14:44:57","BROKER_1120","Midwest",4000
"Chad Russo","2019-09-01 00:00:00","Female","Levin Insurance Agency","Frances Schwager","2019-10-07 14:44:57","BROKER_1126","Midwest",3000
"Sarah Rivas","2019-09-01 00:00:00","Female","Levin Insurance Agency","Irene Ballard","2019-10-07 14:44:57","BROKER_1121","Midwest",5000
"Matthew Hanna","2019-09-01 00:00:00","Female","Levin Insurance Agency","Alison Love","2019-10-07 14:44:57","BROKER_1582","Midwest",4000
"Matthew Hanna","2019-09-01 00:00:00","Female","Levin Insurance Agency","Ernestine Raleigh","2019-10-07 14:44:57","BROKER_1572","Midwest",7000
"Sandra Parker","2019-09-01 00:00:00","Female","Levin Insurance Agency","Carolyn Miller","2019-10-07 14:44:57","BROKER_1578","Midwest",5000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","Levin Insurance Agency","Donald Morales","2019-10-07 14:44:57","BROKER_1580","Midwest",4000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","Levin Insurance Agency","Hugh Million","2019-10-07 14:44:57","BROKER_2057","Midwest",3000
"Lisa Lewis","2019-09-01 00:00:00","Female","Levin Insurance Agency","Maria McNeil","2019-10-07 14:44:57","BROKER_1569","Midwest",5000
"Matthew Hanna","2019-09-01 00:00:00","Female","Levin Insurance Agency","Bonnie Ramos","2019-10-07 14:44:57","BROKER_1584","Midwest",5000
"Meagan Combs","2019-09-01 00:00:00","Male","Levin Insurance Agency","Jeffrey Smith","2019-10-07 14:44:57","BROKER_2059","Midwest",6000
"Meagan Combs","2019-09-01 00:00:00","Male","Levin Insurance Agency","Troy Ford","2019-10-07 14:44:57","BROKER_2065","Midwest",6000
"James Coleman","2019-09-01 00:00:00","Male","Insurexa","Christopher Seward","2019-10-07 14:44:57","BROKER_178","Midwest",3000
"James Coleman","2019-09-01 00:00:00","Female","Insurexa","Mao Sims","2019-10-07 14:44:57","BROKER_171","Midwest",7000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Insurexa","Angela Markham","2019-10-07 14:44:57","BROKER_174","Midwest",5000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Insurexa","Christine Braxton","2019-10-07 14:44:57","BROKER_2009","North West",4000
"Meagan Combs","2019-09-01 00:00:00","Male","Insurexa","Donald Falgout","2019-10-07 14:44:57","BROKER_2022","North West",7000
"Sarah Rivas","2019-09-01 00:00:00","Male","Insurexa","George Rumsey","2019-10-07 14:44:57","BROKER_638","North West",4000
"Matthew Hanna","2019-09-01 00:00:00","Male","Insurexa","Charles Belknap","2019-10-07 14:44:57","BROKER_1512","South East",7000
"Sandra Parker","2019-09-01 00:00:00","Female","Insurexa","Julia Miller","2019-10-07 14:44:57","BROKER_1520","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Male","Insurexa","Larry Clevenger","2019-10-07 14:44:57","BROKER_1514","South East",6000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Insurexa","Molly Alexander","2019-10-07 14:44:57","BROKER_2021","South West",4000
"Matthew Hanna","2019-09-01 00:00:00","Female","Insurexa","Annabelle Houser","2019-10-07 14:44:57","BROKER_1084","South West",4000
"James Coleman","2019-09-01 00:00:00","Female","Insurial","Debra Austin","2019-10-07 14:44:57","BROKER_143","Midwest",6000
"James Coleman","2019-09-01 00:00:00","Female","Insurial","Faye Wilson","2019-10-07 14:44:57","BROKER_139","Midwest",3000
"James Coleman","2019-09-01 00:00:00","Female","Insurial","Nancy Alcott","2019-10-07 14:44:57","BROKER_154","Midwest",3000
"Amanda Long","2019-09-01 00:00:00","Female","Insurial","Laurie Powers","2019-10-07 14:44:57","BROKER_628","North East",3000
"Evan Bullock","2019-09-01 00:00:00","Male","Insurial","Otto Ownby","2019-10-07 14:44:57","BROKER_627","North East",3000
"Sarah Rivas","2019-09-01 00:00:00","Male","Insurial","Angel Zielinski","2019-10-07 14:44:57","BROKER_1050","North West",5000
"Sarah Rivas","2019-09-01 00:00:00","Female","Insurial","Gloria Hebert","2019-10-07 14:44:57","BROKER_1060","North West",7000
"Anne Powers","2019-09-01 00:00:00","Female","Insurial","Betty Wood","2019-10-07 14:44:57","BROKER_1484","South East",7000
"Anne Powers","2019-09-01 00:00:00","Female","Insurial","Cynthia Caldwell","2019-10-07 14:44:57","BROKER_1499","South East",6000
"Matthew Hanna","2019-09-01 00:00:00","Male","Insurial","Christopher Leclair","2019-10-07 14:44:57","BROKER_1489","South East",3000
"Sandra Parker","2019-09-01 00:00:00","Female","Insurial","Carol Suda","2019-10-07 14:44:57","BROKER_623","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Female","Insurial","Mary Ramos","2019-10-07 14:44:57","BROKER_1488","South East",5000
"James Coleman","2019-09-01 00:00:00","Male","Insurina","Carl McDuffie","2019-10-07 14:44:57","BROKER_486","Midwest",7000
"James Coleman","2019-09-01 00:00:00","Male","Insurina","Roger Kelly","2019-10-07 14:44:57","BROKER_502","Midwest",4000
"Monica Campbell","2019-09-01 00:00:00","Male","Insurina","Christopher Davila","2019-10-07 14:44:57","BROKER_932","North East",5000
"Lisa Lewis","2019-09-01 00:00:00","Female","Insurina","Evelyn Baine","2019-10-07 14:44:57","BROKER_1364","North West",4000
"Meagan Combs","2019-09-01 00:00:00","Male","Insurina","Casey Burch","2019-10-07 14:44:57","BROKER_2302","North West",5000
"Sarah Rivas","2019-09-01 00:00:00","Male","Insurina","Francisco Berryhill","2019-10-07 14:44:57","BROKER_1350","North West",3000
"Anne Powers","2019-09-01 00:00:00","Male","Insurina","Billy Moorman","2019-10-07 14:44:57","BROKER_1841","South East",6000
"Matthew Hanna","2019-09-01 00:00:00","Male","Insurina","Daniel Healy","2019-10-07 14:44:57","BROKER_1834","South East",4000
"Matthew Hanna","2019-09-01 00:00:00","Female","Insurina","Earline Rivera","2019-10-07 14:44:57","BROKER_1840","South East",3000
"Sandra Parker","2019-09-01 00:00:00","Male","Insurina","Jeffrey Parker","2019-10-07 14:44:57","BROKER_1845","South East",4000
"Melissa Neal","2019-09-01 00:00:00","Female","Insurina","Carla Kohler","2019-10-07 14:44:57","BROKER_488","South West",5000
"Meagan Combs","2019-09-01 00:00:00","Female","Insurise","Catherine Provenzano","2019-10-07 14:44:57","BROKER_1958","North West",3000
"Matthew Hanna","2019-09-01 00:00:00","Female","Insurise","Amy Hoss","2019-10-07 14:44:57","BROKER_1453","South East",7000
"Sandra Parker","2019-09-01 00:00:00","Male","Insurise","Floyd Babin","2019-10-07 14:44:57","BROKER_595","South East",3000
"Lisa Lewis","2019-09-01 00:00:00","Female","Insurise","Jennifer Davis","2019-10-07 14:44:57","BROKER_1022","South West",3000
"Anne Powers","2019-09-01 00:00:00","Male","Insurism","Billy Clay","2019-10-07 14:44:57","BROKER_1426","South East",6000
"James Coleman","2019-09-01 00:00:00","Female","Liable","Carrie Kelly","2019-10-07 14:44:57","BROKER_237","Midwest",6000
"James Coleman","2019-09-01 00:00:00","Female","Liable","Gwendolyn Cuevas","2019-10-07 14:44:57","BROKER_194","Midwest",7000
"James Coleman","2019-09-01 00:00:00","Male","Liable","Walter Brown","2019-10-07 14:44:57","BROKER_186","Midwest",7000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Liable","Dorothy Sheffield","2019-10-07 14:44:57","BROKER_193","Midwest",6000
"Chad Russo","2019-09-01 00:00:00","Female","Liable","Melanie Pacheco","2019-10-07 14:44:57","BROKER_1092","North West",7000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Liable","Elaine Garner","2019-10-07 14:44:57","BROKER_2031","North West",7000
"Lisa Lewis","2019-09-01 00:00:00","Female","Liable","Clara Hart","2019-10-07 14:44:57","BROKER_1134","North West",4000
"Meagan Combs","2019-09-01 00:00:00","Male","Liable","Christopher Stokes","2019-10-07 14:44:57","BROKER_2035","North West",6000
"Sarah Rivas","2019-09-01 00:00:00","Male","Liable","Edward Malinowski","2019-10-07 14:44:57","BROKER_703","North West",6000
"Sarah Rivas","2019-09-01 00:00:00","Male","Liable","George Nazario","2019-10-07 14:44:57","BROKER_1091","North West",6000
"Anne Powers","2019-09-01 00:00:00","Female","Liable","Blanca Rutledge","2019-10-07 14:44:57","BROKER_1541","South East",7000
"Matthew Hanna","2019-09-01 00:00:00","Female","Liable","Bernadette Sullivan","2019-10-07 14:44:57","BROKER_1537","South East",7000
"Matthew Hanna","2019-09-01 00:00:00","Male","Liable","Henry Miller","2019-10-07 14:44:57","BROKER_1543","South East",7000
"Sandra Parker","2019-09-01 00:00:00","Male","Liable","Fred Wyatt","2019-10-07 14:44:57","BROKER_1542","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Female","Liable","Kathryn Greenberg","2019-10-07 14:44:57","BROKER_1536","South East",7000
"James Coleman","2019-09-01 00:00:00","Male","Policy Ninja","Francisco Shepherd","2019-10-07 14:44:57","BROKER_279","Midwest",3000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Policy Ninja","Cornelia Wicks","2019-10-07 14:44:57","BROKER_343","Midwest",3000
"Monica Campbell","2019-09-01 00:00:00","Female","Policy Ninja","Tory Berryhill","2019-10-07 14:44:57","BROKER_739","North East",7000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Policy Ninja","Dorothy Smith","2019-10-07 14:44:57","BROKER_2113","North West",7000
"Anne Powers","2019-09-01 00:00:00","Male","Policy Ninja","Carl Burch","2019-10-07 14:44:57","BROKER_1629","South East",4000
"Anne Powers","2019-09-01 00:00:00","Male","Policy Ninja","Christopher Caudle","2019-10-07 14:44:57","BROKER_1696","South East",5000
"Matthew Hanna","2019-09-01 00:00:00","Female","Policy Ninja","Christina Principato","2019-10-07 14:44:57","BROKER_1628","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Male","Policy Ninja","Allen Fluellen","2019-10-07 14:44:57","BROKER_1639","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Male","Policy Ninja","Billy Currey","2019-10-07 14:44:57","BROKER_1635","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Female","Policy Ninja","Kara Johnson","2019-10-07 14:44:57","BROKER_1630","South East",3000
"Evan Bullock","2019-09-01 00:00:00","Female","ProfitSurance","Melonie Daley","2019-10-07 14:44:57","BROKER_579","North East",4000
"James Coleman","2019-09-01 00:00:00","Female","PrudentEdge","Judy Davidson","2019-10-07 14:44:57","BROKER_834","Midwest",6000
"James Coleman","2019-09-01 00:00:00","Female","PrudentEdge","Julia Dunaway","2019-10-07 14:44:57","BROKER_390","Midwest",6000
"James Coleman","2019-09-01 00:00:00","Female","PrudentEdge","Mary Garcia","2019-10-07 14:44:57","BROKER_386","Midwest",6000
"Jennifer Jackson","2019-09-01 00:00:00","Female","PrudentEdge","Alisha Beecham","2019-10-07 14:44:57","BROKER_410","Midwest",7000
"Jennifer Jackson","2019-09-01 00:00:00","Female","PrudentEdge","Dana Garceau","2019-10-07 14:44:57","BROKER_385","Midwest",4000
"Evan Bullock","2019-09-01 00:00:00","Male","PrudentEdge","Seth Beck","2019-10-07 14:44:57","BROKER_860","North East",6000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","PrudentEdge","Adam Jenkins","2019-10-07 14:44:57","BROKER_2232","North West",7000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","PrudentEdge","Edward Frank","2019-10-07 14:44:57","BROKER_2214","North West",4000
"Meagan Combs","2019-09-01 00:00:00","Male","PrudentEdge","Fred Lockman","2019-10-07 14:44:57","BROKER_1803","North West",6000
"Meagan Combs","2019-09-01 00:00:00","Female","PrudentEdge","Heidi Alexander","2019-10-07 14:44:57","BROKER_1762","North West",6000
"Meagan Combs","2019-09-01 00:00:00","Male","PrudentEdge","John Kelly","2019-10-07 14:44:57","BROKER_2215","North West",7000
"Sarah Rivas","2019-09-01 00:00:00","Male","PrudentEdge","Daniel Miller","2019-10-07 14:44:57","BROKER_1320","North West",7000
"Sarah Rivas","2019-09-01 00:00:00","Female","PrudentEdge","Gail Lopez","2019-10-07 14:44:57","BROKER_1282","North West",4000
"Anne Powers","2019-09-01 00:00:00","Female","PrudentEdge","Clara Dewees","2019-10-07 14:44:57","BROKER_1739","South East",3000
"Matthew Hanna","2019-09-01 00:00:00","Male","PrudentEdge","Carl Campos","2019-10-07 14:44:57","BROKER_2216","South East",5000
"Matthew Hanna","2019-09-01 00:00:00","Female","PrudentEdge","Elaine Turgeon","2019-10-07 14:44:57","BROKER_1753","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Female","PrudentEdge","Beatrice Shoemaker","2019-10-07 14:44:57","BROKER_1740","South East",3000
"Sandra Parker","2019-09-01 00:00:00","Male","PrudentEdge","Joseph Colson","2019-10-07 14:44:57","BROKER_1734","South East",4000
"Sandra Parker","2019-09-01 00:00:00","Female","PrudentEdge","Joyce Curry","2019-10-07 14:44:57","BROKER_840","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Female","PrudentEdge","Kathryn Delgado","2019-10-07 14:44:57","BROKER_1746","South East",6000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","PrudentEdge","Gregory Lugo","2019-10-07 14:44:57","BROKER_858","South West",7000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","PrudentEdge","Jeffrey Smith","2019-10-07 14:44:57","BROKER_857","South West",7000
"Melissa Neal","2019-09-01 00:00:00","Male","PrudentEdge","George Garibay","2019-10-07 14:44:57","BROKER_396","South West",3000
"James Coleman","2019-09-01 00:00:00","Female","Securingg","Barbara Haley","2019-10-07 14:44:57","BROKER_522","Midwest",7000
"James Coleman","2019-09-01 00:00:00","Female","Securingg","Linda Riner","2019-10-07 14:44:57","BROKER_518","Midwest",3000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Securingg","Angela Graham","2019-10-07 14:44:57","BROKER_559","Midwest",4000
"Jennifer Jackson","2019-09-01 00:00:00","Male","Securingg","Anthony Matranga","2019-10-07 14:44:57","BROKER_516","Midwest",4000
"Monica Campbell","2019-09-01 00:00:00","Male","Securingg","Don Alexander","2019-10-07 14:44:57","BROKER_955","North East",3000
"Monica Campbell","2019-09-01 00:00:00","Male","Securingg","Jamal Valle","2019-10-07 14:44:57","BROKER_951","North East",4000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Securingg","Catherine Hamilton","2019-10-07 14:44:57","BROKER_2330","North West",6000
"Sarah Rivas","2019-09-01 00:00:00","Female","Securingg","Ethel Fredrickson","2019-10-07 14:44:57","BROKER_1410","North West",7000
"Sarah Rivas","2019-09-01 00:00:00","Female","Securingg","Gloria Weller","2019-10-07 14:44:57","BROKER_1377","North West",6000
"Anne Powers","2019-09-01 00:00:00","Male","Securingg","Benjamin Unzueta","2019-10-07 14:44:57","BROKER_1916","South East",3000
"Lisa Lewis","2019-09-01 00:00:00","Male","Securingg","Louis Fuller","2019-10-07 14:44:57","BROKER_1383","South West",6000
"Matthew Hanna","2019-09-01 00:00:00","Female","Securingg","Allison Mora","2019-10-07 14:44:57","BROKER_1883","South West",6000
"Jennifer Jackson","2019-09-01 00:00:00","Female","SingleCore","Chelsea Brown","2019-10-07 14:44:57","BROKER_97","Midwest",7000
"Evan Bullock","2019-09-01 00:00:00","Male","SingleCore","Steve Fredrickson","2019-10-07 14:44:57","BROKER_1440","North East",6000
"Anne Powers","2019-09-01 00:00:00","Female","SingleCore","Angela Felix","2019-10-07 14:44:57","BROKER_1439","South East",7000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","SingleCore","James Benjamin","2019-10-07 14:44:57","BROKER_1946","South West",6000
"Melissa Neal","2019-09-01 00:00:00","Female","SingleCore","Ethel Sims","2019-10-07 14:44:57","BROKER_96","South West",5000
"James Coleman","2019-09-01 00:00:00","Male","Steady Effect","Thomas Valenzuela","2019-10-07 14:44:57","BROKER_338","Midwest",6000
"Meagan Combs","2019-09-01 00:00:00","Female","Steady Effect","Barbara Swanson","2019-10-07 14:44:57","BROKER_2167","North West",6000
"Sandra Parker","2019-09-01 00:00:00","Female","Steady Effect","Lakenya Vaughn","2019-10-07 14:44:57","BROKER_1692","South East",6000
"Anne Powers","2019-09-01 00:00:00","Female","Steady Shield","Betty Nguyen","2019-10-07 14:44:57","BROKER_1724","South East",3000
"Sandra Parker","2019-09-01 00:00:00","Female","Steady Shield","Jackie Faught","2019-10-07 14:44:57","BROKER_1725","South East",7000
"Melissa Neal","2019-09-01 00:00:00","Male","Steady Shield","Charles White","2019-10-07 14:44:57","BROKER_372","South West",6000
"Jennifer Jackson","2019-09-01 00:00:00","Male","Superance","Bryan Miller","2019-10-07 14:44:57","BROKER_117","Midwest",4000
"Lisa Lewis","2019-09-01 00:00:00","Female","Superance","Beverly Ryant","2019-10-07 14:44:57","BROKER_126","North West",3000
"Matthew Hanna","2019-09-01 00:00:00","Male","Superance","Charles Ortiz","2019-10-07 14:44:57","BROKER_1459","South East",3000
"Sandra Parker","2019-09-01 00:00:00","Female","Superance","Katrina Tuck","2019-10-07 14:44:57","BROKER_1467","South East",6000
"Jennifer Jackson","2019-09-01 00:00:00","Male","Tap Insure","Christopher Caldwell","2019-10-07 14:44:57","BROKER_351","Midwest",3000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Tap Insure","Dianne Morales","2019-10-07 14:44:57","BROKER_353","Midwest",7000
"Evan Bullock","2019-09-01 00:00:00","Female","Tap Insure","Alicia Souders","2019-10-07 14:44:57","BROKER_1714","North East",5000
"Monica Campbell","2019-09-01 00:00:00","Male","Tap Insure","Quintin Wilson","2019-10-07 14:44:57","BROKER_848","North East",4000
"Chad Russo","2019-09-01 00:00:00","Male","Tap Insure","Harry Sutton","2019-10-07 14:44:57","BROKER_1276","North West",4000
"Lisa Lewis","2019-09-01 00:00:00","Male","Tap Insure","Elmer Ryals","2019-10-07 14:44:57","BROKER_1227","North West",3000
"Meagan Combs","2019-09-01 00:00:00","Female","Tap Insure","Joann Burr","2019-10-07 14:44:57","BROKER_2183","North West",4000
"Sarah Rivas","2019-09-01 00:00:00","Male","Tap Insure","Donald Mannino","2019-10-07 14:44:57","BROKER_1234","North West",6000
"Anne Powers","2019-09-01 00:00:00","Female","Tap Insure","Alice Rost","2019-10-07 14:44:57","BROKER_1709","South East",6000
"Matthew Hanna","2019-09-01 00:00:00","Female","Tap Insure","Barbara Redman","2019-10-07 14:44:57","BROKER_850","South East",6000
"Matthew Hanna","2019-09-01 00:00:00","Male","Tap Insure","Gary Dudley","2019-10-07 14:44:57","BROKER_809","South East",5000
"Jeffrey Miranda","2019-09-01 00:00:00","Male","Tap Insure","Brian Grow","2019-10-07 14:44:57","BROKER_2187","South West",6000
"Lisa Lewis","2019-09-01 00:00:00","Female","Tap Insure","Frankie Figueroa","2019-10-07 14:44:57","BROKER_1707","South West",3000
"Lisa Lewis","2019-09-01 00:00:00","Female","Tap Insure","Jessica Miller","2019-10-07 14:44:57","BROKER_808","South West",3000
"Meagan Combs","2019-09-01 00:00:00","Female","Tap Insure","Teresa Suda","2019-10-07 14:44:57","BROKER_1226","South West",6000
"Melissa Neal","2019-09-01 00:00:00","Female","Tap Insure","Carolyn Olson","2019-10-07 14:44:57","BROKER_352","South West",7000
"James Coleman","2019-09-01 00:00:00","Female","Token Protect","Mary Linn","2019-10-07 14:44:57","BROKER_462","Midwest",3000
"Jennifer Jackson","2019-09-01 00:00:00","Male","Token Protect","David Aguilar","2019-10-07 14:44:57","BROKER_468","Midwest",3000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Token Protect","Donna Fuller","2019-10-07 14:44:57","BROKER_481","Midwest",7000
"Monica Campbell","2019-09-01 00:00:00","Male","Token Protect","William Reis","2019-10-07 14:44:57","BROKER_907","North East",7000
"Chad Russo","2019-09-01 00:00:00","Female","Token Protect","Ashley Nielsen","2019-10-07 14:44:57","BROKER_1336","North West",6000
"Chad Russo","2019-09-01 00:00:00","Male","Token Protect","Kenneth Meyers","2019-10-07 14:44:57","BROKER_1330","North West",4000
"Anne Powers","2019-09-01 00:00:00","Female","Token Protect","Alberta Ogden","2019-10-07 14:44:57","BROKER_1826","South East",3000
"Anne Powers","2019-09-01 00:00:00","Male","Token Protect","Blake Masters","2019-10-07 14:44:57","BROKER_1829","South East",5000
"Anne Powers","2019-09-01 00:00:00","Male","Token Protect","Dale Hendrix","2019-10-07 14:44:57","BROKER_905","South East",3000
"Anne Powers","2019-09-01 00:00:00","Male","Token Protect","David Bartholomew","2019-10-07 14:44:57","BROKER_1823","South East",6000
"Matthew Hanna","2019-09-01 00:00:00","Female","Token Protect","Barbara Sanchez","2019-10-07 14:44:57","BROKER_2281","South East",4000
"Matthew Hanna","2019-09-01 00:00:00","Male","Token Protect","Herman Chambers","2019-10-07 14:44:57","BROKER_1816","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Female","Token Protect","Arlene Toussaint","2019-10-07 14:44:57","BROKER_1824","South East",7000
"Sandra Parker","2019-09-01 00:00:00","Female","Token Protect","Helen Moreno","2019-10-07 14:44:57","BROKER_903","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Female","Token Protect","Mable Gonzalez","2019-10-07 14:44:57","BROKER_1830","South East",3000
"Sandra Parker","2019-09-01 00:00:00","Female","Token Protect","Mary Whittingham","2019-10-07 14:44:57","BROKER_1827","South East",4000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Token Protect","Grace White","2019-10-07 14:44:57","BROKER_2289","South West",7000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Token Protect","Jacquelyn Millsaps","2019-10-07 14:44:57","BROKER_1814","South West",7000
"Lisa Lewis","2019-09-01 00:00:00","Female","Token Protect","Mary Blessing","2019-10-07 14:44:57","BROKER_2287","South West",3000
"Meagan Combs","2019-09-01 00:00:00","Female","Token Protect","Roberta Martinez","2019-10-07 14:44:57","BROKER_2290","South West",4000
"Meagan Combs","2019-09-01 00:00:00","Male","Token Protect","Shane Gilbert","2019-10-07 14:44:57","BROKER_2286","South West",5000
"Melissa Neal","2019-09-01 00:00:00","Female","Token Protect","Ella Ayers","2019-10-07 14:44:57","BROKER_467","South West",7000
"James Coleman","2019-09-01 00:00:00","Female","Trustlance","Lillie Anthony","2019-10-07 14:44:57","BROKER_137","Midwest",6000
"Jennifer Jackson","2019-09-01 00:00:00","Female","Trustlance","Carla Wilson","2019-10-07 14:44:57","BROKER_136","Midwest",4000
