"Owner_SmallPhotoUrl","Status","Owner","LeadSource","IsConverted","Rating","CreatedDate","LastProcessedDate","Name","Owner_Name","LeadActivities","ConvertedOppAmount"
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Employee Referral","TRUE","Warm","2021-01-24","2021-01-28","Andrej Janning","Thomas Oliver",21,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Cold","2021-01-11","2021-01-28","Salomo Keaveney","Justin Chen",14,16500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Warm","2021-01-18","2021-01-28","Haily Elt","Sofia Lopez",12,47000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Trade Show","TRUE","Hot","2021-01-23","2021-01-28","Liuka Pickburn","Thomas Oliver",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working","Deepu CSEG","Employee Referral","FALSE","Warm","2021-01-05","2021-01-28","Jarad Uccello","Tawnia Williams",11,18500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Advertisement","FALSE","Cold","2021-01-13","2021-01-28","Burty Franzewitch","Sofia Lopez",12,33000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Warm","2021-01-20","2021-01-28","Harley Werrit","Justin Chen",10,75000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Other","FALSE","Hot","2021-01-01","2021-01-28","Caty Lindgren","Sofia Lopez",23,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Purchased List","TRUE","Warm","2021-01-25","2021-01-28","Godiva Arkil","Sofia Lopez",13,31000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Advertisement","FALSE","Cold","2021-01-08","2021-01-28","Cowell","Thomas Oliver",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Employee Referral","FALSE","Warm","2021-01-20","2021-01-28","Lamar Tingle","Tawnia Williams",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Other","TRUE","Hot","2021-01-24","2021-01-28","Shir Carneck","Thomas Oliver",12,81300
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Warm","2021-01-07","2021-01-28","Emmy Mc Elory","Sofia Lopez",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Hot","2021-01-21","2021-01-28","Cecilia Adshad","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Employee Referral","FALSE","Warm","2021-01-28","2021-01-28","Phaedra Childers","Thomas Oliver",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","New","Qianwen Dong","Other","TRUE","Cold","2021-01-12","2021-01-28","Caresa Sheere","Justin Chen",5,69300
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Advertisement","FALSE","Warm","2021-01-05","2021-01-28","Derby Neesam","Sofia Lopez",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Nurturing","Deepu CSEG","Purchased List","FALSE","Hot","2021-01-12","2021-01-28","Farrell Maldin","Tawnia Williams",19,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Warm","2021-01-27","2021-01-28","Brynn Mattiazzo","Justin Chen",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Trade Show","FALSE","Cold","2021-01-15","2021-01-28","Ag Borkin","Thomas Oliver",8,65900
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Employee Referral","TRUE","Hot","2021-01-18","2021-01-28","Gabriele Bemand","Sofia Lopez",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Employee Referral","FALSE","Warm","2021-01-03","2021-01-28","Dierdre Haggart","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Advertisement","FALSE","Warm","2021-01-28","2021-01-28","Ethelin Pifford","Sofia Lopez",25,73500
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","TRUE","Cold","2021-01-11","2021-01-28","Harmon Huetson","Thomas Oliver",17,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Hot","2021-01-08","2021-01-28","West","Justin Chen",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","New","Deepu CSEG","Purchased List","FALSE","Warm","2021-01-20","2021-01-28","Jenda Pordal","Tawnia Williams",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Warm","2021-01-24","2021-01-28","Noam Ricart","Sofia Lopez",5,30000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Advertisement","FALSE","Hot","2021-01-13","2021-01-28","Simpson","Thomas Oliver",19,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Other","TRUE","Warm","2021-01-05","2021-01-28","Carola Kynd","Sofia Lopez",6,14500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Employee Referral","FALSE","Cold","2021-01-02","2021-01-28","Demetre Tivenan","Sofia Lopez",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Qualified","Qianwen Dong","Other","FALSE","Warm","2021-01-16","2021-01-28","Marianna Tume","Justin Chen",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Advertisement","TRUE","Hot","2021-01-25","2021-01-28","Aldus Bourdice","Tawnia Williams",19,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Employee Referral","FALSE","Warm","2021-01-18","2021-01-28","Carola Lampke","Thomas Oliver",21,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Other","FALSE","Cold","2021-01-14","2021-01-28","Gustav Cranmere","Thomas Oliver",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing","Qianwen Dong","Purchased List","FALSE","Warm","2021-01-04","2021-01-28","Traci Gellately","Justin Chen",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","TRUE","Hot","2021-01-11","2021-01-28","Milo Scobbie","Sofia Lopez",8,44000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Trade Show","FALSE","Warm","2021-01-16","2021-01-28","Darcee Fayer","Sofia Lopez",20,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Advertisement","FALSE","Cold","2021-01-26","2021-01-28","Magnum Hammell","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Other","FALSE","Warm","2021-01-07","2021-01-28","Kelly Autie","Tawnia Williams",20,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Employee Referral","TRUE","Hot","2021-01-24","2021-01-28","Alayne Antoniewicz","Thomas Oliver",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Employee Referral","FALSE","Warm","2021-01-12","2021-01-28","Raffaello Dunning","Justin Chen",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","FALSE","Hot","2021-01-27","2021-01-28","Bing Flores","Thomas Oliver",19,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Employee Referral","FALSE","Cold","2021-01-20","2021-01-28","Tracy Guilaem","Sofia Lopez",7,105000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Employee Referral","FALSE","Warm","2021-01-01","2021-01-28","Nonie Lamerton","Sofia Lopez",9,33000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Purchased List","TRUE","Hot","2021-01-19","2021-01-28","Carrey","Sofia Lopez",6,15500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Qualified","Qianwen Dong","Other","FALSE","Warm","2021-01-09","2021-01-28","Clea Cerro","Justin Chen",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working","Deepu CSEG","Advertisement","FALSE","Warm","2021-01-28","2021-01-28","Web Casement","Tawnia Williams",10,33000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Other","FALSE","Cold","2021-01-21","2021-01-28","Nicolis Varnam","Thomas Oliver",9,80000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Employee Referral","TRUE","Hot","2021-01-05","2021-01-28","Hadrian Selcraig","Sofia Lopez",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","New","G M","Advertisement","FALSE","Warm","2021-01-23","2021-01-28","Viviana Danilovitch","Thomas Oliver",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Warm","2021-01-08","2021-01-28","Saloma Juschka","Justin Chen",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Employee Referral","TRUE","Cold","2021-01-16","2021-01-28","Olly Woonton","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Other","FALSE","Warm","2021-01-23","2021-01-28","Lincoln","Sofia Lopez",23,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Other","FALSE","Hot","2021-01-08","2021-01-28","Cecile Szepe","Tawnia Williams",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Trade Show","FALSE","Warm","2021-01-17","2021-01-28","Jedidiah Crow","Thomas Oliver",21,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working","Qianwen Dong","Employee Referral","FALSE","Hot","2021-01-13","2021-01-28","Lucretia Flaunders","Justin Chen",13,57000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Purchased List","TRUE","Cold","2021-01-25","2021-01-28","Rebbecca Chmarny","Thomas Oliver",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Advertisement","FALSE","Warm","2021-01-03","2021-01-28","Putnam Le Noir","Sofia Lopez",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Hot","2021-01-07","2021-01-28","Nevile Greengrass","Sofia Lopez",17,46000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Advertisement","FALSE","Warm","2021-01-16","2021-01-28","Heffner","Sofia Lopez",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Nurturing","Deepu CSEG","Other","TRUE","Warm","2021-01-22","2021-01-28","Karalynn Guisot","Tawnia Williams",24,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Hot","2021-01-10","2021-01-28","Lexy Towns","Justin Chen",6,99000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Other","FALSE","Cold","2021-01-05","2021-01-28","Whitman Ryson","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Other","FALSE","Warm","2021-01-26","2021-01-28","Lesli Slides","Thomas Oliver",6,22500
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Employee Referral","TRUE","Warm","2021-01-16","2021-01-28","Thorvald Bevis","Thomas Oliver",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Purchased List","FALSE","Hot","2021-01-12","2021-01-28","Andrea Bedell","Sofia Lopez",6,55000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working","Qianwen Dong","Advertisement","FALSE","Cold","2021-01-07","2021-01-28","Pennie Sollas","Justin Chen",18,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Employee Referral","FALSE","Warm","2021-01-08","2021-01-28","Fax Fairlamb","Tawnia Williams",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Other","TRUE","Hot","2021-01-17","2021-01-28","Agnes Byrcher","Sofia Lopez",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Employee Referral","FALSE","Warm","2021-01-26","2021-01-28","John Steele (Sample)","Thomas Oliver",23,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Warm","2021-01-01","2021-01-28","Woodie Camelin","Sofia Lopez",18,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Advertisement","TRUE","Cold","2021-01-14","2021-01-28","Depp","Thomas Oliver",11,52000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working  - Contacted","Qianwen Dong","Trade Show","FALSE","Warm","2021-01-16","2021-01-28","Alyssa Bransden","Justin Chen",21,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Other","FALSE","Hot","2021-01-22","2021-01-28","Clevie Goodfield","Sofia Lopez",24,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","New","Deepu CSEG","Employee Referral","FALSE","Warm","2021-01-20","2021-01-28","Eldin Dyke","Tawnia Williams",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Purchased List","TRUE","Cold","2021-01-02","2021-01-28","Cirillo Hearle","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Hot","2021-01-11","2021-01-28","Obadiah Crust","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Employee Referral","FALSE","Warm","2021-01-17","2021-01-28","Ignace Carwithim","Thomas Oliver",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing","Qianwen Dong","Other","FALSE","Warm","2021-01-22","2021-01-28","Pippo Friedlos","Justin Chen",5,30000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Other","FALSE","Hot","2021-01-23","2021-01-28","Lila Rzehor","Thomas Oliver",22,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","TRUE","Warm","2021-01-02","2021-01-28","Chrisse McKeaney","Sofia Lopez",24,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working","Deepu CSEG","Advertisement","FALSE","Cold","2021-01-20","2021-01-28","Dulcie Gourdon","Tawnia Williams",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Advertisement","FALSE","Hot","2021-01-27","2021-01-28","Kiley Leathe","Sofia Lopez",11,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Other","TRUE","Warm","2021-01-13","2021-01-28","Fara Cotelard","Sofia Lopez",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working  - Contacted","G M","Other","FALSE","Cold","2021-01-08","2021-01-28","Spencer Shimwall","Thomas Oliver",8,46000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing","Qianwen Dong","Purchased List","FALSE","Hot","2021-01-21","2021-01-28","Gussy Ronisch","Justin Chen",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Employee Referral","FALSE","Warm","2021-01-22","2021-01-28","Ernie Blacklidge","Thomas Oliver",15,27000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Trade Show","TRUE","Warm","2021-01-06","2021-01-28","Frederic Antal","Sofia Lopez",23,12500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Employee Referral","FALSE","Warm","2021-01-10","2021-01-28","Fred Jahnisch","Justin Chen",0,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Other","FALSE","Hot","2021-01-06","2021-01-28","Sarah Loehr (Sample)","Tawnia Williams",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","New","G M","Other","FALSE","Cold","2021-01-18","2021-01-28","Jennifer Wall","Thomas Oliver",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Advertisement","TRUE","Warm","2021-01-25","2021-01-28","Mohandis Fawdrey","Sofia Lopez",16,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Hot","2021-01-12","2021-01-28","Iggie Reedshaw","Sofia Lopez",13,87800
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Advertisement","FALSE","Warm","2021-01-20","2021-01-28","Norris Philipard","Justin Chen",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","New","G M","Other","FALSE","Warm","2021-01-23","2021-01-28","Demetri Knowlys","Thomas Oliver",13,48000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Purchased List","TRUE","Cold","2021-01-12","2021-01-28","West","Tawnia Williams",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Hot","2021-01-17","2021-01-28","Eilis Myerscough","Sofia Lopez",12,50000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Warm","2021-01-06","2021-01-28","Carolus Aleksich","Sofia Lopez",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","FALSE","Warm","2021-01-23","2021-01-28","Kristofor Straine","Sofia Lopez",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing","Qianwen Dong","Advertisement","FALSE","Cold","2021-01-06","2021-01-28","Darby Bartali","Justin Chen",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Employee Referral","TRUE","Hot","2021-01-18","2021-01-28","Hugibert Hainsworth","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Other","FALSE","Warm","2021-01-26","2021-01-28","DaVinci","Thomas Oliver",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Employee Referral","FALSE","Warm","2021-01-11","2021-01-28","Janet Shelton","Sofia Lopez",7,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Trade Show","TRUE","Hot","2021-01-11","2021-01-28","Bieber","Thomas Oliver",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Advertisement","FALSE","Cold","2021-01-21","2021-01-28","Jewel Miliffe","Tawnia Williams",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Purchased List","FALSE","Warm","2021-01-23","2021-01-28","Tuesday Sillick","Sofia Lopez",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Employee Referral","FALSE","Warm","2021-01-03","2021-01-28","Niall Ales","Thomas Oliver",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Working  - Contacted","Qianwen Dong","Other","TRUE","Cold","2021-01-09","2021-01-28","Hildegaard Chappelle","Justin Chen",14,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Other","FALSE","Warm","2021-01-21","2021-01-28","Roberts","Sofia Lopez",0,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Working","G M","Other","FALSE","Hot","2021-01-04","2021-01-28","Artemus Skea","Thomas Oliver",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Other","FALSE","Warm","2021-01-24","2021-01-28","Alexine Ford","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Qualified","Qianwen Dong","Employee Referral","TRUE","Hot","2021-01-02","2021-01-28","Mindy Mariot","Justin Chen",23,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working","Deepu CSEG","Advertisement","FALSE","Cold","2021-01-19","2021-01-28","Staford Bagnal","Tawnia Williams",11,106000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Other","FALSE","Warm","2021-01-09","2021-01-28","Blithe Lavielle","Sofia Lopez",6,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Purchased List","FALSE","Hot","2021-01-23","2021-01-28","Mouse","Sofia Lopez",19,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Employee Referral","TRUE","Warm","2021-01-05","2021-01-28","Alexi McGaugie","Justin Chen",13,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Advertisement","FALSE","Warm","2021-01-23","2021-01-28","Zsazsa Hempel","Thomas Oliver",22,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Trade Show","FALSE","Hot","2021-01-08","2021-01-28","Daisi Schirok","Sofia Lopez",25,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Converted","G M","Employee Referral","FALSE","Cold","2021-01-15","2021-01-28","Ford","Thomas Oliver",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing - Contacted","R CSEG","Other","TRUE","Warm","2021-01-09","2021-01-28","Mireielle Rolston","Sofia Lopez",22,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Working  - Contacted","Deepu CSEG","Other","FALSE","Warm","2021-01-04","2021-01-28","Gretchen Kevlin","Tawnia Williams",10,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Advertisement","FALSE","Cold","2021-01-15","2021-01-28","Symon Hamnett","Justin Chen",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Employee Referral","FALSE","Warm","2021-01-24","2021-01-28","Lorine Collinson","Sofia Lopez",5,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Other","TRUE","Hot","2021-01-20","2021-01-28","Alasdair Arthars","Thomas Oliver",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Other","FALSE","Hot","2021-01-23","2021-01-28","Adriena Caselli","Thomas Oliver",17,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Nurturing","Deepu CSEG","Purchased List","FALSE","Warm","2021-01-13","2021-01-28","Letterman","Tawnia Williams",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Other","FALSE","Cold","2021-01-02","2021-01-28","Timberlake","Justin Chen",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Employee Referral","FALSE","Warm","2021-01-10","2021-01-28","Aimee Shearer","Sofia Lopez",20,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Nurturing","R CSEG","Other","TRUE","Hot","2021-01-18","2021-01-28","Jamison McCrillis","Sofia Lopez",13,136000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Qualified","G M","Advertisement","FALSE","Warm","2021-01-02","2021-01-28","Terry Cuttelar","Thomas Oliver",8,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working","R CSEG","Other","FALSE","Hot","2021-01-20","2021-01-28","Ruthie Bilham","Sofia Lopez",22,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Converted","Qianwen Dong","Employee Referral","TRUE","Warm","2021-01-25","2021-01-28","Minogue","Justin Chen",13,24500
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","New","R CSEG","Other","FALSE","Cold","2021-01-11","2021-01-28","Dale Spurdle","Sofia Lopez",25,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Qualified","Deepu CSEG","Advertisement","FALSE","Warm","2021-01-24","2021-01-28","Rhodie Eggar","Tawnia Williams",5,33000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Converted","R CSEG","Trade Show","FALSE","Hot","2021-01-05","2021-01-28","Albertina Gosforth","Sofia Lopez",21,100000
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing - Contacted","G M","Employee Referral","FALSE","Warm","2021-01-23","2021-01-28","Matthiew Cathenod","Thomas Oliver",0,137000
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Working  - Contacted","R CSEG","Employee Referral","TRUE","Cold","2021-01-11","2021-01-28","Isabel Pelosi","Sofia Lopez",0,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","Nurturing","G M","Other","FALSE","Warm","2021-01-16","2021-01-28","Jordain Labb","Thomas Oliver",12,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000Waco/T","Converted","Deepu CSEG","Advertisement","FALSE","Hot","2021-01-20","2021-01-28","Jerrold Siely","Tawnia Williams",15,0
"https://finssummer20--c.documentforce.com/profilephoto/7294V0000008I1x/T","New","G M","Other","FALSE","Warm","2021-01-28","2021-01-28","Dino Bursnoll","Thomas Oliver",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaN/T","Qualified","R CSEG","Employee Referral","TRUE","Cold","2021-01-08","2021-01-28","Jeanne Crack","Sofia Lopez",9,0
"https://finssummer20--c.documentforce.com/profilephoto/7293A000000WaaQ/T","Nurturing - Contacted","Qianwen Dong","Purchased List","FALSE","Warm","2021-01-03","2021-01-28","Willy Duffell","Justin Chen",15,0
