"AccountId","MemberTier.TierGroup.Program.Name","MembershipEndDate","ReferredById","MemberTier.Name","MemberCurrency.Name","Contact_MailingState","MemberTier.LoyaltyTierGroupId","MemberTier.Id","MemberTier.TierGroup.SelectedTierGroup_Flag","MemberTenure","Program.Name","Contact.MailingState","EnrollmentChannel","IsAReferral","Contact_Account.Id","ProgramId","MemberTier.TierGroup.Program.Status","MemberTier.EffectiveDate","Id","MemberName","MemberTier.TierGroup.Name","MemberTier.TierExpirationDate","Contact_MailingCity","MemberTier.LoyaltyMemberId","ContactId","MemberTier.TierGroup.Program.OwnerId","MemberTier.CreatedDate","EnrollmentDate","Contact_City_State","Contact.Birthdate","Account.BillingCity","isTrainingData","Account.BillingState","MemberTier.TierGroup.Program.Id","AccountContactId","Contact.Name","MemberTier.TierGroup.Id","LeadOrContactName","TransactionJournal.Last_Transaction_Activity_Date","MemberTier.TierGroup.LoyaltyProgramId","MemberType","Contact.MailingCity","MemberTier.LoyaltyTierId","LastActivityDate","Account.Name","InactivityFlag","LeadOrContactId","MemberStatus","Contact_Account.Name","MemberCurrency.Ledger.Current_Accrued_Points","Months_in_Tier","MemberCurrency.Ledger.Previous_Redeemed_Points","MemberCurrency.Ledger.Previous_Accrued_Points","Membership_Duration_days","Current_Transaction_Frequency","Transactions.Transaction_Amount_all","Transactions.Transaction_Amount_Previous_Period","Transactions.DaysBetweenCurrentTransactions","Transactions.Transaction_Amount_Current_Period","Member_Count","DaysSinceLastActivity","Previous_Transaction_Frequency","MemberCurrency.Ledger.Current_Expired_Points","MemberCurrency.PointsBalance","Referred.Member_Count","MemberCurrency.Ledger.Previous_Expired_Points","Engagement_Score","Transactions.Accrual_Transactions_Current_Period","InactivityScore","Transactions.DaysBetweenPreviousTransactions","Transactions.Redemption_Transactions_Previous_Period","Transactions.Redemption_Transactions_Current_Period","Contact_Age","MemberCurrency.Ledger.Current_Redeemed_Points","Transactions.Transactions_all","Transactions.Accrual_Transactions_Previous_Period"
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtsIAG","Yes","3.3-6 months","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUtMAO","Abraham Abousaleh","Regular",,,"0lMB0000000TNUtMAO","003B000000HQ1IYIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-06-22",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IYIA1","Abraham Abousaleh","0ltB0000000TN3uIAG","Abraham Abousaleh","2020-11-19T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IYIA1","Active",,36089,0,0,0,168,4.5,29553,0,144,29553,1,18,0,0,36089,1,0,99.95,32,0.05,0,0,0,0,0,32,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtuIAG","Yes","2.1-3 months","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUuMAO","Remy Adling","Regular",,,"0lMB0000000TNUuMAO","003B000000HQ1IXIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-10-21",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IXIA1","Remy Adling","0ltB0000000TN3uIAG","Remy Adling","2021-03-18T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IXIA1","Active",,8354,0,0,0,47,4.5,32116,0,36,9169,1,-100,0,0,37606,1,0,99.95,8,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtwIAG","Yes","9.NA","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUvMAO","Winston Adeyemo","Regular",,,"0lMB0000000TNUvMAO","003B000000HQ1IWIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-03-19",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IWIA1","Winston Adeyemo","0ltB0000000TN3uIAG","Winston Adeyemo","2021-08-15T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IWIA1","Active",,0,0,0,0,-101,0,32566,0,0,0,1,-250,0,0,38589,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed","CO","0ltB0000000TN3uIAG","0lyB0000000TNtyIAG","Yes","5.9-12 months","Xplore","CO","Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUwMAO","Kason Adger","Regular",,"Lamar","0lMB0000000TNUwMAO","003B000000HQ1IVIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-02-11","Lamar - CO",,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IVIA1","Kason Adger","0ltB0000000TN3uIAG","Kason Adger","2020-07-10T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","Lamar","0lgB00000008OKpIAM",,,"false","003B000000HQ1IVIA1","Active",,9138,0,0,27973,300,4.5,32864,25175,36,7689,1,150,3.96,0,17888,1,0,40.54,8,59.46,99,0,0,0,0,33,25
,"Xplore",,,"Bronze","Nights Stayed","Wallingford","0ltB0000000TN3uIAG","0lyB0000000TNu0IAG","Yes","3.3-6 months","Xplore","Wallingford","Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUxMAO","Zayne Adham","Regular",,"CT","0lMB0000000TNUxMAO","003B000000HQ1IUIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-08-24","CT - Wallingford",,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IUIA1","Zayne Adham","0ltB0000000TN3uIAG","Zayne Adham","2021-01-17T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","CT","0lgB00000008OKpIAM",,,"false","003B000000HQ1IUIA1","Active",,25704,0,0,0,105,4.23,27088,0,93,19181,1,-40,0,0,39931,1,0,99.95,22,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed","AL","0ltB0000000TN3uIAG","0lyB0000000TNu2IAG","Yes","3.3-6 months","Xplore","AL","Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUyMAO","Noel Adhami","Regular",,"Birmingham","0lMB0000000TNUyMAO","003B000000HQ1ITIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-07-28","Birmingham - AL",,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1ITIA1","Noel Adhami","0ltB0000000TN3uIAG","Noel Adhami","2020-12-24T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","Birmingham","0lgB00000008OKpIAM",,,"false","003B000000HQ1ITIA1","Active",,32150,0,0,0,132,3.93,31723,0,106,24902,1,-16,0,0,38782,1,0,99.95,27,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNu4IAG","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUzMAO","Princeton Adi","Regular",,,"0lMB0000000TNUzMAO","003B000000HQ1ISIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-05-03",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1ISIA1","Princeton Adi","0ltB0000000TN3uIAG","Princeton Adi","2021-09-30T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1ISIA1","Active",,0,0,0,0,-146,0,27481,0,0,0,1,-296,0,0,35792,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNu6IAG","Yes","4.6-9 months","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV0MAO","Matthias Adib","Regular",,,"0lMB0000000TNV0MAO","003B000000HQ1IRIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-05-10",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IRIA1","Matthias Adib","0ltB0000000TN3uIAG","Matthias Adib","2020-10-03T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IRIA1","Active",,34630,0,0,1954,211,3.97,30241,1275,123,28966,1,65,4,0,36584,1,0,99.92,31,0.08,8,0,0,0,0,33,2
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNu8IAG","Yes","4.6-9 months","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV1MAO","Gregory Adickes","Regular",,,"0lMB0000000TNV1MAO","003B000000HQ1IQIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-04-17",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IQIA1","Gregory Adickes","0ltB0000000TN3uIAG","Gregory Adickes","2020-09-12T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IQIA1","Active",,20999,0,0,14415,234,4.55,27315,11506,91,15809,1,86,3.33,0,32113,1,0,99.97,20,0.03,40,0,0,0,0,32,12
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuAIAW","Yes","1.< 1 month","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV2MAO","Sterling Adie","Regular",,,"0lMB0000000TNV2MAO","003B000000HQ1IPIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-12-05",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IPIA1","Sterling Adie","0ltB0000000TN3uIAG","Sterling Adie","2021-05-04T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IPIA1","Active",,0,0,0,0,2,0,25028,0,0,0,1,-147,0,0,36138,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuCIAW","Yes","2.1-3 months","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV3MAO","Dominick Adil","Regular",,,"0lMB0000000TNV3MAO","003B000000HQ1IOIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-10-05",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IOIA1","Dominick Adil","0ltB0000000TN3uIAG","Dominick Adil","2021-03-04T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IOIA1","Active",,14178,0,0,0,63,3.46,26916,0,45,11921,1,-86,0,0,36441,1,0,99.95,13,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuEIAW","Yes","3.3-6 months","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV4MAO","Elian Adinolfi","Regular",,,"0lMB0000000TNV4MAO","003B000000HQ1INIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-08-05",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1INIA1","Elian Adinolfi","0ltB0000000TN3uIAG","Elian Adinolfi","2021-01-01T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1INIA1","Active",,30579,0,0,0,124,4.04,31619,0,113,27627,1,-24,0,0,36576,1,0,99.95,28,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed","CA","0ltB0000000TN3uIAG","0lyB0000000TNuGIAW","Yes","5.9-12 months","Xplore","CA","POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV5MAO","Grady Adjei","Regular",,"Los Angeles","0lMB0000000TNV5MAO","003B000000HQ1IMIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-01-11","Los Angeles - CA",,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IMIA1","Grady Adjei","0ltB0000000TN3uIAG","Grady Adjei","2020-06-09T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","Los Angeles","0lgB00000008OKpIAM",,,"true","003B000000HQ1IMIA1","Active",,4300,0,0,31888,331,1.5,31479,27943,6,3536,1,181,4.86,0,14152,1,0,10.57,4,89.43,136,0,0,0,0,32,28
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuIIAW","Yes","9.NA","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV6MAO","Russell Adjutant","Regular",,,"0lMB0000000TNV6MAO","003B000000HQ1ILIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-04-21",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1ILIA1","Russell Adjutant","0ltB0000000TN3uIAG","Russell Adjutant","2021-09-13T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1ILIA1","Active",,0,0,0,0,-134,0,29279,0,0,0,1,-279,0,0,36223,1,0,99.94,0,0.06,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuKIAW","Yes","2.1-3 months","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV7MAO","Finnegan Adkerson","Regular",,,"0lMB0000000TNV7MAO","003B000000HQ1IKIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-10-12",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IKIA1","Finnegan Adkerson","0ltB0000000TN3uIAG","Finnegan Adkerson","2021-03-10T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IKIA1","Active",,14770,0,0,0,56,3.83,28771,0,46,11120,1,-92,0,0,39456,1,0,99.95,12,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuMIAW","Yes","9.NA","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV8MAO","Ruben Adkin","Regular",,,"0lMB0000000TNV8MAO","003B000000HQ1IJIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-06-13",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IJIA1","Ruben Adkin","0ltB0000000TN3uIAG","Ruben Adkin","2021-11-04T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IJIA1","Active",,0,0,0,0,-187,0,32700,0,0,0,1,-331,0,0,39343,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuOIAW","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV9MAO","Gianni Adkins","Regular",,,"0lMB0000000TNV9MAO","003B000000HQ1IIIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-11-29",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IIIA1","Gianni Adkins","0ltB0000000TN3uIAG","Gianni Adkins","2022-04-25T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IIIA1","Active",,0,0,0,0,-356,0,30363,0,0,0,1,-503,0,0,37946,1,0,99.93,0,0.07,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuQIAW","Yes","4.6-9 months","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVAMA4","Porter Adkinson","Regular",,,"0lMB0000000TNVAMA4","003B000000HQ1IHIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-04-07",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IHIA1","Porter Adkinson","0ltB0000000TN3uIAG","Porter Adkinson","2020-08-30T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IHIA1","Active",,21863,0,0,13128,244,4.3,27912,9999,86,17913,1,99,4.25,0,29278,1,0,99.97,20,0.03,51,0,0,0,0,32,12
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuSIAW","Yes","4.6-9 months","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVBMA4","Kendrick Adkison","Regular",,,"0lMB0000000TNVBMA4","003B000000HQ1IGIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-05-17",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IGIA1","Kendrick Adkison","0ltB0000000TN3uIAG","Kendrick Adkison","2020-10-13T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IGIA1","Active",,35378,0,0,827,204,4.13,30577,972,132,29605,1,55,0,0,36205,1,0,99.91,32,0.09,0,0,0,0,0,33,1
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuUIAW","Yes","3.3-6 months","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVCMA4","Leland Adkisson","Regular",,,"0lMB0000000TNVCMA4","003B000000HQ1IFIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-06-26",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IFIA1","Leland Adkisson","0ltB0000000TN3uIAG","Leland Adkisson","2020-11-22T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IFIA1","Active",,39832,0,0,0,164,4.24,28033,0,140,28033,1,15,0,0,39832,1,0,99.95,33,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuWIAW","Yes","3.3-6 months","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVDMA4","Pablo Adlam","Regular",,,"0lMB0000000TNVDMA4","003B000000HQ1IEIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-07-19",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IEIA1","Pablo Adlam","0ltB0000000TN3uIAG","Pablo Adlam","2020-12-16T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IEIA1","Active",,31129,0,0,0,141,4.38,29027,0,127,26967,1,-8,0,0,34728,1,0,99.98,29,0.02,0,0,0,0,0,32,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuYIAW","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVEMA4","Allen Adle","Regular",,,"0lMB0000000TNVEMA4","003B000000HQ1IDIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-08-15",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IDIA1","Allen Adle","0ltB0000000TN3uIAG","Allen Adle","2022-01-02T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IDIA1","Active",,0,0,0,0,-250,0,28337,0,0,0,1,-390,0,0,38244,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuaIAG","Yes","9.NA","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVFMA4","Hugo Adleman","Regular",,,"0lMB0000000TNVFMA4","003B000000HQ1ICIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-09-12",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1ICIA1","Hugo Adleman","0ltB0000000TN3uIAG","Hugo Adleman","2022-02-09T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1ICIA1","Active",,0,0,0,0,-278,0,29276,0,0,0,1,-428,0,0,39886,1,0,99.94,0,0.06,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNucIAG","Yes","9.NA","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVGMA4","Raiden Adler","Regular",,,"0lMB0000000TNVGMA4","003B000000HQ1IBIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-02-09",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IBIA1","Raiden Adler","0ltB0000000TN3uIAG","Raiden Adler","2021-07-05T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IBIA1","Active",,0,0,0,0,-63,0,30453,0,0,0,1,-209,0,0,38133,1,0,99.93,0,0.07,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNueIAG","Yes","9.NA","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVHMA4","Kolton Adley","Regular",,,"0lMB0000000TNVHMA4","003B000000HQ1IAIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-02-23",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1IAIA1","Kolton Adley","0ltB0000000TN3uIAG","Kolton Adley","2021-07-23T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IAIA1","Active",,0,0,0,0,-77,0,31195,0,0,0,1,-227,0,0,38207,1,0,99.93,0,0.07,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNugIAG","Yes","9.NA","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVIMA4","Ezequiel Adloff","Regular",,,"0lMB0000000TNVIMA4","003B000000HQ1I9IAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-09-13",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1I9IAL","Ezequiel Adloff","0ltB0000000TN3uIAG","Ezequiel Adloff","2022-02-09T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1I9IAL","Active",,0,0,0,0,-279,0,28277,0,0,0,1,-428,0,0,36706,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuiIAG","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVJMA4","Damon Admas","Regular",,,"0lMB0000000TNVJMA4","003B000000HQ1I8IAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-12-23",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1I8IAL","Damon Admas","0ltB0000000TN3uIAG","Damon Admas","2022-05-17T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1I8IAL","Active",,0,0,0,0,-380,0,31565,0,0,0,1,-525,0,0,35400,1,0,99.97,0,0.03,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNukIAG","Yes","9.NA","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVKMA4","Emanuel Admire","Regular",,,"0lMB0000000TNVKMA4","003B000000HQ1I7IAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-10-19",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1I7IAL","Emanuel Admire","0ltB0000000TN3uIAG","Emanuel Admire","2022-03-17T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1I7IAL","Active",,0,0,0,0,-315,0,29481,0,0,0,1,-464,0,0,37996,1,0,99.94,0,0.06,0,0,0,0,0,33,0
,"Xplore",,,"Gold","Nights Stayed","CA","0ltB0000000TN3uIAG","0lyB0000000TNumIAG","Yes","5.9-12 months","Xplore","CA","Web","false",,"0lpB0000000TN3zIAG","Active","2020-10-19","0lMB0000000TNVLMA4","Zaiden Adner","Regular","2021-10-19","Los Angeles","0lMB0000000TNVLMA4","003B000000HQ1I6IAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-03-01","Los Angeles - CA",,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1I6IAL","Zaiden Adner","0ltB0000000TN3uIAG","Zaiden Adner","2020-07-27T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","Los Angeles","0lgB00000008OKrIAM",,,"false","003B000000HQ1I6IAL","Active",,13401,2,0,25275,281,5,31129,22503,55,8626,1,133,4,0,22581,1,0,97.99,11,2.01,88,0,0,0,0,33,22
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuoIAG","Yes","9.NA","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVMMA4","Otto Adney","Regular",,,"0lMB0000000TNVMMA4","003B000000HQ1I5IAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-01-11",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1I5IAL","Otto Adney","0ltB0000000TN3uIAG","Otto Adney","2021-06-09T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1I5IAL","Active",,0,0,0,0,-34,0,29434,0,0,0,1,-183,0,0,35728,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNuqIAG","Yes","9.NA","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNVNMA4","Fletcher Ahlbrecht","Regular",,,"0lMB0000000TNVNMA4","003B000000HQ1I4IAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-01-30",,,,"false",,"0lpB0000000TN3zIAG","003B000000HQ1I4IAL","Fletcher Ahlbrecht","0ltB0000000TN3uIAG","Fletcher Ahlbrecht","2021-06-08T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1I4IAL","Active",,0,0,0,0,-53,0,27716,0,0,0,1,-182,0,0,40722,1,0,99.95,0,0.05,0,0,0,0,0,33,0
