"Quote","Status","Record_ID","Line_Item_Number","Name","Quote_Name"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZXAA2","00006380","406 Main St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZYAA2","00006386","3 Elmwood Dr","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZZAA2","00006392","9 Church St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZaAAM","00006398","9939 N 14th St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZbAAM","00006404","5384 Southwyck Blvd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZcAAM","00006410","97 Airport Loop Dr","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZdAAM","00006416","37855 Nolan Rd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZeAAM","00006422","4252 N Washington Ave #9","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZfAAM","00006428","42754 S Ash Ave","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZgAAM","00006434","703 Beville Rd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZhAAM",,"5 Harrison Rd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZiAAM",,"73 Southern Blvd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZjAAM",,"189 Village Park Rd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZkAAM",,"6 Middlegate Rd #106","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZlAAM",,"1128 Delaware St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZmAAM",,"577 Parade St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZnAAM",,"70 Mechanic St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZoAAM",,"4379 Highway 116","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZpAAM",,"55 Hawthorne Blvd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZqAAM",,"7116 Western Ave","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZrAAM",,"2026 N Plankinton Ave #3","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZsAAM",,"99586 Main St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZtAAM",,"8739 Hudson St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZuAAM",,"383 Gunderman Rd #197","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZvAAM",,"4441 Point Term Mkt","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZwAAM",,"2972 Lafayette Ave","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZxAAM",,"2140 Diamond Blvd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZyAAM",,"93 Redmond Rd #492","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IZzAAM",,"3989 Portage Tr","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia0AAE",,"1 Midway Rd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia1AAE",,"77132 Coon Rapids Blvd Nw","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia2AAE",,"755 Harbor Way","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia3AAE",,"87 Sierra Rd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia4AAE",,"7667 S Hulen St #42","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia5AAE",,"75684 S Withlapopka Dr #32","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia6AAE",,"5 Elmwood Park Blvd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia7AAE",,"23 Palo Alto Sq","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia8AAE",,"38062 E Main St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001Ia9AAE",,"3958 S Dupont Hwy #7","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IaAAAU",,"560 Civic Center Dr","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IaBAAU",,"3270 Dequindre Rd","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IaCAAU",,"1 Garfield Ave #7","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IaDAAU",,"9122 Carpenter Ave","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IaEAAU",,"48 Lenox St","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IaFAAU",,"5 Little River Tpke","Ev 30 Internet and Firewall"
"0Q04x0000009dphCAA","Presented","a5o4x0000001IaGAAU",,"3 N Groesbeck Hwy","Ev 30 Internet and Firewall"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgQAAU","00007528","Ilene Eroman","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgRAAU","00007534","Vallie Mondella","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgSAAU","00007540","Kallie Blackwood","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgTAAU","00007546","Johnetta Abdallah","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgUAAU","00007552","Bobbye Rhym","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgVAAU","00007558","Micaela Rhymes","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgWAAU","00007564","Tamar Hoogland","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgXAAU","00007570","Moon Parlato","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgYAAU","00007576","Laurel Reitler","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgZAAU","00007582","Delisa Crupi","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgaAAE","00007588","Viva Toelkes","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgbAAE","00007594","Elza Lipke","Fr 300 Subscribers"
"0Q0B0000000c6wdKAA","Presented","a5o4x0000001IgcAAE","00007600","Devorah Chickering","Fr 300 Subscribers"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001Id9AAE",,"6649 N Blue Gum St","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdAAAU",,"4 B Blue Ridge Blvd","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdBAAU",,"8 W Cerritos Ave #54","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdCAAU",,"639 Main St","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdDAAU",,"34 Center St","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdIAAU","00006879","228 Runamuck Pl #2808","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdJAAU","00006885","2371 Jerrold Ave","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdLAAU","00006897","25 E 75th St #69","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdEAAU","00006855","3 Mcauley Dr","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdQAAU","00006927","322 New Horizon Blvd","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdKAAU","00006891","37275 St  Rt 17m M","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdHAAU","00006873","5 Boston Ave #88","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdNAAU","00006909","56 E Morehead St","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdPAAU","00006921","69734 E Carrillo St","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdFAAU","00006861","7 Eads St","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdGAAU","00006867","7 W Jackson Blvd","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdOAAU","00006915","73 State Road 434 E","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Accepted","a5o4x0000001IdMAAU","00006903","98 Connecticut Ave Nw","Hu 13 Broadband"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITiAAM","00004215","Roosevelt Hoffis","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITjAAM","00004223","Helaine Halter","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITcAAM","00004167","Lilli Scriven","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITdAAM","00004175","Whitley Tomasulo","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITeAAM","00004183","Barbra Adkin","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITfAAM","00004191","Hermila Thyberg","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITgAAM","00004199","Jesusita Flister","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IThAAM","00004207","Caitlin Julia","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITUAA2","00004103","Goldie Schirpke","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITVAA2","00004111","Loreta Timenez","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITWAA2","00004119","Fabiola Hauenstein","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITXAA2","00004127","Amie Perigo","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITYAA2","00004135","Raina Brachle","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITZAA2","00004143","Erinn Canlas","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITaAAM","00004151","Cherry Lietz","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITbAAM","00004159","Kattie Vonasek","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITkAAM","00004231","Lorean Martabano","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITlAAM","00004239","France Buzick","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITmAAM","00004247","Justine Ferrario","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITnAAM","00004255","Adelina Nabours","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IToAAM","00004263","Derick Dhamer","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITpAAM","00004271","Jerry Dallen","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITqAAM","00004279","Leota Ragel","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITrAAM","00004287","Jutta Amyot","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITsAAM","00004295","Aja Gehrett","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITtAAM","00004303","Kirk Herritt","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITuAAM","00004311","Leonora Mauson","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITvAAM","00004319","Winfred Brucato","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITwAAM","00004327","Tarra Nachor","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITxAAM","00004335","Corinne Loder","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITyAAM","00004343","Dulce Labreche","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001ITzAAM","00004351","Kate Keneipp","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU0AAM","00004359","Kaitlyn Ogg","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU1AAM","00004367","Sherita Saras","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU2AAM","00004375","Lashawnda Stuer","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU3AAM","00004383","Ernest Syrop","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU4AAM","00004391","Nobuko Halsey","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU5AAM","00004399","Lavonna Wolny","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU6AAM","00004407","Lashaunda Lizama","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU7AAM","00004415","Mariann Bilden","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU8AAM","00004423","Helene Rodenberger","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IU9AAM","00004431","Roselle Estell","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IUAAA2","00004439","Samira Heintzman","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IUBAA2","00004447","Margart Meisel","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IUCAA2","00004455","Kristofer Bennick","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IUDAA2","00004463","Weldon Acuff","Hu 1300 Mobile Subscriber"
"0Q04x0000009dKyCAI","Accepted","a5o4x0000001IUEAA2","00004471","Shalon Shadrick","Hu 1300 Mobile Subscriber"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IhvAAE","00008052","Goldie Schirpke","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IhwAAE","00008060","Loreta Timenez","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IhxAAE","00008068","Fabiola Hauenstein","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IhyAAE","00008076","Amie Perigo","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IhzAAE","00008084","Raina Brachle","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii0AAE","00008092","Erinn Canlas","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii1AAE","00008100","Cherry Lietz","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii2AAE","00008108","Kattie Vonasek","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii3AAE","00008116","Lilli Scriven","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii4AAE","00008124","Whitley Tomasulo","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii5AAE","00008132","Barbra Adkin","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii6AAE","00008140","Hermila Thyberg","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii7AAE","00008148","Jesusita Flister","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii8AAE","00008156","Caitlin Julia","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001Ii9AAE","00008164","Roosevelt Hoffis","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiAAAU","00008172","Helaine Halter","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiBAAU","00008180","Lorean Martabano","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiCAAU","00008188","France Buzick","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiDAAU","00008196","Justine Ferrario","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiEAAU","00008204","Adelina Nabours","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiFAAU","00008212","Derick Dhamer","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiGAAU","00008220","Jerry Dallen","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiHAAU","00008228","Leota Ragel","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiIAAU","00008236","Jutta Amyot","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiJAAU","00008244","Aja Gehrett","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiKAAU","00008252","Kirk Herritt","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiLAAU","00008260","Leonora Mauson","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiMAAU","00008268","Winfred Brucato","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiNAAU","00008276","Tarra Nachor","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiOAAU","00008284","Corinne Loder","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiPAAU","00008292","Dulce Labreche","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiQAAU","00008300","Kate Keneipp","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiRAAU","00008308","Kaitlyn Ogg","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiSAAU","00008316","Sherita Saras","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiTAAU","00008324","Lashawnda Stuer","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiUAAU","00008332","Ernest Syrop","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiVAAU","00008340","Nobuko Halsey","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiWAAU","00008348","Lavonna Wolny","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiXAAU","00008356","Lashaunda Lizama","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiYAAU","00008364","Mariann Bilden","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiZAAU","00008372","Helene Rodenberger","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IiaAAE","00008380","Roselle Estell","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IibAAE","00008388","Samira Heintzman","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IicAAE","00008396","Margart Meisel","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IidAAE","00008404","Kristofer Bennick","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IieAAE","00008412","Weldon Acuff","Hu 1300 Mobile subscribers"
"0Q04x0000009hNeCAI","Presented","a5o4x0000001IifAAE","00008420","Shalon Shadrick","Hu 1300 Mobile subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdRAAU",,"Yuki Whobrey","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdSAAU",,"Fletcher Flosi","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdTAAU",,"Bette Nicka","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdUAAU",,"Veronika Inouye","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdVAAU",,"Willard Kolmetz","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdWAAU",,"Maryann Royster","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdXAAU",,"Alisha Slusarski","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdYAAU",,"Allene Iturbide","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdZAAU",,"Chanel Caudy","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdaAAE",,"Ezekiel Chui","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdbAAE",,"Willow Kusko","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdcAAE",,"Bernardo Figeroa","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IddAAE",,"Ammie Corrio","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdeAAE",,"Francine Vocelka","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdfAAE",,"Ernie Stenseth","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdgAAE",,"Albina Glick","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdhAAE",,"Alishia Sergi","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdiAAE",,"Solange Shinko","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdjAAE",,"Jose Stockham","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdkAAE",,"Rozella Ostrosky","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdlAAE",,"Valentine Gillian","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdmAAE",,"Kati Rulapaugh","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdnAAE",,"Youlanda Schemmer","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdoAAE","00006941","Dyan Oldroyd","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdpAAE","00006949","Roxane Campain","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdqAAE","00006957","Lavera Perin","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdrAAE","00006965","Erick Ferencz","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdsAAE","00006973","Fatima Saylors","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdtAAE","00006981","Jina Briddick","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IduAAE","00006989","Kanisha Waycott","LC +10 Mobile Subscribers"
"0Q04x0000009enXCAQ","In Review","a5o4x0000001IdvAAE","00006997","Emerson Bowley","LC +10 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUGAA2",,"394 Manchester Blvd","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUHAA2",,"6 S 33rd St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUIAA2",,"6 Greenleaf Ave","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUJAA2",,"618 W Yakima Ave","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUKAA2",,"74 S Westgate St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IULAA2",,"3273 State St","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUMAA2",,"1 Central Ave","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUNAA2",,"86 Nw 66th St #8673","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUOAA2",,"2 Cedar Ave #84","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUPAA2",,"90991 Thorburn Ave","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUQAA2",,"386 9th Ave N","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IURAA2",,"74874 Atlantic Ave","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUSAA2",,"366 South Dr","LC 17 Mobile Subscribers"
"0Q04x0000009dLNCAY","Accepted","a5o4x0000001IUFAA2",,"1 State Route 27","LC 17 Mobile Subscribers"
