"User.Role.RoleNamesPath","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","User.Role.ParentRole.ForecastManager.UniqueUserName","User.Role.ParentRole.DeveloperName","Name","Industry","User.Role.DeveloperName","User.IsActive","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","AccountSource","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","User.Name","User.Role.RoleNames","User.UniqueUserName","User.Role.ParentRoleId","Type","BillingCountry","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","CreatedDate","LastActivityDate","User.ForecastEnabled","Id","BillingState","User.Role.RolePath","NumberOfEmployees","AnnualRevenue"
"Patricia Shepard/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","LiDCO Ltd.","Telecommunications","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales","Inbound Call",,"RVP East","Patricia Shepard","Brian Chandler","Patricia Shepard","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-11-19","true","001B000001KOu7qIAD","SC","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",176,5147000
"Patricia Shepard/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Exodus Performance Labs","Shipping","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales","Website",,"RVP East","Patricia Shepard","Brian Chandler","Patricia Shepard","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-07-16","true","001B000001KOu7rIAD","MA","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",122,7227000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Equity Now Mortgage Corporation","Environmental","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Community",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-05-12","true","001B000001KOu7sIAD","PA","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",60,2900000
"Austin Le/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Farmscom Ltd","Biotechnology","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales","Marketing Event",,"RVP East","Austin Le","Austin Le","Austin Le","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-08-30","true","001B000001KOu7tIAD","ME","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",232,6982000
"Patricia Shepard/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","MetrixPoint","Shipping","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales","Inbound Call",,"RVP East","Patricia Shepard","Brian Chandler","Patricia Shepard","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-05-03","true","001B000001KOu7uIAD","TN","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",204,7336000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Centaur Building Services","Biotechnology","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Cold Call",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-02-28","true","001B000001KOu7vIAD","AR","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",169,9047000
"Oscar Anthony/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBG/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","MiracleMedia","Energy","East_Sales","true","005B0000006s9eSIAQ",,"oanthony1600302444797@demo.user","East Sales","Partner",,"RVP East","Oscar Anthony","Brian Chandler","Oscar Anthony","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-01-09","true","001B000001KOu7wIAD","KY","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",162,2163000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Round Table Group","Utilities","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Marketing Event",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-10-17","true","001B000001KOu7xIAD","PA","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",94,8516000
"Erica Fletcher/Mary Eng","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","Mary Eng","VP_of_Sales","Pallet Reefer International","Construction","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","Community","true","VP of Sales","Erica Fletcher","Erica Fletcher","Erica Fletcher","00EB0000000lg9lMAA","Corporate","USA","Mary Eng","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-02-11","true","001B000001KOu7yIAD","AR","00EB0000000lg9qMAA/00EB0000000lg9lMAA",236,5400000
"Jane Martin/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","IBM Software Group","Environmental","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales","Website",,"RVP Central","Jane Martin","Dean Pierce","Jane Martin","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-08-09","true","001B000001KOu7zIAD","OK","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",126,9950000
"Elizabeth Lewis/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Empoint","Energy","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales","Inbound Call",,"RVP Central","Elizabeth Lewis","Dean Pierce","Elizabeth Lewis","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-01-09","true","001B000001KOu80IAD","TX","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",53,2041000
"Elizabeth Lewis/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","wagerworks","Telecommunications","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales","Community",,"RVP Central","Elizabeth Lewis","Dean Pierce","Elizabeth Lewis","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-07-25","true","001B000001KOu81IAD","OK","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",79,4393000
"Jane Martin/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","SegueSolutions Inc","Retail","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales","Data.com",,"RVP Central","Jane Martin","Dean Pierce","Jane Martin","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-05-03","true","001B000001KOu82IAD","PA","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",98,6928000
"Austin Le/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Microvisions","Telecommunications","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales","Social Media",,"RVP East","Austin Le","Austin Le","Austin Le","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-03-24","true","001B000001KOu83IAD","RI","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",187,9453000
"Patricia Shepard/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Brigh Tech Consulting Inc","Healthcare & Life Sciences","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales","Social Media",,"RVP East","Patricia Shepard","Brian Chandler","Patricia Shepard","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-05-17","true","001B000001KOu84IAD","NC","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",120,7190000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Carlson Restaurants Worldwide","Machinery","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Inbound Call",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-01-26","true","001B000001KOu85IAD","TX","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",231,2598000
"Elizabeth Lewis/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Amphenol Pcd","Agriculture","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales","Inbound Call",,"RVP Central","Elizabeth Lewis","Dean Pierce","Elizabeth Lewis","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-11-19","true","001B000001KOu86IAD","AR","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",204,5251000
"Austin Le/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Invensys SimSci  Esscor","Consulting","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales","Marketing Event",,"RVP East","Austin Le","Austin Le","Austin Le","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-07-28","true","001B000001KOu87IAD","TN","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",172,9967000
"Jeremiah Ballard/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Longitude","Communications","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales","Partner",,"RVP East","Jeremiah Ballard","Brian Chandler","Jeremiah Ballard","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-02-02","true","001B000001KOu88IAD","AL","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",119,8652000
"Erica Fletcher/Mary Eng","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","Mary Eng","VP_of_Sales","Visions Technology","Media","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","Partner","true","VP of Sales","Erica Fletcher","Erica Fletcher","Erica Fletcher","00EB0000000lg9lMAA","Corporate","USA","Mary Eng","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-10-08","true","001B000001KOu89IAD","TX","00EB0000000lg9qMAA/00EB0000000lg9lMAA",197,8286000
"Erica Fletcher/Mary Eng","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","Mary Eng","VP_of_Sales","Pentek","Manufacturing","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","Inbound Call","true","VP of Sales","Erica Fletcher","Erica Fletcher","Erica Fletcher","00EB0000000lg9lMAA","Corporate","USA","Mary Eng","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-03-06","true","001B000001KOu8AIAT","NY","00EB0000000lg9qMAA/00EB0000000lg9lMAA",73,8334000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Acapel","Media","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Cold Call",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-12-04","true","001B000001KOu8BIAT","TX","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",203,2586000
"Jane Martin/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Porini Usa","Electronics","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales","Referral",,"RVP Central","Jane Martin","Dean Pierce","Jane Martin","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2021-02-15","true","001B000001KOu8CIAT","TX","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",74,6412000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","epipeline","Apparel","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Inbound Call",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2021-01-04","true","001B000001KOu8DIAT","AR","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",193,3859000
"Oscar Anthony/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBG/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Technical Marketing Inc","Insurance","East_Sales","true","005B0000006s9eSIAQ",,"oanthony1600302444797@demo.user","East Sales","Social Media",,"RVP East","Oscar Anthony","Brian Chandler","Oscar Anthony","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-02-17","true","001B000001KOu8EIAT","NC","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",207,9994000
"Jane Martin/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","InfoGain Corporation","Machinery","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales","Community",,"RVP Central","Jane Martin","Dean Pierce","Jane Martin","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-06-01","true","001B000001KOu8FIAT","OK","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",200,2401000
"Jeremiah Ballard/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Valhi","Machinery","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales","Data.com",,"RVP East","Jeremiah Ballard","Brian Chandler","Jeremiah Ballard","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2018-11-19","true","001B000001KOu8GIAT","FL","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",134,6698000
"Erica Fletcher/Mary Eng","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","Mary Eng","VP_of_Sales","Goodby, Silverstein & Partners","Machinery","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","Social Media","true","VP of Sales","Erica Fletcher","Erica Fletcher","Erica Fletcher","00EB0000000lg9lMAA","Corporate","USA","Mary Eng","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-01-26","true","001B000001KOu8HIAT","LA","00EB0000000lg9qMAA/00EB0000000lg9lMAA",203,2458000
"Oscar Anthony/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBG/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","CompassLearning","Energy","East_Sales","true","005B0000006s9eSIAQ",,"oanthony1600302444797@demo.user","East Sales","Cold Call",,"RVP East","Oscar Anthony","Brian Chandler","Oscar Anthony","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-03-13","true","001B000001KOu8IIAT","SC","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",246,9958000
"Elizabeth Lewis/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Atlantic Business Technologies","Agriculture","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales","Partner",,"RVP Central","Elizabeth Lewis","Dean Pierce","Elizabeth Lewis","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-04-11","true","001B000001KOu8JIAT","NY","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",169,9828000
"Lucas Baxter/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Invision.com","Machinery","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales","Data.com",,"RVP East","Lucas Baxter","Brian Chandler","Lucas Baxter","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-02-16","true","001B000001KOu8KIAT","NH","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",27,8919000
"Elizabeth Lewis/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Blockbuster","Apparel","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales","Website",,"RVP Central","Elizabeth Lewis","Dean Pierce","Elizabeth Lewis","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-01-26","true","001B000001KOu8LIAT","PA","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",214,8220000
"Devin Washington/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBQ/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Colorfx Inc","Other","East_Sales","true","005B0000006s9eXIAQ",,"dwashing1600302444831@demo.user","East Sales","Partner",,"RVP East","Devin Washington","Brian Chandler","Devin Washington","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2018-11-13","true","001B000001KOu8MIAT","MD","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",219,8931000
"Kylie Cannon/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","CB Richard Ellis-N.E. Partners, LP","Agriculture","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales","Community",,"RVP Central","Kylie Cannon","Dean Pierce","Kylie Cannon","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-07-19","true","001B000001KOu8NIAT","NY","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",207,2406000
"Lucas Baxter/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Agero","Media","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales","Data.com",,"RVP East","Lucas Baxter","Brian Chandler","Lucas Baxter","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-03-07","true","001B000001KOu8OIAT","MA","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",132,4770000
"Oscar Anthony/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBG/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","The RxFiles.Net Corporation","Food & Beverage","East_Sales","true","005B0000006s9eSIAQ",,"oanthony1600302444797@demo.user","East Sales","Partner",,"RVP East","Oscar Anthony","Brian Chandler","Oscar Anthony","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-01-27","true","001B000001KOu8PIAT","VT","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",29,9109000
"Patricia Shepard/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Kiva Networking","Other","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales","Website",,"RVP East","Patricia Shepard","Brian Chandler","Patricia Shepard","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-01-16","true","001B000001KOu8QIAT","DE","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",240,8227000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Mastercard Technologies","Consulting","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Social Media",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-05-04","true","001B000001KOu8RIAT","NY","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",2,9416000
"Lucas Baxter/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Pop Art","Electronics","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales","Inbound Call",,"RVP East","Lucas Baxter","Brian Chandler","Lucas Baxter","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-06-08","true","001B000001KOu8SIAT","SC","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",132,7681000
"Austin Le/Brian Chandler/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","Brian Chandler","RVP_East","Graphic Converting","Utilities","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales","Referral",,"RVP East","Austin Le","Austin Le","Austin Le","00EB0000000lg9sMAA","Corporate","USA","Brian Chandler","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-03-20","true","001B000001KOu8TIAT","NH","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",101,6433000
"Erica Fletcher/Mary Eng","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","Mary Eng","VP_of_Sales","TSI","Transportation","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","Social Media","true","VP of Sales","Erica Fletcher","Erica Fletcher","Erica Fletcher","00EB0000000lg9lMAA","Corporate","USA","Mary Eng","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2020-08-23","true","001B000001KOu8UIAT","AR","00EB0000000lg9qMAA/00EB0000000lg9lMAA",150,8855000
"Nicole Bowers/Dean Pierce/Mary Eng",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","Dean Pierce","RVP_Central","Eclipse","Environmental","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales","Marketing Event",,"RVP Central","Nicole Bowers","Dean Pierce","Nicole Bowers","00EB0000000lg9qMAA","Corporate","USA","Dean Pierce","00EB0000000lg9lMAA","2020-09-16T23:32:29.000Z","2019-04-27","true","001B000001KOu8VIAT","NY","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",208,5119000
