"SnapshotTextDate","User.Role.RoleNamesPath","IsAmount","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","HasAdjustment","User.Role.ParentRole.ForecastManager.UniqueUserName","ForecastingType.MasterLabel","SnapshotDate","User.Role.ParentRole.DeveloperName","User.Role.DeveloperName","ForecastingType.IsAmount","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","Period.IsForecastPeriod","ForecastingType.DeveloperName","User.Name","User.Role.RoleNames","User.LastName","Period.Type","CustomSnapshotFilter","Period.EndDate","PeriodId","User.UniqueUserName","ForecastingType.IsActive","User.Role.ParentRoleId","ForecastingTypeId","Period.StartDate","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","HasOwnerAdjustment","User.ForecastEnabled","Id","ForecastingType.IsQuantity","ForecastCategoryName","User.Role.RolePath","AmountWithoutOwnerAdjustment","AmountWithoutManagerAdjustment","AmountWithoutAdjustments","ForecastAmount"
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-10-31","026B0000000kC3YIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lETEKA2","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",7000,7000,7000,7000
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-10-31","026B0000000kC3YIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEPpKAM","false","Pipeline","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",110000,110000,110000,110000
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-10-31","026B0000000kC3YIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lELIKA2","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",476989,476989,476989,476989
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-11-30","026B0000000kC3ZIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERsKAM","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",240000,240000,240000,240000
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-11-30","026B0000000kC3ZIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEPAKA2","false","Pipeline","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",12500,12500,12500,12500
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-11-30","026B0000000kC3ZIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEHAKA2","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",864100,864100,864100,864100
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-12-31","026B0000000kC3aIAE","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-12-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lERMKA2","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",250000,250000,250000,250000
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-12-31","026B0000000kC3aIAE","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-12-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lELuKAM","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",534000,534000,534000,534000
"2020-09-17","Kylie Cannon/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Arya Stark","Cannon","Month","true","2020-12-31","026B0000000kC3aIAE","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-12-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEIMKA2","false","Pipeline","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",177097,177097,177097,177097
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-01-31","026B0000000kC38IAE","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-01-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEQTKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",25000,25000,25000,25000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-02-28","026B0000000kC39IAE","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-02-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEPnKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",16738,16738,16738,16738
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-03-31","026B0000000kC3AIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-03-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEPLKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",750920,750920,750920,750920
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-05-31","026B0000000kC3CIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-05-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEPxKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",68340,68340,68340,68340
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-07-31","026B0000000kC3EIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-07-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERHKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",10000,10000,10000,10000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-08-31","026B0000000kC3FIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-08-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lETMKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",10000,10000,10000,10000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-09-30","026B0000000kC3GIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-09-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEOoKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",172000,172000,172000,172000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2019-11-30","026B0000000kC3IIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERqKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",200000,200000,200000,200000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-02-29","026B0000000kC3QIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-02-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEQAKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",347825,347825,347825,347825
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-03-31","026B0000000kC3RIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-03-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEQXKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",119318,119318,119318,119318
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-04-30","026B0000000kC3SIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-04-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEOAKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",30000,30000,30000,30000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-05-31","026B0000000kC3TIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-05-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEH7KAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",555450,555450,555450,555450
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-06-30","026B0000000kC3UIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-06-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEQWKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",165000,165000,165000,165000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-08-31","026B0000000kC3WIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-08-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERfKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",511345,511345,511345,511345
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-09-30","026B0000000kC3XIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-09-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEP0KAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",74600,74600,74600,74600
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-10-31","026B0000000kC3YIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-10-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEOsKAM","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",3000,3000,3000,3000
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-11-30","026B0000000kC3ZIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEPQKA2","false","Commit","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",415074,415074,415074,415074
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-11-30","026B0000000kC3ZIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEOtKAM","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",557633,557633,557633,557633
"2020-09-17","Lucas Baxter/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Lucas Baxter","Arya Stark","Baxter","Month","true","2020-12-31","026B0000000kC3aIAE","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-12-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lERpKAM","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",160000,160000,160000,160000
"2020-09-17","Jane Martin/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Arya Stark","Martin","Month","true","2019-06-30","026B0000000kC3DIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-06-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEJ2KAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",494393,494393,494393,494393
"2020-09-17","Jane Martin/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Arya Stark","Martin","Month","true","2019-07-31","026B0000000kC3EIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-07-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEJMKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",0,0,0,0
"2020-09-17","Jane Martin/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Arya Stark","Martin","Month","true","2019-08-31","026B0000000kC3FIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-08-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEFvKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",972269,972269,972269,972269
"2020-09-17","Jane Martin/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Arya Stark","Martin","Month","true","2019-09-30","026B0000000kC3GIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-09-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEIQKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",146900,146900,146900,146900
"2020-09-17","Jane Martin/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Arya Stark","Martin","Month","true","2019-10-31","026B0000000kC3HIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lETUKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",26000,26000,26000,26000
"2020-09-17","Jane Martin/Dean Pierce/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","2020-09-17","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Arya Stark","Martin","Month","true","2019-11-30","026B0000000kC3IIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEJIKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",498011,498011,498011,498011
"2020-09-17","Devin Washington/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBQ/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eXIAQ",,"dwashing1600302444831@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Devin Washington","Arya Stark","Washington","Month","true","2020-11-30","026B0000000kC3ZIAU","Devin Washington","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEPKKA2","false","Commit","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",110000,110000,110000,110000
"2020-09-17","Devin Washington/Brian Chandler/Arya Stark","true",,"https://c.gus.content.force.com/profilephoto/729B0000000LUBQ/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","2020-09-17","RVP_East","East_Sales","true","005B0000006s9eXIAQ",,"dwashing1600302444831@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Devin Washington","Arya Stark","Washington","Month","true","2020-11-30","026B0000000kC3ZIAU","Devin Washington","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEIZKA2","false","Best Case","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",7329,7329,7329,7329
