"Order_ID","Sub_Category","Category","Ship_Date","Customer_Name","Product_ID","Product_Name","City","Order_Date","Segment","Ship_Mode","Customer_ID","State","Country","Region","Row_ID","Discount","Quantity","Sales","Postal_Code","Profit"
"CA-2015-150875","Phones","Technology","11/20/15","Heather Kirkland","TEC-PH-10001254","Jabra BIZ 2300 Duo QD Duo Corded�Headset","Boise","11/16/15","Corporate","Standard Class","HK-14890","Idaho","United States","West",4194,0.2,3,304.776,83704,22.8582
"CA-2015-143105","Labels","Office Supplies","12/10/15","Matt Abelman","OFF-LA-10004093","Avery 486","New York City","12/10/15","Home Office","Same Day","MA-17560","New York","United States","East",4200,0,1,7.31,10024,3.4357
"CA-2015-143105","Copiers","Technology","12/10/15","Matt Abelman","TEC-CO-10002095","Hewlett Packard 610 Color Digital Copier / Printer","New York City","12/10/15","Home Office","Same Day","MA-17560","New York","United States","East",4201,0.2,2,799.984,10024,249.995
"CA-2015-143105","Paper","Office Supplies","12/10/15","Matt Abelman","OFF-PA-10002713","Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�","New York City","12/10/15","Home Office","Same Day","MA-17560","New York","United States","East",4202,0,6,41.28,10024,18.9888
"CA-2015-143105","Paper","Office Supplies","12/10/15","Matt Abelman","OFF-PA-10002254","Xerox 1883","New York City","12/10/15","Home Office","Same Day","MA-17560","New York","United States","East",4203,0,7,184.66,10024,84.9436
"US-2014-102631","Furnishings","Furniture","12/17/14","Ellis Ballard","FUR-FU-10003930","Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock","Chicago","12/13/14","Corporate","Standard Class","EB-13840","Illinois","United States","Central",4226,0.6,3,94.428,60623,-42.4926
"CA-2017-120327","Fasteners","Office Supplies","11/16/17","William Brown","OFF-FA-10004854","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box","Urbandale","11/11/17","Consumer","Standard Class","WB-21850","Iowa","United States","Central",4227,0,4,45.92,50322,21.5824
"CA-2015-155068","Phones","Technology","10/23/15","Ralph Arnett","TEC-PH-10004897","Mediabridge Sport Armband iPhone 5s","Lakeland","10/23/15","Consumer","Same Day","RA-19285","Florida","United States","South",4252,0.2,7,55.944,33801,-13.2867
"CA-2015-155068","Art","Office Supplies","10/23/15","Ralph Arnett","OFF-AR-10002656","Sanford Liquid Accent Highlighters","Lakeland","10/23/15","Consumer","Same Day","RA-19285","Florida","United States","South",4253,0.2,2,10.688,33801,2.2712
"CA-2015-155068","Phones","Technology","10/23/15","Ralph Arnett","TEC-PH-10004924","SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black","Lakeland","10/23/15","Consumer","Same Day","RA-19285","Florida","United States","South",4254,0.2,2,11.824,33801,1.0346
"CA-2017-163160","Paper","Office Supplies","10/16/17","Troy Staebel","OFF-PA-10003127","Easy-staple paper","Freeport","10/13/17","Consumer","First Class","TS-21610","Illinois","United States","Central",4255,0.2,3,63.312,61032,20.5764
"CA-2017-163160","Binders","Office Supplies","10/16/17","Troy Staebel","OFF-BI-10000778","GBC VeloBinder Electric Binding Machine","Freeport","10/13/17","Consumer","First Class","TS-21610","Illinois","United States","Central",4256,0.8,4,96.784,61032,-145.176
"CA-2017-163160","Furnishings","Furniture","10/16/17","Troy Staebel","FUR-FU-10001424","Dax Clear Box Frame","Freeport","10/13/17","Consumer","First Class","TS-21610","Illinois","United States","Central",4257,0.6,3,10.476,61032,-6.8094
"CA-2017-164819","Labels","Office Supplies","10/19/17","Ricardo Sperren","OFF-LA-10001045","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","Fairfield","10/15/17","Corporate","Second Class","RS-19420","Connecticut","United States","East",4261,0,5,13.05,6824,6.003
"CA-2015-166975","Furnishings","Furniture","11/30/15","Stefanie Holloman","FUR-FU-10003930","Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock","Jackson","11/26/15","Corporate","Standard Class","SH-20635","Tennessee","United States","South",4271,0.2,11,692.472,38301,190.4298
"CA-2016-123806","Furnishings","Furniture","11/27/16","Laura Armstrong","FUR-FU-10000965","Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","Baltimore","11/24/16","Corporate","Second Class","LA-16780","Maryland","United States","East",4272,0,4,207.76,21215,85.1816
"CA-2015-142692","Binders","Office Supplies","10/28/15","Andrew Gjertsen","OFF-BI-10004140","Avery Non-Stick Binders","Seattle","10/23/15","Corporate","Standard Class","AG-10495","Washington","United States","West",4275,0.2,1,3.592,98105,1.1225
"CA-2014-166989","Paper","Office Supplies","11/18/14","Robert Marley","OFF-PA-10004470","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","New York City","11/14/14","Home Office","Standard Class","RM-19675","New York","United States","East",4281,0,2,11.36,10011,5.2256
"CA-2014-166989","Chairs","Furniture","11/18/14","Robert Marley","FUR-CH-10001797","Safco Chair Connectors, 6/Carton","New York City","11/14/14","Home Office","Standard Class","RM-19675","New York","United States","East",4282,0.1,2,69.264,10011,14.6224
"CA-2014-103100","Labels","Office Supplies","12/23/14","Adrian Barton","OFF-LA-10003720","Avery 487","Indianapolis","12/20/14","Consumer","First Class","AB-10105","Indiana","United States","Central",4283,0,1,3.69,46203,1.7343
"CA-2014-103100","Binders","Office Supplies","12/23/14","Adrian Barton","OFF-BI-10004600","Ibico Ibimaster 300 Manual Binding System","Indianapolis","12/20/14","Consumer","First Class","AB-10105","Indiana","United States","Central",4284,0,3,1103.97,46203,496.7865
"CA-2015-105690","Bookcases","Furniture","11/26/15","Carol Adams","FUR-BO-10003965","O'Sullivan Manor Hill 2-Door Library in Brianna Oak","Port Arthur","11/21/15","Corporate","Second Class","CA-11965","Texas","United States","Central",4285,0.32,2,246.1328,77642,-76.0116
"CA-2015-105690","Labels","Office Supplies","11/26/15","Carol Adams","OFF-LA-10000240","Self-Adhesive Address Labels for Typewriters by Universal","Port Arthur","11/21/15","Corporate","Second Class","CA-11965","Texas","United States","Central",4286,0.2,2,11.696,77642,3.9474
"CA-2015-105690","Copiers","Technology","11/26/15","Carol Adams","TEC-CO-10001571","Sharp 1540cs Digital Laser Copier","Port Arthur","11/21/15","Corporate","Second Class","CA-11965","Texas","United States","Central",4287,0.2,1,439.992,77642,164.997
"CA-2017-101581","Tables","Furniture","10/27/17","David Wiener","FUR-TA-10002607","KI Conference Tables","Redmond","10/22/17","Corporate","Standard Class","DW-13195","Oregon","United States","West",4295,0.5,5,177.225,97756,-120.513
"CA-2014-162278","Furnishings","Furniture","10/30/14","Angele Hood","FUR-FU-10000448","Tenex Chairmats For Use With Carpeted Floors","Seattle","10/26/14","Consumer","Second Class","AH-10585","Washington","United States","West",4305,0,4,63.92,98105,3.196
"CA-2014-162278","Phones","Technology","10/30/14","Angele Hood","TEC-PH-10000526","Vtech CS6719","Seattle","10/26/14","Consumer","Second Class","AH-10585","Washington","United States","West",4306,0.2,5,383.96,98105,38.396
"CA-2015-112375","Accessories","Technology","12/27/15","Roger Demir","TEC-AC-10003237","Memorex Micro Travel Drive 4 GB","Daytona Beach","12/21/15","Consumer","Standard Class","RD-19720","Florida","United States","South",4334,0.2,6,50.88,32114,14.628
"CA-2015-112375","Envelopes","Office Supplies","12/27/15","Roger Demir","OFF-EN-10003798","Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13","Daytona Beach","12/21/15","Consumer","Standard Class","RD-19720","Florida","United States","South",4335,0.2,2,27.312,32114,9.2178
"CA-2015-154795","Envelopes","Office Supplies","12/24/15","Gary Zandusky","OFF-EN-10003068","#6 3/4 Gummed Flap White Envelopes","Bullhead City","12/20/15","Consumer","Standard Class","GZ-14470","Arizona","United States","West",4336,0.2,1,7.92,86442,2.772
"CA-2015-154795","Furnishings","Furniture","12/24/15","Gary Zandusky","FUR-FU-10002088","Nu-Dell Float Frame 11 x 14 1/2","Bullhead City","12/20/15","Consumer","Standard Class","GZ-14470","Arizona","United States","West",4337,0.2,2,14.368,86442,3.9512
"CA-2017-130309","Storage","Office Supplies","12/21/17","Giulietta Baptist","OFF-ST-10003208","Adjustable Depth Letter/Legal Cart","Arlington","12/17/17","Consumer","Standard Class","GB-14575","Virginia","United States","South",4342,0,3,544.38,22204,157.8702
"CA-2017-169894","Binders","Office Supplies","11/29/17","Mark Van Huff","OFF-BI-10004230","GBC Recycled Grain Textured Covers","Mesa","11/24/17","Consumer","Second Class","MV-17485","Arizona","United States","West",4349,0.7,2,20.724,85204,-15.1976
"CA-2017-169894","Storage","Office Supplies","11/29/17","Mark Van Huff","OFF-ST-10000060","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System","Mesa","11/24/17","Consumer","Second Class","MV-17485","Arizona","United States","West",4350,0.2,8,415.872,85204,-41.5872
"CA-2017-107748","Phones","Technology","12/12/17","Alex Grayson","TEC-PH-10003215","Jackery Bar Premium Fast-charging Portable Charger","Stockton","12/10/17","Consumer","Second Class","AG-10330","California","United States","West",4353,0.2,4,95.84,95207,34.742
"CA-2017-107748","Paper","Office Supplies","12/12/17","Alex Grayson","OFF-PA-10002005","Xerox 225","Stockton","12/10/17","Consumer","Second Class","AG-10330","California","United States","West",4354,0,2,12.96,95207,6.2208
"CA-2017-153654","Binders","Office Supplies","11/26/17","Michael Dominguez","OFF-BI-10004465","Avery Durable Slant Ring Binders","Asheville","11/24/17","Corporate","Second Class","MD-17860","North Carolina","United States","South",4355,0.7,8,19.008,28806,-12.672
"CA-2017-162565","Paper","Office Supplies","12/11/17","Ralph Ritter","OFF-PA-10001937","Xerox 21","Aurora","12/11/17","Consumer","Same Day","RR-19315","Illinois","United States","Central",4358,0.2,2,10.368,60505,3.6288
"CA-2017-162565","Furnishings","Furniture","12/11/17","Ralph Ritter","FUR-FU-10004306","Electrix Halogen Magnifier Lamp","Aurora","12/11/17","Consumer","Same Day","RR-19315","Illinois","United States","Central",4359,0.6,1,77.72,60505,-66.062
"CA-2017-162565","Chairs","Furniture","12/11/17","Ralph Ritter","FUR-CH-10003973","GuestStacker Chair with Chrome Finish Legs","Aurora","12/11/17","Consumer","Same Day","RR-19315","Illinois","United States","Central",4360,0.3,2,520.464,60505,-14.8704
"CA-2016-158575","Appliances","Office Supplies","11/24/16","Sean Braxton","OFF-AP-10002998","Holmes 99% HEPA Air Purifier","Kent","11/18/16","Corporate","Standard Class","SB-20290","Ohio","United States","East",4375,0.2,6,103.968,44240,16.8948
"CA-2015-152891","Art","Office Supplies","10/30/15","Trudy Brown","OFF-AR-10004648","Boston 19500 Mighty Mite Electric Pencil Sharpener","San Francisco","10/25/15","Consumer","Standard Class","TB-21625","California","United States","West",4381,0,3,60.45,94110,16.3215
"CA-2015-152891","Tables","Furniture","10/30/15","Trudy Brown","FUR-TA-10001857","Balt Solid Wood Rectangular Table","San Francisco","10/25/15","Consumer","Standard Class","TB-21625","California","United States","West",4382,0.2,3,253.176,94110,-31.647
"CA-2017-111556","Paper","Office Supplies","11/22/17","Carlos Daly","OFF-PA-10003651","Xerox 1968","New York City","11/20/17","Consumer","First Class","CD-11920","New York","United States","East",4389,0,7,46.76,10035,22.4448
"CA-2017-111556","Bookcases","Furniture","11/22/17","Carlos Daly","FUR-BO-10003159","Sauder Camden County Collection Libraries, Planked Cherry Finish","New York City","11/20/17","Consumer","First Class","CD-11920","New York","United States","East",4390,0.2,2,183.968,10035,-25.2956
"CA-2017-111556","Phones","Technology","11/22/17","Carlos Daly","TEC-PH-10001459","Samsung Galaxy Mega 6.3","New York City","11/20/17","Consumer","First Class","CD-11920","New York","United States","East",4391,0,3,1259.97,10035,327.5922
"CA-2017-111556","Art","Office Supplies","11/22/17","Carlos Daly","OFF-AR-10004602","Boston KS Multi-Size Manual Pencil Sharpener","New York City","11/20/17","Consumer","First Class","CD-11920","New York","United States","East",4392,0,3,68.97,10035,19.3116
"CA-2016-148740","Phones","Technology","11/19/16","Anna H�berlin","TEC-PH-10002549","Polycom SoundPoint IP 450 VoIP phone","San Diego","11/15/16","Corporate","Standard Class","AH-10690","California","United States","West",4397,0.2,2,361.376,92024,27.1032
"CA-2016-114538","Art","Office Supplies","12/27/16","Roy Collins","OFF-AR-10002445","SANFORD Major Accent Highlighters","Colorado Springs","12/26/16","Consumer","First Class","RC-19825","Colorado","United States","West",4403,0.2,2,11.328,80906,2.5488
"CA-2016-100041","Paper","Office Supplies","11/25/16","Barbara Fisher","OFF-PA-10001622","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","Columbus","11/20/16","Corporate","Standard Class","BF-10975","Indiana","United States","Central",4407,0,2,9.08,47201,4.086
"CA-2016-100041","Paper","Office Supplies","11/25/16","Barbara Fisher","OFF-PA-10000418","Xerox 189","Columbus","11/20/16","Corporate","Standard Class","BF-10975","Indiana","United States","Central",4408,0,3,314.55,47201,150.984
"CA-2016-100041","Binders","Office Supplies","11/25/16","Barbara Fisher","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Columbus","11/20/16","Corporate","Standard Class","BF-10975","Indiana","United States","Central",4409,0,1,4.91,47201,2.3077
"CA-2014-160157","Furnishings","Furniture","12/27/14","Mark Hamilton","FUR-FU-10003773","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","Hamilton","12/20/14","Consumer","Standard Class","MH-17455","Ohio","United States","East",4419,0.2,3,190.848,45011,-21.4704
"CA-2014-139633","Binders","Office Supplies","12/24/14","Erin Creighton","OFF-BI-10002954","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","Columbus","12/17/14","Consumer","Standard Class","EC-14050","Ohio","United States","East",4420,0.7,4,5.484,43229,-4.0216
"CA-2015-163090","Supplies","Office Supplies","11/21/15","Greg Hansen","OFF-SU-10002537","Acme Box Cutter Scissors","Chicago","11/17/15","Consumer","Second Class","GH-14665","Illinois","United States","Central",4421,0.2,5,40.92,60610,3.069
"US-2014-147704","Envelopes","Office Supplies","11/21/14","Steven Roelle","OFF-EN-10004483","#10 White Business Envelopes,4 1/8 x 9 1/2","Bloomington","11/16/14","Home Office","Standard Class","SR-20740","Indiana","United States","Central",4445,0,5,78.35,47401,36.8245
"US-2014-147704","Paper","Office Supplies","11/21/14","Steven Roelle","OFF-PA-10003270","Xerox 1954","Bloomington","11/16/14","Home Office","Standard Class","SR-20740","Indiana","United States","Central",4446,0,6,31.68,47401,14.256
"US-2014-147704","Binders","Office Supplies","11/21/14","Steven Roelle","OFF-BI-10001634","Wilson Jones Active Use Binders","Bloomington","11/16/14","Home Office","Standard Class","SR-20740","Indiana","United States","Central",4447,0,4,29.12,47401,14.2688
"US-2014-147704","Storage","Office Supplies","11/21/14","Steven Roelle","OFF-ST-10000675","File Shuttle II and Handi-File, Black","Bloomington","11/16/14","Home Office","Standard Class","SR-20740","Indiana","United States","Central",4448,0,5,169.45,47401,42.3625
"CA-2017-130211","Storage","Office Supplies","10/22/17","Brian DeCherney","OFF-ST-10000129","Fellowes Recycled Storage Drawers","Lawton","10/22/17","Consumer","Same Day","BD-11620","Oklahoma","United States","Central",4478,0,3,333.09,73505,23.3163
"CA-2017-130211","Tables","Furniture","10/22/17","Brian DeCherney","FUR-TA-10003748","Bevis 36 x 72 Conference Tables","Lawton","10/22/17","Consumer","Same Day","BD-11620","Oklahoma","United States","Central",4479,0,2,248.98,73505,54.7756
"CA-2014-103401","Paper","Office Supplies","11/26/14","Georgia Rosenberg","OFF-PA-10003309","Xerox 211","San Francisco","11/21/14","Corporate","Standard Class","GR-14560","California","United States","West",4499,0,2,12.96,94110,6.2208
"US-2014-138247","Phones","Technology","12/29/14","Ben Ferrer","TEC-PH-10000213","Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black","Los Angeles","12/24/14","Home Office","Standard Class","BF-11170","California","United States","West",4504,0.2,7,173.656,90045,17.3656
"US-2014-138247","Appliances","Office Supplies","12/29/14","Ben Ferrer","OFF-AP-10000828","Avanti 4.4 Cu. Ft. Refrigerator","Los Angeles","12/24/14","Home Office","Standard Class","BF-11170","California","United States","West",4505,0,2,361.96,90045,101.3488
"US-2014-138247","Accessories","Technology","12/29/14","Ben Ferrer","TEC-AC-10004708","Sony 32GB Class 10 Micro SDHC R40 Memory Card","Los Angeles","12/24/14","Home Office","Standard Class","BF-11170","California","United States","West",4506,0,3,62.85,90045,13.1985
"US-2014-138247","Phones","Technology","12/29/14","Ben Ferrer","TEC-PH-10001530","Cisco Unified IP Phone 7945G VoIP phone","Los Angeles","12/24/14","Home Office","Standard Class","BF-11170","California","United States","West",4507,0.2,3,818.376,90045,51.1485
"US-2014-138247","Storage","Office Supplies","12/29/14","Ben Ferrer","OFF-ST-10002301","Tennsco Commercial Shelving","Los Angeles","12/24/14","Home Office","Standard Class","BF-11170","California","United States","West",4508,0,1,20.34,90045,0.2034
"US-2014-138247","Furnishings","Furniture","12/29/14","Ben Ferrer","FUR-FU-10002554","Westinghouse Floor Lamp with Metal Mesh Shade, Black","Los Angeles","12/24/14","Home Office","Standard Class","BF-11170","California","United States","West",4509,0,1,23.99,90045,5.5177
"CA-2016-119935","Furnishings","Furniture","11/14/16","Kalyca Meade","FUR-FU-10001085","3M Polarizing Light Filter Sleeves","Springfield","11/10/16","Corporate","Standard Class","KM-16225","Missouri","United States","Central",4511,0,2,37.3,65807,17.158
"CA-2016-119935","Binders","Office Supplies","11/14/16","Kalyca Meade","OFF-BI-10001597","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Springfield","11/10/16","Corporate","Standard Class","KM-16225","Missouri","United States","Central",4512,0,2,81.96,65807,39.3408
"US-2017-111920","Art","Office Supplies","10/26/17","Paul Stevenson","OFF-AR-10003179","Dixon Ticonderoga Core-Lock Colored Pencils","Tulsa","10/22/17","Home Office","Standard Class","PS-18970","Oklahoma","United States","Central",4516,0,4,36.44,74133,12.0252
"CA-2016-134691","Binders","Office Supplies","11/18/16","Kelly Collister","OFF-BI-10002393","Binder Posts","Houston","11/14/16","Consumer","Standard Class","KC-16540","Texas","United States","Central",4530,0.8,2,2.296,77041,-3.9032
"CA-2016-118759","Chairs","Furniture","11/17/16","Maria Bertelson","FUR-CH-10002335","Hon GuestStacker Chair","New York City","11/14/16","Consumer","First Class","MB-17305","New York","United States","East",4531,0.1,2,408.006,10009,72.5344
"CA-2016-118759","Storage","Office Supplies","11/17/16","Maria Bertelson","OFF-ST-10001590","Tenex Personal Project File with Scoop Front Design, Black","New York City","11/14/16","Consumer","First Class","MB-17305","New York","United States","East",4532,0,3,40.44,10009,10.5144
"CA-2014-140403","Chairs","Furniture","10/10/14","Tanja Norvell","FUR-CH-10002774","Global Deluxe Stacking Chair, Gray","Manteca","10/10/14","Home Office","Same Day","TN-21040","California","United States","West",4533,0.2,3,122.352,95336,13.7646
"CA-2014-140403","Envelopes","Office Supplies","10/10/14","Tanja Norvell","OFF-EN-10001219","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Manteca","10/10/14","Home Office","Same Day","TN-21040","California","United States","West",4534,0,2,15.28,95336,7.4872
"US-2017-117331","Binders","Office Supplies","10/28/17","Natalie DeCherney","OFF-BI-10003984","Lock-Up Easel 'Spel-Binder'","Glendale","10/21/17","Consumer","Standard Class","ND-18370","Arizona","United States","West",4558,0.7,1,8.559,85301,-6.5619
"CA-2016-139395","Phones","Technology","12/18/16","Matthew Grinstein","TEC-PH-10002103","Jabra SPEAK 410","Jackson","12/12/16","Home Office","Standard Class","MG-17650","Michigan","United States","Central",4574,0,7,657.93,49201,184.2204
"CA-2016-139395","Furnishings","Furniture","12/18/16","Matthew Grinstein","FUR-FU-10003724","Westinghouse Clip-On Gooseneck Lamps","Jackson","12/12/16","Home Office","Standard Class","MG-17650","Michigan","United States","Central",4575,0,4,33.48,49201,8.7048
"CA-2016-139395","Art","Office Supplies","12/18/16","Matthew Grinstein","OFF-AR-10003732","Newell 333","Jackson","12/12/16","Home Office","Standard Class","MG-17650","Michigan","United States","Central",4576,0,5,13.9,49201,3.614
"CA-2016-139395","Storage","Office Supplies","12/18/16","Matthew Grinstein","OFF-ST-10000885","Fellowes Desktop Hanging File Manager","Jackson","12/12/16","Home Office","Standard Class","MG-17650","Michigan","United States","Central",4577,0,2,26.86,49201,6.715
"CA-2016-129868","Supplies","Office Supplies","12/31/16","Mike Caudle","OFF-SU-10000952","Fiskars Home & Office Scissors","Los Angeles","12/26/16","Corporate","Standard Class","MC-18130","California","United States","West",4591,0,2,17.76,90004,4.9728
"CA-2016-129868","Phones","Technology","12/31/16","Mike Caudle","TEC-PH-10002275","Mitel 5320 IP Phone VoIP phone","Los Angeles","12/26/16","Corporate","Standard Class","MC-18130","California","United States","West",4592,0.2,2,302.384,90004,30.2384
"CA-2016-129868","Chairs","Furniture","12/31/16","Mike Caudle","FUR-CH-10003535","Global Armless Task Chair, Royal Blue","Los Angeles","12/26/16","Corporate","Standard Class","MC-18130","California","United States","West",4593,0.2,3,146.352,90004,-5.4882
"CA-2016-129868","Appliances","Office Supplies","12/31/16","Mike Caudle","OFF-AP-10004052","Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk","Los Angeles","12/26/16","Corporate","Standard Class","MC-18130","California","United States","West",4594,0,2,7.9,90004,2.054
"CA-2016-129868","Tables","Furniture","12/31/16","Mike Caudle","FUR-TA-10003473","Bretford Rectangular Conference Table Tops","Los Angeles","12/26/16","Corporate","Standard Class","MC-18130","California","United States","West",4595,0.2,3,902.712,90004,33.8517
"CA-2016-129868","Art","Office Supplies","12/31/16","Mike Caudle","OFF-AR-10001897","Model L Table or Wall-Mount Pencil Sharpener","Los Angeles","12/26/16","Corporate","Standard Class","MC-18130","California","United States","West",4596,0,3,53.97,90004,15.1116
"CA-2017-145219","Copiers","Technology","12/25/17","Robert Marley","TEC-CO-10001449","Hewlett Packard LaserJet 3310 Copier","Los Angeles","12/24/17","Home Office","First Class","RM-19675","California","United States","West",4620,0.2,6,2879.952,90049,1007.9832
"CA-2017-145219","Binders","Office Supplies","12/25/17","Robert Marley","OFF-BI-10001670","Vinyl Sectional Post Binders","Los Angeles","12/24/17","Home Office","First Class","RM-19675","California","United States","West",4621,0.2,3,90.48,90049,33.93
"CA-2016-101336","Storage","Office Supplies","11/18/16","Cyma Kinney","OFF-ST-10003455","Tenex File Box, Personal Filing Tote with Lid, Black","New York City","11/13/16","Corporate","Standard Class","CK-12760","New York","United States","East",4627,0,5,77.55,10011,20.163
"CA-2016-101336","Storage","Office Supplies","11/18/16","Cyma Kinney","OFF-ST-10000876","Eldon Simplefile Box Office","New York City","11/13/16","Corporate","Standard Class","CK-12760","New York","United States","East",4628,0,2,24.88,10011,6.9664
"CA-2016-101336","Art","Office Supplies","11/18/16","Cyma Kinney","OFF-AR-10003582","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","New York City","11/13/16","Corporate","Standard Class","CK-12760","New York","United States","East",4629,0,5,140.75,10011,39.41
"CA-2016-101336","Storage","Office Supplies","11/18/16","Cyma Kinney","OFF-ST-10004258","Portable Personal File Box","New York City","11/13/16","Corporate","Standard Class","CK-12760","New York","United States","East",4630,0,3,36.63,10011,9.8901
"US-2015-126235","Furnishings","Furniture","10/15/15","Guy Armstrong","FUR-FU-10000719","DAX Cubicle Frames, 8-1/2 x 11","Mount Pleasant","10/15/15","Consumer","Same Day","GA-14725","Michigan","United States","Central",4631,0,2,17.14,48858,6.1704
"CA-2017-130141","Binders","Office Supplies","10/24/17","Helen Abelman","OFF-BI-10000831","Storex Flexible Poly Binders with Double Pockets","Fort Collins","10/22/17","Consumer","Second Class","HA-14905","Colorado","United States","West",4642,0.7,4,3.168,80525,-2.5344
"CA-2017-130141","Chairs","Furniture","10/24/17","Helen Abelman","FUR-CH-10000749","Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","Fort Collins","10/22/17","Consumer","Second Class","HA-14905","Colorado","United States","West",4643,0.2,4,579.136,80525,-28.9568
"CA-2014-138681","Furnishings","Furniture","12/22/14","Carol Triggs","FUR-FU-10001876","Computer Room Manger, 14""","Tucson","12/20/14","Consumer","First Class","CT-11995","Arizona","United States","West",4690,0.2,2,51.968,85705,10.3936
"CA-2014-138681","Accessories","Technology","12/22/14","Carol Triggs","TEC-AC-10003628","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Tucson","12/20/14","Consumer","First Class","CT-11995","Arizona","United States","West",4691,0.2,3,71.976,85705,21.5928
"CA-2014-138681","Chairs","Furniture","12/22/14","Carol Triggs","FUR-CH-10004860","Global Low Back Tilter Chair","Tucson","12/20/14","Consumer","First Class","CT-11995","Arizona","United States","West",4692,0.2,3,242.352,85705,-42.4116
"CA-2014-138681","Paper","Office Supplies","12/22/14","Carol Triggs","OFF-PA-10000357","Xerox 1888","Tucson","12/20/14","Consumer","First Class","CT-11995","Arizona","United States","West",4693,0.2,5,221.92,85705,77.672
"CA-2014-138681","Paper","Office Supplies","12/22/14","Carol Triggs","OFF-PA-10003270","Xerox 1954","Tucson","12/20/14","Consumer","First Class","CT-11995","Arizona","United States","West",4694,0.2,2,8.448,85705,2.64
"US-2015-138121","Binders","Office Supplies","12/17/15","John Lee","OFF-BI-10000320","GBC Plastic Binding Combs","Detroit","12/17/15","Consumer","Same Day","JL-15835","Michigan","United States","Central",4695,0,4,29.52,48205,14.4648
"US-2015-138121","Chairs","Furniture","12/17/15","John Lee","FUR-CH-10003846","Hon Valutask Swivel Chairs","Detroit","12/17/15","Consumer","Same Day","JL-15835","Michigan","United States","Central",4696,0,3,302.94,48205,48.4704
"US-2015-138121","Chairs","Furniture","12/17/15","John Lee","FUR-CH-10004875","Harbour Creations 67200 Series Stacking Chairs","Detroit","12/17/15","Consumer","Same Day","JL-15835","Michigan","United States","Central",4697,0,2,142.36,48205,38.4372
"US-2015-138121","Chairs","Furniture","12/17/15","John Lee","FUR-CH-10003817","Global Value Steno Chair, Gray","Detroit","12/17/15","Consumer","Same Day","JL-15835","Michigan","United States","Central",4698,0,9,546.66,48205,136.665
"US-2015-138121","Furnishings","Furniture","12/17/15","John Lee","FUR-FU-10002116","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","Detroit","12/17/15","Consumer","Same Day","JL-15835","Michigan","United States","Central",4699,0,3,212.13,48205,14.8491
"CA-2014-108273","Paper","Office Supplies","12/21/14","Ed Jacobs","OFF-PA-10000029","Xerox 224","Huntsville","12/16/14","Consumer","Standard Class","EJ-13720","Texas","United States","Central",4713,0.2,7,36.288,77340,12.7008
"CA-2014-108273","Furnishings","Furniture","12/21/14","Ed Jacobs","FUR-FU-10002116","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","Huntsville","12/16/14","Consumer","Standard Class","EJ-13720","Texas","United States","Central",4714,0.6,2,56.568,77340,-74.9526
"CA-2015-129042","Art","Office Supplies","12/17/15","Eric Murdock","OFF-AR-10001662","Rogers Handheld Barrel Pencil Sharpener","Baltimore","12/12/15","Consumer","Standard Class","EM-13960","Maryland","United States","East",4718,0,3,8.22,21215,2.2194
"CA-2015-109736","Paper","Office Supplies","10/11/15","Denny Joy","OFF-PA-10004101","Xerox 1894","San Francisco","10/10/15","Corporate","First Class","DJ-13420","California","United States","West",4719,0,7,45.36,94109,21.7728
"CA-2016-131968","Binders","Office Supplies","11/15/16","Laurel Beltran","OFF-BI-10002852","Ibico Standard Transparent Covers","Apopka","11/11/16","Home Office","Standard Class","LB-16795","Florida","United States","South",4725,0.7,2,9.888,32712,-6.9216
"CA-2016-131968","Appliances","Office Supplies","11/15/16","Laurel Beltran","OFF-AP-10001058","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","Apopka","11/11/16","Home Office","Standard Class","LB-16795","Florida","United States","South",4726,0.2,3,671.544,32712,50.3658
