"LastModifiedDate","ConvertedOpportunity.IsWon","ConvertedAccount.Owner.UserManager.Name","Owner.Role.ParentRole.Name","ConvertedOpportunity.ForecastCategoryName","Queue.Name","ConvertedOpportunity.EDD_Leading_Causes__c","ConvertedOpportunity.Owner.Role.RolePath","OwnerType","ConvertedOpportunity.Type","ConvertedAccount.Owner.Name","ConvertedOpportunity.Owner.UserManager.UniqueUserName","Owner.Username","Status","ConvertedOpportunity.Owner.UserManager.Name","ConvertedAccount.Parent.ParentAccount.OwnerId","ConvertedOpportunity.Account.Parent.AccountParents","ConvertedOpportunity.CreatedDate","Owner.Role.RolePath","ConvertedOpportunity.IsPastDue","ConvertedAccount.BillingState","ConvertedOpportunity.EDD_Prescription__c","Id","ConvertedAccount.Owner.Role.ParentRoleId","Owner.Role.RoleNames","Owner.UniqueUserName","ConvertedDate","ConvertedOpportunity.IsClosed","ConvertedOpportunity.Neglected","Owner.FullPhotoUrl","ConvertedOpportunity.Predicted_Close_Date__c","ConvertedOpportunity.Name","ConvertedAccount.AccountSource","ConvertedAccount.Owner.Role.Name","ConvertedOpportunity.Owner.Role.Name","OwnerId","ConvertedAccount.ShippingState","Owner.UserManagerNames","ConvertedAccount.Parent.ParentAccount.BillingState","Owner.Name","ConvertedAccount.Owner.Role.RolePath","ConvertedOpportunity.Owner.UniqueUserName","ConvertedOpportunity.Owner.Role.DeveloperName","ConvertedAccount.Owner.UserManager.UniqueUserName","Owner.UserManager.Name","ConvertedAccount.Owner.Role.Roles","ConvertedOpportunity.LeadSource","Company","ConvertedAccount.Parent.ParentAccount.Name","ConvertedOpportunity.StageName","ConvertedOpportunity.IsLost","ConvertedOpportunity.Owner.Role.ParentRoleId","ConvertedAccount.Industry","ConvertedAccount.Name","ConvertedAccount.Parent.AccountParents","ConvertedAccount.Owner.UserManagerNames","ConvertedOpportunity.EDD_CreatedDate__c","Name","Industry","Owner.Role.Hierarchy_RoleNames","Owner.Role.Name","ConvertedOpportunityId","Owner.Role.DeveloperName","ConvertedOpportunity.Account.Parent.ParentAccount.OwnerId","CurrentDate","ConvertedOpportunity.Competitor_EDD_c__c","ConvertedAccountId","ConvertedOpportunity.AccountId","Owner.Role.RoleNamesPath","IsConverted","ConvertedOpportunity.Account.Parent.ParentAccount.Name","Queue.Type","ConvertedOpportunity.OpenClosedWonLost","ConvertedOpportunity.Account.Parent.ParentAccount.ShippingState","ConvertedAccount.OwnerId","ConvertedOpportunity.DemoShow__c","LeadSource","ConvertedOpportunity.Owner.Name","State","CreatedDate","Owner.UserManager.UniqueUserName","Rating","ConvertedOpportunity.Discount_Approved__c","ConvertedOpportunity.Owner.Role.Roles","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","ConvertedOpportunity.ForecastCategory","ConvertedContactId","ConvertedOpportunity.Account.Parent.ParentAccount.BillingState","ConvertedAccount.Type","Owner.UserRoleId","ConvertedAccount.Parent.ParentAccount.ShippingState","ConvertedOpportunity.OwnerId","Owner.Role.ParentRole.ForecastManager.UniqueUserName","ConvertedOpportunity.Owner.UserManagerNames","IsUnreadByOwner","ConvertedOpportunity.CloseDate","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","ConvertedAccount.Owner.UniqueUserName","UserOrQueueName","ConvertedOpportunity.DaysSinceLastActivity","ConvertedAccount.NumberOfEmployees","Score.Score","ConvertedOpportunity.EDD_Age__c","ConvertedOpportunity.DaysPastDue","ConvertedOpportunity.Close_Date_Difference__c","OpportunityAge","ConvertedOpportunity.EDD_Outcome__c","ConvertedOpportunity.OpportunityAge","ConvertedAccount.AnnualRevenue","LeadAge"
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"aallen1547565044053@demo.user","Draft",,,,,,,,,"00QB0000003K8LFMA0",,"Admin","Allison Allen",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F",,,,,,"005B0000003CnfGIAS",,"Allison Allen",,"Allison Allen",,,,,,,,"Not Applicable",,,,,,,,,,"Kenneth Harper","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Allison Allen/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Allison Allen",0,0,65,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"aallen1547565044053@demo.user","Open",,,,,,,,,"00QB0000003K8LGMA0",,"Admin","Allison Allen",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F",,,,,,"005B0000003CnfGIAS",,"Allison Allen",,"Allison Allen",,,,,,,,"Not Applicable",,,,,,,,,,"Anthony Long","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Allison Allen/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Allison Allen",0,0,67,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,"Amy Shaw",,"ashaw1547565044117@demo.user","Working",,"005B0000003CnfgIAC",,,,,"NY",,"00QB0000003K8LHMA0","00EB0000000azELMAY","Admin","Amy Shaw",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",,,"Data.com","Central Sales",,"005B0000003CnfgIAC",,"Amy Shaw","NY","Amy Shaw",,,,,,,,"Not Applicable","World Theatre",,,,"Telecommunications","World Theatre","001B000000SS4m4IAD","Amy Shaw",,"Nicole Watson","Other","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,"001B000000SS4m4IAD",,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","true",,,,,"005B0000003CnfgIAC",,"Fields Sales",,"KY","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",,"003B0000007vDNvIAM",,"Corporate","00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral","Amy Shaw","Amy Shaw",0,155,0,0,0,0,0,0,0,5156000,0
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"awilliam1547565044035@demo.user","Working",,,,,,,,,"00QB0000003K8LIMA0",,"Admin","Alyssa Williams",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",,,,,,"005B0000003CnfXIAS",,"Alyssa Williams",,"Alyssa Williams",,,,,,,,"Not Applicable",,,,,,,,,,"Maria Smith","Education","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"PA","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alyssa Williams",0,0,42,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"awilliam1547565044035@demo.user","Contacted",,,,,,,,,"00QB0000003K8LJMA0",,"Admin","Alyssa Williams",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",,,,,,"005B0000003CnfXIAS",,"Alyssa Williams",,"Alyssa Williams",,,,,,,,"Not Applicable",,,,,,,,,,"Michael Foster","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"false",,,"RVPCentral",,"Alyssa Williams",0,0,66,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"snunez1547565044126@demo.user","Draft",,,,,,,,,"00QB0000003K8LKMA0",,"Admin","Sheri Nunez",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",,,,,,"005B0000003CnfTIAS",,"Sheri Nunez",,"Sheri Nunez",,,,,,,,"Not Applicable",,,,,,,,,,"Deanna Lopez","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Sheri Nunez",0,0,66,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"ashaw1547565044117@demo.user","Working",,,,,,,,,"00QB0000003K8LLMA0",,"Admin","Amy Shaw",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",,,,,,"005B0000003CnfgIAC",,"Amy Shaw",,"Amy Shaw",,,,,,,,"Not Applicable",,,,,,,,,,"Brad Sullivan","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Amy Shaw",0,0,63,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"nkelly1547565044044@demo.user","Archived",,,,,,,,,"00QB0000003K8LMMA0",,"Admin","Noah Kelly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F",,,,,,"005B0000003CnfJIAS",,"Noah Kelly",,"Noah Kelly",,,,,,,,"Not Applicable",,,,,,,,,,"Brandy Duffy","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Noah Kelly",0,0,1,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"rreilly1547565044080@demo.user","New",,,,,,,,,"00QB0000003K8LNMA0",,"Admin","Rachel Reilly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",,,,,,"005B0000003CnfYIAS",,"Rachel Reilly",,"Rachel Reilly",,,,,,,,"Not Applicable",,,,,,,,,,"April Hall","Insurance","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"TX","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Rachel Reilly",0,0,24,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"wblackwe1547565044135@demo.user","Rejected",,,,,,,,,"00QB0000003K8LOMA0",,"Admin","Wayne Blackwell",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F",,,,,,"005B0000003CnfUIAS",,"Wayne Blackwell",,"Wayne Blackwell",,,,,,,,"Not Applicable",,,,,,,,,,"Haley Ward","Financial Services","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"PA","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Wayne Blackwell",0,0,5,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"nkelly1547565044044@demo.user","Draft",,,,,,,,,"00QB0000003K8LPMA0",,"Admin","Noah Kelly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F",,,,,,"005B0000003CnfJIAS",,"Noah Kelly",,"Noah Kelly",,,,,,,,"Not Applicable",,,,,,,,,,"Thomas Jones","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Noah Kelly",0,0,73,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"aallen1547565044053@demo.user","Archived",,,,,,,,,"00QB0000003K8LQMA0",,"Admin","Allison Allen",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F",,,,,,"005B0000003CnfGIAS",,"Allison Allen",,"Allison Allen",,,,,,,,"Not Applicable",,,,,,,,,,"Carrie Hall","Energy","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Allison Allen/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"AR","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Allison Allen",0,0,3,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"ashaw1547565044117@demo.user","Rejected",,,,,,,,,"00QB0000003K8LRMA0",,"Admin","Amy Shaw",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",,,,,,"005B0000003CnfgIAC",,"Amy Shaw",,"Amy Shaw",,,,,,,,"Not Applicable",,,,,,,,,,"Lori Lewis","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Amy Shaw",0,0,10,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"nkelly1547565044044@demo.user","New",,,,,,,,,"00QB0000003K8LSMA0",,"Admin","Noah Kelly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F",,,,,,"005B0000003CnfJIAS",,"Noah Kelly",,"Noah Kelly",,,,,,,,"Not Applicable",,,,,,,,,,"Laura Oliver","Electronics","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"NY","2017-06-06T05:45:46.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Noah Kelly",0,0,40,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"nkelly1547565044044@demo.user","Contacted",,,,,,,,,"00QB0000003K8LTMA0",,"Admin","Noah Kelly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F",,,,,,"005B0000003CnfJIAS",,"Noah Kelly",,"Noah Kelly",,,,,,,,"Not Applicable",,,,,,,,,,"Christopher Thompson","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Noah Kelly",0,0,71,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"rreilly1547565044080@demo.user","Archived",,,,,,,,,"00QB0000003K8LUMA0",,"Admin","Rachel Reilly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",,,,,,"005B0000003CnfYIAS",,"Rachel Reilly",,"Rachel Reilly",,,,,,,,"Not Applicable",,,,,,,,,,"Victoria Williams","Chemicals","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"NJ","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Rachel Reilly",0,0,11,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"snunez1547565044126@demo.user","Approved",,,,,,,,,"00QB0000003K8LVMA0",,"Admin","Sheri Nunez",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",,,,,,"005B0000003CnfTIAS",,"Sheri Nunez",,"Sheri Nunez",,,,,,,,"Not Applicable",,,,,,,,,,"Melanie Jackson","Education","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"OK","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Sheri Nunez",0,0,84,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"aharriso1547565044108@demo.user","Open",,,,,,,,,"00QB0000003K8LWMA0",,"Admin","Alicia Harrison",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",,,,,,"005B0000003CnfZIAS",,"Alicia Harrison",,"Alicia Harrison",,,,,,,,"Not Applicable",,,,,,,,,,"William Tate","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:46.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alicia Harrison",0,0,73,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"dhuffman1547565044026@demo.user","Qualified - Convert",,,,,,,,,"00QB0000003K8LXMA0",,"Admin","Dennis Huffman",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F",,,,,,"005B0000003CnfIIAS",,"Dennis Huffman",,"Dennis Huffman",,,,,,,,"Summa Technologies",,,,,,,,,,"Oscar Shelton","Transportation","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"CT","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Dennis Huffman",0,0,91,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"rreilly1547565044080@demo.user","Pending",,,,,,,,,"00QB0000003K8LBMA0",,"Admin","Rachel Reilly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",,,,,,"005B0000003CnfYIAS",,"Rachel Reilly",,"Rachel Reilly",,,,,,,,"Not Applicable",,,,,,,,,,"Daniel Velasquez","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Rachel Reilly",0,0,64,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"wblackwe1547565044135@demo.user","Pending",,,,,,,,,"00QB0000003K8LYMA0",,"Admin","Wayne Blackwell",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F",,,,,,"005B0000003CnfUIAS",,"Wayne Blackwell",,"Wayne Blackwell",,,,,,,,"Not Applicable",,,,,,,,,,"Jesus Alexander","Consulting","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"NY","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Wayne Blackwell",0,0,74,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"rreilly1547565044080@demo.user","Archived",,,,,,,,,"00QB0000003K8LZMA0",,"Admin","Rachel Reilly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",,,,,,"005B0000003CnfYIAS",,"Rachel Reilly",,"Rachel Reilly",,,,,,,,"Not Applicable",,,,,,,,,,"Jonathan Hawkins","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Rachel Reilly",0,0,10,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"wblackwe1547565044135@demo.user","Open",,,,,,,,,"00QB0000003K8LaMAK",,"Admin","Wayne Blackwell",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F",,,,,,"005B0000003CnfUIAS",,"Wayne Blackwell",,"Wayne Blackwell",,,,,,,,"Not Applicable",,,,,,,,,,"Samantha Combs","Entertainment","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"NJ","2017-06-06T05:45:46.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Wayne Blackwell",0,0,64,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"aharriso1547565044108@demo.user","Pending",,,,,,,,,"00QB0000003K8LbMAK",,"Admin","Alicia Harrison",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",,,,,,"005B0000003CnfZIAS",,"Alicia Harrison",,"Alicia Harrison",,,,,,,,"Not Applicable",,,,,,,,,,"Melissa Stevenson","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alicia Harrison",0,0,70,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP East",,,,,"User",,,,"dhuffman1547565044026@demo.user","Rejected",,,,,,,,,"00QB0000003K8LcMAK",,"Admin","Dennis Huffman",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F",,,,,,"005B0000003CnfIIAS",,"Dennis Huffman",,"Dennis Huffman",,,,,,,,"Not Applicable",,,,,,,,,,"Kelly Sawyer","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Dennis Huffman",0,0,12,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:08.000Z",,,"RVP Central",,,,,"User",,,,"aharriso1547565044108@demo.user","Pending",,,,,,,,,"00QB0000003K8LdMAK",,"Admin","Alicia Harrison",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",,,,,,"005B0000003CnfZIAS",,"Alicia Harrison",,"Alicia Harrison",,,,,,,,"Not Applicable",,,,,,,,,,"Troy Perez","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:46.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alicia Harrison",0,0,77,0,0,0,0,0,0,0,1133
