"LastModifiedDate","Predicted_Close_Date__c","Account.Owner.Role.RolePath","EDD_Prescription__c","Account.Owner.UniqueUserName","Product.Opportunity.EDD_CreatedDate__c","DemoShow__c","CloseDate","Owner.Role.ParentRole.Name","Account.Parent.UltimateParentId","EDD_CreatedDate__c","Owner.Username","Product.Opportunity.EDD_Leading_Causes__c","Owner.Role.RolePath","Product.Product.Name","Account.OwnerId","Id","Product.Opportunity.Discount_Approved__c","Owner.Role.RoleNames","OpportunityScoreId","Owner.UniqueUserName","Product.Opportunity.EDD_Prescription__c","Owner.FullPhotoUrl","IsClosed","Account.Industry","OwnerId","Account.Parent.ParentAccount.ShippingState","Owner.UserManagerNames","RecordTypeId","Account.Parent.ParentAccount.OwnerId","Neglected","Owner.Name","Stage.StageName","StageName","Account.BillingState","Account.Parent.ParentAccount.Name","Account.Owner.Name","CustomFilter","Type","Pushed","Account.Parent.AccountParents","IsPastDue","Product.Product.Family","LastActivityDate","Owner.UserManager.Name","Account.Type","AccountId","HasOpportunityLineItem","IsLost","ForecastCategory","EDD_Leading_Causes__c","Name","Product.Opportunity.Predicted_Close_Date__c","Owner.Role.Hierarchy_RoleNames","CreatedById","Product.Opportunity.Competitor_EDD_c__c","Owner.Role.Name","Account.Owner.Role.Roles","Owner.Role.DeveloperName","Product.Opportunity.DemoShow__c","Owner.Role.RoleNamesPath","Account.Owner.UserManager.UniqueUserName","LeadSource","CreatedDate","ForecastCategoryName","Account.ShippingState","Owner.UserManager.UniqueUserName","Account.Owner.UserManagerNames","Account.Owner.Role.Name","OpenClosedWonLost","Account.Owner.UserManager.Name","RecordType.Name","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","IsWon","Owner.UserRoleId","OpptyScore.Insights","Account.AccountSource","Account.Owner.Role.ParentRoleId","Account.Parent.ParentAccount.BillingState","Discount_Approved__c","Owner.Role.ParentRole.ForecastManager.UniqueUserName","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","Competitor_EDD_c__c","Account.Name","Product.Opportunity.Close_Date_Difference__c","DaysPastDue","Stage.SortOrder","Stage.DefaultProbability","Stage.IsPulled","EDD_Outcome__c","Account.NumberOfEmployees","DaysSinceLastActivity","Amount","Opportunity_Score_Dummy__c","Stage.IsPushed","Close_Date_Difference__c","Account.AnnualRevenue","OpportunityAge","EDD_Age__c","Product.Opportunity.EDD_Age__c","OpptyScore.Score","OpportunityScore","Time_In_Current_Stage.Duration_Seconds","Product.Opportunity.EDD_Outcome__c","LastProcessedDate"
"2020-04-21T07:00:00.000Z","2020-07-01",,"-8.802 if you change Executive Meeting to true
-2.362 if you change Interactive Demo to true","Courtney Brown",,TRUE,"2020-08-01","RVP Central","001B000000SS4EdIAL",,"snunez1547565044126@demo.user",,,,"005B0000003CnfVIAS","006B00000049VPGIA2",,"Admin",,"Sheri Nunez",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",FALSE,"Entertainment","005B0000003CnfTIAS",,"Sheri Nunez","012B0000000LBRPIA4","005B0000003CnfVIAS",TRUE,"Sheri Nunez","Closed Lost","Negotiation","AK","Aperio CI","Courtney Brown",TRUE,"Existing Business",TRUE,"001B000000SS4EdIAL",FALSE,,"2020-04-21",,"Mid-Market","001B000000SS4EdIAL",FALSE,"No","Forecast","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
-7.339 because Competitor is Moparts and Region is Midwest
+17.327 because of other factors
from the baseline, +70.126","Aperio CI 27",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2020-03-18T07:00:00.000Z","Commit",,,"Courtney Brown","West Sales","Open",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Inbound Call","00EB0000000azEIMAY","AK",,"Andrew Barton",,"RVPCentral",,"Aperio CI",0,0,2,90,3,105,3563,83,300000,90,29,-31,227505000,117,0,0,0,90,8943020,0,2020-07-31
"2019-08-16T08:00:00.000Z","2019-09-14",,"-7.712 if you change Executive Meeting to true
-4.576 if you change Interactive Demo to true","Beth Crawford",,TRUE,"2019-10-27","RVP Central","001B000000bwMcPIAU",,"awilliam1547565044035@demo.user",,,,"005B0000003CnfKIAS","006B00000049VPOIA2",,"Admin",,"Alyssa Williams",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",TRUE,"Food & Beverage","005B0000003CnfXIAS",,"Alyssa Williams","012B0000000LBREIA4","005B0000003CnfKIAS",FALSE,"Alyssa Williams","Closed Lost","Closed Lost","HI","Datalink Corporation","Beth Crawford",TRUE,"Add-On Business",TRUE,"001B000000bwMcPIAU",FALSE,,"2019-08-16",,"Mid-Market","001B000000bwMcPIAU",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
+14.555 because of other factors
from the baseline","Datalink Corporation 212",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2019-05-18T08:00:00.000Z","Omitted",,,"Beth Crawford","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Social Media","00EB0000000azEIMAY","HI",,"Andrew Barton",,"RVPCentral",,"Datalink Corporation",0,0,6,0,3,118,4289,332,20000,90,28,-43,164870000,161,0,0,0,90,24754364,0,2020-07-31
"2019-10-08T07:00:00.000Z","2019-11-30",,"-6.913 if you change Executive Meeting to true","Rachel Reilly",,TRUE,"2019-12-04","RVP Central","001B000000lwNv3IAE",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfYIAS","006B00000049VPRIA2",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",TRUE,"Energy","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBRPIA4","005B0000003CnfYIAS",FALSE,"Rachel Reilly","Closed Lost","Closed Lost","NE","VolunteerMatch -","Rachel Reilly",TRUE,"New Business",TRUE,"001B000000lwNv3IAE",FALSE,,"2019-10-08",,"Mid-Market","001B000000lwNv3IAE",FALSE,"Yes","Omitted","+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 10534 to 19997 and Product Name is Motorcycle Parts
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-9.446 because of other factors
from the","VolunteerMatch - 12",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2019-09-04T07:00:00.000Z","Omitted",,,"Rachel Reilly","Central Sales","Lost",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Social Media","00EB0000000azELMAY","NE",,"Andrew Barton",,"RVPCentral",,"VolunteerMatch -",0,0,6,0,3,86,2103,279,12000,90,29,-4,352625000,90,0,0,0,90,23208353,0,2020-07-31
"2019-11-22T07:00:00.000Z","2020-02-13",,"-6.119 if you change Executive Meeting to true","Rachel Reilly",,FALSE,"2019-11-22","RVP Central","001B000000SS4zSIAT",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfYIAS","006B00000049VPVIA2",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",TRUE,"Utilities","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBREIA4","005B0000003CnfYIAS",FALSE,"Rachel Reilly","Closed Won","Closed Won","MO","Calkins Media Incorporated","Rachel Reilly",TRUE,"New Business",TRUE,"001B000000SS4zSIAT",FALSE,,"2019-11-22",,"Mid-Market","001B000000SS4zSIAT",FALSE,"No","Closed","+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 10534 to 19997 and Product Name is Exterior Accessories
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-13.454 because of other factors
fro","Calkins Media Incorporated 95",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2019-11-22T07:00:00.000Z","Closed",,,"Rachel Reilly","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",TRUE,"00EB0000000azECMAY",,"Inbound Call","00EB0000000azELMAY","MO",,"Andrew Barton",,"RVPCentral",,"Calkins Media Incorporated",0,0,5,100,1,82,3334,234,15000,90,28,83,457507000,0,0,0,0,90,21562163,0,2020-07-31
"2020-03-25T07:00:00.000Z","2020-03-26",,"-4.142 if you change Executive Meeting to true","Beth Crawford",,TRUE,"2020-04-12","RVP West","001B000000SS4ExIAL",,"bcrawfor1547565044099@demo.user",,,,"005B0000003CnfKIAS","006B00000049VPWIA2",,"Admin",,"Beth Crawford",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/F",TRUE,"Other","005B0000003CnfKIAS",,"Beth Crawford","012B0000000LBREIA4","005B0000003CnfKIAS",FALSE,"Beth Crawford","Closed Lost","Closed Lost","AK","InGame Media","Beth Crawford",TRUE,"Existing Business",TRUE,"001B000000SS4ExIAL",FALSE,,"2020-03-25",,"Mid-Market","001B000000SS4ExIAL",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Pacific
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+10.789 because of other factors
fr","InGame Media 147",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Beth Crawford/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2020-01-08T07:00:00.000Z","Omitted",,,"Beth Crawford","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Community","00EB0000000azEIMAY","AK",,"Tyler Parker",,"RVPWest",,"InGame Media",0,0,6,0,4,78,1062,110,100000,90,28,-17,499846000,94,0,0,0,90,11617624,0,2020-07-31
"2020-03-23T07:00:00.000Z","2020-02-02",,"-9.246 if you change Interactive Demo to true
-7.966 if you change Executive Meeting to true","Amy Shaw",,TRUE,"2020-05-08","RVP Central","001B000000SS4F7IAL",,"ashaw1547565044117@demo.user",,,,"005B0000003CnfgIAC","006B00000049VPeIAM",,"Admin",,"Amy Shaw",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",TRUE,"Utilities","005B0000003CnfgIAC",,"Amy Shaw","012B0000000LBREIA4","005B0000003CnfgIAC",FALSE,"Amy Shaw","Closed Lost","Closed Lost","LA","Thai Summit America Corp","Amy Shaw",TRUE,"Existing Business",TRUE,"001B000000SS4F7IAL",FALSE,,"2020-03-23",,"Mid-Market","001B000000SS4F7IAL",FALSE,"Yes","Omitted","+22.568 because Lead Source is Reseller and Region is Southwest
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 4999 to 10533 and Product Name is Exterior Accessories
-7.928 because of other factors
fr","Thai Summit America Corp 19",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2019-11-12T07:00:00.000Z","Omitted",,,"Amy Shaw","Central Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Website","00EB0000000azELMAY","LA",,"Andrew Barton",,"RVPCentral",,"Thai Summit America Corp",0,0,6,0,3,81,3957,112,10000,90,28,-96,376447000,177,0,0,0,90,14123385,0,2020-07-31
"2020-02-07T07:00:00.000Z","2020-04-15",,"-6.088 if you change Executive Meeting to true
-3.941 if you change Interactive Demo to true","Rachel Reilly",,TRUE,"2020-07-15","RVP Central","001B000000SS4F9IAL",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfYIAS","006B00000049VPgIAM",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",FALSE,"Recreation","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBREIA4","005B0000003CnfYIAS",TRUE,"Rachel Reilly","Closed Lost","Negotiation","NJ","Cambio Group","Rachel Reilly",TRUE,"Add-On Business",TRUE,"001B000000SS4F9IAL",FALSE,,"2020-02-07",,"Mid-Market","001B000000SS4F9IAL",FALSE,"No","Forecast","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 4999 to 10533 and Product Name is Performance
+4.096 because of other factors
from","Cambio Group 53",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2020-01-19T07:00:00.000Z","Commit",,,"Rachel Reilly","Central Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Referral","00EB0000000azELMAY","NJ",,"Andrew Barton",,"RVPCentral",,"Cambio Group",0,0,2,90,2,87,2790,157,5000,90,28,-90,312776000,176,0,0,0,90,14123385,0,2020-07-31
"2020-03-16T07:00:00.000Z","2020-04-07",,"-5.439 if you change Interactive Demo to true","Rachel Reilly",,TRUE,"2020-07-01","RVP Central","001B000000UkRy5IAF",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfYIAS","006B00000049VPhIAM",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",TRUE,"Environmental","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBREIA4","005B0000003CnfYIAS",FALSE,"Rachel Reilly","Closed Lost","Closed Lost","OK","Democracy Data & Communication","Rachel Reilly",TRUE,"New Business",TRUE,"001B000000UkRy5IAF",FALSE,,"2020-03-16",,"Mid-Market","001B000000UkRy5IAF",FALSE,"Yes","Omitted","+16.455 because Lead Source is Fields Sales and Region is Southwest
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
-6.393 because of other factors
from t","Democracy Data & Communication 101",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2020-01-17T07:00:00.000Z","Omitted",,,"Rachel Reilly","Central Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Website","00EB0000000azELMAY","OK",,"Andrew Barton",,"RVPCentral",,"Democracy Data & Communication",0,0,6,0,3,80,1276,119,55000,90,28,-85,148879000,165,0,0,0,90,6351189,0,2020-07-31
"2019-12-18T07:00:00.000Z","2020-02-10",,"-4.071 if you change Executive Meeting to false
-0.948 if you change Interactive Demo to true","Philip Walton",,TRUE,"2020-02-04","RVP East","001B000000SS4FCIA1",,"pwalton1547565044071@demo.user",,,,"005B0000003CnfHIAS","006B00000049VPiIAM",,"Admin",,"Philip Walton",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/F",TRUE,"Not For Profit","005B0000003CnfHIAS",,"Philip Walton","012B0000000LBREIA4","005B0000003CnfHIAS",FALSE,"Philip Walton","Closed Lost","Closed Lost","DE","Cellotape","Philip Walton",TRUE,"New Business",TRUE,"001B000000SS4FCIA1",FALSE,,"2019-12-18",,"Mid-Market","001B000000SS4FCIA1",FALSE,"Yes","Omitted","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Southeast
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
+3.792 because of other factors
from the bas","Cellotape 106",,"Admin","005B00000034KssIAE",,"East Sales",,"EastSales",,"Philip Walton/Andrew Malone/Elliot Shapiro/Admin",,"Reseller","2019-12-12T07:00:00.000Z","Omitted",,,"Philip Walton","East Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/T","00EB0000000azEHMAY",FALSE,"00EB0000000azEDMAY",,"Data.com","00EB0000000azEHMAY","DE",,"Andrew Malone",,"RVPEast",,"Cellotape",0,0,6,0,3,59,3420,208,60000,90,28,6,254570000,53,0,0,0,90,15646347,0,2020-07-31
"2019-10-12T07:00:00.000Z","2019-09-08",,"-8.981 if you change Executive Meeting to true
-5.091 if you change Interactive Demo to true","Wayne Blackwell",,TRUE,"2019-11-23","RVP East","001B000000bwMcXIAU",,"wblackwe1547565044135@demo.user",,,,"005B0000003CnfUIAS","006B00000049VPkIAM",,"Admin",,"Wayne Blackwell",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F",TRUE,"Entertainment","005B0000003CnfUIAS",,"Wayne Blackwell","012B0000000LBREIA4","005B0000003CnfUIAS",FALSE,"Wayne Blackwell","Closed Lost","Closed Lost","MS","Georgia World Congress Center Authority","Wayne Blackwell",TRUE,"New Business",TRUE,"001B000000bwMcXIAU",FALSE,,"2019-10-12",,"Mid-Market","001B000000bwMcXIAU",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Southeast
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+11.891 because of other factors
from","Georgia World Congress Center Authority 157",,"Admin","005B00000034KssIAE",,"East Sales",,"EastSales",,"Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin",,"Fields Sales","2019-06-04T08:00:00.000Z","Omitted",,,"Wayne Blackwell","East Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",FALSE,"00EB0000000azEDMAY",,"Data.com","00EB0000000azEHMAY","MS",,"Andrew Malone",,"RVPEast",,"Georgia World Congress Center Authority",0,0,6,0,2,96,2594,275,100000,90,28,-76,359910000,171,0,0,0,90,28381648,0,2020-07-31
"2020-01-20T07:00:00.000Z","2020-03-10",,"-5.215 if you change Executive Meeting to true
-5.103 if you change Interactive Demo to true","Allison Allen",,TRUE,"2020-03-25","RVP East","001B000000SS4FFIA1",,"aallen1547565044053@demo.user",,,,"005B0000003CnfGIAS","006B00000049VPlIAM",,"Admin",,"Allison Allen",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F",TRUE,"Chemicals","005B0000003CnfGIAS",,"Allison Allen","012B0000000LBREIA4","005B0000003CnfGIAS",FALSE,"Allison Allen","Closed Lost","Closed Lost","NH","Trinsic Communications","Allison Allen",TRUE,"New Business / Add-on",TRUE,"001B000000SS4FFIA1",FALSE,,"2020-01-20",,"Mid-Market","001B000000SS4FFIA1",FALSE,"Yes","Omitted","+10.477 because Lead Source is Reseller and Region is Northeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 19998 to 29998 and Product Name is Car Care
-1.432 because of other factors
from the baseline, ","Trinsic Communications 180",,"Admin","005B00000034KssIAE",,"East Sales",,"EastSales",,"Allison Allen/Andrew Malone/Elliot Shapiro/Admin",,"Reseller","2019-12-08T07:00:00.000Z","Omitted",,,"Allison Allen","East Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY",FALSE,"00EB0000000azEDMAY",,"Inbound Call","00EB0000000azEHMAY","NH",,"Andrew Malone",,"RVPEast",,"Trinsic Communications",0,0,6,0,2,93,3087,175,29617,90,28,-14,459080000,107,0,0,0,90,12764485,0,2020-07-31
"2020-06-16T08:00:00.000Z","2020-06-27",,"-9.674 if you change Interactive Demo to true
-6.550 if you change Executive Meeting to true","Alicia Harrison",,TRUE,"2020-08-21","RVP Central","001B000000WJEEjIAP",,"aharriso1547565044108@demo.user",,,,"005B0000003CnfZIAS","006B00000049VPoIAM",,"Admin",,"Alicia Harrison",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",FALSE,"Consulting","005B0000003CnfZIAS",,"Alicia Harrison","012B0000000LBREIA4","005B0000003CnfZIAS",FALSE,"Alicia Harrison","Closed Lost","Proposal/Quote","OK","SendOrder.com","Alicia Harrison",TRUE,"Add-On Business",TRUE,"001B000000WJEEjIAP",FALSE,,"2020-06-16",,"Mid-Market","001B000000WJEEjIAP",FALSE,"No","BestCase","+22.568 because Lead Source is Reseller and Region is Southwest
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
-2.507 because of other factors
from the baseline, ","SendOrder.com 251",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2020-03-12T07:00:00.000Z","Best Case",,,"Alicia Harrison","Central Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Partner","00EB0000000azELMAY","OK",,"Andrew Barton",,"RVPCentral",,"SendOrder.com",0,0,4,75,2,107,4804,27,40000,90,29,-54,149997000,123,0,0,0,90,11617624,0,2020-07-31
"2020-02-08T07:00:00.000Z","2020-02-01",,"-5.198 if you change Interactive Demo to true","Amy Shaw",,TRUE,"2020-02-16","RVP Central","001B000000SS4FOIA1",,"ashaw1547565044117@demo.user",,,,"005B0000003CnfgIAC","006B00000049VPsIAM",,"Admin",,"Amy Shaw",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",TRUE,"Not For Profit","005B0000003CnfgIAC",,"Amy Shaw","012B0000000LBREIA4","005B0000003CnfgIAC",FALSE,"Amy Shaw","Closed Lost","Closed Lost","NJ","comScore","Amy Shaw",TRUE,"New Business",TRUE,"001B000000SS4FOIA1",FALSE,,"2020-02-08",,"Mid-Market","001B000000SS4FOIA1",FALSE,"Yes","Omitted","+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is Exterior Accessories
-5.813 because of other factors
from the ","comScore 64",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2019-10-31T07:00:00.000Z","Omitted",,,"Amy Shaw","Central Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Cold Call","00EB0000000azELMAY","NJ",,"Andrew Barton",,"RVPCentral",,"comScore",0,0,6,0,2,93,1383,156,3500,90,28,-14,385897000,107,0,0,0,90,14524270,0,2020-07-31
"2019-07-10T08:00:00.000Z","2019-05-29",,"No changes recommended","Rachel Reilly",,TRUE,"2019-08-06","RVP Central","001B000000WJEEmIAP",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfYIAS","006B00000049VPvIAM",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",TRUE,"Retail","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBRPIA4","005B0000003CnfYIAS",FALSE,"Rachel Reilly","Closed Lost","Closed Lost","TX","Suncom Wireless Holdings","Rachel Reilly",TRUE,"Existing Business",TRUE,"001B000000WJEEmIAP",FALSE,,"2019-07-10",,"Mid-Market","001B000000WJEEmIAP",FALSE,"Yes","Omitted","+22.568 because Lead Source is Reseller and Region is Southwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 10534 to 19997 and Product Name is Batteries
-35.296 because of other factors
from the baseline","Suncom Wireless Holdings 116",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2019-03-18T07:00:00.000Z","Omitted",,,"Rachel Reilly","Central Sales","Lost",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Marketing Event","00EB0000000azELMAY","TX",,"Andrew Barton",,"RVPCentral",,"Suncom Wireless Holdings",0,0,6,0,3,71,4025,369,13000,90,28,-69,243034000,140,0,0,0,90,37973845,0,2020-07-31
"2020-04-02T07:00:00.000Z","2020-05-12",,"-6.009 if you change Executive Meeting to true
-5.034 if you change Interactive Demo to true","John Peck",,TRUE,"2020-07-20","RVP East","001B000000SS4FSIA1",,"jpeck1547565044062@demo.user",,,,"005B0000003CnffIAC","006B00000049VPwIAM",,"Admin",,"John Peck",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/F",FALSE,"Construction","005B0000003CnffIAC",,"John Peck","012B0000000LBREIA4","005B0000003CnffIAC",TRUE,"John Peck","Closed Lost","Negotiation","VT","IMG Media Group","John Peck",TRUE,"Existing Business",TRUE,"001B000000SS4FSIA1",FALSE,,"2020-04-02",,"Mid-Market","001B000000SS4FSIA1",FALSE,"No","BestCase","+10.477 because Lead Source is Reseller and Region is Northeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 19998 to 29998 and Product Name is Motorcycle Parts
-11.378 because of other factors
from the b","IMG Media Group 123",,"Admin","005B00000034KssIAE",,"East Sales",,"EastSales",,"John Peck/Andrew Malone/Elliot Shapiro/Admin",,"Reseller","2020-02-19T07:00:00.000Z","Best Case",,,"John Peck","East Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/T","00EB0000000azEHMAY",FALSE,"00EB0000000azEDMAY",,"Community","00EB0000000azEHMAY","VT",,"Andrew Malone",,"RVPEast",,"IMG Media Group",0,0,2,90,1,83,3674,102,20000,90,29,-68,235474000,145,0,0,0,90,11617624,0,2020-07-31
