"AccountId","HasOpportunityLineItem","EDD_Prescription__c","Account_Type","Owner_Role_RolePath","ForecastCategory","DemoShow__c","EDD_Leading_Causes__c","Account_BillingState","CloseDate","Name","Region__c","Owner_Role_RoleNames","Competitor__c","Product2Name__c","Owner_Username","Owner_Role_DeveloperName","Owner_Name","AccountBookings__c","Owner_Role_RoleNamesPath","LeadSource","Owner_Role_Roles","Owner_Role_Name","Id","Interactive_Demo__c","AccountAnnualRevenue__c","ForecastCategoryName","Owner_SmallPhotoUrl","Stage_StageName","RecordType_Name","IsClosed","Owner_UniqueUserName","AccountNumberOfEmployees__c","IsWon","Product2Family__c","RecordTypeId","Account_Name","Exec_Meeting__c","EDD_PRESCRIPTION_C","Product_Product_Family","StageName","SalesStageCount__c","Causes_Driver","Product_Product_Name","Type","Account_Industry","Account_AccountSource","Account_AnnualRevenue","TimeToClose__c","Causes_Amt","Amount","Account_NumberOfEmployees","EDD_OUTCOME_C"
"001B000000SS3YGIA1",True,"- 3.658 if you change Exec_Meeting__c to true<br>- 2.531 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 10.19 because of other factors<br>from the baseline, + 70.87","AZ","5/31/17","AirZip 52","Northwest","CEO","Moparts","Replacement Parts","sspence1496774369775@demo.user","WestSales","Sandra Spence","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WaySIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Sandra Spence","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","AirZip",False,"-5.425
if you change Exec_Meeting__c to true
-3.331
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"LeadSource is Fields Sales","Replacement Parts","Existing Business","Government","Social Media",3714000,0,9.158,300000,191,118.92985
"001B000000SS3YKIA1",True,"- 2.801 if you change Exec_Meeting__c to true<br>- 1.085 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>- 5.348 because LeadSource is Reseller and Amount is 50001 to 90000<br>+ 2.681 because of other factors<br>from the baseline, + 70.87","MT","2/11/17","The Construction-Zone 181","Northwest","CEO","Challenger Inc.","Motorcycle Parts","acoleman1496774369885@demo.user","WestSales","Ashley Coleman","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003WayXIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Ashley Coleman","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","The Construction-Zone",False,"-5.859
if you change Exec_Meeting__c to true
-0.722
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"other factors","Motorcycle Parts","Add-On Business","Technology","Marketing Event",4913000,0,-4.374,88000,140,91.73307
"001B000000SS3YLIA1",True,"- 3.369 if you change Interactive_Demo__c to true<br>- 2.801 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.382 because LeadSource is Fields Sales and Amount is 50001 to 90000<br>+ 5.834 because Region__c is Midwest and LeadSource is Fields Sales<br>+ 15.11 because of other factors<br>from the baseline, + 70.87","WI","3/10/16","Card Meter Systems 215","Midwest","CEO","Moparts","Motorcycle Parts","edunlap1496774369966@demo.user","CentralSales","Elizabeth Dunlap","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WayYIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Elizabeth Dunlap","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","Card Meter Systems",False,"-4.567
if you change Exec_Meeting__c to true
-4.169
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",3,"LeadSource is Fields Sales and Competitor is Moparts","Motorcycle Parts","New Business / Add-on","Telecommunications","Social Media",3288000,0,7.031000000000001,80000,183,125.24292
"001B000000SS3YPIA1",True,"- 5.993 if you change Interactive_Demo__c to true<br>- 5.267 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 8.217 because Region__c is Pacific<br>- 5.791 because LeadSource is Other<br>+ 5.03 because Region__c is Pacific and LeadSource is Other<br>+ 6.348 because of other factors<br>from the baseline, + 70.87","OR","11/19/15","Thunk Design 246","Pacific","CEO","Challenger Inc.","RV Shelters","jjackson1496774369749@demo.user","WestSales","James Jackson","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Telecoverage","00EB0000000EnvJMAS","West Sales","006B0000003WaycIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"James Jackson","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Thunk Design",False,"-8.326
if you change Exec_Meeting__c to true
-5.63
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"LeadSource is Other","RV Shelters","New Business","Transportation","Data.com",6620000,0,-5.789,600000,16,70.65320600000001
"001B000000SS3YPIA1",True,"- 5.993 if you change Interactive_Demo__c to true<br>- 5.267 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 8.217 because Region__c is Pacific<br>- 5.791 because LeadSource is Other<br>+ 5.03 because Region__c is Pacific and LeadSource is Other<br>+ 6.348 because of other factors<br>from the baseline, + 70.87","OR","11/19/15","Thunk Design 246","Pacific","CEO","Challenger Inc.","RV Shelters","jjackson1496774369749@demo.user","WestSales","James Jackson","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Telecoverage","00EB0000000EnvJMAS","West Sales","006B0000003WaycIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"James Jackson","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Thunk Design",False,"-8.326
if you change Exec_Meeting__c to true
-5.63
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"other factors","RV Shelters","New Business","Transportation","Data.com",6620000,0,-7.681,600000,16,70.65320600000001
"001B000000SS3YRIA1",True,"- 3.606 if you change Exec_Meeting__c to true<br>- 2.325 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 17.69 because Region__c is Pacific and LeadSource is Reseller<br>+ 8.217 because Region__c is Pacific<br>+ 6.44 because CloseDate is 2017<br>+ 30.48 because of other factors<br>from the baseline, + 70.87","WA","2/7/17","Jobscope 17","Pacific","CEO","Challenger Inc.","Car Care","wgray1496774369695@demo.user","WestSales","William Gray","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003WayeIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"William Gray","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Jobscope",False,"-6.665
if you change Exec_Meeting__c to true
-1.962
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"other factors","Car Care","New Business","Consulting","Partner",3567000,0,28.41,46504,46,98.6539
"001B000000SS3YRIA1",True,"- 3.606 if you change Exec_Meeting__c to true<br>- 2.325 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 17.69 because Region__c is Pacific and LeadSource is Reseller<br>+ 8.217 because Region__c is Pacific<br>+ 6.44 because CloseDate is 2017<br>+ 30.48 because of other factors<br>from the baseline, + 70.87","WA","2/7/17","Jobscope 17","Pacific","CEO","Challenger Inc.","Car Care","wgray1496774369695@demo.user","WestSales","William Gray","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003WayeIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"William Gray","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Jobscope",False,"-6.665
if you change Exec_Meeting__c to true
-1.962
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"from the baseline","Car Care","New Business","Consulting","Partner",3567000,0,70.88,46504,46,98.6539
"001B000000SS3YSIA1",True,"- 4.6 if you change Interactive_Demo__c to true<br>- 2.74 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 5.834 because Region__c is Midwest and LeadSource is Fields Sales<br>- 0.577 because of other factors<br>from the baseli","WA","12/2/16","BUDCO The Dialogue Company 37","Midwest","CEO","Fredericks","Interior Accessories","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WaygIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Kathryn Lewis","0 - 250",False,"Car Accessories","012B0000000LBREIA4","BUDCO The Dialogue Company",False,"-7.817
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"other factors","Interior Accessories","New Business","Financial Services","Referral",8061000,0,3.375,6134,91,95.66405999999999
"001B000000SS3YTIA1",True,"- 4.818 if you change Exec_Meeting__c to true<br>- 2.327 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 6.44 because CloseDate is 2017<br>+ 5.279 because Product2Name__c is Towing Equioment and Region__c is Northwest<br>+ 4.596 because Product2Family__c is Car Accessories and CloseDate is 2017<br>- 4.513 because of other factors<br>from the baseline, + 70","AK","3/10/17","Entrepreneurs Foundation of Oregon 70","Northwest","CEO","Challenger Inc.","Towing Equioment","acoleman1496774369885@demo.user","WestSales","Ashley Coleman","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003WayiIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Ashley Coleman","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Entrepreneurs Foundation of Oregon",False,"-7.877
if you change Exec_Meeting__c to true
-1.964
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"Product2Name is Towing Equioment and Region is Northwest","Towing Equioment","New Business","Not For Profit","Website",5177000,0,5.279,253012,69,78.219124
"001B000000SS3YTIA1",True,"- 4.818 if you change Exec_Meeting__c to true<br>- 2.327 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 6.44 because CloseDate is 2017<br>+ 5.279 because Product2Name__c is Towing Equioment and Region__c is Northwest<br>+ 4.596 because Product2Family__c is Car Accessories and CloseDate is 2017<br>- 4.513 because of other factors<br>from the baseline, + 70","AK","3/10/17","Entrepreneurs Foundation of Oregon 70","Northwest","CEO","Challenger Inc.","Towing Equioment","acoleman1496774369885@demo.user","WestSales","Ashley Coleman","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003WayiIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Ashley Coleman","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Entrepreneurs Foundation of Oregon",False,"-7.877
if you change Exec_Meeting__c to true
-1.964
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"other factors","Towing Equioment","New Business","Not For Profit","Website",5177000,0,-13.22,253012,69,78.219124
"001B000000SS3YVIA1",True,"- 5.1 if you change Exec_Meeting__c to true<br>- 4.318 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 2.522 because Region__c is Northwest and LeadSource is Fields Sales<br>+ 3.847 because of other factors<br>from the base","MT","3/7/16","Ecosystems 111","Northwest","CEO","Challenger Inc.","Car Care","sspence1496774369775@demo.user","WestSales","Sandra Spence","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WayjIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Sandra Spence","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Ecosystems",False,"-8.159
if you change Exec_Meeting__c to true
-3.954
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"Product2Family is Car Accessories and LeadSource is Fields Sales","Car Care","New Business","Technology","Referral",8317000,0,6.335,250000,226,84.33714
"001B000000SS3YWIA1",True,"- 3.606 if you change Exec_Meeting__c to true<br>- 3.485 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 7.277 because Region__c is Midwest and LeadSource is Telesales<br>- 7.196 because LeadSource is Telesales<br>- 5.646 because LeadSource is Telesales and SalesStageCount__c is 0 to 2<br>- 6.333 because of other factors<br>from the baseline, + 70.87","KS","12/16/15","Schonfeld Group Holdings 129","Midwest","CEO","Moparts","Car Care","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Telesales","00EB0000000Env9MAC","Central Sales","006B0000003WaykIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Edgar Garcia","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Schonfeld Group Holdings",False,"-5.373
if you change Exec_Meeting__c to true
-4.285
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"Region is Midwest and Competitor is Moparts","Car Care","New Business","Insurance","Inbound Call",5480000,0,-5.796,38500,144,52.83551800000001
"001B000000SS3YXIA1",True,"- 2.004 if you change Interactive_Demo__c to true<br>- 0.515 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 12.96 because Region__c is Pacific and LeadSource is Fields Sales<br>+ 9.158 because LeadSource is Fields Sales<br>+ 8.217 because Region__c is Pacific<br>+ 16.79 because of other factors<br>from the baseline, + 70.87","IN","11/10/16","Jaffe Associates 138","Pacific","CEO","Challenger Inc.","Interior Accessories","wgray1496774369695@demo.user","WestSales","William Gray","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WaymIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"William Gray","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Jaffe Associates",False,"-3.574
if you change Exec_Meeting__c to true
-1.641
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"Region is Pacific","Interior Accessories","Existing Business","Insurance","Data.com",9658000,0,8.213,0,1,86.039825
"001B000000SS3YXIA1",True,"- 2.004 if you change Interactive_Demo__c to true<br>- 0.515 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 12.96 because Region__c is Pacific and LeadSource is Fields Sales<br>+ 9.158 because LeadSource is Fields Sales<br>+ 8.217 because Region__c is Pacific<br>+ 16.79 because of other factors<br>from the baseline, + 70.87","IN","11/10/16","Jaffe Associates 138","Pacific","CEO","Challenger Inc.","Interior Accessories","wgray1496774369695@demo.user","WestSales","William Gray","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WaymIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"William Gray","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Jaffe Associates",False,"-3.574
if you change Exec_Meeting__c to true
-1.641
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"other factors","Interior Accessories","Existing Business","Insurance","Data.com",9658000,0,10.75,0,1,86.039825
"001B000000SS3YYIA1",True,"- 2.351 if you change Exec_Meeting__c to true<br>- 0.384 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","BestCase",False,"- 12.96 because Region__c is Pacific and LeadSource is Fields Sales<br>+ 9.158 because LeadSource is Fields Sales<br>+ 8.217 because Region__c is Pacific<br>+ 33.67 because of other factors<br>from the baseline, + 70.87","WA","6/11/17","Tri-Sure 152","Pacific","CEO","Fredericks","Motorcycle Parts","wgray1496774369695@demo.user","WestSales","William Gray","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WaynIAC",False,"Corporate","Best Case","https://c.gus.content.force.com/profilephoto/005/T","Negotiation","Simple",False,"William Gray","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Tri-Sure",False,"-3.602
if you change Interactive_Demo__c to true","Performance & Non-auto","Negotiation",3,"from the baseline","Motorcycle Parts","Add-On Business","Telecommunications","Inbound Call",2623000,0,70.88,50000,70,101.416885
"001B000000SS3YZIA1",True,"- 5.064 if you change Exec_Meeting__c to true<br>- 2.672 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.382 because LeadSource is Fields Sales and Amount is 50001 to 90000<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 17.12 because of other factors<br>from the ba","IN","6/2/16","A Plus CADD Svc 160","Midwest","CEO","Challenger Inc.","Batteries","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WayoIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","A Plus CADD Svc",False,"-8.123
if you change Exec_Meeting__c to true
-2.309
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"LeadSource is Fields Sales","Batteries","Existing Business","Not For Profit","Partner",6844000,0,9.158,75000,172,101.291046
"001B000000SS3YZIA1",True,"- 2.084 if you change Exec_Meeting__c to true<br>- 0.794 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 12.96 because Region__c is Pacific and LeadSource is Fields Sales<br>+ 9.158 because LeadSource is Fields Sales<br>+ 8.217 because Region__c is Pacific<br>+ 4.443 because of other factors<br>from the baseline, + 70.87","IN","3/3/16","A Plus CADD Svc 164","Pacific","CEO","Fredericks","Interior Accessories","jbell1496774369722@demo.user","WestSales","John Bell","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WaypIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"John Bell","0 - 250",False,"Car Accessories","012B0000000LBREIA4","A Plus CADD Svc",False,"-4.011
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"Region is Pacific","Interior Accessories","Existing Business","Not For Profit","Partner",6844000,0,8.213,155014,172,77.70711999999999
"001B000000SS3YZIA1",True,"- 2.084 if you change Exec_Meeting__c to true<br>- 0.794 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 12.96 because Region__c is Pacific and LeadSource is Fields Sales<br>+ 9.158 because LeadSource is Fields Sales<br>+ 8.217 because Region__c is Pacific<br>+ 4.443 because of other factors<br>from the baseline, + 70.87","IN","3/3/16","A Plus CADD Svc 164","Pacific","CEO","Fredericks","Interior Accessories","jbell1496774369722@demo.user","WestSales","John Bell","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003WaypIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"John Bell","0 - 250",False,"Car Accessories","012B0000000LBREIA4","A Plus CADD Svc",False,"-4.011
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"from the baseline","Interior Accessories","Existing Business","Not For Profit","Partner",6844000,0,70.88,155014,172,77.70711999999999
"001B000000SS3YbIAL",True,"- 6.105 if you change Interactive_Demo__c to true<br>- 1.653 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 6.44 because CloseDate is 2017<br>+ 5.222 because LeadSource is Reseller and Amount is 0 to 5000<br>+ 4.755 because Region__c is Midwest and LeadSource is Reseller<br>+ 6.143 because of other factors<br>from the baseline, + 70.87","OH","1/11/17","ViPS 183","Midwest","CEO","Fredericks","Car Care","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WayrIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Edgar Garcia","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","ViPS",False,"-9.322
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"other factors","Car Care","New Business","Electronics","Social Media",3047000,0,6.542999999999999,360,132,79.20246999999999
"001B000000SS3YcIAL",True,"- 5.754 if you change Interactive_Demo__c to true<br>- 2.437 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 5.834 because Region__c is Midwest and LeadSource is Fields Sales<br>+ 7.409 because of other factors<br>from the baseli","ND","12/22/15","Integreon Managed Solutions Inc 196","Midwest","CEO","Challenger Inc.","Replacement Parts","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WaysIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Integreon Managed Solutions Inc",False,"-5.495
if you change Exec_Meeting__c to true
-5.39
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"from the baseline","Replacement Parts","New Business","Manufacturing","Marketing Event",8680000,0,70.88,10000,200,96.7569
"001B000000SS3YeIAL",True,"- 4.44 if you change Interactive_Demo__c to true<br>- 2.623 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 17.69 because Region__c is Pacific and LeadSource is Reseller<br>+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 8.217 because Region__c is Pacific<br>+ 15.69 because of other factors<br>from the baseline, + 70.87","CO","3/21/16","SupplyPath 58","Pacific","CEO","Challenger Inc.","Motorcycle Parts","sspence1496774369775@demo.user","WestSales","Sandra Spence","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003WaywIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Sandra Spence","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","SupplyPath",False,"-5.682
if you change Exec_Meeting__c to true
-4.077
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"Region is Pacific and LeadSource is Reseller","Motorcycle Parts","Existing Business","Entertainment","Community",6766000,0,-17.69,6200,180,93.68330999999999
"001B000000SS3YeIAL",True,"- 3.991 if you change Interactive_Demo__c to true<br>- 2.381 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 17.69 because Region__c is Pacific and LeadSource is Reseller<br>+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 8.217 because Region__c is Pacific<br>+ 16.04 because of other factors<br>from the baseline, + 70.87","CO","10/23/16","SupplyPath 59","Pacific","CEO","Challenger Inc.","Motorcycle Parts","sspence1496774369775@demo.user","WestSales","Sandra Spence","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003WayxIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Sandra Spence","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","SupplyPath",False,"-5.44
if you change Exec_Meeting__c to true
-3.628
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",1,"Region is Pacific and LeadSource is Reseller","Motorcycle Parts","New Business","Entertainment","Community",6766000,0,-17.69,93008,180,89.94478000000001
"001B000000SS3YfIAL",True,"- 3.523 if you change Interactive_Demo__c to true<br>- 2.614 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.382 because LeadSource is Fields Sales and Amount is 50001 to 90000<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 13.64 because of other factors<br>from the ba","NE","12/1/16","LQ Corporation 83","Midwest","CEO","Moparts","Replacement Parts","edunlap1496774369966@demo.user","CentralSales","Elizabeth Dunlap","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WayyIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Elizabeth Dunlap","0 - 250",False,"Car Accessories","012B0000000LBREIA4","LQ Corporation",False,"-4.381
if you change Exec_Meeting__c to true
-4.323
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"LeadSource is Fields Sales and Amount is 50001 to 90000","Replacement Parts","New Business","Hospitality","Cold Call",4498000,0,6.381,60000,19,126.29883600000001
