"Opportunity.Competitor_EDD_c__c","UserManager.Username","Role.ParentRoleId","Role.RolePath","UserManager.FullPhotoUrl","UserManager.UniqueUserName","Name","UserManager.Id","Role.ForecastManager.UniqueUserName","UserManager.SmallPhotoUrl","Opportunity.Predicted_Close_Date__c","hasOpportunity","Role.Name","Id","LastName","UserType","ManagerId","Role.RoleNames","UniqueUserName","Opportunity.EDD_CreatedDate__c","UserRoleId","IsActive","UserManager.Name","Role.ParentRole.ForecastManager.UniqueUserName","ForecastEnabled","Opportunity.DemoShow__c","Role.ParentRole.ForecastManager.Name","isDuplicate","Opportunity.Name","Role.DeveloperName","SmallPhotoUrl","ManagerNamesPath","Opportunity.Discount_Approved__c","FirstName","UserManager.UserRoleId","Role.ParentRole.Name","Role.ForecastManager.ForecastEnabled","Opportunity.EDD_Leading_Causes__c","Role.ForecastManager.Name","Role.RoleNamesPath","Opportunity.EDD_Prescription__c","CustomFilter","FullPhotoUrl","Username","Role.Roles","Role.Hierarchy_RoleNames","Role.ParentRole.DeveloperName","UserManagerNames","Opportunity.EDD_Outcome__c","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c"
,,,,,,"Jim Matthews",,,,,"false",,"005B000000389YLIAY","Matthews","Standard","N/A",,"Jim Matthews",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXe/T","Jim Matthews",,"Jim",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXe/F","jimmatthewsfi0pvinzjbtd@saleswave.demo",,,,"Jim Matthews",0,0,0
,,,,,,"Acme Solutions",,,,,"false",,"005B000000389YMIAY","Solutions","Standard","N/A",,"Acme Solutions",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXf/T","Acme Solutions",,"Acme",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXf/F","acmesolutionscjmz0jzpt5hp@saleswave.demo",,,,"Acme Solutions",0,0,0
,,,,,,"Lamar Smith",,,,,"false",,"005B000000389YNIAY","Smith","Standard","N/A",,"Lamar Smith",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXg/T","Lamar Smith",,"Lamar",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXg/F","lamarsmithakuwkoew320z@saleswave.demo",,,,"Lamar Smith",0,0,0
,,,,,,"Mary Adams",,,,,"false",,"005B000000389YOIAY","Adams","Standard","N/A",,"Mary Adams",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXh/T","Mary Adams",,"Mary",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXh/F","maryadamsqmcdentgrk0x@saleswave.demo",,,,"Mary Adams",0,0,0
,,,,,,"Melissa Wood",,,,,"false",,"005B000000389YPIAY","Wood","Standard","N/A",,"Melissa Wood",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXi/T","Melissa Wood",,"Melissa",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXi/F","melissawoodfrkdcy6uvlnh@saleswave.demo",,,,"Melissa Wood",0,0,0
,,,,,,"Pam Lawison",,,,,"false",,"005B000000389YQIAY","Lawison","Standard","N/A",,"Pam Lawison",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXj/T","Pam Lawison",,"Pam",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXj/F","pamlawisonc1bkcvzpbfme@saleswave.demo",,,,"Pam Lawison",0,0,0
,,,,,,"Paul Morrison",,,,,"false",,"005B000000389YRIAY","Morrison","Standard","N/A",,"Paul Morrison",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXk/T","Paul Morrison",,"Paul",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXk/F","paulmorrisonx1pb09mfos0x@saleswave.demo",,,,"Paul Morrison",0,0,0
,,,,,,"Martino Castanon",,,,,"false",,"005B000000389YSIAY","Castanon","Standard","N/A",,"Martino Castanon",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXl/T","Martino Castanon",,"Martino",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B00000009bXl/F","martinocastanonw03bnyg2lqkp@saleswave.demo",,,,"Martino Castanon",0,0,0
,,"00EB0000000azEHMAY",,,,"Allison Allen",,,,"2020-05-21","true","East Sales","005B0000003CnfGIAS","Allen","Standard","005B0000003JbhdIAC","Admin","Allison Allen",,"00EB0000000azEDMAY","true",,"Andrew Malone","true","true","Andrew Malone",,"West Corporation 135","EastSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","Allison Allen",,"Allison",,"RVP East",,"+14.534 because Lead Source is Fields Sales and Region is Northeast
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 29999 to 47820 and Product Name is Replacement Parts
-0.906 because of other factors
",,"Allison Allen/Andrew Malone/Elliot Shapiro/Admin","-7.934 if you change Executive Meeting to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","aallen1547565044053@demo.user",,"Admin","RVPEast","Allison Allen",82,0,-2
,,"00EB0000000azEHMAY",,,,"Philip Walton",,,,"2020-08-16","true","East Sales","005B0000003CnfHIAS","Walton","Standard","005B0000003JbhdIAC","Admin","Philip Walton",,"00EB0000000azEDMAY","true",,"Andrew Malone","true","true","Andrew Malone",,"Portera Systems 107","EastSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/T","Philip Walton",,"Philip",,"RVP East",,"+14.534 because Lead Source is Reseller and Region is Southeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 29999 to 47820 and Product Name is Replacement Parts
-2.235 because of other factors
from the b",,"Philip Walton/Andrew Malone/Elliot Shapiro/Admin","-7.061 if you change Executive Meeting to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/F","pwalton1547565044071@demo.user",,"Admin","RVPEast","Philip Walton",96,0,-74
,,"00EB0000000azEHMAY",,,,"Dennis Huffman",,,,"2020-02-25","true","East Sales","005B0000003CnfIIAS","Huffman","Standard","005B0000003JbhdIAC","Admin","Dennis Huffman",,"00EB0000000azEDMAY","true",,"Andrew Malone","true","true","Andrew Malone",,"Boston Institutional Svc Inc 138","EastSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","Dennis Huffman",,"Dennis",,"RVP East",,"+10.477 because Lead Source is Reseller and Region is Northeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 29999 to 47820 and Product Name is Performance
-5.280 because of other factors
from the baselin",,"Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","-5.215 if you change Executive Meeting to true
-5.034 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F","dhuffman1547565044026@demo.user",,"Admin","RVPEast","Dennis Huffman",89,0,-178
,,"00EB0000000azEHMAY",,,,"Noah Kelly",,,,"2019-12-17","true","East Sales","005B0000003CnfJIAS","Kelly","Standard","005B0000003JbhdIAC","Admin","Noah Kelly",,"00EB0000000azEDMAY","true",,"Andrew Malone","true","true","Andrew Malone",,"National Print Group 76","EastSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Noah Kelly",,"Noah",,"RVP East",,"+14.534 because Lead Source is Reseller and Region is Southeast
-8.006 because Sales Stage Count is 6 to 23 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is Exterior Accessories
-10.484 because of other factors
from the b",,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","-4.195 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F","nkelly1547565044044@demo.user",,"Admin","RVPEast","Noah Kelly",72,0,-23
,,"00EB0000000azEIMAY",,,,"Beth Crawford",,,,"2020-06-03","true","West Sales","005B0000003CnfKIAS","Crawford","Standard","005B0000003JbhcIAC","Admin","Beth Crawford",,"00EB0000000azEFMAY","true",,"Tyler Parker","true","true","Tyler Parker",,"Advantage Mobilty Outfitters 230","WestSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/T","Beth Crawford",,"Beth",,"RVP West",,"+49.401 because Lead Source is Other and Region is Pacific
-10.033 because Lead Source is Other
+8.029 because Lead Source is Other and Competitor is Challenger Inc.
-2.874 because of other factors
from the baseline, +70.126",,"Beth Crawford/Tyler Parker/Elliot Shapiro/Admin","-2.630 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/F","bcrawfor1547565044099@demo.user",,"Admin","RVPWest","Beth Crawford",114,0,-37
,,"00EB0000000azEIMAY",,,,"Jordan Wolf",,,,"2020-04-17","true","West Sales","005B0000003CnfQIAS","Wolf","Standard","005B0000003JbhcIAC","Admin","Jordan Wolf",,"00EB0000000azEFMAY","true",,"Tyler Parker","true","true","Tyler Parker",,"Cipient Networks Inc 16","WestSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Jordan Wolf",,"Jordan",,"RVP West",,"+14.534 because Lead Source is Reseller and Region is Pacific
+6.449 because Amount is 61499 to 100000 and Product Name is Car Care
-6.074 because Amount is 61499 to 100000 and Lead Source is Reseller
-6.384 because of other factors
from the baseline, +70",,"Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin","-2.707 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","jwolf1547565043998@demo.user",,"Admin","RVPWest","Jordan Wolf",78,0,53
,,"00EB0000000azEIMAY",,,,"Megan Kaufman",,,,"2019-10-23","true","West Sales","005B0000003CnfRIAS","Kaufman","Standard","005B0000003JbhcIAC","Admin","Megan Kaufman",,"00EB0000000azEFMAY","true",,"Tyler Parker","true","true","Tyler Parker",,"Pilot Logistic Services 113","WestSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/T","Megan Kaufman",,"Megan",,"RVP West",,"+16.959 because Competitor is Moparts and Region is Pacific
+14.534 because Lead Source is Fields Sales and Region is Pacific
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+17.880 because of other factors
from the baseline, +70.126",,"Megan Kaufman/Tyler Parker/Elliot Shapiro/Admin","-2.041 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/F","mkaufman1547565043981@demo.user",,"Admin","RVPWest","Megan Kaufman",130,0,-30
,,"00EB0000000azEIMAY",,,,"Kristen Hughes",,,,"2018-12-26","true","West Sales","005B0000003CnfSIAS","Hughes","Standard","005B0000003JbhcIAC","Admin","Kristen Hughes",,"00EB0000000azEFMAY","true",,"Tyler Parker","true","true","Tyler Parker",,"Sunroom Creations 215","WestSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T","Kristen Hughes",,"Kristen",,"RVP West",,"+16.959 because Competitor is Moparts and Region is Pacific
+14.534 because Lead Source is Reseller and Region is Pacific
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
+12.642 because of other factors
from the baseline, +70.126",,"Kristen Hughes/Tyler Parker/Elliot Shapiro/Admin","-1.853 if you change Executive Meeting to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F","khughes1547565044017@demo.user",,"Admin","RVPWest","Kristen Hughes",123,0,-29
,,"00EB0000000azELMAY",,,,"Sheri Nunez",,,,"2019-10-02","true","Central Sales","005B0000003CnfTIAS","Nunez","Standard","005B0000003JbheIAC","Admin","Sheri Nunez",,"00EB0000000azECMAY","true",,"Andrew Barton","true","true","Andrew Barton",,"Millennium Hotels & Resorts 107","CentralSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","Sheri Nunez",,"Sheri",,"RVP Central",,"+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 10534 to 19997 and Product Name is Motorcycle Parts
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-5.887 because of other factors
from the",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin","-7.959 if you change Executive Meeting to true
-4.031 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","snunez1547565044126@demo.user",,"Admin","RVPCentral","Sheri Nunez",90,0,45
,,"00EB0000000azEHMAY",,,,"Wayne Blackwell",,,,"2020-04-30","true","East Sales","005B0000003CnfUIAS","Blackwell","Standard","005B0000003JbhdIAC","Admin","Wayne Blackwell",,"00EB0000000azEDMAY","true",,"Andrew Malone","true","true","Andrew Malone",,"Human Click 7","EastSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","Wayne Blackwell",,"Wayne",,"RVP East",,"+14.534 because Lead Source is Fields Sales and Region is Northeast
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+8.633 because of other factors
from t",,"Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin","-1.504 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F","wblackwe1547565044135@demo.user",,"Admin","RVPEast","Wayne Blackwell",94,0,-6
,,"00EB0000000azEIMAY",,,,"Courtney Brown",,,,"2020-05-25","true","West Sales","005B0000003CnfVIAS","Brown","Standard","005B0000003JbhcIAC","Admin","Courtney Brown",,"00EB0000000azEFMAY","true",,"Tyler Parker","true","true","Tyler Parker",,"Resourcesoft 8","WestSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T","Courtney Brown",,"Courtney",,"RVP West",,"+14.534 because Lead Source is Fields Sales and Region is Pacific
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+10.419 because of other factors
from t",,"Courtney Brown/Tyler Parker/Elliot Shapiro/Admin","-4.098 if you change Executive Meeting to true
-1.083 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F","cbrown1547565044007@demo.user",,"Admin","RVPWest","Courtney Brown",95,0,-72
,,"00EB0000000azEIMAY",,,,"Ann Jones",,,,"2020-09-27","true","West Sales","005B0000003CnfWIAS","Jones","Standard","005B0000003JbhcIAC","Admin","Ann Jones",,"00EB0000000azEFMAY","true",,"Tyler Parker","true","true","Tyler Parker",,"The Gallery Group 83","WestSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/T","Ann Jones",,"Ann",,"RVP West",,"+14.534 because Lead Source is Reseller and Region is Pacific
+9.077 because Amount is 19998 to 29998 and Region is Pacific
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+12.387 because of other factors
from the baseline, +70.126",,"Ann Jones/Tyler Parker/Elliot Shapiro/Admin","-6.118 if you change Executive Meeting to true
-5.838 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/F","ajones1547565044090@demo.user",,"Admin","RVPWest","Ann Jones",114,0,-62
,,"00EB0000000azELMAY",,,,"Alyssa Williams",,,,"2019-03-27","true","Central Sales","005B0000003CnfXIAS","Williams","Standard","005B0000003JbheIAC","Admin","Alyssa Williams",,"00EB0000000azECMAY","true",,"Andrew Barton","true","true","Andrew Barton",,"Center Care Hlth Benefit Programs-Ppo 86","CentralSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","Alyssa Williams",,"Alyssa",,"RVP Central",,"+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 132177 to 219160 and Product Name is RV Shelters
-7.624 because of other factors
from the baselin",,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","-6.119 if you change Executive Meeting to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","awilliam1547565044035@demo.user",,"Admin","RVPCentral","Alyssa Williams",91,0,51
,,"00EB0000000azELMAY",,,,"Rachel Reilly",,,,"2019-01-22","true","Central Sales","005B0000003CnfYIAS","Reilly","Standard","005B0000003JbheIAC","Admin","Rachel Reilly",,"00EB0000000azECMAY","true",,"Andrew Barton","true","true","Andrew Barton",,"OpinionLab 245","CentralSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","Rachel Reilly",,"Rachel",,"RVP Central",,"+14.534 because Lead Source is Fields Sales and Region is Midwest
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
-0.157 because of other factors
from th",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin","-9.128 if you change Executive Meeting to true
-1.430 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F","rreilly1547565044080@demo.user",,"Admin","RVPCentral","Rachel Reilly",83,0,-36
,,"00EB0000000azELMAY",,,,"Alicia Harrison",,,,"2019-03-19","true","Central Sales","005B0000003CnfZIAS","Harrison","Standard","005B0000003JbheIAC","Admin","Alicia Harrison",,"00EB0000000azECMAY","true",,"Andrew Barton","true","true","Andrew Barton",,"Atofina Petrochemicals   Port Arthur 141","CentralSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","Alicia Harrison",,"Alicia",,"RVP Central",,"+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 61499 to 100000 and Product Name is Motorcycle Parts
-6.074 because Amount is 61499 to 100000 and Lead Source is Reseller
+2.006 because of other factors
from the basel",,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","-7.959 if you change Executive Meeting to true
-4.031 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","aharriso1547565044108@demo.user",,"Admin","RVPCentral","Alicia Harrison",87,0,41
,,"00EB0000000azEHMAY",,,,"John Peck",,,,"2020-05-15","true","East Sales","005B0000003CnffIAC","Peck","Standard","005B0000003JbhdIAC","Admin","John Peck",,"00EB0000000azEDMAY","true",,"Andrew Malone","true","true","Andrew Malone",,"Magnifi 11","EastSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/T","John Peck",,"John",,"RVP East",,"+14.534 because Lead Source is Fields Sales and Region is Southeast
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 29999 to 47820 and Product Name is RV Shelters
-2.246 because of other factors
from t",,"John Peck/Andrew Malone/Elliot Shapiro/Admin","-6.088 if you change Executive Meeting to true
-3.941 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/F","jpeck1547565044062@demo.user",,"Admin","RVPEast","John Peck",81,0,-97
,,"00EB0000000azELMAY",,,,"Amy Shaw",,,,"2020-04-10","true","Central Sales","005B0000003CnfgIAC","Shaw","Standard","005B0000003JbheIAC","Admin","Amy Shaw",,"00EB0000000azECMAY","true",,"Andrew Barton","true","true","Andrew Barton",,"Connections for Business 39","CentralSales","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","Amy Shaw",,"Amy",,"RVP Central",,"+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 10534 to 19997 and Product Name is Batteries
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-10.931 because of other factors
from the basel",,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","-7.165 if you change Executive Meeting to true
-2.523 if you change Interactive Demo to true","true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","ashaw1547565044117@demo.user",,"Admin","RVPCentral","Amy Shaw",85,0,-38
,,"00EB0000000azEKMAY",,,,"Jordan Myers",,"Tyler Parker",,,"false","RVP West","005B0000003CnfhIAC","Myers","Standard","N/A","Admin","Jordan Myers",,"00EB0000000azEIMAY","true",,"Elliot Shapiro","true",,"Elliot Shapiro",,,"RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3P/T","Jordan Myers",,"Jordan",,"VP of Sales","true",,"Tyler Parker","Jordan Myers/Elliot Shapiro/Admin",,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3P/F","jmyers@sce.demo",,"Admin","VPSales","Jordan Myers",0,0,0
,,"00EB0000000azEKMAY",,,,"Cynthia Rodriguez",,"Andrew Malone",,,"false","RVP East","005B0000003CnfiIAC","Rodriguez","Standard","N/A","Admin","Cynthia Rodriguez",,"00EB0000000azEHMAY","true",,"Elliot Shapiro","true",,"Elliot Shapiro",,,"RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3U/T","Cynthia Rodriguez",,"Cynthia",,"VP of Sales","true",,"Andrew Malone","Cynthia Rodriguez/Elliot Shapiro/Admin",,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3U/F","crodrigu1500592094615@demo.user",,"Admin","VPSales","Cynthia Rodriguez",0,0,0
,,"00EB0000000azEKMAY",,,,"Wendy Dawson",,"Andrew Barton",,,"false","RVP Central","005B0000003CnfjIAC","Dawson","Standard","N/A","Admin","Wendy Dawson",,"00EB0000000azELMAY","true",,"Elliot Shapiro","true",,"Elliot Shapiro",,,"RVPCentral","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3e/T","Wendy Dawson",,"Wendy",,"VP of Sales","true",,"Andrew Barton","Wendy Dawson/Elliot Shapiro/Admin",,"true","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3e/F","wdawson1500592094623@demo.user",,"Admin","VPSales","Wendy Dawson",0,0,0
,,,,,,"Hyde Trullinger",,,,,"false",,"005B0000006aCGhIAM","Trullinger","Standard","N/A",,"Hyde Trullinger",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Hyde Trullinger",,"Hyde",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","htrullinger@ea.sales.demo",,,,"Hyde Trullinger",0,0,0
,,,,,,"Terry Tse",,,,,"false",,"005B0000006AAL3IAO","Tse","Standard","N/A",,"Terry Tse",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Terry Tse",,"Terry",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","ttse@ea.sales.demo",,,,"Terry Tse",0,0,0
,,,,,,"Dylan Thom",,,,,"false",,"005B0000003CclNIAS","Thom","Standard","N/A",,"Dylan Thom",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Dylan Thom",,"Dylan",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","dthom@pmm.demo",,,,"Dylan Thom",0,0,0
,"bcrawfor1547565044099@demo.user","00EB0000000azEKMAY",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/F","Beth Crawford","Tyler Parker","005B0000003CnfKIAS","Tyler Parker","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/T",,"false","RVP West","005B0000003JbhcIAC","Parker","Standard","N/A","Admin","Tyler Parker",,"00EB0000000azEIMAY","true","Beth Crawford","Elliot Shapiro","true",,"Elliot Shapiro",,,"RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Tyler Parker/Beth Crawford",,"Tyler","00EB0000000azEFMAY","VP of Sales","true",,"Tyler Parker","Tyler Parker/Elliot Shapiro/Admin",,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","tparker1547565044144@demo.user",,"Admin","VPSales","Beth Crawford",0,0,0
,"aallen1547565044053@demo.user","00EB0000000azEKMAY",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Allison Allen","Andrew Malone","005B0000003CnfGIAS","Andrew Malone","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T",,"false","RVP East","005B0000003JbhdIAC","Malone","Standard","N/A","Admin","Andrew Malone",,"00EB0000000azEHMAY","true","Allison Allen","Elliot Shapiro","true",,"Elliot Shapiro",,,"RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Andrew Malone/Allison Allen",,"Andrew","00EB0000000azEDMAY","VP of Sales","true",,"Andrew Malone","Andrew Malone/Elliot Shapiro/Admin",,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","amalone1547565044153@demo.user",,"Admin","VPSales","Allison Allen",0,0,0
,"snunez1547565044126@demo.user","00EB0000000azEKMAY",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","Sheri Nunez","Andrew Barton","005B0000003CnfTIAS","Andrew Barton","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",,"false","RVP Central","005B0000003JbheIAC","Barton","Standard","N/A","Admin","Andrew Barton",,"00EB0000000azELMAY","true","Sheri Nunez","Elliot Shapiro","true",,"Elliot Shapiro",,,"RVPCentral","https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Andrew Barton/Sheri Nunez",,"Andrew","00EB0000000azECMAY","VP of Sales","true",,"Andrew Barton","Andrew Barton/Elliot Shapiro/Admin",,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","abarton1547565044163@demo.user",,"Admin","VPSales","Andrew Barton",0,0,0
,,,,,,"Hanul Park",,,,,"false",,"005B0000004GqjmIAC","Park","Standard","N/A",,"Hanul Park",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Hanul Park",,"Hanul",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","hanul.park@sce.demo",,,,"Hanul Park",0,0,0
,,,,,,"Mike Rogan",,,,,"false",,"005B0000004GqjnIAC","Rogan","Standard","N/A",,"Mike Rogan",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Mike Rogan",,"Mike",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","mrogan@sce.demo",,,,"Mike Rogan",0,0,0
,,,,,,"Insights Integration",,,,,"false",,"005B0000004Lbz9IAC","Integration","Standard","N/A",,"Insights Integration",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Insights Integration",,"Insights",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","insightsintegration@00db0000000idblmak.ext",,,,"Insights Integration",0,0,0
,,"00EB0000000azEKMAY",,,,"Guillaume De Bienassis",,"Tyler Parker",,,"false","RVP West","005B0000004MkR2IAK","De Bienassis","Standard","N/A",,"Guillaume De Bienassis",,"00EB0000000azEIMAY","true",,"Elliot Shapiro","false",,"Elliot Shapiro",,,"RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Guillaume De Bienassis",,"Guillaume",,"VP of Sales","true",,"Tyler Parker",,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","psa@sales.demo",,,"VPSales","Guillaume De Bienassis",0,0,0
,,,,,,"Lightning REST Integration",,,,,"false",,"005B0000004N9kpIAC","REST Integration","Standard","N/A",,"Lightning REST Integration",,,"true",,,"false",,,,,,"https://sales-ed--c.gus.content.force.com/profilephoto/005/T","Lightning REST Integration",,"Lightning",,,,,,,,"true","https://sales-ed--c.gus.content.force.com/profilephoto/005/F","lightning.rest@salesforce.com",,,,"Lightning REST Integration",0,0,0
