"account_Id","account_Owner_Role_RolePath","account_Opportunity_Id","account_Name","account_Owner_FullPhotoUrl","account_Owner_UniqueUserName","account_Owner_UserManager_UniqueUserName","account_LastModifiedDate","account_Owner_Role_Hierarchy_RoleNames","account_OwnerId","account_Owner_Name","account_Opportunity_Owner_Name","account_Owner_Role_RoleNamesPath","account_Owner_Role_RoleNames","account_Owner_Role_ParentRole_ForecastManager_UniqueUserName","account_AccountSource","account_Owner_UserRoleId","ACCOUNT","account_hasOpportunity","BRAVO_USAGE_USD_AVG_rangeBucket","account_CustomFilter","account_Owner_Role_ParentRole_Name","account_BillingState","account_Owner_UserManager_Name","account_CreatedDate","account_Owner_Role_Name","account_Opportunity_Name","account_Owner_Role_ParentRoleId","DATE_Year_Month","account_Owner_Role_ParentRole_DeveloperName","account_Owner_Role_Roles","account_Owner_SmallPhotoUrl","account_Industry","account_Type","account_Owner_Username","account_AccountName","account_Owner_UserManagerNames","account_Owner_Role_DeveloperName","account_ShippingState","BRAVO_USAGE_USD_AVG","account_AnnualRevenue","account_NumberOfEmployees","formula"
"0015w00002DFNL0AAP","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1kiAAC","ARI Network Services","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mW/F","Crystal Stevens",,"2020-05-27T03:49:40.000Z","Crystal Stevens","0055w00000D4KBsAAN","Crystal Stevens","Crystal Stevens","Crystal Stevens/John Chen/Elliot Executive/Sam Ennis","Crystal Stevens","John Chen","Social Media","00E5w000004erLwEAI","ARI Network Services","true","High","true","RVP Central","KS",,"2018-08-04T07:00:00.000Z","Central Sales","ARI Network Services 243","00E5w000004erLxEAI","2020_03","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mW/T","Retail","Corporate","cstevens1590550477831@demo.user","ARI Network Services","Crystal Stevens","CentralSales",,371,8851000,43,371
"0015w00002DFNQ2AAP","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1s1AAC","SunTrust Banks","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/F","Amanda Hernandez",,"2020-05-27T03:49:58.000Z","Amanda Hernandez","0055w00000D4KBfAAN","Amanda Hernandez","Amanda Hernandez","Amanda Hernandez/Andrew Martin/Elliot Executive/Sam Ennis","Amanda Hernandez","Andrew Martin","Social Media","00E5w000004erLyEAI","SunTrust Banks","true","Low","true","RVP West","CO",,"2018-08-14T07:00:00.000Z","West Sales","SunTrust Banks 33","00E5w000004erLzEAI","2019_04","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/T","Manufacturing","Corporate","ahernand1590550477747@demo.user","SunTrust Banks","Amanda Hernandez","WestSales",,2.3333,6586000,135,2
"0015w00002DFNXLAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R21cAAC","Airspeak Inc","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mR/F","Brandy Mullins",,"2020-05-27T03:51:40.000Z","Andrew Martin","0055w00000D4KBgAAN","Brandy Mullins","Brandy Mullins","Brandy Mullins/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Data.com","00E5w000004erLyEAI","Airspeak Inc","true","High","true","RVP West","CA",,"2019-01-03T08:00:00.000Z","West Sales","Airspeak Inc 170","00E5w000004erLzEAI","2019_04","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mR/T","Healthcare & Life Sciences","Corporate","bmullins1590550477755@demo.user","Airspeak Inc","Brandy Mullins","WestSales",,381.7035,6788000,144,382
"0015w00002DFNVjAAP","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1zVAAS","F5(formerly Uroam )(formerly Filanet Cor","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2ne/F","Robin Montgomery",,"2020-05-27T03:51:31.000Z","Elliot Executive","0055w00000D4KBnAAN","Robin Montgomery","Robin Montgomery","Robin Montgomery/John Chen/Elliot Executive/Sam Ennis","Elliot Executive","John Chen","Website","00E5w000004erLwEAI","F5(formerly Uroam )(formerly Filanet Cor","true","Low","true","RVP Central","IN",,"2019-11-09T08:00:00.000Z","Central Sales","F5(formerly Uroam )(formerly Filanet Cor 201","00E5w000004erLxEAI","2019_04","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2ne/T","Energy","Corporate","rmontgom1590550477800@demo.user","F5(formerly Uroam )(formerly Filanet Cor","Robin Montgomery","CentralSales",,0.9911,3359000,180,1
"0015w00002DFO3ZAAX","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2h8AAC","Newmarket International","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/F","Amanda Hernandez",,"2020-05-27T03:54:42.000Z","Amanda Hernandez","0055w00000D4KBfAAN","Amanda Hernandez","Amanda Hernandez","Amanda Hernandez/Andrew Martin/Elliot Executive/Sam Ennis","Amanda Hernandez","Andrew Martin","Cold Call","00E5w000004erLyEAI","Newmarket International","true","Low","true","RVP West","MT",,"2020-03-05T08:00:00.000Z","West Sales","Newmarket International 19","00E5w000004erLzEAI","2019_04","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/T","Entertainment","Mid-Market","ahernand1590550477747@demo.user","Newmarket International","Amanda Hernandez","WestSales",,4.2,393882000,901,4
"0015w00002DFNDLAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1a4AAC","Gas Equipment Company","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/F","Amanda Hernandez",,"2020-05-27T03:49:09.000Z","Amanda Hernandez","0055w00000D4KBfAAN","Amanda Hernandez","Amanda Hernandez","Amanda Hernandez/Andrew Martin/Elliot Executive/Sam Ennis","Amanda Hernandez","Andrew Martin","Social Media","00E5w000004erLyEAI","Gas Equipment Company","true","Low","true","RVP West","WY",,"2018-07-14T07:00:00.000Z","West Sales","Gas Equipment Company 78","00E5w000004erLzEAI","2019_04","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/T","Electronics","Corporate","ahernand1590550477747@demo.user","Gas Equipment Company","Amanda Hernandez","WestSales",,20.6072,8657000,46,21
"0015w00002DFNdvAAH","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R29xAAC","eStudio","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/F","Michelle Stanley",,"2020-05-27T03:52:01.000Z","Elliot Executive","0055w00000D4KBrAAN","Michelle Stanley","Michelle Stanley","Michelle Stanley/John Chen/Elliot Executive/Sam Ennis","Elliot Executive","John Chen","Cold Call","00E5w000004erLwEAI","eStudio","true","Low","true","RVP Central","PA",,"2019-12-29T08:00:00.000Z","Central Sales","eStudio 250","00E5w000004erLxEAI","2019_04","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/T","Other","Corporate","mstanley1590550477825@demo.user","eStudio","Michelle Stanley","CentralSales",,0,5314000,75,0
"0015w00002DFODNAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2tpAAC","HireRight","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nB/F","Meagan Blevins",,"2020-05-27T03:56:21.000Z","Andrew Martin","0055w00000D4KBhAAN","Meagan Blevins","Meagan Blevins","Meagan Blevins/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Cold Call","00E5w000004erLyEAI","HireRight","true","Low","true","RVP West","CA",,"2018-11-08T08:00:00.000Z","West Sales","HireRight 15","00E5w000004erLzEAI","2019_04","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nB/T","Chemicals","T100","mblevins1590550477762@demo.user","HireRight","Meagan Blevins","WestSales",,7,9289425000,114942,7
"0015w00002DFOCYAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2slAAC","Paracelsus Healthcare","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/F","Amanda Hernandez",,"2020-05-27T03:56:17.000Z","Amanda Hernandez","0055w00000D4KBfAAN","Amanda Hernandez","Amanda Hernandez","Amanda Hernandez/Andrew Martin/Elliot Executive/Sam Ennis","Amanda Hernandez","Andrew Martin","Referral","00E5w000004erLyEAI","Paracelsus Healthcare","true","Low","true","RVP West","AK",,"2018-08-02T07:00:00.000Z","West Sales","Paracelsus Healthcare 125","00E5w000004erLzEAI","2019_05","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/T","Energy","T100","ahernand1590550477747@demo.user","Paracelsus Healthcare","Amanda Hernandez","WestSales",,0,5193082000,9525,0
"0015w00002DFNWxAAP","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R219AAC","Westwave Communications","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/F","Mary Powers",,"2020-05-27T03:51:40.000Z","Andrew Martin","0055w00000D4KBeAAN","Mary Powers","Mary Powers","Mary Powers/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Community","00E5w000004erLyEAI","Westwave Communications","true","Low","true","RVP West","CA",,"2019-03-14T07:00:00.000Z","West Sales","Westwave Communications 195","00E5w000004erLzEAI","2019_05","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/T","Communications","Corporate","mpowers1590550477739@demo.user","Westwave Communications","Mary Powers","WestSales",,1,6326000,50,1
"0015w00002DFOCUAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2shAAC","eB2X","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/F","Mary Powers",,"2020-05-27T03:56:17.000Z","Andrew Martin","0055w00000D4KBeAAN","Mary Powers","Mary Powers","Mary Powers/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Social Media","00E5w000004erLyEAI","eB2X","true","High","true","RVP West","NV",,"2020-02-16T08:00:00.000Z","West Sales","eB2X 74","00E5w000004erLzEAI","2019_05","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/T","Shipping","T100","mpowers1590550477739@demo.user","eB2X","Mary Powers","WestSales",,1855.462,7487020000,19970,1855
"0015w00002DFO5FAAX","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2jNAAS","SendOrder.com","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/F","Michelle Stanley",,"2020-05-27T03:54:48.000Z","Elliot Executive","0055w00000D4KBrAAN","Michelle Stanley","Michelle Stanley","Michelle Stanley/John Chen/Elliot Executive/Sam Ennis","Elliot Executive","John Chen","Marketing Event","00E5w000004erLwEAI","SendOrder.com","true","Low","true","RVP Central","LA",,"2019-09-25T07:00:00.000Z","Central Sales","SendOrder.com 251","00E5w000004erLxEAI","2019_05","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/T","Retail","Mid-Market","mstanley1590550477825@demo.user","SendOrder.com","Michelle Stanley","CentralSales",,0,417182000,3118,0
"0015w00002DFNTaAAP","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1wfAAC","ICC Industries","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nU/F","Rebecca Gonzalez",,"2020-05-27T03:50:14.000Z","Elliot Executive","0055w00000D4KBtAAN","Rebecca Gonzalez","Rebecca Gonzalez","Rebecca Gonzalez/John Chen/Elliot Executive/Sam Ennis","Elliot Executive","John Chen","Inbound Call","00E5w000004erLwEAI","ICC Industries","true","Low","true","RVP Central","IL",,"2020-01-06T08:00:00.000Z","Central Sales","ICC Industries 171","00E5w000004erLxEAI","2019_05","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nU/T","Communications","Corporate","rgonzale1590550477838@demo.user","ICC Industries","Rebecca Gonzalez","CentralSales",,8.2727,9486000,109,8
"0015w00002DFODNAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2tpAAC","HireRight","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nB/F","Meagan Blevins",,"2020-05-27T03:56:21.000Z","Andrew Martin","0055w00000D4KBhAAN","Meagan Blevins","Meagan Blevins","Meagan Blevins/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Cold Call","00E5w000004erLyEAI","HireRight","true","Low","true","RVP West","CA",,"2018-11-08T08:00:00.000Z","West Sales","HireRight 15","00E5w000004erLzEAI","2019_05","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nB/T","Chemicals","T100","mblevins1590550477762@demo.user","HireRight","Meagan Blevins","WestSales",,0,9289425000,114942,0
"0015w00002DFNyEAAX","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2asAAC","Intersolutions Inc","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mR/F","Brandy Mullins",,"2020-05-27T03:54:24.000Z","Andrew Martin","0055w00000D4KBgAAN","Brandy Mullins","Brandy Mullins","Brandy Mullins/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Data.com","00E5w000004erLyEAI","Intersolutions Inc","true","Low","true","RVP West","AK",,"2019-04-07T07:00:00.000Z","West Sales","Intersolutions Inc 40","00E5w000004erLzEAI","2019_06","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mR/T","Government","Corporate","bmullins1590550477755@demo.user","Intersolutions Inc","Brandy Mullins","WestSales",,9.9167,9099000,41702,10
"0015w00002DFNxFAAX","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2ZYAA0","Palaver Communications","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/F","Mary Powers",,"2020-05-27T03:54:24.000Z","Andrew Martin","0055w00000D4KBeAAN","Mary Powers","Mary Powers","Mary Powers/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Marketing Event","00E5w000004erLyEAI","Palaver Communications","true","Low","true","RVP West","UT",,"2018-10-29T07:00:00.000Z","West Sales","Palaver Communications 56","00E5w000004erLzEAI","2019_06","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/T","Manufacturing","Corporate","mpowers1590550477739@demo.user","Palaver Communications","Mary Powers","WestSales",,1.2365,7054000,22491,1
"0015w00002DFNLUAA5","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1lOAAS","Arbitration Solutions","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nU/F","Rebecca Gonzalez",,"2020-05-27T03:49:40.000Z","Elliot Executive","0055w00000D4KBtAAN","Rebecca Gonzalez","Rebecca Gonzalez","Rebecca Gonzalez/John Chen/Elliot Executive/Sam Ennis","Elliot Executive","John Chen","Data.com","00E5w000004erLwEAI","Arbitration Solutions","true","Medium","true","RVP Central","MO",,"2019-08-20T07:00:00.000Z","Central Sales","Arbitration Solutions 38","00E5w000004erLxEAI","2019_06","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nU/T","Retail","Corporate","rgonzale1590550477838@demo.user","Arbitration Solutions","Rebecca Gonzalez","CentralSales",,81.9298,3532000,112,82
"0015w00002DFOCHAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2sNAAS","Unitus Leadership Systems","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nP/F","Heather Greer",,"2020-05-27T03:56:17.000Z","Andrew Martin","0055w00000D4KBpAAN","Heather Greer","Heather Greer","Heather Greer/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Cold Call","00E5w000004erLyEAI","Unitus Leadership Systems","true","Low","true","RVP West","MT",,"2018-08-27T07:00:00.000Z","West Sales","Unitus Leadership Systems 61","00E5w000004erLzEAI","2019_06","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nP/T","Transportation","T100","hgreer1590550477812@demo.user","Unitus Leadership Systems","Heather Greer","WestSales",,30.1061,4343760000,22732,30
"0015w00002DFNQpAAP","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1t1AAC","Tech Talent","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/F","Michelle Stanley",,"2020-05-27T03:50:08.000Z","Elliot Executive","0055w00000D4KBrAAN","Michelle Stanley","Michelle Stanley","Michelle Stanley/John Chen/Elliot Executive/Sam Ennis","Elliot Executive","John Chen","Marketing Event","00E5w000004erLwEAI","Tech Talent","true","Low","true","RVP Central","MO",,"2019-03-18T07:00:00.000Z","Central Sales","Tech Talent 195","00E5w000004erLxEAI","2019_06","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/T","Financial Services","Corporate","mstanley1590550477825@demo.user","Tech Talent","Michelle Stanley","CentralSales",,15,2587000,23,15
"0015w00002DFO3ZAAX","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2h8AAC","Newmarket International","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/F","Amanda Hernandez",,"2020-05-27T03:54:42.000Z","Amanda Hernandez","0055w00000D4KBfAAN","Amanda Hernandez","Amanda Hernandez","Amanda Hernandez/Andrew Martin/Elliot Executive/Sam Ennis","Amanda Hernandez","Andrew Martin","Cold Call","00E5w000004erLyEAI","Newmarket International","true","Low","true","RVP West","MT",,"2020-03-05T08:00:00.000Z","West Sales","Newmarket International 19","00E5w000004erLzEAI","2019_06","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/T","Entertainment","Mid-Market","ahernand1590550477747@demo.user","Newmarket International","Amanda Hernandez","WestSales",,8.1667,393882000,901,8
"0015w00002DFOANAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2pzAAC","First Fleet Corp","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/F","Amanda Hernandez",,"2020-05-27T03:56:04.000Z","Amanda Hernandez","0055w00000D4KBfAAN","Amanda Hernandez","Amanda Hernandez","Amanda Hernandez/Andrew Martin/Elliot Executive/Sam Ennis","Amanda Hernandez","Andrew Martin","Inbound Call","00E5w000004erLyEAI","First Fleet Corp","true","Low","true","RVP West","CA",,"2018-11-15T08:00:00.000Z","West Sales","First Fleet Corp 25","00E5w000004erLzEAI","2019_06","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/T","Entertainment","T100","ahernand1590550477747@demo.user","First Fleet Corp","Amanda Hernandez","WestSales",,4.7133,4842897000,1,5
"0015w00002DFNewAAH","00E5w000004erM7EAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2B9AAK","Carpet One","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2n5/F","Steven Mathis",,"2020-05-27T03:52:11.000Z","Edwin Tucker","0055w00000D4KBlAAN","Steven Mathis","Steven Mathis","Steven Mathis/Edwin Tucker/Elliot Executive/Sam Ennis","Edwin Tucker","Edwin Tucker","Cold Call","00E5w000004erM5EAI","Carpet One","true","Low","true","RVP East","VT",,"2018-08-14T07:00:00.000Z","East Sales","Carpet One 18","00E5w000004erM7EAI","2019_07","RVPEast","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2n5/T","Apparel","Corporate","smathis1590550477787@demo.user","Carpet One","Steven Mathis","EastSales",,0.7,7924000,77,1
"0015w00002DFNewAAH","00E5w000004erM7EAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2B9AAK","Carpet One","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2n5/F","Steven Mathis",,"2020-05-27T03:52:11.000Z","Edwin Tucker","0055w00000D4KBlAAN","Steven Mathis","Steven Mathis","Steven Mathis/Edwin Tucker/Elliot Executive/Sam Ennis","Edwin Tucker","Edwin Tucker","Cold Call","00E5w000004erM5EAI","Carpet One","true","Low","true","RVP East","VT",,"2018-08-14T07:00:00.000Z","East Sales","Carpet One 18","00E5w000004erM7EAI","2019_10","RVPEast","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2n5/T","Apparel","Corporate","smathis1590550477787@demo.user","Carpet One","Steven Mathis","EastSales",,0,7924000,77,0
"0015w00002DFNJEAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1iCAAS","WCOIL   Ltd","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/F","Amanda Hernandez",,"2020-05-27T03:49:30.000Z","Amanda Hernandez","0055w00000D4KBfAAN","Amanda Hernandez","Amanda Hernandez","Amanda Hernandez/Andrew Martin/Elliot Executive/Sam Ennis","Amanda Hernandez","Andrew Martin","Inbound Call","00E5w000004erLyEAI","WCOIL   Ltd","true","Medium","true","RVP West","WA",,"2020-01-31T08:00:00.000Z","West Sales","WCOIL   Ltd 148","00E5w000004erLzEAI","2019_10","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nK/T","Chemicals","Corporate","ahernand1590550477747@demo.user","WCOIL   Ltd","Amanda Hernandez","WestSales",,79.2856,2181000,159,79
"0015w00002DFNJBAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1i9AAC","CyberTrader","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nP/F","Heather Greer",,"2020-05-27T03:49:30.000Z","Andrew Martin","0055w00000D4KBpAAN","Heather Greer","Heather Greer","Heather Greer/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Data.com","00E5w000004erLyEAI","CyberTrader","true","Low","true","RVP West","UT",,"2019-03-03T08:00:00.000Z","West Sales","CyberTrader 38","00E5w000004erLzEAI","2019_10","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nP/T","Recreation","Corporate","hgreer1590550477812@demo.user","CyberTrader","Heather Greer","WestSales",,12.6667,9551000,115,13
"0015w00002DFNCwAAP","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1ZTAA0","Cipient Networks Inc","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/F","Mary Powers",,"2020-05-27T03:49:09.000Z","Andrew Martin","0055w00000D4KBeAAN","Mary Powers","Mary Powers","Mary Powers/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Partner","00E5w000004erLyEAI","Cipient Networks Inc","true","High","true","RVP West","WA",,"2019-08-14T07:00:00.000Z","West Sales","Cipient Networks Inc 16","00E5w000004erLzEAI","2019_10","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/T","Engineering","Corporate","mpowers1590550477739@demo.user","Cipient Networks Inc","Mary Powers","WestSales",,202.5956,7269000,245,203
"0015w00002DFO1RAAX","00E5w000004erM7EAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2eNAAS","General Casualty Co","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mg/F","Kaitlyn Guerrero",,"2020-05-27T03:54:34.000Z","Edwin Tucker","0055w00000D4KBkAAN","Kaitlyn Guerrero","Kaitlyn Guerrero","Kaitlyn Guerrero/Edwin Tucker/Elliot Executive/Sam Ennis","Edwin Tucker","Edwin Tucker","Marketing Event","00E5w000004erM5EAI","General Casualty Co","true","Low","true","RVP East","NC",,"2020-04-30T07:00:00.000Z","East Sales","General Casualty Co 193","00E5w000004erM7EAI","2019_10","RVPEast","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2mg/T","Manufacturing","SMB","kguerrer1590550477782@demo.user","General Casualty Co","Kaitlyn Guerrero","EastSales",,1.0769,29123000,572,1
"0015w00002DFOCUAA5","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R2shAAC","eB2X","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/F","Mary Powers",,"2020-05-27T03:56:17.000Z","Andrew Martin","0055w00000D4KBeAAN","Mary Powers","Mary Powers","Mary Powers/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Social Media","00E5w000004erLyEAI","eB2X","true","High","true","RVP West","NV",,"2020-02-16T08:00:00.000Z","West Sales","eB2X 74","00E5w000004erLzEAI","2019_10","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nF/T","Shipping","T100","mpowers1590550477739@demo.user","eB2X","Mary Powers","WestSales",,1932.098,7487020000,19970,1932
"0015w00002DFNTeAAP","00E5w000004erLzEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R1wjAAC","Kenwal Steel Corp.","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nB/F","Meagan Blevins",,"2020-05-27T03:50:14.000Z","Andrew Martin","0055w00000D4KBhAAN","Meagan Blevins","Meagan Blevins","Meagan Blevins/Andrew Martin/Elliot Executive/Sam Ennis","Andrew Martin","Andrew Martin","Social Media","00E5w000004erLyEAI","Kenwal Steel Corp.","true","Low","true","RVP West","WA",,"2019-06-27T07:00:00.000Z","West Sales","Kenwal Steel Corp. 254","00E5w000004erLzEAI","2019_10","RVPWest","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nB/T","Consulting","Corporate","mblevins1590550477762@demo.user","Kenwal Steel Corp.","Meagan Blevins","WestSales",,7,4606000,173,7
"0015w00002DFNdvAAH","00E5w000004erLxEAI/00E5w000004erM0EAI/00E5w000004erLvEAI","0065w000022R29xAAC","eStudio","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/F","Michelle Stanley",,"2020-05-27T03:52:01.000Z","Elliot Executive","0055w00000D4KBrAAN","Michelle Stanley","Michelle Stanley","Michelle Stanley/John Chen/Elliot Executive/Sam Ennis","Elliot Executive","John Chen","Cold Call","00E5w000004erLwEAI","eStudio","true","Low","true","RVP Central","PA",,"2019-12-29T08:00:00.000Z","Central Sales","eStudio 250","00E5w000004erLxEAI","2019_10","RVPCentral","00E5w000004erLvEAI","https://samennis-20200526-demo--c.documentforce.com/profilephoto/7295w000000W2nZ/T","Other","Corporate","mstanley1590550477825@demo.user","eStudio","Michelle Stanley","CentralSales",,14,5314000,75,14
