"LastModifiedDate","OwnerName","hasOpportunity","ID_Policy_BROKER_ID","Agent.AGENCY_NAME","Agent.AGENT_NAME","Industry","CustomFilter","OpportunityId","Agent.SALES_MANAGER","CreatedDate","ShippingState","Agent.AGENT_GENDER","BillingState","AccountName","Agent.REGION","Employees","AnnualRevenue"
"2019-08-29 20:58:04","Jeffrey Miranda","true","BROKER_1521","Morris Agency","Claire Hunter","Shipping","true","0063s00000DYxXNAA1","Sandra Parker","2018-01-17 05:00:00",,"Female","WV","Final Support Inc","South East",178,7607000
"2019-08-29 20:58:04","Jeffrey Miranda","true","BROKER_2009","Morris Agency","Christine Braxton","Consulting","true","0063s00000DYxXQAA1","Jeffrey Miranda","2018-08-29 04:00:00",,"Female","VA","Lazer Magic","North West",2,9332000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_1827","Manning and Manning","Mary Whittingham","Biotechnology","true","0063s00000DYxXRAA1","Sandra Parker","2019-02-18 05:00:00",,"Female","AR","Discover Products","South East",41,2711000
"2019-08-29 20:58:04","Chad Russo","true","BROKER_1680","Hart and Hart","Hazel Perrault","Retail","true","0063s00000DYxXTAA1","Sandra Parker","2018-10-21 04:00:00",,"Female","SC","QED Solutions","South East",181,4885000
"2019-08-29 20:58:04","Matthew Hanna","true","BROKER_2255",,,"Government","true","0063s00000DYxXUAA1",,"2018-07-15 04:00:00",,,"MS","Alliance Data Systems Corporation",,6,4309000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_623","Laurence Agency","Carol Suda","Machinery","true","0063s00000DYxXVAA1","Sandra Parker","2018-12-28 05:00:00",,"Female","NY","Renkim Corporation","South East",44,3121000
"2019-08-29 20:58:04","Amanda Long","true","BROKER_1175",,,"Media","true","0063s00000DYxXWAA1",,"2017-12-30 05:00:00",,,"NJ","TEOCO Corporation",,235,3597000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_1580","Levin Insurance Agency","Donald Morales","Education","true","0063s00000DYxXXAA1","Justin Chen","2018-04-05 04:00:00",,"Male","NY","Keylink    Old account","Midwest",46,3359000
"2019-08-29 20:58:04","Evan Bullock","true","BROKER_117","VanderWahl Agency","Bryan Miller","Education","true","0063s00000DYxXYAA1","Jennifer Jackson","2018-02-28 05:00:00",,"Male","RI","Infotility","Midwest",245,9878000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_685",,,"Manufacturing","true","0063s00000DYxXbAAL",,"2018-02-05 05:00:00",,,"NY","Coventive",,59,5436000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_673",,,"Manufacturing","true","0063s00000DYxXcAAL",,"2018-01-27 05:00:00",,,"OK","User Interface Engineering",,179,3818000
"2019-08-29 20:58:04","James Coleman","true","BROKER_985",,,"Retail","true","0063s00000DYxXdAAL",,"2018-07-28 04:00:00",,,"MS","springfield Resources",,98,4065000
"2019-08-29 20:58:04","Chad Russo","true","BROKER_2030",,,"Retail","true","0063s00000DYxXeAAL",,"2019-03-21 04:00:00",,,"NH","ORBIS Corporation",,166,8325000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_1620",,,"Energy","true","0063s00000DYxXfAAL",,"2018-04-21 04:00:00",,,"LA","Nebraska Beef, Ltd.",,61,8973000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_49",,,"Government","true","0063s00000DYxXgAAL",,"2018-09-01 04:00:00",,,"LA","Ironwood Pharmaceuticals",,19,3247000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_488","Stahl Agency","Carla Kohler","Technology","true","0063s00000DYxXhAAL","Melissa Neal","2018-05-25 04:00:00",,"Female","AR","Core Technology Partners, LL","South West",202,2858000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_855",,,"Technology","true","0063s00000DYxXjAAL",,"2019-05-05 04:00:00",,,"TX","Current Technologies Inc",,152,4051000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_716",,,"Apparel","true","0063s00000DYxXkAAL",,"2019-02-26 05:00:00",,,"AR","eConvergent",,249,8458000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_1003",,,"Biotechnology","true","0063s00000DYxXlAAL",,"2019-01-28 05:00:00",,,"NJ","Charles River Systems",,74,5625000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_75","Bob Jones Agency","Gary Rockwell","Agriculture","true","0063s00000DYxXmAAL","Jennifer Jackson","2018-05-18 04:00:00",,"Male","AR","Wholesome & Hearty Foods Company","Midwest",175,7113000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_2280",,,"Government","true","0063s00000DYxXnAAL",,"2019-02-18 05:00:00",,,"PA","Baron Group Inc",,65,4847000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_825","Garman Agency","Jessie Ragan","Electronics","true","0063s00000DYxXoAAL","James Coleman","2018-07-08 04:00:00",,"Female","NJ","Smead Manufacturing Company Inc","Midwest",52,4893000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_1233","Atkins Agency","Angel May","Utilities","true","0063s00000DYxXpAAL","Lisa Lewis","2018-05-23 04:00:00",,"Male","PA","Advanced Navigation & Position","North West",205,8973000
"2019-08-29 20:58:04","Chad Russo","true","BROKER_189",,,"Energy","true","0063s00000DYxXsAAL",,"2017-11-25 05:00:00",,,"NH","Greater Philadelphia Venture",,41,3330000
"2019-08-29 20:58:04","Evan Bullock","true","BROKER_276",,,"Healthcare & Life Sciences","true","0063s00000DYxXtAAL",,"2017-10-10 04:00:00",,,"WV","Epic Marketing",,10,4549000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_1050","Laurence Agency","Angel Zielinski","Communications","true","0063s00000DYxXuAAL","Sarah Rivas","2019-02-20 05:00:00",,"Male","NY","O  Brien Energy Services Co.","North West",81,7786000
"2019-08-29 20:58:04","Amanda Long","true","BROKER_1345",,,"Retail","true","0063s00000DYxXwAAL",,"2019-05-31 04:00:00",,,"TX","Enamics",,154,5944000
"2019-08-29 20:58:04","Chad Russo","true","BROKER_2004","Vaughn and Apperson","Barry Krueger","Machinery","true","0063s00000DYxXxAAL","Jeffrey Miranda","2017-09-18 04:00:00",,"Male","KY","Centery Bussiness Services Inc","North West",11,2707000
"2019-08-29 20:58:04","Rachel Taylor","true","BROKER_242",,,"Education","true","0063s00000DYxXzAAL",,"2018-11-25 05:00:00",,,"NH","FMC Airport Systems Division / Jetway Division",,18,3323000
"2019-08-29 20:58:04","Rachel Taylor","true","BROKER_1538",,,"Environmental","true","0063s00000DYxY0AAL",,"2018-01-09 05:00:00",,,"MD","Comco",,16,7968000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_2054",,,"Education","true","0063s00000DYxY4AAL",,"2018-01-31 05:00:00",,,"PA","Dynamex",,240,8500000
"2019-08-29 20:58:04","Jeffrey Miranda","true","BROKER_1639","Stein Agency","Allen Fluellen","Biotechnology","true","0063s00000DYxY5AAL","Sandra Parker","2019-05-16 04:00:00",,"Male","DE","NexPrise","South East",148,9990000
"2019-08-29 20:58:04","James Coleman","true","BROKER_2239",,,"Shipping","true","0063s00000DYxY6AAL",,"2019-04-16 04:00:00",,,"NH","King Auto Center, Inc",,54,9035000
"2019-08-29 20:58:04","Matthew Hanna","true","BROKER_2267","Insurato","James Finkbeiner","Communications","true","0063s00000DYxY7AAL","Jeffrey Miranda","2018-01-03 05:00:00",,"Male","CT","RoadRunner/AOL/Time Warner","South West",164,6911000
"2019-08-29 20:58:04","Jeffrey Miranda","true","BROKER_1663",,,"Education","true","0063s00000DYxY8AAL",,"2019-03-12 04:00:00",,,"TN","Energy Services Group International Incorporated",,152,7736000
"2019-08-29 20:58:04","Evan Bullock","true","BROKER_1760","AEV Agency","Elizabeth Johnson","Biotechnology","true","0063s00000DYxY9AAL","Sandra Parker","2018-05-04 04:00:00",,"Female","ME","Eastman Chemical Company","South East",51,6890000
"2019-08-29 20:58:04","Jeffrey Miranda","true","BROKER_1558",,,"Banking","true","0063s00000DYxYBAA1",,"2017-11-27 05:00:00",,,"SC","Laser Chem Commercial Cleaning",,81,6959000
"2019-08-29 20:58:04","Evan Bullock","true","BROKER_475",,,"Telecommunications","true","0063s00000DYxYCAA1",,"2019-07-10 04:00:00",,,"SC","Casella Waste Systems",,169,5244000
"2019-08-29 20:58:04","Chad Russo","true","BROKER_374",,,"Construction","true","0063s00000DYxYDAA1",,"2017-09-09 04:00:00",,,"FL","RealityPlus Online",,191,4806000
"2019-08-29 20:58:04","James Coleman","true","BROKER_2120",,,"Technology","true","0063s00000DYxYFAA1",,"2017-11-23 05:00:00",,,"MA","Associated Global Systems",,127,8825000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_1423",,,"Apparel","true","0063s00000DYxYHAA1",,"2019-08-20 04:00:00",,,"NY","M&MC",,54,7339000
"2019-08-29 20:58:04","Rachel Taylor","true","BROKER_316",,,"Government","true","0063s00000DYxYIAA1",,"2019-02-13 05:00:00",,,"WV","Alodus Corporation",,148,9741000
"2019-08-29 20:58:04","Rachel Taylor","true","BROKER_269","Undiro","Christopher Wickman","Entertainment","true","0063s00000DYxYJAA1","Melissa Neal","2017-09-28 04:00:00",,"Male","AL","MLB Advanced Media, L.P","South West",32,6744000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_1401",,,"Apparel","true","0063s00000DYxYLAA1",,"2017-09-21 04:00:00",,,"TX","A.H. Belo Management Services",,2,4676000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_434","Zann and Sons","Anita Reed","Apparel","true","0063s00000DYxYMAA1","Jennifer Jackson","2018-11-14 05:00:00",,"Female","NY","SPIREKnowledge","Midwest",174,8504000
"2019-08-29 20:58:04","Evan Bullock","true","BROKER_1975",,,"Electronics","true","0063s00000DYxYNAA1",,"2018-01-30 05:00:00",,,"NH","Concentra   / Corporate Development",,233,6654000
"2019-08-29 20:58:04","Matthew Hanna","true","BROKER_1103",,,"Communications","true","0063s00000DYxYPAA1",,"2017-09-06 04:00:00",,,"ME","Oregon Scientific",,153,5992000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_816",,,"Hospitality","true","0063s00000DYxYRAA1",,"2017-11-01 04:00:00",,,"AR","ASAT",,116,2360000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_622",,,"Electronics","true","0063s00000DYxYSAA1",,"2018-10-30 04:00:00",,,"TX","Pierre Foods",,225,8603000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_340",,,"Hospitality","true","0063s00000DYxYTAA1",,"2018-09-05 04:00:00",,,"OK","The Supply Room Companies",,197,9633000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_2058",,,"Government","true","0063s00000DYxYUAA1",,"2019-02-21 05:00:00",,,"LA","Dcm Solutions Inc",,116,6352000
"2019-08-29 20:58:04","James Coleman","true","BROKER_1592",,,"Banking","true","0063s00000DYxYWAA1",,"2019-06-01 04:00:00",,,"MS","Healthcare Extranets",,188,8589000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_472",,,"Telecommunications","true","0063s00000DYxYXAA1",,"2017-09-14 04:00:00",,,"TX","Howard Johnson International",,41,2491000
"2019-08-29 20:58:04","James Coleman","true","BROKER_294",,,"Media","true","0063s00000DYxYZAA1",,"2019-01-30 05:00:00",,,"WV","Barry J. Koffman",,220,6872000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_1930",,,"Energy","true","0063s00000DYxYaAAL",,"2019-08-05 04:00:00",,,"LA","Hegman Machine Tool",,80,5156000
"2019-08-29 20:58:04","Amanda Long","true","BROKER_1639","Stein Agency","Allen Fluellen","Electronics","true","0063s00000DYxYbAAL","Sandra Parker","2017-10-28 04:00:00",,"Male","AR","Calvert Laboratories","South East",184,8688000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_1215",,,"Manufacturing","true","0063s00000DYxYdAAL",,"2019-08-12 04:00:00",,,"NJ","Foskett & Company",,242,8018000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_406",,,"Agriculture","true","0063s00000DYxYeAAL",,"2017-09-14 04:00:00",,,"AR","Symech",,10,6636000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_558",,,"Entertainment","true","0063s00000DYxYfAAL",,"2019-05-14 04:00:00",,,"OK","GLQ Entrepia",,154,4774000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_1690",,,"Machinery","true","0063s00000DYxYgAAL",,"2018-01-26 05:00:00",,,"AR","Commonwealth Bank",,136,3446000
"2019-08-29 20:58:04","Matthew Hanna","true","BROKER_1636",,,"Shipping","true","0063s00000DYxYhAAL",,"2019-02-05 05:00:00",,,"MS","ConSyGen",,183,5184000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_522","Ball Group","Barbara Haley","Hospitality","true","0063s00000DYxYiAAL","James Coleman","2017-12-03 05:00:00",,"Female","AR","Hotlocker","Midwest",238,5611000
"2019-08-29 20:58:04","Rachel Taylor","true","BROKER_1569","Levin Insurance Agency","Maria McNeil","Transportation","true","0063s00000DYxYmAAL","Justin Chen","2018-03-22 04:00:00",,"Female","RI","C.R. Bard / Bard Electrophysiology Division","Midwest",49,7183000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_630",,,"Chemicals","true","0063s00000DYxYoAAL",,"2019-01-24 05:00:00",,,"AR","Global Information Technology",,170,2886000
"2019-08-29 20:58:04","Matthew Hanna","true","BROKER_1228",,,"Education","true","0063s00000DYxYpAAL",,"2019-08-23 04:00:00",,,"WV","Ajilon",,21,4471000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_85",,,"Construction","true","0063s00000DYxYqAAL",,"2018-12-07 05:00:00",,,"TX","snakefeet",,166,7561000
"2019-08-29 20:58:04","Meagan Combs","true","BROKER_951","Ball Group","Jamal Valle","Machinery","true","0063s00000DYxYrAAL","Monica Campbell","2018-02-11 05:00:00",,"Male","MN","The Metal Ware Corporation","North East",118,4456000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_1469","VanderWahl Agency","Candace Wilson","Education","true","0063s00000DYxYuAAL","Meagan Combs","2017-12-09 05:00:00",,"Female","WI","Kefta Inc","South West",86,9965000
"2019-08-29 20:58:04","Jennifer Jackson","true","BROKER_1380",,,"Construction","true","0063s00000DYxYxAAL",,"2018-03-26 04:00:00",,,"CO","VALOR Telecom",,224,6289000
"2019-08-29 20:58:04","Melissa Neal","true","BROKER_1870",,,"Government","true","0063s00000DYxYyAAL",,"2018-06-24 04:00:00",,,"OR","Caminus",,167,4566000
"2019-08-29 20:58:04","Sandra Parker","true","BROKER_851",,,"Shipping","true","0063s00000DYxZ0AAL",,"2018-11-30 05:00:00",,,"NM","ECommercePartners.net Corp.",,169,3896000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_1972",,,"Electronics","true","0063s00000DYxZ1AAL",,"2018-03-31 04:00:00",,,"OH","EnteGreat",,200,2515000
"2019-08-29 20:58:04","Heather Willis","true","BROKER_1669",,,"Telecommunications","true","0063s00000DYxZ2AAL",,"2018-04-10 04:00:00",,,"AZ","POINT Information Systems",,194,9171000
"2019-08-29 20:58:04","Mary Tyler","true","BROKER_1822",,,"Chemicals","true","0063s00000DYxZ4AAL",,"2018-07-21 04:00:00",,,"WI","ManagedVentures.com",,212,5979000
"2019-08-29 20:58:04","Jennifer Jackson","true","BROKER_1365",,,"Retail","true","0063s00000DYxZ6AAL",,"2019-03-21 04:00:00",,,"OR","Synergy Business Software",,239,5718000
"2019-08-29 20:58:04","Melissa Neal","true","BROKER_538","Bob Jones Agency","Barbara Ryant","Consulting","true","0063s00000DYxZ7AAL","James Coleman","2017-10-10 04:00:00",,"Female","OR","Pint Size Corporation","Midwest",147,7093000
"2019-08-29 20:58:04","Anne Powers","true","BROKER_1122",,,"Other","true","0063s00000DYxZAAA1",,"2018-06-07 04:00:00",,,"NE","Veeder-Root Co.",,46,9720000
"2019-08-29 20:58:04","Lisa Lewis","true","BROKER_156","Vaughn and Apperson","Whitney Falcon","Electronics","true","0063s00000DYxZBAA1","Amanda Long","2018-03-25 04:00:00",,"Female","OH","Capital Resource Advisors","North East",142,8190000
"2019-08-29 20:58:04","Sandra Parker","true","BROKER_190",,,"Machinery","true","0063s00000DYxZCAA1",,"2019-01-27 05:00:00",,,"WA","Avexus",,231,8355000
"2019-08-29 20:58:04","Sarah Rivas","true","BROKER_1797",,,"Environmental","true","0063s00000DYxZDAA1",,"2019-02-25 05:00:00",,,"CO","MassMutual",,132,2644000
"2019-08-29 20:58:27","Amanda Long","true","BROKER_1785","Zann and Sons","Ernestine Gonzales","Biotechnology","true","0063s00000DYxZJAA1","Sandra Parker","2018-09-06 04:00:00",,"Female","NE","MachineTools.com","South East",128,3669000
"2019-08-29 20:58:27","Heather Willis","true","BROKER_398","AEV Agency","Juan Ray","Recreation","true","0063s00000DYxZKAA1","James Coleman","2018-09-13 04:00:00",,"Male","AK","Phoenix Software International","Midwest",192,7009000
"2019-08-29 20:58:27","Anne Powers","true","BROKER_1282","AEV Agency","Gail Lopez","Energy","true","0063s00000DYxZLAA1","Sarah Rivas","2019-01-31 05:00:00",,"Female","OH","McDonald Bradley","North West",231,5140000
"2019-08-29 20:58:27","Amanda Long","true","BROKER_154","Laurence Agency","Nancy Alcott","Energy","true","0063s00000DYxZMAA1","James Coleman","2019-06-24 04:00:00",,"Female","OH","LogistiCare","Midwest",36,2171000
"2019-08-29 20:58:27","Lisa Lewis","true","BROKER_327",,,"Agriculture","true","0063s00000DYxZNAA1",,"2018-02-10 05:00:00",,,"ND","Electronic Business Services",,21,9083000
"2019-08-29 20:58:27","Meagan Combs","true","BROKER_1271",,,"Entertainment","true","0063s00000DYxZOAA1",,"2017-09-03 04:00:00",,,"MO","Protel",,149,6292000
"2019-08-29 20:58:27","Lisa Lewis","true","BROKER_1164","Undiro","Ida Bell","Media","true","0063s00000DYxZQAA1","Lisa Lewis","2017-12-27 05:00:00",,"Female","KS","Federal Data Systems","North West",145,3594000
"2019-08-29 20:58:27","Monica Campbell","true","BROKER_2074",,,"Energy","true","0063s00000DYxZSAA1",,"2018-01-08 05:00:00",,,"NM","ShesConnected Multimedia Corp",,4,3825000
"2019-08-29 20:58:27","Heather Willis","true","BROKER_1841","Stahl Agency","Billy Moorman","Recreation","true","0063s00000DYxZTAA1","Anne Powers","2018-01-22 05:00:00",,"Male","HI","Northern Colorado Business Rep","South East",149,3419000
"2019-08-29 20:58:27","Sandra Parker","true","BROKER_1996","Laurence Agency","Joshua Shoemaker","Utilities","true","0063s00000DYxZUAA1","Meagan Combs","2017-10-07 04:00:00",,"Male","NV","Cameron International Corporation","North West",30,2380000
"2019-08-29 20:58:27","Monica Campbell","true","BROKER_447",,,"Telecommunications","true","0063s00000DYxZXAA1",,"2017-12-13 05:00:00",,,"CO","NetSolutions",,77,9852000
"2019-08-29 20:58:27","Meagan Combs","true","BROKER_1093",,,"Banking","true","0063s00000DYxZZAA1",,"2018-03-07 05:00:00",,,"MO","InsourceHR",,92,2391000
"2019-08-29 20:58:27","Mary Tyler","true","BROKER_1874",,,"Recreation","true","0063s00000DYxZaAAL",,"2018-02-27 05:00:00",,,"IL","Juniper Systems",,137,7279000
"2019-08-29 20:58:27","Jennifer Jackson","true","BROKER_1732",,,"Food & Beverage","true","0063s00000DYxZbAAL",,"2018-02-01 05:00:00",,,"NV","Black Hills Corporation",,115,5313000
"2019-08-29 20:58:27","Sandra Parker","true","BROKER_2230",,,"Environmental","true","0063s00000DYxZdAAL",,"2018-01-28 05:00:00",,,"WY","Fadal Machining Centers",,188,9178000
"2019-08-29 20:58:27","Heather Willis","true","BROKER_1815","Manning and Manning","Eduardo Church","Machinery","true","0063s00000DYxZgAAL","Sandra Parker","2018-09-04 04:00:00",,"Male","AZ","LOGOTIX CORPORATION","South East",204,3051000
"2019-08-29 20:58:27","Sandra Parker","true","BROKER_484",,,"Banking","true","0063s00000DYxZhAAL",,"2018-07-22 04:00:00",,,"NV","Electric Lightware",,227,4881000
"2019-08-29 20:58:27","Mary Tyler","true","BROKER_1787","Zann and Sons","Matthew Botsford","Food & Beverage","true","0063s00000DYxZjAAL","Sandra Parker","2018-10-17 04:00:00",,"Male","WI","Microsolve Consulting","South East",78,8827000
"2019-08-29 20:58:27","Melissa Neal","true","BROKER_1069",,,"Entertainment","true","0063s00000DYxZkAAL",,"2018-10-14 04:00:00",,,"HI","Vente",,140,5569000
"2019-08-29 20:58:27","Sandra Parker","true","BROKER_2138",,,"Electronics","true","0063s00000DYxZmAAL",,"2019-08-19 04:00:00",,,"MT","Albemarle Corporation",,189,9755000
"2019-08-29 20:58:27","Mary Tyler","true","BROKER_1394",,,"Engineering","true","0063s00000DYxZnAAL",,"2019-01-22 05:00:00",,,"WI","Beliefnet",,208,7427000
"2019-08-29 20:58:27","Amanda Long","true","BROKER_347",,,"Shipping","true","0063s00000DYxZoAAL",,"2018-11-19 05:00:00",,,"MI","Quest Diagnostics - Health Plan",,76,3417000
"2019-08-29 20:58:27","Monica Campbell","true","BROKER_551",,,"Engineering","true","0063s00000DYxZpAAL",,"2019-02-26 05:00:00",,,"HI","Bob Clements International",,13,8004000
"2019-08-29 20:58:27","Meagan Combs","true","BROKER_1364","Stahl Agency","Evelyn Baine","Recreation","true","0063s00000DYxZrAAL","Lisa Lewis","2019-04-20 04:00:00",,"Female","TX","The Sellutions Group","North West",51,5401000
"2019-08-29 20:58:27","Lisa Lewis","true","BROKER_808","Atkins Agency","Jessica Miller","Apparel","true","0063s00000DYxZsAAL","Lisa Lewis","2018-04-04 04:00:00",,"Female","LA","Infinite Solutions Inc","South West",72,7451000
"2019-08-29 20:58:27","Rachel Taylor","true","BROKER_1694",,,"Healthcare & Life Sciences","true","0063s00000DYxZzAAL",,"2018-09-26 04:00:00",,,"CT","Alara",,111,9414000
"2019-08-29 20:58:27","Mary Tyler","true","BROKER_275","Undiro","Darla Lafleur","Energy","true","0063s00000DYxa1AAD","James Coleman","2019-08-08 04:00:00",,"Female","PA","Marshall Advertising & Design","Midwest",92,9486000
"2019-08-29 20:58:27","Rachel Taylor","true","BROKER_1894",,,"Hospitality","true","0063s00000DYxa2AAD",,"2018-10-18 04:00:00",,,"GA","Keller Hewitt Integrated Bus",,185,3429000
"2019-08-29 20:58:27","Amanda Long","true","BROKER_2116",,,"Not For Profit","true","0063s00000DYxa3AAD",,"2018-11-24 05:00:00",,,"NY","International Integrated Solutions Ltd",,63,6015000
"2019-08-29 20:58:27","Mary Tyler","true","BROKER_828",,,"Healthcare & Life Sciences","true","0063s00000DYxa4AAD",,"2018-01-24 05:00:00",,,"NY","Current Technologies Corp",,151,9079000
"2019-08-29 20:58:27","Chad Russo","true","BROKER_109",,,"Other","true","0063s00000DYxa5AAD",,"2018-02-17 05:00:00",,,"NH","Affinity Corp",,95,5959000
"2019-08-29 20:58:27","Matthew Hanna","true","BROKER_166",,,"Environmental","true","0063s00000DYxa6AAD",,"2019-01-18 05:00:00",,,"NH","AEN",,42,2058000
"2019-08-29 20:58:27","Anne Powers","true","BROKER_1681","Hart and Hart","David Dooley","Chemicals","true","0063s00000DYxa7AAD","Matthew Hanna","2018-05-18 04:00:00",,"Male","OK","LetsTalkRealEstate.com","South East",49,8280000
"2019-08-29 20:58:27","Anne Powers","true","BROKER_1523",,,"Consulting","true","0063s00000DYxa8AAD",,"2018-06-13 04:00:00",,,"NJ","Corexpand",,26,2764000
"2019-08-29 20:58:27","Matthew Hanna","true","BROKER_1494",,,"Entertainment","true","0063s00000DYxaAAAT",,"2018-11-18 05:00:00",,,"RI","Believe & Succeed",,50,7675000
"2019-08-29 20:58:27","Matthew Hanna","true","BROKER_2062",,,"Engineering","true","0063s00000DYxaBAAT",,"2017-11-03 04:00:00",,,"NH","Augsburg Fortress Publishers",,3,5487000
"2019-08-29 20:58:27","James Coleman","true","BROKER_723",,,"Education","true","0063s00000DYxaCAAT",,"2018-07-16 04:00:00",,,"VT","ComputerLogic",,141,8233000
"2019-08-29 20:58:27","Jeffrey Miranda","true","BROKER_1923",,,"Environmental","true","0063s00000DYxaDAAT",,"2018-08-12 04:00:00",,,"FL","URHere.com",,235,4571000
"2019-08-29 20:58:27","Chad Russo","true","BROKER_1889",,,"Recreation","true","0063s00000DYxaEAAT",,"2018-09-21 04:00:00",,,"CT","Teledyne Controls",,19,7228000
"2019-08-29 20:58:27","Amanda Long","true","BROKER_1810",,,"Entertainment","true","0063s00000DYxaGAAT",,"2018-08-27 04:00:00",,,"PA","Gerson Lehrman Group",,14,8726000
"2019-08-29 20:58:27","Jeffrey Miranda","true","BROKER_1915",,,"Consulting","true","0063s00000DYxaJAAT",,"2017-10-26 04:00:00",,,"ME","Colomotion",,227,5267000
"2019-08-29 20:58:27","James Coleman","true","BROKER_1144",,,"Retail","true","0063s00000DYxaLAAT",,"2018-02-24 05:00:00",,,"DE","Hydranautics",,70,5129000
"2019-08-29 20:58:27","Jeffrey Miranda","true","BROKER_1621",,,"Media","true","0063s00000DYxaMAAT",,"2018-04-29 04:00:00",,,"ME","Anorad Rockwell Automation",,11,7976000
"2019-08-29 20:58:27","Meagan Combs","true","BROKER_332",,,"Entertainment","true","0063s00000DYxaNAAT",,"2019-06-08 04:00:00",,,"LA","Thermo Fisher Scientific",,70,4030000
"2019-08-29 20:58:27","Rachel Taylor","true","BROKER_2206",,,"Environmental","true","0063s00000DYxaOAAT",,"2018-06-15 04:00:00",,,"MA","DeRosa Communications",,226,7629000
"2019-08-29 20:58:27","Sandra Parker","true","BROKER_1211",,,"Technology","true","0063s00000DYxaPAAT",,"2019-03-31 04:00:00",,,"AK","TeamToolz",,132,4576000
"2019-08-29 20:58:27","Sarah Rivas","true","BROKER_749",,,"Government","true","0063s00000DYxaQAAT",,"2019-05-23 04:00:00",,,"HI","Synapse Group",,170,8950000
"2019-08-29 20:58:27","Monica Campbell","true","BROKER_1324","Insurato","Fernando McLawhorn","Financial Services","true","0063s00000DYxaRAAT","Chad Russo","2018-08-15 04:00:00",,"Male","OR","Lyle Anderson Co","North West",73,2269000
"2019-08-29 20:58:27","Monica Campbell","true","BROKER_1371",,,"Entertainment","true","0063s00000DYxaTAAT",,"2018-01-15 05:00:00",,,"CA","Merrill Corporation - Datasite",,179,8005000
"2019-08-29 20:58:27","Heather Willis","true","BROKER_1750",,,"Shipping","true","0063s00000DYxaVAAT",,"2018-10-24 04:00:00",,,"CA","NexTag",,15,7020000
"2019-08-29 20:58:27","Meagan Combs","true","BROKER_474",,,"Construction","true","0063s00000DYxaWAAT",,"2018-05-01 04:00:00",,,"WI","Inceptor",,191,7399000
"2019-08-29 20:58:27","Sarah Rivas","true","BROKER_212",,,"Insurance","true","0063s00000DYxaXAAT",,"2019-07-12 04:00:00",,,"CO","Michael Day Enterprises",,46,5600000
"2019-08-29 20:58:27","Amanda Long","true","BROKER_181",,,"Communications","true","0063s00000DYxaYAAT",,"2018-11-17 05:00:00",,,"MN","Software Performance Systems   Inc",,169,3269000
"2019-08-29 20:58:27","Lisa Lewis","true","BROKER_463",,,"Banking","true","0063s00000DYxaZAAT",,"2018-07-19 04:00:00",,,"NE","Kyocera America, Inc",,23,9372000
"2019-08-29 20:58:27","Mary Tyler","true","BROKER_323",,,"Education","true","0063s00000DYxaaAAD",,"2017-12-23 05:00:00",,,"MN","AOS Research Services",,151,9526000
"2019-08-29 20:58:27","Lisa Lewis","true","BROKER_1537","ARE Agency","Bernadette Sullivan","Healthcare & Life Sciences","true","0063s00000DYxabAAD","Matthew Hanna","2018-05-20 04:00:00",,"Female","ND","Fidelity","South East",146,6691000
"2019-08-29 20:58:27","Sandra Parker","true","BROKER_939",,,"Technology","true","0063s00000DYxaeAAD",,"2018-07-18 04:00:00",,,"CA","Denbury Resources",,174,2554000
