"LastModifiedDate","Case.RecordType.Name","Case.Type","CloseDateTime","AssignedDateTime","Case.IsClosed","Case.Reason","Name","RequestDateTime","UserId.Name","DeclineReason","Case.ClosedDate","ServiceChannelId.DeveloperName","Status","AcceptDateTime","Case.Account.Name","IsDeleted","Case.Status","Group.Name","Case.Product_Family_KB__c","ServiceChannelId","CreatedDate","Id","Case.Role.Name","Case.CreatedDate","PushTimeoutDateTime","Case.Type_of_Support__c","Case.Origin","Case.CurrentDate","CancelDateTime","WorkItemId","Case.CSAT__c","Case.Priority","OriginalQueueId","DeclineDateTime","SystemModstamp","Case.Account.Id","Case.CaseNumber","UserId","ServiceChannelId.MasterLabel","Case.CSAT","ActiveTime","CSAT","Case.Time_Open__c","Case.ED_Outcome__c","CapacityWeight","SpeedToAnswer","AgentCapacityWhenDeclined","CapacityPercentage","PushTimeout","HandleTime"
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2019-02-09T16:41:08.000Z","2019-02-09T16:10:44.000Z","false","Feature Question","1893","2019-02-09T16:10:29.000Z","Jennifer Barton","Explicabo omnis dignissimos quo consequatur debitis rerum.","2020-04-04T00:19:25.000Z","Cases","Unavailable","2019-02-09T16:13:10.000Z","Droege & Comp Inc","false","Escalated","Tier1Queue","Tablets","0N9B000000032lBKAQ","2019-02-09T16:10:29.000Z","a4AB00000000CeBMAU",,"2020-01-11T00:19:25.000Z","2019-02-09T16:10:44.000Z","Platinum","Facebook","2020-07-13T07:18:39.584Z","2019-02-09T16:15:25.000Z","500B0000002uCoDIAU","85.220812181","Medium","00GB0000002IX8pMAG","2019-02-09T16:11:23.000Z","2020-07-01T08:22:01.000Z","001B000000ZU9D1IAL","00003623","005B0000003JLICIA4","Cases",85,1678,85,84,81.6,1,161,1451,10,15,1678
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2019-02-09T16:44:49.000Z","2019-02-09T16:23:12.000Z","true","General Question","1894","2019-02-09T16:22:04.000Z","Danielle Wright","Minima molestias vel cupiditate consequuntur nobis dolores.","2019-06-06T16:22:04.000Z","Leads","Declined","2019-02-09T16:29:06.000Z","Gps","false","Closed","GeneralQueue","Computers","0N9B000000032lFKAQ","2019-02-09T16:22:04.000Z","a4AB00000000CeCMAU","Central CSR","2019-06-06T16:22:04.000Z","2019-02-09T16:23:17.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2019-02-09T16:31:34.000Z","500B0000002uCp2IAE","76.941624366","Medium","00GB0000002IX8tMAG","2019-02-09T16:31:51.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6bHIAT","00003674","005B0000003JLIAIA4","Leads",77,943,77,0,51.6,5,422,161,22,73,943
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2019-02-09T16:45:30.000Z","2019-02-09T16:22:28.000Z","true","General Question","1895","2019-02-09T16:22:04.000Z","Danielle Wright","Sint sunt accusantium totam molestiae eos eos porro.","2019-06-06T16:22:04.000Z","sfdc_liveagent","Declined","2019-02-09T16:27:49.000Z","Gps","false","Closed","Knowledge_Translations","Computers","0N9B000000032lDKAQ","2019-02-09T16:22:04.000Z","a4AB00000000CeDMAU","Central CSR","2019-06-06T16:22:04.000Z","2019-02-09T16:23:20.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2019-02-09T16:30:39.000Z","500B0000002uCp2IAE","76.941624366","Medium","00GB0000002IXB4MAO","2019-02-09T16:23:45.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6bHIAT","00003674","005B0000003JLIAIA4","Live Agent",77,1061,77,0,51.6,6,345,772,87,76,1061
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2019-02-13T20:05:23.000Z","2019-02-13T19:53:56.000Z","true","Hardware Question","2098","2019-02-13T19:52:21.000Z","William Edwards","Aspernatur quibusdam pariatur autem vitae natus porro.","2019-06-10T19:52:21.000Z","Leads","Opened","2019-02-13T20:00:30.000Z","Vis Corporation","false","Closed","Social_Queue","Computers","0N9B000000032lFKAQ","2019-02-13T19:52:21.000Z","a4AB00000000ChUMAU","East CSR","2019-06-10T19:52:21.000Z","2019-02-13T19:53:41.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2019-02-13T19:58:37.000Z","500B0000002uCrLIAU","79.956852792","Low","00GB0000002IXAAMA4","2019-02-13T19:58:39.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6cHIAT","00003817","005B0000003JLI6IAO","Leads",80,293,80,0,51.6,2,489,751,64,80,293
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2019-02-13T20:05:15.000Z","2019-02-13T19:52:31.000Z","true","Hardware Question","2099","2019-02-13T19:52:21.000Z","William Edwards","Sit ducimus in animi blanditiis ipsum temporibus.","2019-06-10T19:52:21.000Z","Cases","Unavailable","2019-02-13T19:56:27.000Z","Vis Corporation","false","Closed","Social_Queue","Computers","0N9B000000032lBKAQ","2019-02-13T19:52:21.000Z","a4AB00000000ChVMAU","East CSR","2019-06-10T19:52:21.000Z","2019-02-13T19:53:39.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2019-02-13T19:58:27.000Z","500B0000002uCrLIAU","79.956852792","Low","00GB0000002IXAAMA4","2019-02-13T20:00:53.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6cHIAT","00003817","005B0000003JLI6IAO","Cases",80,528,80,0,51.6,4,246,550,29,78,528
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2020-02-12T01:30:28.000Z","2020-02-12T00:58:54.000Z","true","Unknown Failure","2100","2020-02-12T00:57:28.000Z","Vincent Parrish","Culpa officiis quibusdam eveniet deserunt quod temporibus.","2020-02-12T00:57:28.000Z","sfdc_liveagent","DeclinedOnPushTimeout","2020-02-12T01:07:29.000Z","PC Magazine","false","Closed","InternationalQueue","Cameras","0N9B000000032lDKAQ","2020-02-12T00:57:28.000Z","a4AB00000000ChWMAU","East CSR","2020-02-12T00:57:28.000Z","2020-02-12T00:57:28.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-12T01:06:42.000Z","500B00000045wcyIAA","84.795685281","Medium","00GB0000002IX9DMAW","2020-02-12T01:01:10.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6bZIAT","00018790","005B0000003JLIJIA4","Live Agent",85,1379,85,0,81.6,5,601,999,20,0,1379
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2020-03-07T21:09:53.000Z","2020-03-07T20:47:38.000Z","false","Software Question","2101","2020-03-07T18:50:20.000Z","William Edwards","Nobis quam id placeat sed dicta quos fuga.","2020-05-06T18:50:20.000Z","Leads","Assigned","2020-03-07T20:55:40.000Z","Dunn  Edwards Corporation","false","Working","Tier1Queue","Cameras","0N9B000000032lFKAQ","2020-03-07T20:46:02.000Z","a4AB00000000ChXMAU","East CSR","2020-03-07T18:50:20.000Z","2020-03-07T20:47:33.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-03-07T20:51:34.000Z","500B00000045waiIAA","81.26395938799999","Medium","00GB0000002IX8pMAG","2020-03-07T20:48:29.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6YRIA1","00018662","005B0000003JLI6IAO","Leads",81,853,81,60,51.6,3,7520,493,60,91,853
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2019-02-13T21:14:08.000Z","2019-02-13T20:40:31.000Z","true","General Question","2102","2019-02-13T20:40:30.000Z","Melody Moore","Ea amet nam perspiciatis voluptatem magni sint.","2019-06-10T20:40:30.000Z","sfdc_liveagent","Closed","2019-02-13T20:46:44.000Z","Vigilante","false","Closed","Tier1Queue","DVD Players","0N9B000000032lDKAQ","2019-02-13T20:40:30.000Z","a4AB00000000ChYMAU","West CSR","2019-06-10T20:40:30.000Z","2019-02-13T20:41:56.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2019-02-13T20:50:11.000Z","500B0000003563rIAA","75.239213199","High","00GB0000002IX8pMAG","2019-02-13T20:43:04.000Z","2020-07-01T08:22:01.000Z","001B000000ZU9A4IAL","00008907","005B0000003JLIEIA4","Live Agent",75,1644,75,0,51.6,1,374,500,84,86,1644
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2020-02-25T22:13:17.000Z","2020-02-25T21:58:19.000Z","true","General Question","2103","2020-02-25T21:58:00.000Z","Katie Cole","Sit veritatis explicabo qui dolor nostrum.","2020-02-25T21:58:00.000Z","sfdc_liveagent","DeclinedOnPushTimeout","2020-02-25T22:03:40.000Z","Parksite","false","Closed","InternationalQueue","TVs","0N9B000000032lDKAQ","2020-02-25T21:58:00.000Z","a4AB00000000ChZMAU","Central CSR","2020-02-25T21:58:00.000Z","2020-02-25T21:58:21.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-02-25T22:07:33.000Z","500B0000002uCcdIAE","74.66497462","Medium","00GB0000002IX9DMAW","2020-02-25T21:58:55.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6bnIAD","00002905","005B0000003JLIBIA4","Live Agent",75,577,75,0,51.6,5,340,803,57,21,577
"2020-07-01T08:22:01.000Z","Technical Service","Product Support","2020-02-25T22:20:14.000Z","2020-02-25T21:59:58.000Z","true","General Question","2104","2020-02-25T21:58:00.000Z","Katie Cole","Ab explicabo animi quidem eveniet error.","2020-02-25T21:58:00.000Z","Leads","DeclinedOnPushTimeout","2020-02-25T22:04:57.000Z","Parksite","false","Closed","GeneralQueue","TVs","0N9B000000032lFKAQ","2020-02-25T21:58:00.000Z","a4AB00000000ChaMAE","Central CSR","2020-02-25T21:58:00.000Z","2020-02-25T21:58:39.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-02-25T22:00:31.000Z","500B0000002uCcdIAE","74.66497462","Medium","00GB0000002IX8tMAG","2020-02-25T22:01:29.000Z","2020-07-01T08:22:01.000Z","001B000000WJ6bnIAD","00002905","005B0000003JLIBIA4","Leads",75,917,75,0,51.6,2,417,1505,21,39,917
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2019-02-13T22:12:57.000Z","2019-02-13T21:43:28.000Z","true","Late Delivery","2105","2019-02-13T21:41:42.000Z","William Edwards","Inventore explicabo atque similique nam quod.","2019-06-10T21:41:42.000Z","LiveMessage","Unavailable","2019-02-13T21:48:41.000Z","Optimal Integrated Solutions Inc","false","Closed","GeneralQueue","Tablets","0N9B000000032lCKAQ","2019-02-13T21:41:42.000Z","a4AB00000000ChbMAE","East CSR","2019-06-10T21:41:42.000Z","2019-02-13T21:43:06.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2019-02-13T21:49:29.000Z","500B000000337EKIAY","81.746192895","High","00GB0000002IX8tMAG","2019-02-13T21:50:16.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6aFIAT","00016384","005B0000003JLI6IAO","LiveMessage",82,1456,82,0,51.6,1,419,1172,13,84,1456
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-03-06T22:04:42.000Z","2020-03-06T21:58:45.000Z","true","General Question","2106","2020-03-06T21:58:06.000Z","Nicole Gill","Illo neque officia atque nisi dolorem dicta architecto.","2020-03-06T21:58:06.000Z","Leads","Closed","2020-03-06T22:01:04.000Z","Farmers' Rice Cooperative","false","Closed","Tier1Queue","DVD Players","0N9B000000032lFKAQ","2020-03-06T21:58:06.000Z","a4AB00000000ChcMAE","Central CSR","2020-03-06T21:58:06.000Z","2020-03-06T21:58:31.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-03-06T22:00:40.000Z","500B0000002uCeAIAU","76.01015228400001","High","00GB0000002IX8pMAG","2020-03-06T21:59:46.000Z","2020-07-01T08:22:02.000Z","001B000000ZU9AaIAL","00003000","005B0000003JLIGIA4","Leads",76,218,76,0,51.6,6,178,485,49,25,218
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-03-06T22:13:18.000Z","2020-03-06T21:58:30.000Z","true","General Question","2107","2020-03-06T21:58:06.000Z","Nicole Gill","Quisquam officiis laudantium illum voluptas provident.","2020-03-06T21:58:06.000Z","LiveMessage","Canceled","2020-03-06T22:04:59.000Z","Farmers' Rice Cooperative","false","Closed","Knowledge_Translations","DVD Players","0N9B000000032lCKAQ","2020-03-06T21:58:06.000Z","a4AB00000000ChdMAE","Central CSR","2020-03-06T21:58:06.000Z","2020-03-06T21:59:01.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-03-06T22:05:43.000Z","500B0000002uCeAIAU","76.01015228400001","High","00GB0000002IXB4MAO","2020-03-06T22:06:51.000Z","2020-07-01T08:22:02.000Z","001B000000ZU9AaIAL","00003000","005B0000003JLIGIA4","LiveMessage",76,499,76,0,51.6,4,413,1233,79,55,499
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-03-06T22:01:40.000Z","2020-03-06T21:58:29.000Z","true","General Question","2108","2020-03-06T21:58:06.000Z","Nicole Gill","Animi id quod numquam nam ratione.","2020-03-06T21:58:06.000Z","Cases","Declined","2020-03-06T21:59:56.000Z","Farmers' Rice Cooperative","false","Closed","Social_Queue","DVD Players","0N9B000000032lBKAQ","2020-03-06T21:58:06.000Z","a4AB00000000CheMAE","Central CSR","2020-03-06T21:58:06.000Z","2020-03-06T21:59:12.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-03-06T22:05:31.000Z","500B0000002uCeAIAU","76.01015228400001","High","00GB0000002IXAAMA4","2020-03-06T22:06:50.000Z","2020-07-01T08:22:02.000Z","001B000000ZU9AaIAL","00003000","005B0000003JLIGIA4","Cases",76,104,76,0,51.6,6,110,1003,21,66,104
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-03-06T22:23:18.000Z","2020-03-06T21:58:52.000Z","true","General Question","2109","2020-03-06T21:58:06.000Z","Nicole Gill","Magnam facere ducimus totam eius corporis tempora.","2020-03-06T21:58:06.000Z","Cases","Opened","2020-03-06T22:03:56.000Z","Farmers' Rice Cooperative","false","Closed","Social_Queue","DVD Players","0N9B000000032lBKAQ","2020-03-06T21:58:06.000Z","a4AB00000000ChfMAE","Central CSR","2020-03-06T21:58:06.000Z","2020-03-06T21:58:22.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-03-06T22:07:11.000Z","500B0000002uCeAIAU","76.01015228400001","High","00GB0000002IXAAMA4","2020-03-06T22:01:02.000Z","2020-07-01T08:22:02.000Z","001B000000ZU9AaIAL","00003000","005B0000003JLIGIA4","Cases",76,1162,76,0,51.6,2,350,1228,47,16,1162
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-02-12T22:17:38.000Z","2020-02-12T21:52:43.000Z","true","Documentation","2110","2020-02-12T21:50:47.000Z","Crystal Rodriguez","Nihil quo velit placeat voluptatibus id.","2020-02-12T21:50:47.000Z","Leads","Canceled","2020-02-12T22:00:20.000Z","Farmers' Rice Cooperative","false","Closed","Tier2Queue","DVD Players","0N9B000000032lFKAQ","2020-02-12T21:50:47.000Z","a4AB00000000ChgMAE","West CSR","2020-02-12T21:50:47.000Z","2020-02-12T21:51:50.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-02-12T21:57:15.000Z","500B0000003378yIAA","76.893401014","Medium","00GB0000002IX9AMAW","2020-02-12T22:02:27.000Z","2020-07-01T08:22:02.000Z","001B000000ZU9AaIAL","00016052","005B0000003JLI5IAO","Leads",77,1038,77,0,51.6,2,573,967,55,63,1038
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-03-06T19:40:45.000Z","2020-03-06T19:28:08.000Z","false","Unknown Failure","2111","2020-03-06T17:43:59.000Z","Crystal Rodriguez","Ducimus ducimus laboriosam error vero.","2020-05-17T17:43:59.000Z","sfdc_liveagent","Closed","2020-03-06T19:30:19.000Z","Sumaco Divsion","false","Working","Tier3Queue","Headphones","0N9B000000032lDKAQ","2020-03-06T19:26:29.000Z","a4AB00000000ChhMAE","West CSR","2020-03-06T17:43:59.000Z","2020-03-06T19:26:58.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-03-06T19:36:20.000Z","500B0000003377NIAQ","76.568147211","Medium","00GB0000002IX9CMAW","2020-03-06T19:35:37.000Z","2020-07-01T08:22:02.000Z","001B000000ZU99qIAD","00015953","005B0000003JLI5IAO","Live Agent",77,626,77,72,51.6,2,6380,1052,75,29,626
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-01-09T00:25:18.000Z","2020-01-09T00:02:31.000Z","true","Unknown Failure","2322","2020-01-09T00:01:18.000Z","Susan Pena","Autem culpa accusamus beatae nam quas veniam incidunt.","2020-01-09T00:01:18.000Z","sfdc_liveagent","Declined","2020-01-09T00:06:16.000Z","Hyperwave Information Management","false","Closed","GeneralQueue","Computers","0N9B000000032lDKAQ","2020-01-09T00:01:18.000Z","a4AB00000000Cl6MAE","Central CSR","2020-01-09T00:01:18.000Z","2020-01-09T00:02:00.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-01-09T00:11:35.000Z","500B0000002uCd7IAE","80.79187817300001","High","00GB0000002IX8tMAG","2020-01-09T00:05:43.000Z","2020-07-01T08:22:02.000Z","001B000000ZU9AIIA1","00002935","005B0000003JLI3IAO","Live Agent",81,1142,81,0,81.6,4,298,704,44,42,1142
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-02-08T23:48:44.000Z","2020-02-08T23:30:36.000Z","true","Documentation","2323","2020-02-08T23:30:19.000Z","Crystal Rodriguez","Inventore laborum quidem esse commodi.","2020-02-08T23:30:19.000Z","LiveMessage","Assigned","2020-02-08T23:32:27.000Z","Copp Systems","false","Closed","InternationalQueue","DVD Players","0N9B000000032lCKAQ","2020-02-08T23:30:19.000Z","a4AB00000000Cl7MAE","West CSR","2020-02-08T23:30:19.000Z","2020-02-08T23:30:31.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-08T23:31:24.000Z","500B0000002uCd0IAE","74.79822335099999","Medium","00GB0000002IX9DMAW","2020-02-08T23:39:21.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6c9IAD","00002928","005B0000003JLI5IAO","LiveMessage",75,977,75,0,51.6,1,128,1537,4,12,977
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2019-02-19T00:26:56.000Z","2019-02-19T00:02:29.000Z","true","Feature Question","2324","2019-02-19T00:01:34.000Z","Jennifer Barton","Tempore dicta ullam voluptatum incidunt ipsa.","2020-02-22T17:58:58.000Z","Cases","Unavailable","2019-02-19T00:07:51.000Z","At Web Applications","false","Closed","GeneralQueue","Home Audio","0N9B000000032lBKAQ","2019-02-19T00:01:34.000Z","a4AB00000000Cl8MAE","Central CSR","2020-02-22T17:58:58.000Z","2019-02-19T00:03:05.000Z","Free","Facebook","2020-07-13T07:18:39.584Z","2019-02-19T00:07:04.000Z","500B0000002uCohIAE","87.73604060699999","Low","00GB0000002IX8tMAG","2019-02-19T00:07:41.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6nyIAD","00003653","005B0000003JLICIA4","Cases",88,1145,88,0,51.6,4,377,439,21,91,1145
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2019-02-19T00:07:07.000Z","2019-02-19T00:01:51.000Z","true","Feature Question","2325","2019-02-19T00:01:34.000Z","Jennifer Barton","Iusto nam impedit illo debitis.","2020-02-22T17:58:58.000Z","LiveMessage","Opened","2019-02-19T00:02:43.000Z","At Web Applications","false","Closed","InternationalQueue","Home Audio","0N9B000000032lCKAQ","2019-02-19T00:01:34.000Z","a4AB00000000Cl9MAE","Central CSR","2020-02-22T17:58:58.000Z","2019-02-19T00:02:29.000Z","Free","Facebook","2020-07-13T07:18:39.584Z","2019-02-19T00:05:28.000Z","500B0000002uCohIAE","87.73604060699999","Low","00GB0000002IX9DMAW","2019-02-19T00:07:44.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6nyIAD","00003653","005B0000003JLICIA4","LiveMessage",88,264,88,0,51.6,4,69,1026,79,55,264
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2019-03-05T11:25:38.000Z","2019-03-05T11:05:34.000Z","false","Late Delivery","2326","2019-02-19T16:25:19.000Z","Katie Cole","Dolor ullam maiores suscipit ducimus reprehenderit autem rerum.","2019-08-15T17:25:19.000Z","Cases","Declined","2019-03-05T11:06:59.000Z","Totally Digital, Inc","false","Working","InternationalQueue","Computers","0N9B000000032lBKAQ","2019-03-05T11:05:28.000Z","a4AB00000000ClAMAU","Central CSR","2019-06-16T16:25:19.000Z","2019-03-05T11:06:32.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2019-03-05T11:09:01.000Z","500B000000337EQIAY","79.76522842700001","High","00GB0000002IX9DMAW","2019-03-05T11:14:00.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6aMIAT","00016390","005B0000003JLIBIA4","Cases",80,1119,80,60,51.6,2,1190500,987,28,64,1119
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2019-02-19T16:47:09.000Z","2019-02-19T16:26:27.000Z","true","Unknown Failure","2327","2019-02-19T16:25:47.000Z","William Edwards","Optio minima quae numquam nobis.","2020-01-08T19:29:51.000Z","sfdc_liveagent","Unavailable","2019-02-19T16:28:54.000Z","Fairyland Club","false","Closed","Knowledge_Translations","Cameras","0N9B000000032lDKAQ","2019-02-19T16:25:47.000Z","a4AB00000000ClBMAU","West CSR","2020-01-08T19:29:51.000Z","2019-02-19T16:27:05.000Z","Free","Phone","2020-07-13T07:18:39.584Z","2019-02-19T16:34:21.000Z","500B0000002uCraIAE","78.326142132","High","00GB0000002IXB4MAO","2019-02-19T16:28:00.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6qrIAD","00003832","005B0000003JLI6IAO","Live Agent",78,1095,78,0,51.6,4,187,346,53,78,1095
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2019-02-19T17:14:13.000Z","2019-02-19T16:46:19.000Z","true","Hardware Question","2328","2019-02-19T16:44:50.000Z","Susan Pena","Incidunt rem omnis eius amet laudantium iure repellat.","2019-06-16T16:44:50.000Z","sfdc_liveagent","Opened","2019-02-19T16:49:11.000Z","National Con-Serv","false","Closed","Tier3Queue","Cell Phones","0N9B000000032lDKAQ","2019-02-19T16:44:50.000Z","a4AB00000000ClCMAU","Central CSR","2019-06-16T16:44:50.000Z","2019-02-19T16:46:19.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2019-02-19T16:54:45.000Z","500B0000003561fIAA","78.068527918","Medium","00GB0000002IX9CMAW","2019-02-19T16:54:13.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6aTIAT","00008771","005B0000003JLI3IAO","Live Agent",78,1502,78,0,51.6,6,261,1634,84,89,1502
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-02-04T00:19:25.000Z","2020-02-04T00:11:16.000Z","true","Hardware Question","2329","2020-02-04T00:09:23.000Z","Vincent Parrish","Nam nulla facilis quisquam.","2020-02-04T00:09:23.000Z","sfdc_liveagent","DeclinedOnPushTimeout","2020-02-04T00:15:53.000Z","Stellent Inc","false","Closed","Social_Queue","Video Games","0N9B000000032lDKAQ","2020-02-04T00:09:23.000Z","a4AB00000000ClDMAU","East CSR","2020-02-04T00:09:23.000Z","2020-02-04T00:09:25.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-02-04T00:20:30.000Z","500B0000002uCXEIA2","80.19796954099999","Low","00GB0000002IXAAMA4","2020-02-04T00:16:42.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6WUIA1","00002570","005B0000003JLIJIA4","Live Agent",80,212,80,0,80.2,3,390,1206,19,2,212
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-01-13T00:58:07.000Z","2020-01-13T00:41:36.000Z","false","General Question","2330","2020-01-09T17:32:28.000Z","Jennifer Barton","Omnis ducimus ipsam ex laboriosam qui doloribus.","2020-04-02T17:32:28.000Z","sfdc_liveagent","Canceled","2020-01-13T00:45:35.000Z","First to File","false","New","TargetCampaign","Video Games","0N9B000000032lDKAQ","2020-01-13T00:41:04.000Z","a4AB00000000ClEMAU","West CSR","2020-01-09T17:32:28.000Z","2020-01-13T00:41:46.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-01-13T00:42:40.000Z","500B000000358WiIAI","76.131979694","Low","00GB0000002IX9YMAW","2020-01-13T00:45:53.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6VCIA1","00012223","005B0000003JLICIA4","Live Agent",76,752,76,84,81.6,3,285187,1234,76,42,752
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-03-02T22:40:56.000Z","2020-03-02T22:13:46.000Z","true","Feature Question","2331","2020-03-02T22:11:50.000Z","Allison Medina","Quo sunt nam eum qui laboriosam iste cupiditate quod.","2020-03-02T22:11:50.000Z","Cases","DeclinedOnPushTimeout","2020-03-02T22:19:58.000Z","Celanese Chemicals","false","Closed","Knowledge_Translations","Computers","0N9B000000032lBKAQ","2020-03-02T22:11:50.000Z","a4AB00000000ClFMAU","Central CSR","2020-03-02T22:11:50.000Z","2020-03-02T22:12:39.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-03-02T22:18:56.000Z","500B0000002uCaiIAE","82.934010155","Medium","00GB0000002IXB4MAO","2020-03-02T22:19:06.000Z","2020-07-01T08:22:02.000Z","001B000000ZU99LIAT","00002786","005B0000003JLIFIA4","Cases",83,1258,83,0,51.6,4,488,1355,81,49,1258
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-02-01T16:07:00.000Z","2020-02-01T15:44:10.000Z","true","Hardware Question","2332","2020-01-30T20:15:07.000Z","Allison Medina","Voluptate provident earum quibusdam.","2020-02-11T20:15:07.000Z","Cases","Declined","2020-02-01T15:47:56.000Z","Dell - Everdream Corporation","false","Closed","Tier1Queue","Cameras","0N9B000000032lBKAQ","2020-02-01T15:42:21.000Z","a4AB00000000ClGMAU","Central CSR","2020-01-30T20:15:07.000Z","2020-02-01T15:42:34.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-02-01T15:49:34.000Z","500B00000045waGIAQ","86.390862941","Low","00GB0000002IX8pMAG","2020-02-01T15:47:45.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6XYIA1","00018634","005B0000003JLIFIA4","Cases",86,1144,86,12,51.6,5,156769,1511,47,13,1144
"2020-07-01T08:22:02.000Z","Technical Service","Product Support","2020-02-13T20:47:01.000Z","2020-02-13T20:18:31.000Z","true","Late Delivery","2333","2020-02-11T00:08:19.000Z","Matthew Wong","Rem possimus eos consequuntur enim recusandae nesciunt.","2020-02-23T00:08:19.000Z","Cases","DeclinedOnPushTimeout","2020-02-13T20:24:37.000Z","Total Service Solutions","false","Closed","Tier1Queue","Cell Phones","0N9B000000032lBKAQ","2020-02-13T20:17:58.000Z","a4AB00000000ClHMAU","East CSR","2020-02-11T00:08:19.000Z","2020-02-13T20:18:18.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-02-13T20:25:00.000Z","500B000000355pOIAQ","83.441624367","High","00GB0000002IX8pMAG","2020-02-13T20:21:04.000Z","2020-07-01T08:22:02.000Z","001B000000WJ6XZIA1","00008010","005B0000003JLI9IAO","Cases",83,1344,83,12,51.6,4,245778,43,24,20,1344
