"LastModifiedDate","User_ParentPath","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","PartnerId","LoyaltyProgramMember_IsReferral","ProductId","Industry","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MemberState","JournalSubTypeId","CreatedById","Product_or_ProductCategory_Flag","User_UniqueUserName","JournalReason","Status","IsDeleted","ActivityDate","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_MemberCountry","LoyaltyProgramMember_Referrer_Contact_Birthdate","JournalSubType_Name","Channel","LoyaltyProgramPartner_PartnerCategory","LoyaltyProgramMember_LeadOrContactName","Product_Name","Establishment","LoyaltyProgramMember_LeadOrContactId","Product_or_ProductCategory","Brand","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","RelatedJournalId","LoyaltyProgramMember_LastActivityDate","LoyaltyProgramMember_MemberType","LoyaltyProgramPartner_PartnerIndustry","CreatedDate","LoyaltyProgramMember_Referrer_MembershipNumber","PaymentMethod","QuantityUnitOfMeasureId","Id","LoyaltyProgramPartner_Partner_Type","LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_MemberId","LoyaltyProgramMember_ProgramId","JournalTypeId","JournalType_Name1","Product_ProductCode","User_SmallPhotoUrl","UsageType","LoyaltyProgramMember_MemberStatus","LoyaltyProgramMember_MembershipEndDate","User_ManagerId","MemberId","User_Role_ParentRoleId","LoyaltyProgramMember_MemberTenureBucket","User_Computed_ParentID","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramPartner_PartnerType","LoyaltyProgramMember_EnrollmentChannel","Product_or_ProductCategory_ID","LoyaltyProgramPartner_Partner_Name","JournalDate","JournalType_Name","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","Quantity","LoyaltyProgramMember_MemberCity","LoyaltyProgramMember_Referrer_Contact_MobilePhone","ProductCategory_Name","Product_Family","User_Role_Name","ProductCategoryId","TransactionLocation","LoyaltyProgramMember_AccountContact_Id","LastModifiedById","TransactionAmount"
"2021-05-04T19:21:50.000Z",,"Perf181 Trail181","2020-07-02","0ldB0000000TNI4IAO","No","01tB0000000Zo48IAC",,,"Ontario",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-10-06",,"Canada",,,"POS","Alliance","Perf181 Trail181","T Juice","Estb 2","003B000000IXhuPIAT","T Juice",,"NTO Insider","IndivAiK_150",,,"Individual","Travel","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isNtMAI",,"Perf181 Trail181","003B000000IXhuPIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEaMAO",,"6.1-2 years",,,"Both","Social","01tB0000000Zo48IAC","Acct008","2021-09-29T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,"T Juice",,,"Outlet 2",,"005B0000006txQYIAY",461
"2021-05-04T19:21:50.000Z",,"Perf180 Trail180","2020-07-13","0ldB0000000TNHqIAO","No","01tB0000000Zo49IAC",,,"CA",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-06-19",,"USA",,,"Web","Alliance","Perf180 Trail180","Cereals","Estb 1","003B000000IXhuOIAT","Cereals",,"NTO Insider","IndivAiK_149",,,"Individual","Retail","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isNuMAI","Prospect","Perf180 Trail180","003B000000IXhuOIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Category","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEZMA4",,"6.1-2 years",,,"Both","CallCenter","01tB0000000Zo49IAC","Global Media","2021-06-12T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,"Cereals",,,"Outlet 1",,"005B0000006txQYIAY",486
"2021-05-04T19:21:50.000Z",,"Perf87 Trail87","2020-09-19","0ldB0000000TNHrIAO","No","01tB0000000Zo4AIAS",,,"NY",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-06-04",,"USA",,,"Mobile","Alliance","Perf87 Trail87","Chocolates","Estb 20","003B000000IXhuuIAD","Chocolates",,"NTO Insider","IndivAiK_220",,,"Individual","Travel","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isNvMAI","Prospect","Perf87 Trail87","003B000000IXhuuIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Category","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHrMAO",,"6.1-2 years",,,"Both","Web","01tB0000000Zo4AIAS","Acme","2021-05-28T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,"Chocolates",,,"Outlet 20",,"005B0000006txQYIAY",725
"2021-05-04T19:21:50.000Z",,"Q4Data351 Trail351","2020-12-13","0ldB0000000TNHsIAO","No","01tB0000000Zo4BIAS",,,"CA",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2022-01-02",,"USA",,,"POS","Alliance","Q4Data351 Trail351","Home Health Check","Estb 19","003B000000IXi97IAD","Home Health Check",,"NTO Insider","IndivAiK_218",,,"Individual","Entertainment","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isNwMAI","Customer","Q4Data351 Trail351","003B000000IXi97IAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Category","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHpMAO",,"5.9-12 months",,,"Both","Social","01tB0000000Zo4BIAS","salesforce.com","2021-12-26T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,"Home Health Check",,,"Outlet 19",,"005B0000006txQYIAY",660
"2021-05-04T19:21:50.000Z",,"Q4Data349 Trail349","2020-04-05","0ldB0000000TNHtIAO","No","01tB0000000Zo4CIAS",,,"CA",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-09-11",,"USA",,,"Web","Alliance","Q4Data349 Trail349","Nutritionist Consultation","Estb 18","003B000000IXi95IAD","Nutritionist Consultation",,"NTO Insider","IndivAiK_216",,,"Individual","FMCG","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isNxMAI",,"Q4Data349 Trail349","003B000000IXi95IAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Category","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHnMAO",,"6.1-2 years",,,"Both","POS","01tB0000000Zo4CIAS","Sample Account for Entitlements","2021-09-04T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,"Nutritionist Consultation",,,"Outlet 18",,"005B0000006txQYIAY",380
"2021-05-04T19:21:50.000Z",,"Q4Data347 Trail347","2020-10-25","0ldB0000000TNHuIAO","No","01tB0000000Zo4DIAS",,,"NY",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-04-23",,"USA",,,"POS","Alliance","Q4Data347 Trail347","Coffee","Estb 1","003B000000IXi93IAD","Coffee",,"NTO Insider","IndivAiK_214",,,"Individual","Health","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isNyMAI",,"Q4Data347 Trail347","003B000000IXi93IAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHlMAO",,"6.1-2 years",,,"Both","CallCenter","01tB0000000Zo4DIAS","Individual","2021-04-16T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,"Coffee",,,"Outlet 1",,"005B0000006txQYIAY",1501
"2021-05-04T19:21:50.000Z",,"User93 Trial93","2020-09-19","0ldB0000000TNHvIAO","No","01tB0000000Zo4EIAS",,,"Ontario",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-06-23",,"Canada",,,"Web","Alliance","User93 Trial93","Brownie","Estb 20","003B000000IXhsOIAT","Brownie",,"NTO Insider","IndivAiK_212",,,"Individual","Food","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isNzMAI",,"User93 Trial93","003B000000IXhsOIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHjMAO",,"6.1-2 years",,,"Both","Web","01tB0000000Zo4EIAS","Account001","2021-06-16T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,"Brownie",,,"Outlet 20",,"005B0000006txQYIAY",1303
"2021-05-04T19:21:50.000Z",,"User92 Trial92","2020-03-20","0ldB0000000TNHwIAO","No","01tB0000000Zo4FIAS",,,"Ontario",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-03-03",,"Canada",,,"Mobile","Alliance","User92 Trial92","Cookies","Estb 19","003B000000IXhsNIAT","Cookies",,"NTO Insider","IndivAiK_211",,,"Individual","FMCG","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isO0MAI",,"User92 Trial92","003B000000IXhsNIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHiMAO",,"6.1-2 years",,,"Both","Email","01tB0000000Zo4FIAS","Account002","2021-02-24T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,"Cookies",,,"Outlet 19",,"005B0000006txQYIAY",302
"2021-05-04T19:21:50.000Z",,"User91 Trial91","2020-10-18","0ldB0000000TNHxIAO","No","01tB0000000Zo4EIAS",,,"Ontario",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-02-23",,"Canada",,,"POS","Alliance","User91 Trial91","Brownie","Estb 18","003B000000IXhsMIAT","Brownie",,"NTO Insider","IndivAiK_210",,,"Individual","Health","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isO1MAI",,"User91 Trial91","003B000000IXhsMIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHhMAO",,"6.1-2 years",,,"Both","Social","01tB0000000Zo4EIAS","Acct001","2021-02-16T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,"Brownie",,,"Outlet 18",,"005B0000006txQYIAY",1353
"2021-05-04T19:21:50.000Z",,"User88 Trial88","2020-07-27","0ldB0000000TNHyIAO","No","01tB0000000Zo4FIAS",,,"CA",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-05-21",,"USA",,,"Web","Alliance","User88 Trial88","Cookies","Estb 17","003B000000IXhsJIAT","Cookies",,"NTO Insider","IndivAiK_207",,,"Individual","Food","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isO2MAI",,"User88 Trial88","003B000000IXhsJIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHeMAO",,"6.1-2 years",,,"Both","Web","01tB0000000Zo4FIAS","Authentic Brew","2021-05-14T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,"Cookies",,,"Outlet 17",,"005B0000006txQYIAY",552
"2021-05-04T19:21:50.000Z",,"User87 Trial87","2021-03-01","0ldB0000000TNHzIAO","No","01tB0000000Zo4EIAS",,,"NY",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-12-22",,"USA",,,"Mobile","Alliance","User87 Trial87","Brownie","Estb 16","003B000000IXhsIIAT","Brownie",,"NTO Insider","IndivAiK_206",,,"Individual","Transport","2021-03-10T06:41:43.000Z",,,,"0lVB0000001isO3MAI",,"User87 Trial87","003B000000IXhsIIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHdMAO",,"4.6-9 months",,,"Both","Email","01tB0000000Zo4EIAS","Acct003","2021-12-15T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,"Brownie",,,"Outlet 16",,"005B0000006txQYIAY",437
"2021-05-04T19:21:51.000Z",,"User86 Trial86","2020-02-10","0ldB0000000TNHqIAO","No",,,,"NY",,"005B0000006txQYIAY","ProductCategory","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-07-29",,"USA",,,"POS","Alliance","User86 Trial86",,"Estb 16","003B000000IXhsHIAT","Citrus",,"NTO Insider","IndivAiK_205",,,"Individual","Retail","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isO4MAI","Prospect","User86 Trial86","003B000000IXhsHIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHcMAO",,"6.1-2 years",,,"Both","Social","0ZGB00000004KVpOAM","Global Media","2021-07-22T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,"Citrus",,,"0ZGB00000004KVpOAM","Outlet 16",,"005B0000006txQYIAY",663
"2021-05-04T19:21:51.000Z",,"User85 Trial85","2021-03-12","0ldB0000000TNHrIAO","No",,,,"NY",,"005B0000006txQYIAY","ProductCategory","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-03-05",,"USA",,,"Web","Alliance","User85 Trial85",,"Estb 15","003B000000IXhsGIAT","Flight Tickets",,"NTO Insider","IndivAiK_204",,,"Individual","Travel","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isO5MAI","Prospect","User85 Trial85","003B000000IXhsGIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHbMAO",,"4.6-9 months",,,"Both","CallCenter","0ZGB00000004KVqOAM","Acme","2021-02-26T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York City",,"Flight Tickets",,,"0ZGB00000004KVqOAM","Outlet 15",,"005B0000006txQYIAY",1353
"2021-05-04T19:21:51.000Z",,"User83 Trial83","2021-01-06","0ldB0000000TNHsIAO","No",,,,"Ontario",,"005B0000006txQYIAY","ProductCategory","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-09-26",,"Canada",,,"Mobile","Alliance","User83 Trial83",,"Estb 14","003B000000IXhsEIAT","Hotel Booking",,"NTO Insider","IndivAiK_202",,,"Individual","Entertainment","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isO6MAI","Customer","User83 Trial83","003B000000IXhsEIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHZMA4",,"5.9-12 months",,,"Both","Web","0ZGB00000004KVrOAM","salesforce.com","2021-09-19T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,"Hotel Booking",,,"0ZGB00000004KVrOAM","Outlet 14",,"005B0000006txQYIAY",608
"2021-05-04T19:21:51.000Z",,"Q4Data344 Trail344","2020-06-07","0ldB0000000TNHtIAO","No",,,,"Ontario",,"005B0000006txQYIAY","ProductCategory","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-10-11",,"Canada",,,"POS","Alliance","Q4Data344 Trail344",,"Estb 13","003B000000IXi90IAD","Groceries",,"NTO Insider","IndivAiK_200",,,"Individual","FMCG","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isO7MAI",,"Q4Data344 Trail344","003B000000IXi90IAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIHXMA4",,"6.1-2 years",,,"Both","Social","0ZGB00000004KVsOAM","Sample Account for Entitlements","2021-10-04T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,"Groceries",,,"0ZGB00000004KVsOAM","Outlet 13",,"005B0000006txQYIAY",1230
"2021-05-04T19:21:51.000Z",,"Q4Data318 Trail318","2021-03-05","0ldB0000000TNHuIAO","No",,,,"Ontario",,"005B0000006txQYIAY","ProductCategory","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-03-26",,"Canada",,,"Web","Alliance","Q4Data318 Trail318",,"Estb 12","003B000000IXi8aIAD","Cab",,"NTO Insider","IndivAiK_296",,,"Individual","Health","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isO8MAI",,"Q4Data318 Trail318","003B000000IXi8aIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIJ5MAO",,"4.6-9 months",,,"Both","POS","0ZGB00000004KVtOAM","Individual","2021-03-19T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,"Cab",,,"0ZGB00000004KVtOAM","Outlet 12",,"005B0000006txQYIAY",1362
"2021-05-04T19:21:51.000Z",,"Q4Data317 Trail317","2020-07-04","0ldB0000000TNHvIAO","No",,,,"Ontario",,"005B0000006txQYIAY","ProductCategory","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-08-12",,"Canada",,,"Mobile","Alliance","Q4Data317 Trail317",,"Estb 11","003B000000IXi8ZIAT","Elegant Dressing",,"NTO Insider","IndivAiK_295",,,"Individual","Food","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isO9MAI",,"Q4Data317 Trail317","003B000000IXi8ZIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIJ4MAO",,"6.1-2 years",,,"Both","Web","0ZGB00000004KVuOAM","Account001","2021-08-05T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,"Elegant Dressing",,,"0ZGB00000004KVuOAM","Outlet 11",,"005B0000006txQYIAY",1551
"2021-05-04T19:21:51.000Z",,"Q4Data315 Trail315","2020-05-24","0ldB0000000TNHwIAO","No","01tB0000000Zo3cIAC",,,"CA",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-10-04",,"USA",,,"POS","Alliance","Q4Data315 Trail315","Friday Dinner Special","Estb 10","003B000000IXi8XIAT","Friday Dinner Special",,"NTO Insider","IndivAiK_293",,,"Individual","FMCG","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOAMAY",,"Q4Data315 Trail315","003B000000IXi8XIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIJ2MAO",,"6.1-2 years",,,"Both","Social","01tB0000000Zo3cIAC","Account002","2021-09-27T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,"Friday Dinner Special",,,"Outlet 10",,"005B0000006txQYIAY",830
"2021-05-04T19:21:51.000Z",,"Q4Data314 Trail314","2021-01-28","0ldB0000000TNHxIAO","No","01tB0000000Zo3mIAC",,,"NJ",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-11-21",,"USA",,,"Web","Alliance","Q4Data314 Trail314","Citrus","Estb 9","003B000000IXi8WIAT","Citrus",,"NTO Insider","IndivAiK_292",,,"Individual","Health","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOBMAY",,"Q4Data314 Trail314","003B000000IXi8WIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Category","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIJ1MAO",,"5.9-12 months",,,"Both","CallCenter","01tB0000000Zo3mIAC","Acct001","2021-11-14T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New Jersey",,,"Citrus",,,"Outlet 9",,"005B0000006txQYIAY",1064
"2021-05-04T19:21:51.000Z",,"Q4Data313 Trail313","2020-08-03","0ldB0000000TNHyIAO","No","01tB0000000Zo3nIAC",,,"CA",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-03-30",,"USA",,,"Mobile","Alliance","Q4Data313 Trail313","Tangy","Estb 8","003B000000IXi8VIAT","Tangy",,"NTO Insider","IndivAiK_291",,,"Individual","Food","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOCMAY",,"Q4Data313 Trail313","003B000000IXi8VIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIJ0MAO",,"6.1-2 years",,,"Both","POS","01tB0000000Zo3nIAC","Authentic Brew","2021-03-23T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,"Tangy",,,"Outlet 8",,"005B0000006txQYIAY",871
"2021-05-04T19:21:51.000Z",,"Q4Data312 Trail312","2020-08-14","0ldB0000000TNHzIAO","No","01tB0000000Zo3oIAC",,,"NY",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-08-04",,"USA",,,"POS","Alliance","Q4Data312 Trail312","Flight Tickets","Estb 7","003B000000IXi8UIAT","Flight Tickets",,"NTO Insider","IndivAiK_290",,,"Individual","Transport","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isODMAY",,"Q4Data312 Trail312","003B000000IXi8UIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Category","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIIzMAO",,"6.1-2 years",,,"Both","Web","01tB0000000Zo3oIAC","Acct003","2021-07-28T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,"Flight Tickets",,,"Outlet 7",,"005B0000006txQYIAY",208
"2021-05-04T19:21:51.000Z",,"Q4Data310 Trail310","2020-01-28","0ldB0000000TNI0IAO","No","01tB0000000Zo3pIAC",,,"NY",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-06-28",,"USA",,,"Mobile","Alliance","Q4Data310 Trail310","Hotel Booking","Estb 10","003B000000IXi8SIAT","Hotel Booking",,"NTO Insider","IndivAiK_288",,,"Individual","Transport","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOEMAY",,"Q4Data310 Trail310","003B000000IXi8SIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Category","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIIxMAO",,"6.1-2 years",,,"Both","Social","01tB0000000Zo3pIAC","Acct004","2021-06-21T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York City",,,"Hotel Booking",,,"Outlet 10",,"005B0000006txQYIAY",241
"2021-05-04T19:21:51.000Z",,"Q4Data309 Trail309","2020-03-21","0ldB0000000TNI1IAO","No","01tB0000000Zo3qIAC",,,"Ontario",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-10-19",,"Canada",,,"POS","Alliance","Q4Data309 Trail309","Cab","Estb 9","003B000000IXi8RIAT","Cab",,"NTO Insider","IndivAiK_287",,,"Individual","Clothing","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOFMAY",,"Q4Data309 Trail309","003B000000IXi8RIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIIwMAO",,"6.1-2 years",,,"Both","CallCenter","01tB0000000Zo3qIAC","Acct005","2021-10-12T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,"Cab",,,"Outlet 9",,"005B0000006txQYIAY",825
"2021-05-04T19:21:51.000Z",,"Q4Data308 Trail308","2021-03-09","0ldB0000000TNI2IAO","No","01tB0000000Zo3rIAC",,,"Ontario",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-05-19",,"Canada",,,"Web","Alliance","Q4Data308 Trail308","Movie Tickets","Estb 8","003B000000IXi8QIAT","Movie Tickets",,"NTO Insider","IndivAiK_286",,,"Individual","Food","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOGMAY",,"Q4Data308 Trail308","003B000000IXi8QIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIIvMAO",,"4.6-9 months",,,"Both","POS","01tB0000000Zo3rIAC","Acct006","2021-05-12T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,"Movie Tickets",,,"Outlet 8",,"005B0000006txQYIAY",1460
"2021-05-04T19:21:51.000Z",,"Q4Data307 Trail307","2020-09-15","0ldB0000000TNI3IAO","No","01tB0000000Zo3sIAC",,,"Ontario",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-02-10",,"Canada",,,"Mobile","Alliance","Q4Data307 Trail307","Groceries","Estb 7","003B000000IXi8PIAT","Groceries",,"NTO Insider","IndivAiK_285",,,"Individual","Hospitality","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOHMAY",,"Q4Data307 Trail307","003B000000IXi8PIAT","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product Categories","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIIuMAO",,"6.1-2 years",,,"Both","Web","01tB0000000Zo3sIAC","Acct007","2021-02-03T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,"Groceries",,,"Outlet 7",,"005B0000006txQYIAY",651
"2021-05-04T19:21:51.000Z",,"Q4Data391 Trail391","2020-11-11","0ldB0000000TNI4IAO","No","01tB0000000Zo3tIAC",,,"NY",,"005B0000006txQYIAY","Product","Divya Admin (divya@232loyaltyed2.com)","Accrual","Pending","false","2021-05-10",,"USA",,,"POS","Alliance","Q4Data391 Trail391","Crockery Set","Estb 6","003B000000IXi7hIAD","Crockery Set",,"NTO Insider","IndivAiK_399",,,"Individual","Travel","2021-03-10T06:41:44.000Z",,,,"0lVB0000001isOIMAY",,"Q4Data391 Trail391","003B000000IXi7hIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual","Product","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIKkMAO",,"5.9-12 months",,,"Both","POS","01tB0000000Zo3tIAC","Acct008","2021-05-03T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York City",,,"Crockery Set",,,"Outlet 6",,"005B0000006txQYIAY",373
