"Origin","LastModifiedDate","AccountId","Description","LastReferencedDate","ContactId","IsClosed","Reason","ContactPhone","CreatedById","OwnerId","CaseNumber","IsClosedOnCreate","ContactFax","MasterRecordId","ContactMobile","ParentId","Status","IsDeleted","Comments","Priority","LastViewedDate","Subject","Type","IsEscalated","CreatedDate","ContactEmail","ClosedDate","Id","LastModifiedById"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzr0IAD",,,"003B000000H0W7vIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002172","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","john.patterson@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgOIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzr1IAD",,,"003B000000H0W7uIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002173","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","andrew.herrera@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgPIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzquIAD",,,"003B000000H0W7tIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002174","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","frederick.hunt@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgQIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqnIAD",,,"003B000000H0W7sIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002175","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","devin.strickland@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgRIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqmIAD",,,"003B000000H0W7rIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002176","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","lucille.brown@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgSIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqlIAD",,,"003B000000H0W7qIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002177","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","agnes.bass@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgTIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqkIAD",,,"003B000000H0W7pIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002178","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","mason.phelps@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgUIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqjIAD",,,"003B000000H0W7oIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002179","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","kate.chambers@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgVIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqiIAD",,,"003B000000H0W7nIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002180","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","dorothy.robinson@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgWIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqtIAD",,,"003B000000H0W7OIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002181","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","ricky.reyes@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgXIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqhIAD",,,"003B000000H0W7mIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002182","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","lora.pierce@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgYIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqgIAD",,,"003B000000H0W7lIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002183","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","christina.thomas@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgZIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqfIAD",,,"003B000000H0W7kIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002184","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","claudia.hawkins@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgaIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqeIAD",,,"003B000000H0W7jIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002185","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","andrew.dean@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgbIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqdIAD",,,"003B000000H0W7iIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002186","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","della.myers@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgcIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqcIAD",,,"003B000000H0W7hIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002187","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","viola.brock@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgdIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqbIAD",,,"003B000000H0W7gIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002188","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","calvin.powers@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgeIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqaIAD",,,"003B000000H0W7fIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002189","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","clifford.haynes@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgfIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqZIAT",,,"003B000000H0W7eIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002190","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","nell.hampton@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTggIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqYIAT",,,"003B000000H0W7dIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002191","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","winifred.chandler@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTghIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqXIAT",,,"003B000000H0W7cIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002192","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","janie.nguyen@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgiIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzueIAD",,,"003B000000H0WDEIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002538","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","ronnie.lewis@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmIIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzudIAD",,,"003B000000H0WDFIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002539","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","elsie.cole@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmJIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzucIAD",,,"003B000000H0WDGIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002540","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","cecilia.cortez@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmKIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzubIAD",,,"003B000000H0WDHIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002541","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","harold.todd@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmLIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuaIAD",,,"003B000000H0WDIIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002542","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","gerald.myers@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmMIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuZIAT",,,"003B000000H0WDJIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002543","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","ricky.bishop@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmNIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuYIAT",,,"003B000000H0WDKIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002544","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","lewis.harvey@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmOIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuXIAT",,,"003B000000H0WDLIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002545","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","olga.tucker@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmPIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuWIAT",,,"003B000000H0WDMIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002546","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","calvin.knight@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmQIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuVIAT",,,"003B000000H0WDNIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002547","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","marie.howard@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmRIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuUIAT",,,"003B000000H0WDOIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002548","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","martin.bowers@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmSIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuTIAT",,,"003B000000H0WDPIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002549","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","chase.simpson@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmTIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuSIAT",,,"003B000000H0WDQIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002550","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","isaac.reeves@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmUIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuRIAT",,,"003B000000H0WDRIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002551","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","agnes.peterson@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmVIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuQIAT",,,"003B000000H0WDSIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002552","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","emilie.wood@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmWIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuPIAT",,,"003B000000H0WDTIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002553","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","jim.ramsey@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmXIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuOIAT",,,"003B000000H0WDUIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002554","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","lydia.robinson@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmYIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuNIAT",,,"003B000000H0WDVIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002555","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","lois.tran@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmZIAU","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuMIAT",,,"003B000000H0WDWIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002556","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","lucas.patton@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmaIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuLIAT",,,"003B000000H0WDXIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002557","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","susie.huff@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmbIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuKIAT",,,"003B000000H0WDYIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002558","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","brandon.becker@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmcIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuJIAT",,,"003B000000H0WDZIA3","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002559","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","amanda.rios@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmdIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuIIAT",,,"003B000000H0WDaIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002560","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","frederick.fields@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmeIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqWIAT",,,"003B000000H0W7bIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002193","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","tony.silva@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgjIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqVIAT",,,"003B000000H0W7aIAF","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002194","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","maurice.wheeler@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgkIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqUIAT",,,"003B000000H0W7ZIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002195","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","edwin.erickson@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTglIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqTIAT",,,"003B000000H0W7YIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002196","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","richard.myers@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgmIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqSIAT",,,"003B000000H0W7XIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002197","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","frances.hughes@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgnIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqRIAT",,,"003B000000H0W7WIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002198","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","mario.carson@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgoIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqQIAT",,,"003B000000H0W7VIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002199","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","luis.sanchez@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgpIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqPIAT",,,"003B000000H0W7UIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002200","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","calvin.burke@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgqIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqoIAD",,,"003B000000H0W7TIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002201","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","hilda.phillips@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgrIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqpIAD",,,"003B000000H0W7SIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002202","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","travis.johnston@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgsIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqqIAD",,,"003B000000H0W7RIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002203","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","marie.klein@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgtIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqrIAD",,,"003B000000H0W7QIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002204","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","darrell.gutierrez@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTguIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzqsIAD",,,"003B000000H0W7PIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002205","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","allen.hall@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgvIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznpIAD",,,"003B000000H0W7NIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002206","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","thomas.robertson@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgwIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznqIAD",,,"003B000000H0W7MIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002207","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","gene.perez@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgxIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznrIAD",,,"003B000000H0W7LIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002208","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","mary.hill@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgyIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznsIAD",,,"003B000000H0W7KIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002209","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","elmer.griffin@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTgzIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAzntIAD",,,"003B000000H0W7JIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002210","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","christian.newton@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTh0IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznuIAD",,,"003B000000H0W7IIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002211","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","ola.copeland@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTh1IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznvIAD",,,"003B000000H0W7HIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002212","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","billy.erickson@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTh2IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznwIAD",,,"003B000000H0W7GIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002213","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","roy.daniels@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTh3IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:17.000Z","001B000001KAznxIAD",,,"003B000000H0W7FIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002214","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:17.000Z","cornelia.henderson@testdom.com","2020-02-28T09:16:17.000Z","500B0000004lTh4IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:29.000Z","001B000001KAztzIAD",,,"003B000000H0W8GIAV","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002215","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:29.000Z","stanley.figueroa@testdom.com","2020-02-28T09:16:29.000Z","500B0000004lTh5IAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuHIAT",,,"003B000000H0WDbIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002561","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","lora.sullivan@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmfIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzuGIAT",,,"003B000000H0WDcIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002562","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","katherine.joseph@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmgIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzweIAD",,,"003B000000H0WDdIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002563","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","annie.harper@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmhIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzwgIAD",,,"003B000000H0WDfIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002565","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","mildred.garner@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmjIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzwhIAD",,,"003B000000H0WDgIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002566","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","lee.hodges@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmkIAE","005B0000005odYPIAY"
"Phone","2020-02-28T09:16:39.000Z","001B000001KAzwiIAD",,,"003B000000H0WDhIAN","true",,,"005B0000005odYPIAY","005B0000005odYPIAY","00002567","true",,,,,"Closed","false",,"Medium",,"test_case_closed",,"false","2020-02-28T09:16:39.000Z","mittie.gardner@testdom.com","2020-02-28T09:16:39.000Z","500B0000004lTmlIAE","005B0000005odYPIAY"
