"Business_Area__c","success_Rewarded_Object_Id__c","LastModifiedDate","success_Reward_Status__c","success_Time_Limit_Date_Time__c","success_Badge_Name__c","LastReferencedDate","In_Progress_Status__c","User__c","success_Reward_Expiry__c","Name","success_Automatically_Awarded__c","Achievement_Name__c","success_Claimed_Status__c","success_Reward_Source__c","User_Title__c","success_Competition_Only__c","Manager__c","success_Started_Date_Time__c","Day__c","IsDeleted","success_Identifier__c","success_Last_Updated_Date_Time__c","LastViewedDate","CurrencyIsoCode","success_Reward_Type__c","Hour__c","SystemModstamp","Year__c","CreatedDate","success_Hidden__c","success_Message__c","Id","success_Level_Up__c","Days_Since_Awarded__c","success_Count__c","success_Number_of_occurrences__c","In_Progress_Attainment__c","success_Experience__c","In_Progress_Time__c","Reward_Count__c"
"Chatter","0D558000009CIvwCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2015/10/18","R-0677","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvwCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/11","7. Sunday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2015/10/11",,"EUR","Standard","00:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3mAAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvvCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2015/10/16","R-0676","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvvCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/09","5. Friday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2015/10/09",,"EUR","Standard","00:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3lAAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvuCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2015/10/16","R-0675","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvuCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/09","5. Friday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2015/10/09",,"EUR","Standard","00:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3kAAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvtCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/10/15","R-0674","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvtCAG"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/10/08","4. Thursday","false","00524000001PZJKAA4-a0W24000001SAcZEAW","2015/10/08",,"EUR","Standard","15:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3jAAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvrCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/15","R-0672","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvrCAG"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/10/08","4. Thursday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/10/08",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3hAAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvsCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/15","R-0671","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvsCAG"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/10/08","4. Thursday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/10/08",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3gAAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvpCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2015/10/15","R-0663","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvpCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/08","4. Thursday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2015/10/08",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3eAAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvgCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Max Knowles","2015/10/08","R-0647","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvgCAG"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/10/01","4. Thursday","false","00524000001CiwrAAC-a0W24000001SAcZEAW","2015/10/01",,"EUR","Standard","08:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3ZAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvbCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Shane Collins","2015/10/07","R-0640","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvbCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/09/30","3. Wednesday","false","00524000001CcIBAA0-a0W24000001SAcZEAW","2015/09/30",,"GBP","Standard","14:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3TAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIskCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/10/05","R-0637","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIskCAG"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/28","1. Monday","false","00524000001PZJKAA4-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","18:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3SAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5LCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Bart Veelenturf","2015/10/05","R-0629","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5LCAW"" target=""_parent"">Link to Record</a>","Category Manager","false",,"2015/09/28","1. Monday","false","00524000001DIfEAAW-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","17:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3RAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvXCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/05","R-0627","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvXCAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/28","1. Monday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3QAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5KCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/05","R-0626","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5KCAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/28","1. Monday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3PAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvWCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/05","R-0625","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvWCAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/28","1. Monday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3OAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5JCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/05","R-0624","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5JCAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/28","1. Monday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3NAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5ICAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/10/05","R-0623","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5ICAW"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/28","1. Monday","false","00524000001PZJKAA4-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3MAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvVCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/10/05","R-0622","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvVCAW"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/28","1. Monday","false","00524000001PZJKAA4-a0W24000001SAcZEAW","2015/09/28",,"EUR","Standard","13:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3LAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5HCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Bart Veelenturf","2015/10/02","R-0611","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5HCAW"" target=""_parent"">Link to Record</a>","Category Manager","false",,"2015/09/25","5. Friday","false","00524000001DIfEAAW-a0W24000001SAcZEAW","2015/09/25",,"EUR","Standard","08:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3KAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5GCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/10/02","R-0609","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5GCAW"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/25","5. Friday","false","00524000001PZJKAA4-a0W24000001SAcZEAW","2015/09/25",,"EUR","Standard","08:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3IAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvMCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/02","R-0606","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvMCAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/25","5. Friday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/25",,"EUR","Standard","05:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3HAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvLCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/01","R-0605","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvLCAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/24","4. Thursday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/24",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3GAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5FCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/01","R-0604","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5FCAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/24","4. Thursday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/24",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P3FAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5ECAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Planning Team","2015/10/01","R-0595","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5ECAW"" target=""_parent"">Link to Record</a>","Administration","false",,"2015/09/24","4. Thursday","false","00524000001DMuiAAG-a0W24000001SAcZEAW","2015/09/24",,"EUR","Standard","20:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P38AAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIvGCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2015/09/30","R-0592","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIvGCAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/09/23","3. Wednesday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2015/09/23",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P35AAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CJ5DCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Shane Collins","2015/09/30","R-0216","true","Collaborate & Share","Claimed","<a href=""/0D558000009CJ5DCAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/09/23","3. Wednesday","false","00524000001CcIBAA0-a0W24000001SAcZEAW","2015/09/23",,"GBP","Standard","22:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P2HAAU","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIyGCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/07","R-0850","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIyGCAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/31","4. Thursday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/31",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OzFAAU","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIyFCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/05","R-0849","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIyFCAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/29","2. Tuesday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/29",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OzEAAU","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIyECAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/04","R-0848","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIyECAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/28","1. Monday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/28",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OzDAAU","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIyDCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/03","R-0847","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIyDCAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/27","7. Sunday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/27",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OzCAAU","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIyCCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/03","R-0846","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIyCCAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/27","7. Sunday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/27",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OzBAAU","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIyBCAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/02","R-0845","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIyBCAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/26","6. Saturday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/26",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OzAAAU","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIyACAW","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/01","R-0844","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIyACAW"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/25","5. Friday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/25",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz9AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy9CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/01","R-0843","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy9CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/25","5. Friday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/25",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz8AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy8CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/04/01","R-0842","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy8CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/25","5. Friday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/25",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz7AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy7CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/31","R-0841","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy7CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/24","4. Thursday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/24",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz6AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy6CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/31","R-0840","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy6CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/24","4. Thursday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/24",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz5AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy5CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/30","R-0839","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy5CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/23","3. Wednesday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/23",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz4AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy4CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/30","R-0838","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy4CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/23","3. Wednesday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/23",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz3AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy3CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/30","R-0837","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy3CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/23","3. Wednesday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/23",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz2AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy2CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/29","R-0836","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy2CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/22","2. Tuesday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/22",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz1AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy1CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/28","R-0835","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy1CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/21","1. Monday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/21",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011Oz0AAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIy0CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/28","R-0834","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIy0CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/21","1. Monday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/21",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OyzAAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIxzCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/28","R-0833","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIxzCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/21","1. Monday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/21",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OyyAAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIxyCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/27","R-0831","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIxyCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/20","7. Sunday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/20",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OywAAE","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIxxCAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/03/27","R-0830","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIxxCAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/03/20","7. Sunday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/03/20",,"EUR","Standard","00:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011OyvAAE","false",13,0,0,0,1,0,1
