"ResourceAbsence.User.Id","Start","ResourceAbsence.User.Name","City","ResourceAbsence.User.Email","ResourceAbsence.Description","ResourceAbsence.User.Username","Type","ResourceId","State","CreatedDate","Country","End","Id","AbsenceMinutes"
"0052X00000AcWf5QAF","2020-09-22T19:08:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:38:00.000Z","0Hw7R000000sY2BSAU",30
"0052X00000AcWfBQAV","2020-09-22T19:53:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T20:23:00.000Z","0Hw7R000000sY2CSAU",30
"0052X00000AcWf6QAF","2020-09-23T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY2DSAU",30
"0052X00000AcWf6QAF","2020-09-24T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:30:00.000Z","0Hw7R000000sY2ESAU",30
"0052X00000AcWf6QAF","2020-09-25T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2FSAU",30
"0052X00000AcWfDQAV","2020-09-24T19:44:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T20:14:00.000Z","0Hw7R000000sY2GSAU",30
"0052X00000AcWfDQAV","2020-09-25T19:00:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2HSAU",30
"0052X00000AcWfEQAV","2020-09-25T19:00:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2ISAU",30
"0052X00000AcWfEQAV","2020-09-24T20:01:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T20:31:00.000Z","0Hw7R000000sY2JSAU",30
"0052X00000AcWfGQAV","2020-09-25T19:00:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2KSAU",30
"0052X00000AcWfNQAV","2020-09-24T19:00:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:30:00.000Z","0Hw7R000000sY2LSAU",30
"0052X00000AcWfJQAV","2020-09-24T19:00:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:30:00.000Z","0Hw7R000000sY2MSAU",30
"0052X00000AcWfKQAV","2020-09-24T18:51:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:21:00.000Z","0Hw7R000000sY2NSAU",30
"0052X00000AcWfKQAV","2020-09-25T19:20:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:50:00.000Z","0Hw7R000000sY2OSAU",30
"0052X00000AcWfLQAV","2020-09-24T18:56:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:26:00.000Z","0Hw7R000000sY2PSAU",30
"0052X00000AcWfLQAV","2020-09-25T19:00:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2QSAU",30
"0052X00000AcWfMQAV","2020-09-23T19:00:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY2RSAU",30
"0052X00000AcWfMQAV","2020-09-24T19:46:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T20:16:00.000Z","0Hw7R000000sY2SSAU",30
"0052X00000AcWfMQAV","2020-09-25T19:00:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2TSAU",30
"0052X00000AcWf7QAF","2020-09-24T19:56:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T20:26:00.000Z","0Hw7R000000sY2USAU",30
"0052X00000AcWf7QAF","2020-09-25T19:54:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T20:24:00.000Z","0Hw7R000000sY2VSAU",30
"0052X00000AcWfCQAV","2020-09-25T18:58:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:28:00.000Z","0Hw7R000000sY2WSAU",30
"0052X00000AcWfCQAV","2020-09-24T19:30:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T20:00:00.000Z","0Hw7R000000sY2XSAU",30
"0052X00000AcWf9QAF","2020-09-25T19:00:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2YSAU",30
"0052X00000AcWf9QAF","2020-09-24T19:00:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:30:00.000Z","0Hw7R000000sY2ZSAU",30
"0052X00000AcWfAQAV","2020-09-25T18:33:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:03:00.000Z","0Hw7R000000sY2aSAE",30
"0052X00000AcWfAQAV","2020-09-26T19:31:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T20:01:00.000Z","0Hw7R000000sY2bSAE",30
"0052X00000AcWf8QAF","2020-09-25T19:37:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T20:07:00.000Z","0Hw7R000000sY2cSAE",30
"0052X00000AcWf5QAF","2020-09-24T19:00:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:30:00.000Z","0Hw7R000000sY2dSAE",30
"0052X00000AcWf5QAF","2020-09-25T19:00:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2eSAE",30
"0052X00000AcWfBQAV","2020-09-25T19:00:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2fSAE",30
"0052X00000AcWfBQAV","2020-09-26T20:50:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T21:20:00.000Z","0Hw7R000000sY2gSAE",30
"0052X00000AcWfBQAV","2020-09-24T19:00:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:30:00.000Z","0Hw7R000000sY2hSAE",30
"0052X00000AcWf6QAF","2020-09-27T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-27T19:30:00.000Z","0Hw7R000000sY2iSAE",30
"0052X00000AcWf8QAF","2020-09-24T18:58:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:28:00.000Z","0Hw7R000000sY2jSAE",30
"0052X00000AcWf6QAF","2020-09-26T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T19:30:00.000Z","0Hw7R000000sY2kSAE",30
"0052X00000AcWfDQAV","2020-09-26T19:00:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T19:30:00.000Z","0Hw7R000000sY2lSAE",30
"0052X00000AcWfDQAV","2020-09-27T19:05:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-27T19:35:00.000Z","0Hw7R000000sY2mSAE",30
"0052X00000AcWfEQAV","2020-09-27T19:03:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-27T19:33:00.000Z","0Hw7R000000sY2nSAE",30
"0052X00000AcWfEQAV","2020-09-26T19:00:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T19:30:00.000Z","0Hw7R000000sY2oSAE",30
"0052X00000AcWfFQAV","2020-09-26T19:00:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T19:30:00.000Z","0Hw7R000000sY2pSAE",30
"0052X00000AcWfFQAV","2020-09-25T19:13:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:43:00.000Z","0Hw7R000000sY2qSAE",30
"0052X00000AcWfGQAV","2020-09-26T19:00:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T19:30:00.000Z","0Hw7R000000sY2rSAE",30
"0052X00000AcWfGQAV","2020-09-27T18:57:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-27T19:27:00.000Z","0Hw7R000000sY2sSAE",30
"0052X00000AcWfIQAV","2020-09-24T20:29:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T20:59:00.000Z","0Hw7R000000sY2tSAE",30
"0052X00000AcWfNQAV","2020-09-26T19:38:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T20:08:00.000Z","0Hw7R000000sY2uSAE",30
"0052X00000AcWfNQAV","2020-09-27T19:00:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-27T19:30:00.000Z","0Hw7R000000sY2vSAE",30
"0052X00000AcWfNQAV","2020-09-25T18:43:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:13:00.000Z","0Hw7R000000sY2wSAE",30
"0052X00000AcWfJQAV","2020-09-26T20:31:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T21:01:00.000Z","0Hw7R000000sY2xSAE",30
"0052X00000AcWfJQAV","2020-09-27T19:09:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-27T19:39:00.000Z","0Hw7R000000sY2ySAE",30
"0052X00000AcWfJQAV","2020-09-25T19:00:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-25T19:30:00.000Z","0Hw7R000000sY2zSAE",30
"0052X00000AcWfKQAV","2020-09-26T19:00:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-26T19:30:00.000Z","0Hw7R000000sY30SAE",30
"0052X00000AcWfMQAV","2020-09-27T19:46:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-27T20:16:00.000Z","0Hw7R000000sY31SAE",30
