ActualDuration,ActualEndTime,ActualStartTime,AppointmentNumber,ArrivalWindowEndTime,ArrivalWindowStartTime,AssignedResource.ServiceResourceId,AssignedResource.User.Description,AssignedResource.User.Id,AssignedResource.User.User.Email,AssignedResource.User.User.Id,AssignedResource_User_User_Name,AssignedResource_User_User_SmallPhotoUrl,AssignedResource.User.User.Username,CreatedDate,DueDate,Duration,DurationInMinutes,DurationType,EarliestStartTime,Id,LastProcessedDate,ParentRecordId,ParentRecordId.AccountId,ParentRecordId_AccountId_Name,ParentRecordId_CaseId,ParentRecordId.CreatedDate,ParentRecordId.Id,ParentRecordId_Priority,ParentRecordId.Status,ParentRecordId_WorkOrderNumber,ParentRecordId.WorkTypeId,ParentRecordId.WorkTypeId.Id,ParentRecordId_WorkTypeId_Name,ParentRecordType,ProductConsumed.Id,ProductConsumed.ProductConsumedNumber,ProductConsumed_ProductName,ProductRequired.Id,ProductRequired.ParentRecordId,ProductRequired.ParentRecordType,ProductRequired.Product2Id,ProductRequired.ProductName,ProductRequired.ProductRequiredNumber,ProductRequired.QuantityRequired,ProductRequired.QuantityUnitOfMeasure,ServiceTerritoryId,ServiceTerritoryId.City,ServiceTerritoryId.Country,ServiceTerritoryId.Id,ServiceTerritoryId_Name,ServiceTerritoryId.OperatingHoursId,ServiceTerritoryId.State,Status,StatusCategory
112,2021-03-03,2021-03-01,SA-0797,2021-03-02,2021-02-28,0Hn2X000000cXJlSAM,Field Service Lightning User,005B0000006zLGbIAM,janet@example.com,0052X00000AcWfFQAV,Janet Jones,https://c.gus.content.force.com/profilephoto/729B0000000Pvxf/T,jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo,2021-01-12,2021-05-30,90,90,Minutes,2021-02-28,08p2X000000pzZCQAY,2021-03-05,0WO2X000000w8xeWAA,0012X000023JQajQAG,Mike Welch,,2020-07-28 0:41:59,0WO2X000000w8xeWAA,Critical,New,00000469,08q2X000000cU85QAE,08q2X000000cU85QAE,Field Measurements,WorkOrder,0Gv2X000000DoMYSA0,PC-086,Product C,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
61,2021-03-03,2021-03-01,SA-1427,2021-03-02,2021-02-28,0Hn2X000000cXJmSAM,Field Service Lightning User,005B0000006zLGcIAM,jim@example.com,0052X00000AcWfGQAV,Jim Matthews,https://c.gus.content.force.com/profilephoto/729B0000000Pvxg/T,jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo,2021-01-12,2021-05-30,60,60,Minutes,2021-02-28,08p2X000000pzZJQAY,2021-03-05,0WO2X000000w8xlWAA,0012X000023JQauQAG,Gabe Hoskins,,2020-07-28 0:41:59,0WO2X000000w8xlWAA,Critical,New,00000470,08q2X000000cU7xQAE,08q2X000000cU7xQAE,Part Swap,WorkOrder,0Gv2X000000DoMqSAK,PC-113,Connector Cables,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
22,2021-03-04,2021-03-01,SA-1429,2021-03-02,2021-02-28,0Hn2X000000cXJmSAM,Field Service Lightning User,005B0000006zLGcIAM,jim@example.com,0052X00000AcWfGQAV,Jim Matthews,https://c.gus.content.force.com/profilephoto/729B0000000Pvxg/T,jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo,2021-01-12,2021-05-30,60,60,Minutes,2021-02-28,08p2X000000pzZWQAY,2021-03-05,0WO2X000000w8xyWAA,0012X000023JQbsQAG,"Biospan, LLC.",,2020-07-28 0:41:59,0WO2X000000w8xyWAA,Critical,New,00001187,08q2X000000cU80QAE,08q2X000000cU80QAE,Upgrade,WorkOrder,0Gv2X000000DoMHSA0,PC-063,Mounting System,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
12,2021-03-01,2021-03-01,SA-1599,2021-03-02,2021-02-28,0Hn2X000000cXJjSAM,Field Service Lightning User,005B0000006zLGZIA2,andy@example.com,0052X00000AcWfDQAV,Andy James,https://c.gus.content.force.com/profilephoto/729B0000000Pvxd/T,ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo,2021-01-12,2021-05-30,60,60,Minutes,2021-02-28,08p2X000000pzcBQAQ,2021-03-05,0WO2X000000w90dWAA,0012X000023JQbjQAG,Nicole Grace,,2020-07-28 0:41:59,0WO2X000000w90dWAA,Low,New,00001341,08q2X000000cU83QAE,08q2X000000cU83QAE,QA Testing,WorkOrder,0Gv2X000000DoLqSAK,PC-010,Power Inverter,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
63,2021-03-02,2021-03-01,SA-1600,2021-03-02,2021-02-28,0Hn2X000000cXJjSAM,Field Service Lightning User,005B0000006zLGZIA2,andy@example.com,0052X00000AcWfDQAV,Andy James,https://c.gus.content.force.com/profilephoto/729B0000000Pvxd/T,ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo,2021-01-12,2021-05-30,60,60,Minutes,2021-02-28,08p2X000000pzcDQAQ,2021-03-05,0WO2X000000w90fWAA,0012X000023JQb9QAG,Opportunity Resources Inc,,2020-07-28 0:41:59,0WO2X000000w90fWAA,Low,New,00001376,08q2X000000cU84QAE,08q2X000000cU84QAE,Site Survey,WorkOrder,0Gv2X000000DoLpSAK,PC-009,Power Inverter,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Cannot Complete,CannotComplete
9,2021-03-05,2021-03-01,SA-2124,2021-03-02,2021-02-28,0Hn2X000000cXJkSAM,Field Service Lightning User,005B0000006zLGaIAM,james@example.com,0052X00000AcWfEQAV,James Clifton,https://c.gus.content.force.com/profilephoto/729B0000000Pvxe/T,james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo,2021-01-12,2021-03-05,90,90,Minutes,2021-02-28,08p2X000000pzcGQAQ,2021-03-05,0WO2X000000w90iWAA,0012X000023JQb1QAG,"Datanet, Inc.",,2020-07-28 0:41:59,0WO2X000000w90iWAA,Low,New,00001549,08q2X000000cU87QAE,08q2X000000cU87QAE,Corrective Maintenance,WorkOrder,0Gv2X000000DoLrSAK,PC-014,"Battery, Low Capacity",,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
18,2021-03-01,2021-03-01,SA-2125,2021-03-02,2021-02-28,0Hn2X000000cXJnSAM,Field Service Lightning User,005B0000006zLGeIAM,calbanese@example.com,0052X00000AcWfIQAV,Lamar Smith,https://c.gus.content.force.com/profilephoto/729B0000000Pvxi/T,lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo,2021-01-12,2021-05-30,60,60,Minutes,2021-02-28,08p2X000000pzgFQAQ,2021-03-05,0WO2X000000w94hWAA,0012X000023JQakQAG,Karen Wells,,2020-07-28 0:41:59,0WO2X000000w94hWAA,Low,New,00001550,08q2X000000cU81QAE,08q2X000000cU81QAE,Field Connect,WorkOrder,0Gv2X000000DoOaSAK,PC-310,"Battery, Low Capacity",,,,,,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
140,2021-03-07,2021-03-01,SA-2126,2021-03-02,2021-02-28,0Hn2X000000cXJqSAM,Field Service Lightning User,005B0000006zLGgIAM,melissa@example.com,0052X00000AcWfKQAV,Melissa Wood,https://c.gus.content.force.com/profilephoto/729B0000000Pvxk/T,mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo,2021-01-12,2021-03-07,120,120,Minutes,2021-02-28,08p2X000000pzhKQAQ,2021-03-05,0WO2X000000w95mWAA,0012X000023JQbSQAW,Employnet,,2020-07-28 0:41:59,0WO2X000000w95mWAA,Low,New,00001551,08q2X000000cU8AQAU,08q2X000000cU8AQAU,Installation,WorkOrder,0Gv2X000000DoM0SAK,PC-034,Large Turbine,,,,,,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
156,2021-03-06,2021-03-01,SA-2127,2021-03-02,2021-02-28,0Hn2X000000cXJkSAM,Field Service Lightning User,005B0000006zLGaIAM,james@example.com,0052X00000AcWfEQAV,James Clifton,https://c.gus.content.force.com/profilephoto/729B0000000Pvxe/T,james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo,2021-01-12,2021-05-30,120,120,Minutes,2021-02-28,08p2X000000pzhNQAQ,2021-03-05,0WO2X000000w95pWAA,0012X000023JQbcQAG,Kari Rende,,2020-07-28 0:41:59,0WO2X000000w95pWAA,Low,New,00001552,08q2X000000cU8BQAU,08q2X000000cU8BQAU,Deinstallation,WorkOrder,0Gv2X000000DoM3SAK,PC-041,Large Turbine,,,,,,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
157,2021-03-01,2021-02-28,SA-0400,2021-03-01,2021-02-27,0Hn2X000000cXJjSAM,Field Service Lightning User,005B0000006zLGZIA2,andy@example.com,0052X00000AcWfDQAV,Andy James,https://c.gus.content.force.com/profilephoto/729B0000000Pvxd/T,ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo,2021-01-02,2021-05-20,90,90,Minutes,2021-02-27,08p2X000000pzY9QAI,2021-03-05,0WO2X000000w8wbWAA,0012X000023JQbQQAW,UlyssesNet,,2020-07-28 0:41:59,0WO2X000000w8wbWAA,Medium,New,00001750,08q2X000000cU85QAE,08q2X000000cU85QAE,Field Measurements,WorkOrder,0Gv2X000000DoS3SAK,PC-735,Onsite Labor,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
3,2021-03-02,2021-02-28,SA-0401,2021-03-01,2021-02-27,0Hn2X000000cXJqSAM,Field Service Lightning User,005B0000006zLGgIAM,melissa@example.com,0052X00000AcWfKQAV,Melissa Wood,https://c.gus.content.force.com/profilephoto/729B0000000Pvxk/T,mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzYBQAY,2021-03-05,0WO2X000000w8wdWAA,0012X000023JQbBQAW,Valley Supply Inc.,,2020-07-28 0:41:59,0WO2X000000w8wdWAA,Medium,New,00001052,08q2X000000cU7yQAE,08q2X000000cU7yQAE,Maintenance,WorkOrder,0Gv2X000000DoS6SAK,PC-743,Installation Services,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
134,2021-03-03,2021-03-03,SA-0402,2021-03-03,2021-02-27,0Hn2X000000cXJlSAM,Field Service Lightning User,005B0000006zLGbIAM,janet@example.com,0052X00000AcWfFQAV,Janet Jones,https://c.gus.content.force.com/profilephoto/729B0000000Pvxf/T,jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo,2021-01-02,2021-05-20,120,120,Minutes,2021-02-27,08p2X000000pzYCQAY,2021-03-05,0WO2X000000w8weWAA,0012X000023JQaoQAG,Andy Peterson,,2020-07-28 0:41:59,0WO2X000000w8weWAA,Medium,New,00001060,08q2X000000cU89QAE,08q2X000000cU89QAE,Field Inspection,WorkOrder,0Gv2X000000DoS9SAK,PC-748,Energy Meter,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
31,2021-03-03,2021-02-28,SA-0403,2021-03-01,2021-02-27,0Hn2X000000cXJrSAM,Field Service Lightning User,005B0000006zLGhIAM,pam@example.com,0052X00000AcWfLQAV,Pam Lawison,https://c.gus.content.force.com/profilephoto/729B0000000Pvxl/T,plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzYNQAY,2021-03-05,0WO2X000000w8wpWAA,0012X000023JQbeQAG,Niki Sullivan,,2020-07-28 0:41:59,0WO2X000000w8wpWAA,Medium,New,00000428,08q2X000000cU84QAE,08q2X000000cU84QAE,Site Survey,WorkOrder,0Gv2X000000DoSUSA0,PC-784,Energy Meter,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
8,2021-03-02,2021-02-28,SA-0404,2021-03-01,2021-02-27,0Hn2X000000cXJrSAM,Field Service Lightning User,005B0000006zLGhIAM,pam@example.com,0052X00000AcWfLQAV,Pam Lawison,https://c.gus.content.force.com/profilephoto/729B0000000Pvxl/T,plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzYOQAY,2021-03-05,0WO2X000000w8wqWAA,0012X000023JQakQAG,Karen Wells,,2020-07-28 0:41:59,0WO2X000000w8wqWAA,Medium,New,00000429,08q2X000000cU7xQAE,08q2X000000cU7xQAE,Part Swap,WorkOrder,0Gv2X000000DoSVSA0,PC-785,Mounting System,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
28,2021-02-28,2021-02-28,SA-0405,2021-03-01,2021-02-27,0Hn2X000000cXJlSAM,Field Service Lightning User,005B0000006zLGbIAM,janet@example.com,0052X00000AcWfFQAV,Janet Jones,https://c.gus.content.force.com/profilephoto/729B0000000Pvxf/T,jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzYPQAY,2021-03-05,0WO2X000000w8wrWAA,0012X000023JQaZQAW,"Ohana, Inc.",,2020-07-28 0:41:59,0WO2X000000w8wrWAA,Medium,New,00000636,08q2X000000cU83QAE,08q2X000000cU83QAE,QA Testing,WorkOrder,0Gv2X000000DoScSAK,PC-794,"Battery, High Capacity",,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
135,2021-03-02,2021-02-28,SA-0406,2021-03-01,2021-02-27,0Hn2X000000cXJqSAM,Field Service Lightning User,005B0000006zLGgIAM,melissa@example.com,0052X00000AcWfKQAV,Melissa Wood,https://c.gus.content.force.com/profilephoto/729B0000000Pvxk/T,mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo,2021-01-02,2021-05-20,120,120,Minutes,2021-02-27,08p2X000000pzYSQAY,2021-03-05,0WO2X000000w8wuWAA,0012X000023JQarQAG,Heath Axworth,,2020-07-28 0:41:59,0WO2X000000w8wuWAA,Medium,New,00000637,08q2X000000cU89QAE,08q2X000000cU89QAE,Field Inspection,WorkOrder,0Gv2X000000DoSESA0,PC-759,Connector Cables,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
68,2021-03-04,2021-02-28,SA-0407,2021-03-01,2021-02-27,0Hn2X000000cXJkSAM,Field Service Lightning User,005B0000006zLGaIAM,james@example.com,0052X00000AcWfEQAV,James Clifton,https://c.gus.content.force.com/profilephoto/729B0000000Pvxe/T,james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo,2021-01-02,2021-05-20,90,90,Minutes,2021-02-27,08p2X000000pzYTQAY,2021-03-05,0WO2X000000w8wvWAA,0012X000023JQajQAG,Mike Welch,,2020-07-28 0:41:59,0WO2X000000w8wvWAA,Medium,New,00000252,08q2X000000cU85QAE,08q2X000000cU85QAE,Field Measurements,WorkOrder,0Gv2X000000DoSGSA0,PC-761,Maintenance Contract,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
76,2021-03-01,2021-02-28,SA-0312,2021-03-01,2021-02-27,0Hn2X000000cXJsSAM,Field Service Lightning User,005B0000006zLGiIAM,paul@example.com,0052X00000AcWfMQAV,Paul Morrison,https://c.gus.content.force.com/profilephoto/729B0000000Pvxm/T,pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzYUQAY,2021-03-05,0WO2X000000w8wwWAA,0012X000023JQajQAG,Mike Welch,,2020-07-28 0:41:59,0WO2X000000w8wwWAA,Medium,New,00000253,08q2X000000cU7zQAE,08q2X000000cU7zQAE,Reclamation,WorkOrder,0Gv2X000000DoSFSA0,PC-760,Remote Monitoring Subscription,,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
74,2021-03-03,2021-02-28,SA-0313,2021-03-01,2021-02-27,0Hn2X000000cXJpSAM,Field Service Lightning User,005B0000006zLGfIAM,mary@example.com,0052X00000AcWfJQAV,Mary Adams,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzYWQAY,2021-03-05,0WO2X000000w8wyWAA,0012X000023JQavQAG,Robert Simpson,,2020-07-28 0:41:59,0WO2X000000w8wyWAA,Medium,New,00000254,08q2X000000cU7zQAE,08q2X000000cU7zQAE,Reclamation,WorkOrder,0Gv2X000000DoSMSA0,PC-773,"Battery, High Capacity",,,,,Power Inverter,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
56,2021-03-03,2021-02-28,SA-0314,2021-03-01,2021-02-27,0Hn2X000000cXJpSAM,Field Service Lightning User,005B0000006zLGfIAM,mary@example.com,0052X00000AcWfJQAV,Mary Adams,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzcLQAQ,2021-03-05,0WO2X000000w90nWAA,0012X000023JQagQAG,Larry Baxter,,2020-07-28 0:41:59,0WO2X000000w90nWAA,Low,New,00000710,08q2X000000cU7xQAE,08q2X000000cU7xQAE,Part Swap,WorkOrder,0Gv2X000000DoSsSAK,PC-832,Maintenance Contract,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
135,2021-03-02,2021-02-28,SA-0315,2021-03-01,2021-02-27,0Hn2X000000cXJpSAM,Field Service Lightning User,005B0000006zLGfIAM,mary@example.com,0052X00000AcWfJQAV,Mary Adams,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo,2021-01-02,2021-05-20,120,120,Minutes,2021-02-27,08p2X000000pzcOQAQ,2021-03-05,0WO2X000000w90qWAA,0012X000023JQamQAG,Stacy McNeil,,2020-07-28 0:41:59,0WO2X000000w90qWAA,Low,New,00000712,08q2X000000cU8BQAU,08q2X000000cU8BQAU,Deinstallation,WorkOrder,0Gv2X000000DoRiSAK,PC-703,"Battery, Low Capacity",,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
67,2021-02-28,2021-02-28,SA-0316,2021-03-01,2021-02-27,0Hn2X000000cXJmSAM,Field Service Lightning User,005B0000006zLGcIAM,jim@example.com,0052X00000AcWfGQAV,Jim Matthews,https://c.gus.content.force.com/profilephoto/729B0000000Pvxg/T,jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzcTQAQ,2021-03-05,0WO2X000000w90vWAA,0012X000023JQakQAG,Karen Wells,,2020-07-28 0:41:59,0WO2X000000w90vWAA,Low,New,00000261,08q2X000000cU83QAE,08q2X000000cU83QAE,QA Testing,WorkOrder,0Gv2X000000DoSHSA0,PC-764,Product B,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
6,2021-03-05,2021-02-28,SA-0317,2021-03-01,2021-02-27,0Hn2X000000cXJmSAM,Field Service Lightning User,005B0000006zLGcIAM,jim@example.com,0052X00000AcWfGQAV,Jim Matthews,https://c.gus.content.force.com/profilephoto/729B0000000Pvxg/T,jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo,2021-01-02,2021-05-20,90,90,Minutes,2021-02-27,08p2X000000pzciQAA,2021-03-05,0WO2X000000w91AWAQ,0012X000023JQbdQAG,Jon Allegri,,2020-07-28 0:41:59,0WO2X000000w91AWAQ,Low,New,00001586,08q2X000000cU85QAE,08q2X000000cU85QAE,Field Measurements,WorkOrder,0Gv2X000000DoSISA0,PC-765,Onsite Labor,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
34,2021-02-28,2021-02-28,SA-0318,2021-03-01,2021-02-27,0Hn2X000000cXJsSAM,Field Service Lightning User,005B0000006zLGiIAM,paul@example.com,0052X00000AcWfMQAV,Paul Morrison,https://c.gus.content.force.com/profilephoto/729B0000000Pvxm/T,pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzcjQAA,2021-03-05,0WO2X000000w91BWAQ,0012X000023JQalQAG,Mina Passini,,2020-07-28 0:41:59,0WO2X000000w91BWAQ,Low,New,00001587,08q2X000000cU81QAE,08q2X000000cU81QAE,Field Connect,WorkOrder,0Gv2X000000DoSJSA0,PC-766,Intelligent Optimization Service License,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
36,2021-03-03,2021-02-28,SA-0319,2021-03-01,2021-02-27,0Hn2X000000cXJlSAM,Field Service Lightning User,005B0000006zLGbIAM,janet@example.com,0052X00000AcWfFQAV,Janet Jones,https://c.gus.content.force.com/profilephoto/729B0000000Pvxf/T,jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzclQAA,2021-03-05,0WO2X000000w91DWAQ,0012X000023JQalQAG,Mina Passini,,2020-07-28 0:41:59,0WO2X000000w91DWAQ,Low,New,00001592,08q2X000000cU7wQAE,08q2X000000cU7wQAE,Repair Estimate,WorkOrder,0Gv2X000000DoSOSA0,PC-778,Remote Monitoring Subscription,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
67,2021-03-02,2021-02-28,SA-0320,2021-03-01,2021-02-27,0Hn2X000000cXJrSAM,Field Service Lightning User,005B0000006zLGhIAM,pam@example.com,0052X00000AcWfLQAV,Pam Lawison,https://c.gus.content.force.com/profilephoto/729B0000000Pvxl/T,plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzcmQAA,2021-03-05,0WO2X000000w91EWAQ,0012X000023JQbcQAG,Kari Rende,,2020-07-28 0:41:59,0WO2X000000w91EWAQ,Low,New,00001597,08q2X000000cU7zQAE,08q2X000000cU7zQAE,Reclamation,WorkOrder,0Gv2X000000DoSPSA0,PC-779,Connector Cables,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
33,2021-02-28,2021-02-28,SA-0321,2021-03-01,2021-02-27,0Hn2X000000cXJqSAM,Field Service Lightning User,005B0000006zLGgIAM,melissa@example.com,0052X00000AcWfKQAV,Melissa Wood,https://c.gus.content.force.com/profilephoto/729B0000000Pvxk/T,mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo,2021-01-02,2021-05-20,60,60,Minutes,2021-02-27,08p2X000000pzcnQAA,2021-03-05,0WO2X000000w91FWAQ,0012X000023JQarQAG,Heath Axworth,,2020-07-28 0:41:59,0WO2X000000w91FWAQ,Low,New,00001598,08q2X000000cU80QAE,08q2X000000cU80QAE,Upgrade,WorkOrder,0Gv2X000000DoSQSA0,PC-780,Energy Meter,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
54,2021-02-28,2021-02-28,SA-0634,2021-03-01,2021-02-27,0Hn2X000000cXJmSAM,Field Service Lightning User,005B0000006zLGcIAM,jim@example.com,0052X00000AcWfGQAV,Jim Matthews,https://c.gus.content.force.com/profilephoto/729B0000000Pvxg/T,jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo,2021-01-02,2021-02-28,60,60,Minutes,2021-02-27,08p2X000000pze5QAA,2021-03-05,0WO2X000000w92XWAQ,0012X000023JQbhQAG,Steve Sutherland,,2020-07-28 0:41:59,0WO2X000000w92XWAQ,Low,New,00001065,08q2X000000cU7yQAE,08q2X000000cU7yQAE,Maintenance,WorkOrder,0Gv2X000000DoRnSAK,PC-716,Intelligent Optimization Service License,,,,,"Battery, Low Capacity",,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Completed,Completed
