"ANALYTICSDEMO_BATCH_ID_C","SNAPSHOTDATE","FINANCIALACCOUNTNAME","LastProcessedDate","PRIMARYOWNER","FINANCIALACCOUNTID"
2019090295535482235,"2018-11-12","Wallace Warner Managed Account1182","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgjQAF-1182"
2019090295535482235,"2019-06-10","Wallace Warner Brokerage1183","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgjQAF-1183"
2019090295535482235,"2019-03-11","Wallace Warner Brokerage1183","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgjQAF-1183"
2019090295535482235,"2019-01-28","Wallace Warner Brokerage1183","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgjQAF-1183"
2019090295535482235,"2019-01-21","Wallace Warner Brokerage1183","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgjQAF-1183"
2019090295535482235,"2018-10-29","Wallace Warner Brokerage1183","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgjQAF-1183"
2019090295535482235,"2019-05-20","Madaline Bentley Cash Management Account1184","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1184"
2019090295535482235,"2019-05-13","Madaline Bentley Cash Management Account1184","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1184"
2019090295535482235,"2019-03-04","Madaline Bentley Cash Management Account1184","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1184"
2019090295535482235,"2018-12-03","Madaline Bentley Cash Management Account1184","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1184"
2019090295535482235,"2018-10-29","Madaline Bentley Cash Management Account1184","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1184"
2019090295535482235,"2018-10-22","Madaline Bentley Cash Management Account1184","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1184"
2019090295535482235,"2019-03-25","Madaline Bentley Savings1185","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1185"
2019090295535482235,"2019-01-21","Madaline Bentley Savings1185","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1185"
2019090295535482235,"2018-12-31","Madaline Bentley Savings1185","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1185"
2019090295535482235,"2018-09-03","Madaline Bentley Fixed Annuity1186","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1186"
2019090295535482235,"2019-05-06","Madaline Bentley Fixed Annuity1186","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1186"
2019090295535482235,"2019-04-08","Madaline Bentley Fixed Annuity1186","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1186"
2019090295535482235,"2019-03-11","Madaline Bentley Fixed Annuity1186","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgkQAF-1186"
2019090295535482235,"2019-06-17","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2019-05-20","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2019-04-22","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2019-03-25","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2019-03-18","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2019-02-18","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2018-12-17","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2018-10-22","Libby Faulkner Mutual Fund1187","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1187"
2019090295535482235,"2019-06-17","Libby Faulkner Checking1188","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1188"
2019090295535482235,"2019-03-18","Libby Faulkner Checking1188","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1188"
2019090295535482235,"2019-03-11","Libby Faulkner Checking1188","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1188"
2019090295535482235,"2018-10-22","Libby Faulkner Checking1188","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1188"
2019090295535482235,"2018-09-17","Libby Faulkner Checking1188","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFglQAF-1188"
2019090295535482235,"2019-07-01","Leslie Moreno Fixed Annuity1189","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgmQAF-1189"
2019090295535482235,"2019-08-19","Leslie Moreno Managed Account1190","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgmQAF-1190"
2019090295535482235,"2019-07-15","Leslie Moreno Managed Account1190","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgmQAF-1190"
2019090295535482235,"2019-02-25","Leslie Moreno Managed Account1190","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgmQAF-1190"
2019090295535482235,"2018-10-15","Leslie Moreno Managed Account1190","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgmQAF-1190"
2019090295535482235,"2019-08-19","Leslie Moreno Mutual Fund1191","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgmQAF-1191"
2019090295535482235,"2019-05-13","Serina Fowler Cash Management Account1192","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgnQAF-1192"
2019090295535482235,"2019-01-28","Serina Fowler Cash Management Account1192","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgnQAF-1192"
2019090295535482235,"2018-10-29","Serina Fowler Cash Management Account1192","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgnQAF-1192"
2019090295535482235,"2018-09-24","Serina Fowler Cash Management Account1192","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgnQAF-1192"
2019090295535482235,"2019-06-10","Dale Rios Managed Account1194","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1194"
2019090295535482235,"2019-04-15","Dale Rios Managed Account1194","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1194"
2019090295535482235,"2019-03-11","Dale Rios Managed Account1194","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1194"
2019090295535482235,"2018-12-24","Dale Rios Managed Account1194","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1194"
2019090295535482235,"2018-11-12","Dale Rios Managed Account1194","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1194"
2019090295535482235,"2018-10-15","Dale Rios Managed Account1194","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1194"
2019090295535482235,"2018-09-17","Dale Rios Managed Account1194","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1194"
2019090295535482235,"2018-12-10","Dale Rios Cash Management Account1195","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1195"
2019090295535482235,"2018-09-24","Dale Rios Cash Management Account1195","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgoQAF-1195"
2019090295535482235,"2019-06-10","Idona Holden Brokerage1196","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgpQAF-1196"
2019090295535482235,"2019-03-11","Idona Holden Brokerage1196","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgpQAF-1196"
2019090295535482235,"2019-01-28","Idona Holden Brokerage1196","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgpQAF-1196"
2019090295535482235,"2018-12-17","Idona Holden Brokerage1196","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgpQAF-1196"
2019090295535482235,"2019-08-19","Carolyn French Checking1197","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgqQAF-1197"
2019090295535482235,"2019-08-05","Carolyn French Checking1197","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgqQAF-1197"
2019090295535482235,"2019-07-29","Carolyn French Checking1197","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgqQAF-1197"
2019090295535482235,"2019-06-10","Carolyn French Checking1197","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgqQAF-1197"
2019090295535482235,"2019-05-27","Carolyn French Checking1197","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgqQAF-1197"
2019090295535482235,"2019-03-25","Carolyn French Checking1197","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgqQAF-1197"
2019090295535482235,"2019-04-08","Wyatt Swanson Managed Account1198","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgrQAF-1198"
2019090295535482235,"2018-12-24","Wyatt Swanson Managed Account1198","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgrQAF-1198"
2019090295535482235,"2018-12-10","Wyatt Swanson Managed Account1198","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgrQAF-1198"
2019090295535482235,"2018-11-12","Wyatt Swanson Managed Account1198","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFgrQAF-1198"
2019090295535482235,"2019-08-26","Moana Allison Checking1199","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgsQAF-1199"
2019090295535482235,"2019-07-01","Moana Allison Checking1199","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgsQAF-1199"
2019090295535482235,"2019-04-08","Moana Allison Checking1199","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgsQAF-1199"
2019090295535482235,"2019-02-25","Moana Allison Checking1199","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgsQAF-1199"
2019090295535482235,"2019-02-11","Moana Allison Checking1199","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgsQAF-1199"
2019090295535482235,"2018-12-17","Moana Allison Checking1199","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgsQAF-1199"
2019090295535482235,"2019-04-29","Hannah Francis Mutual Fund1200","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgtQAF-1200"
2019090295535482235,"2019-02-18","Hannah Francis Mutual Fund1200","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgtQAF-1200"
2019090295535482235,"2019-01-07","Hannah Francis Mutual Fund1200","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgtQAF-1200"
2019090295535482235,"2018-10-08","Hannah Francis Mutual Fund1200","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgtQAF-1200"
2019090295535482235,"2018-10-01","Hannah Francis Mutual Fund1200","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgtQAF-1200"
2019090295535482235,"2019-08-26","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2019-08-05","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2019-07-15","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2019-07-01","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2019-06-03","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2019-04-01","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2019-02-11","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2018-10-22","Hayden Daniel Mutual Fund1201","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1201"
2019090295535482235,"2019-07-01","Hayden Daniel Mutual Fund1202","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1202"
2019090295535482235,"2019-05-27","Hayden Daniel Mutual Fund1202","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1202"
2019090295535482235,"2019-04-29","Hayden Daniel Mutual Fund1202","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1202"
2019090295535482235,"2019-03-11","Hayden Daniel Mutual Fund1202","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1202"
2019090295535482235,"2018-12-10","Hayden Daniel Mutual Fund1202","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1202"
2019090295535482235,"2018-11-26","Hayden Daniel Mutual Fund1202","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1202"
2019090295535482235,"2018-10-22","Hayden Daniel Mutual Fund1202","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFguQAF-1202"
2019090295535482235,"2019-06-24","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2019-02-18","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2019-01-21","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2018-11-19","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2018-11-12","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2018-10-22","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2018-10-15","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2018-10-01","Dalton Nixon Managed Account1203","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1203"
2019090295535482235,"2019-07-08","Dalton Nixon Brokerage1204","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1204"
2019090295535482235,"2019-06-03","Dalton Nixon Brokerage1204","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1204"
2019090295535482235,"2019-05-13","Dalton Nixon Brokerage1204","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1204"
2019090295535482235,"2018-11-12","Dalton Nixon Brokerage1204","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1204"
2019090295535482235,"2018-09-17","Dalton Nixon Brokerage1204","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgvQAF-1204"
2019090295535482235,"2019-05-06","Gareth Williamson Fixed Annuity1205","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgwQAF-1205"
2019090295535482235,"2018-11-19","Gareth Williamson Fixed Annuity1205","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgwQAF-1205"
2019090295535482235,"2019-08-05","Zelda Dillard Cash Management Account1206","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgxQAF-1206"
2019090295535482235,"2019-01-14","Zelda Dillard Cash Management Account1206","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgxQAF-1206"
2019090295535482235,"2019-01-07","Zelda Dillard Cash Management Account1206","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgxQAF-1206"
2019090295535482235,"2018-10-22","Zelda Dillard Cash Management Account1206","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgxQAF-1206"
2019090295535482235,"2019-05-20","Zelda Dillard Mutual Fund1207","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgxQAF-1207"
2019090295535482235,"2019-01-14","Zelda Dillard Mutual Fund1207","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFgxQAF-1207"
2019090295535482235,"2019-04-29","Regina Boone Savings1208","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1208"
2019090295535482235,"2019-03-04","Regina Boone Savings1208","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1208"
2019090295535482235,"2019-02-25","Regina Boone Savings1208","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1208"
2019090295535482235,"2019-02-18","Regina Boone Savings1208","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1208"
2019090295535482235,"2018-12-24","Regina Boone Savings1208","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1208"
2019090295535482235,"2019-07-29","Regina Boone Brokerage1209","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1209"
2019090295535482235,"2019-03-04","Regina Boone Brokerage1209","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1209"
2019090295535482235,"2019-02-18","Regina Boone Brokerage1209","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1209"
2019090295535482235,"2018-11-19","Regina Boone Brokerage1209","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFgyQAF-1209"
2019090295535482235,"2018-09-03","Sheila English Mutual Fund1210","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgzQAF-1210"
2019090295535482235,"2019-08-19","Sheila English Mutual Fund1210","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgzQAF-1210"
2019090295535482235,"2019-05-20","Sheila English Mutual Fund1210","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgzQAF-1210"
2019090295535482235,"2019-05-06","Sheila English Mutual Fund1210","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgzQAF-1210"
2019090295535482235,"2019-03-11","Sheila English Mutual Fund1210","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgzQAF-1210"
2019090295535482235,"2019-02-04","Sheila English Mutual Fund1210","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgzQAF-1210"
2019090295535482235,"2018-12-03","Sheila English Mutual Fund1210","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFgzQAF-1210"
2019090295535482235,"2019-07-22","Dean Sears Fixed Annuity1211","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1211"
2019090295535482235,"2019-02-25","Dean Sears Fixed Annuity1211","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1211"
2019090295535482235,"2019-02-04","Dean Sears Fixed Annuity1211","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1211"
2019090295535482235,"2018-12-17","Dean Sears Fixed Annuity1211","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1211"
2019090295535482235,"2018-11-26","Dean Sears Fixed Annuity1211","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1211"
2019090295535482235,"2019-07-08","Dean Sears Savings1212","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1212"
2019090295535482235,"2019-05-13","Dean Sears Savings1212","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1212"
2019090295535482235,"2019-03-25","Dean Sears Savings1212","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1212"
2019090295535482235,"2019-01-14","Dean Sears Savings1212","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1212"
2019090295535482235,"2018-09-10","Dean Sears Savings1212","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh0QAF-1212"
2019090295535482235,"2019-07-22","Uriah Quinn Mutual Fund1213","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1213"
2019090295535482235,"2019-05-27","Uriah Quinn Mutual Fund1213","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1213"
2019090295535482235,"2019-05-13","Uriah Quinn Mutual Fund1213","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1213"
2019090295535482235,"2018-12-31","Uriah Quinn Mutual Fund1213","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1213"
2019090295535482235,"2018-12-10","Uriah Quinn Mutual Fund1213","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1213"
2019090295535482235,"2018-10-22","Uriah Quinn Mutual Fund1213","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1213"
2019090295535482235,"2019-03-04","Uriah Quinn Fixed Annuity1214","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1214"
2019090295535482235,"2018-11-19","Uriah Quinn Fixed Annuity1214","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1214"
2019090295535482235,"2018-10-15","Uriah Quinn Fixed Annuity1214","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1214"
2019090295535482235,"2018-09-24","Uriah Quinn Fixed Annuity1214","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1214"
2019090295535482235,"2018-09-17","Uriah Quinn Fixed Annuity1215","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh1QAF-1215"
2019090295535482235,"2018-09-03","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2019-08-12","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2019-06-24","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2019-03-18","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2019-03-04","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2019-02-18","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2019-01-14","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2018-11-19","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2018-09-24","Dominic Houston Mutual Fund1216","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1216"
2019090295535482235,"2019-03-04","Dominic Houston Cash Management Account1217","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1217"
2019090295535482235,"2019-02-04","Dominic Houston Cash Management Account1217","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1217"
2019090295535482235,"2018-11-12","Dominic Houston Cash Management Account1217","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1217"
2019090295535482235,"2018-09-17","Dominic Houston Cash Management Account1217","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1217"
2019090295535482235,"2019-07-22","Dominic Houston Managed Account1218","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1218"
2019090295535482235,"2018-11-26","Dominic Houston Managed Account1218","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1218"
2019090295535482235,"2018-10-01","Dominic Houston Managed Account1218","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFh2QAF-1218"
2019090295535482235,"2019-03-25","Cameron Edwards Brokerage1219","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFh3QAF-1219"
2019090295535482235,"2019-01-14","Cameron Edwards Brokerage1219","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFh3QAF-1219"
2019090295535482235,"2018-12-03","Cameron Edwards Brokerage1219","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFh3QAF-1219"
2019090295535482235,"2019-06-17","Cameron Edwards Mutual Fund1220","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFh3QAF-1220"
2019090295535482235,"2019-05-20","Cameron Edwards Mutual Fund1220","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFh3QAF-1220"
2019090295535482235,"2019-01-07","Cameron Edwards Mutual Fund1220","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFh3QAF-1220"
2019090295535482235,"2019-03-18","Kelsey Alvarez Mutual Fund1221","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1221"
2019090295535482235,"2018-12-31","Kelsey Alvarez Mutual Fund1221","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1221"
2019090295535482235,"2018-10-22","Kelsey Alvarez Mutual Fund1221","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1221"
2019090295535482235,"2019-03-11","Kelsey Alvarez Savings1222","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1222"
2019090295535482235,"2019-02-18","Kelsey Alvarez Savings1222","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1222"
2019090295535482235,"2019-02-04","Kelsey Alvarez Savings1222","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1222"
2019090295535482235,"2019-01-07","Kelsey Alvarez Savings1222","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1222"
2019090295535482235,"2019-08-12","Kelsey Alvarez Mutual Fund1223","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1223"
2019090295535482235,"2019-07-29","Kelsey Alvarez Mutual Fund1223","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1223"
2019090295535482235,"2019-06-10","Kelsey Alvarez Mutual Fund1223","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1223"
2019090295535482235,"2019-05-13","Kelsey Alvarez Mutual Fund1223","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFh4QAF-1223"
