"AccountId","AssignedResource.User.Id","ServiceResourceSkill.SkillId","ParentRecordId.WorkTypeId","WorkType.Name","AssignedResource.User.User.Name","ServiceTerritoryId.State","ServiceTerritoryId","ParentRecordId.CaseId","ServiceResourceSkill.Skill.Description","ArrivalWindowStartTime","ServiceTerritoryId.OperatingHoursId","Status","ServiceTerritoryId.City","ParentRecordId","ServiceResourceSkill.Skill.DeveloperName","EarliestStartTime","AppointmentType","AssignedResource.User.User.Username","ParentRecordId.AccountId","AssignedResource.User.Description","ActualEndTime","CreatedDate","Id","ParentRecordId.Priority","ServiceTerritoryId.Name","SchedStartTime","AssignedResource.User.User.Email","ParentRecordId.CreatedDate","AppointmentNumber","WorkTypeId","StatusCategory","ServiceResourceSkill.Skill.MasterLabel","ServiceResourceSkill.Skill.Language","ParentRecordType","ServiceResourceSkill.SkillNumber","DueDate","DurationType","AssignedResource.User.User.SmallPhotoUrl","AssignedResource.ServiceResourceId","ParentRecordId.Status","ParentRecordId.WorkOrderNumber","SchedEndTime","ActualStartTime","AssignedResource.User.User.Id","ArrivalWindowEndTime","WorkType.Id","Account.Name","ServiceTerritoryId.Country","ParentRecordId.Id","ServiceTerritoryId.Id","ServiceResourceSkill.SkillLevel","Duration","ActualDuration","DurationInMinutes"
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9aoMAA",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRi7IAG",,"John Muir Health","2020-04-23T00:00:00.000Z",,,"SA-2901",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000PPpNOAW","Completed","San Ramon","00QB0000007i9apMAA",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRi8IAG",,"John Muir Health","2020-04-21T00:00:00.000Z",,,"SA-2902",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9aqMAA",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRi9IAG",,"John Muir Health","2020-05-02T00:00:00.000Z",,,"SA-2903",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9arMAA",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiAIAW",,"John Muir Health","2020-04-26T00:00:00.000Z",,,"SA-2904",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9asMAA",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiBIAW",,"John Muir Health","2020-05-01T00:00:00.000Z",,,"SA-2905",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9atMAA",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiCIAW",,"John Muir Health","2020-04-26T00:00:00.000Z",,,"SA-2906",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9auMAA",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiDIAW",,"John Muir Health","2020-04-22T00:00:00.000Z",,,"SA-2907",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9avMAA",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiEIAW",,"John Muir Health","2020-04-29T00:00:00.000Z",,,"SA-2908",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9awMAA",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiFIAW",,"John Muir Health","2020-05-01T00:00:00.000Z",,,"SA-2909",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-24T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9axMAA",,"2020-04-24T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiGIAW",,"John Muir Health","2020-04-24T00:00:00.000Z",,,"SA-2910",,"None",,,"Lead",,"2020-04-24T00:00:00.000Z","Hours",,,,,"2020-04-24T09:36:00.000Z",,,"2020-04-24T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000PPpNOAW","Completed","San Ramon","00QB0000007i9a0MAA",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiHIAW",,"John Muir Health","2020-04-21T00:00:00.000Z",,,"SA-2911",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a1MAA",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiIIAW",,"John Muir Health","2020-05-05T00:00:00.000Z",,,"SA-2912",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a2MAA",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiJIAW",,"John Muir Health","2020-04-27T00:00:00.000Z",,,"SA-2913",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a3MAA",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiKIAW",,"John Muir Health","2020-05-05T00:00:00.000Z",,,"SA-2914",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a4MAA",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiLIAW",,"John Muir Health","2020-04-27T00:00:00.000Z",,,"SA-2915",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a5MAA",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiMIAW",,"John Muir Health","2020-04-28T00:00:00.000Z",,,"SA-2916",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a6MAA",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiNIAW",,"John Muir Health","2020-04-28T00:00:00.000Z",,,"SA-2917",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a7MAA",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiOIAW",,"John Muir Health","2020-05-01T00:00:00.000Z",,,"SA-2918",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a8MAA",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiPIAW",,"John Muir Health","2020-05-05T00:00:00.000Z",,,"SA-2919",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9a9MAA",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiQIAW",,"John Muir Health","2020-05-02T00:00:00.000Z",,,"SA-2920",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-25T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9aAMAQ",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiRIAW",,"John Muir Health","2020-04-25T00:00:00.000Z",,,"SA-2921",,"None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-30T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cjMAA",,"2020-04-30T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiSIAW",,"John Muir Health","2020-04-30T00:00:00.000Z",,,"SA-2922",,"None",,,"Lead",,"2020-04-30T00:00:00.000Z","Hours",,,,,"2020-04-30T09:36:00.000Z",,,"2020-04-30T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9ckMAA",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiTIAW",,"John Muir Health","2020-04-23T00:00:00.000Z",,,"SA-2923",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cPMAQ",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiUIAW",,"John Muir Health","2020-04-23T00:00:00.000Z",,,"SA-2924",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cQMAQ",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiVIAW",,"John Muir Health","2020-05-03T00:00:00.000Z",,,"SA-2925",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000PPpNOAW","Completed","San Ramon","00QB0000007i9cRMAQ",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiWIAW",,"John Muir Health","2020-04-21T00:00:00.000Z",,,"SA-2926",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cSMAQ",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiXIAW",,"John Muir Health","2020-04-26T00:00:00.000Z",,,"SA-2927",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cTMAQ",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiYIAW",,"John Muir Health","2020-05-02T00:00:00.000Z",,,"SA-2928",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cUMAQ",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiZIAW",,"John Muir Health","2020-04-23T00:00:00.000Z",,,"SA-2929",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cVMAQ",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiaIAG",,"John Muir Health","2020-04-22T00:00:00.000Z",,,"SA-2930",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cWMAQ",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRibIAG",,"John Muir Health","2020-04-26T00:00:00.000Z",,,"SA-2931",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cXMAQ",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRicIAG",,"John Muir Health","2020-04-27T00:00:00.000Z",,,"SA-2932",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9cYMAQ",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRidIAG",,"John Muir Health","2020-05-05T00:00:00.000Z",,,"SA-2933",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9ayMAA",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRieIAG",,"John Muir Health","2020-05-05T00:00:00.000Z",,,"SA-2934",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9azMAA",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRifIAG",,"John Muir Health","2020-04-27T00:00:00.000Z",,,"SA-2935",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b0MAA",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRigIAG",,"John Muir Health","2020-04-29T00:00:00.000Z",,,"SA-2936",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b1MAA",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRihIAG",,"John Muir Health","2020-04-28T00:00:00.000Z",,,"SA-2937",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b2MAA",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiiIAG",,"John Muir Health","2020-04-29T00:00:00.000Z",,,"SA-2938",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b3MAA",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRijIAG",,"John Muir Health","2020-04-27T00:00:00.000Z",,,"SA-2939",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b4MAA",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRikIAG",,"John Muir Health","2020-05-02T00:00:00.000Z",,,"SA-2940",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b5MAA",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRilIAG",,"John Muir Health","2020-04-27T00:00:00.000Z",,,"SA-2941",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b6MAA",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRimIAG",,"John Muir Health","2020-05-01T00:00:00.000Z",,,"SA-2942",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b7MAA",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRinIAG",,"John Muir Health","2020-05-04T00:00:00.000Z",,,"SA-2943",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b8MAA",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRioIAG",,"John Muir Health","2020-04-28T00:00:00.000Z",,,"SA-2944",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-24T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9b9MAA",,"2020-04-24T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRipIAG",,"John Muir Health","2020-04-24T00:00:00.000Z",,,"SA-2945",,"None",,,"Lead",,"2020-04-24T00:00:00.000Z","Hours",,,,,"2020-04-24T09:36:00.000Z",,,"2020-04-24T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9bAMAQ",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRiqIAG",,"John Muir Health","2020-04-23T00:00:00.000Z",,,"SA-2946",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9bBMAQ",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRirIAG",,"John Muir Health","2020-04-23T00:00:00.000Z",,,"SA-2947",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
,,,,,,"CA","0HhB0000000POaBKAW",,,"2020-04-27T00:00:00.000Z","0OHB0000000PPpNOAW","None","San Ramon","00QB0000007i9bCMAQ",,"2020-04-27T00:00:00.000Z","In-person",,,,,"2020-04-21T03:50:24.000Z","08pB0000000QRisIAG",,"John Muir Health","2020-04-27T00:00:00.000Z",,,"SA-2948",,"None",,,"Lead",,"2020-04-27T00:00:00.000Z","Hours",,,,,"2020-04-27T09:36:00.000Z",,,"2020-04-27T09:36:00.000Z",,,,,"0HhB0000000POaBKAW",,,,
