"AccountId","AssignedResource_User_User_Email","ServiceResourceSkill_SkillNumber","AssignedResource_User_Id","ServiceTerritoryId","ServiceResourceSkill_Skill_MasterLabel","ParentRecordId_CreatedDate","ArrivalWindowStartTime","Status","ParentRecordId","ServiceResourceSkill_SkillId","ServiceTerritoryId_City","AssignedResource_User_Description","AssignedResource_ServiceResourceId","EarliestStartTime","ServiceResourceSkill_Skill_Language","AppointmentType","WorkType_Name","ActualEndTime","CreatedDate","Id","ServiceTerritoryId_Country","ServiceTerritoryId_State","ServiceTerritoryId_Id","ServiceTerritoryId_OperatingHoursId","SchedStartTime","ParentRecordId_AccountId","AppointmentNumber","WorkTypeId","ServiceResourceSkill_Skill_Description","ServiceResourceSkill_Skill_DeveloperName","StatusCategory","ParentRecordType","ParentRecordId_WorkTypeId","Account_Name","ParentRecordId_CaseId","ServiceTerritoryId_Name","DueDate","ServiceResourceSkill_SkillLevel","DurationType","AssignedResource_User_User_Name","WorkType_Id","LastProcessedDate","ParentRecordId_Id","ParentRecordId_WorkOrderNumber","SchedEndTime","AssignedResource_User_User_SmallPhotoUrl","ActualStartTime","ParentRecordId_Priority","AssignedResource_User_User_Id","ArrivalWindowEndTime","ParentRecordId_Status","AssignedResource_User_User_Username","Duration","ActualDuration","DurationInMinutes"
,,,,,,,"2021-01-27","Scheduled","00QB0000007i9NMMAY",,,,,"2021-01-27",,"Video",,,"2021-01-21","08pB0000000QRyVIAW",,,,,"2021-01-27",,"SA-3917",,,,"Scheduled","Lead",,,,,"2021-01-27",,"Hours",,,"2021-03-03",,,"2021-01-28",,,,,"2021-01-28",,,0,110,90
,,,,,,,"2021-01-31","Scheduled","00QB0000007i9NNMAY",,,,,"2021-01-31",,"Video",,,"2021-01-21","08pB0000000QRyWIAW",,,,,"2021-01-31",,"SA-3918",,,,"Scheduled","Lead",,,,,"2021-01-31",,"Hours",,,"2021-03-03",,,"2021-02-01",,,,,"2021-02-01",,,0,45,60
,,,,,,,"2021-02-02","Scheduled","00QB0000007i9NOMAY",,,,,"2021-02-02",,"Video",,,"2021-01-21","08pB0000000QRyXIAW",,,,,"2021-02-02",,"SA-3919",,,,"Scheduled","Lead",,,,,"2021-02-02",,"Hours",,,"2021-03-03",,,"2021-02-03",,,,,"2021-02-03",,,0,90,90
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9OiMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRyYIAW",,,,,"2021-02-03",,"SA-3920",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,37,60
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9OjMAI",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRyZIAW",,,,,"2021-01-23",,"SA-3921",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,116,90
,,,,,,,"2021-02-04","Scheduled","00QB0000007i9OkMAI",,,,,"2021-02-04",,"Video",,,"2021-01-21","08pB0000000QRyaIAG",,,,,"2021-02-04",,"SA-3922",,,,"Scheduled","Lead",,,,,"2021-02-04",,"Hours",,,"2021-03-03",,,"2021-02-05",,,,,"2021-02-05",,,0,60,30
,,,,,,,"2021-02-02","Scheduled","00QB0000007i9OlMAI",,,,,"2021-02-02",,"Video",,,"2021-01-21","08pB0000000QRybIAG",,,,,"2021-02-02",,"SA-3923",,,,"Scheduled","Lead",,,,,"2021-02-02",,"Hours",,,"2021-03-03",,,"2021-02-03",,,,,"2021-02-03",,,0,100,60
,,,,,,,"2021-01-25","Scheduled","00QB0000007i9OmMAI",,,,,"2021-01-25",,"Video",,,"2021-01-21","08pB0000000QRycIAG",,,,,"2021-01-25",,"SA-3924",,,,"Scheduled","Lead",,,,,"2021-01-25",,"Hours",,,"2021-03-03",,,"2021-01-26",,,,,"2021-01-26",,,0,61,90
,,,,,,,"2021-01-25","Scheduled","00QB0000007i9OnMAI",,,,,"2021-01-25",,"Video",,,"2021-01-21","08pB0000000QRydIAG",,,,,"2021-01-25",,"SA-3925",,,,"Scheduled","Lead",,,,,"2021-01-25",,"Hours",,,"2021-03-03",,,"2021-01-26",,,,,"2021-01-26",,,0,95,60
,,,,,,,"2021-01-26","Scheduled","00QB0000007i9OoMAI",,,,,"2021-01-26",,"Video",,,"2021-01-21","08pB0000000QRyeIAG",,,,,"2021-01-26",,"SA-3926",,,,"Scheduled","Lead",,,,,"2021-01-26",,"Hours",,,"2021-03-03",,,"2021-01-27",,,,,"2021-01-27",,,0,65,90
,,,,,,,"2021-01-31","Scheduled","00QB0000007i9OpMAI",,,,,"2021-01-31",,"Video",,,"2021-01-21","08pB0000000QRyfIAG",,,,,"2021-01-31",,"SA-3927",,,,"Scheduled","Lead",,,,,"2021-01-31",,"Hours",,,"2021-03-03",,,"2021-02-01",,,,,"2021-02-01",,,0,88,60
,,,,,,,"2021-01-21","Completed","00QB0000007i9OqMAI",,,,,"2021-01-21",,"Video",,,"2021-01-21","08pB0000000QRygIAG",,,,,"2021-01-21",,"SA-3928",,,,"Completed","Lead",,,,,"2021-01-21",,"Hours",,,"2021-03-03",,,"2021-01-22",,,,,"2021-01-22",,,0,62,90
,,,,,,,"2021-01-29","Scheduled","00QB0000007i9OrMAI",,,,,"2021-01-29",,"Video",,,"2021-01-21","08pB0000000QRyhIAG",,,,,"2021-01-29",,"SA-3929",,,,"Scheduled","Lead",,,,,"2021-01-29",,"Hours",,,"2021-03-03",,,"2021-01-30",,,,,"2021-01-30",,,0,110,30
,,,,,,,"2021-01-24","Scheduled","00QB0000007i9OsMAI",,,,,"2021-01-24",,"Video",,,"2021-01-21","08pB0000000QRyiIAG",,,,,"2021-01-24",,"SA-3930",,,,"Scheduled","Lead",,,,,"2021-01-24",,"Hours",,,"2021-03-03",,,"2021-01-25",,,,,"2021-01-25",,,0,45,60
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9OtMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRyjIAG",,,,,"2021-02-03",,"SA-3931",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,90,90
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9OuMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRykIAG",,,,,"2021-02-03",,"SA-3932",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,37,60
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9OvMAI",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRylIAG",,,,,"2021-01-23",,"SA-3933",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,116,90
,,,,,,,"2021-01-25","Scheduled","00QB0000007i9OwMAI",,,,,"2021-01-25",,"Video",,,"2021-01-21","08pB0000000QRymIAG",,,,,"2021-01-25",,"SA-3934",,,,"Scheduled","Lead",,,,,"2021-01-25",,"Hours",,,"2021-03-03",,,"2021-01-26",,,,,"2021-01-26",,,0,60,60
,,,,,,,"2021-01-28","Scheduled","00QB0000007i9OxMAI",,,,,"2021-01-28",,"Video",,,"2021-01-21","08pB0000000QRynIAG",,,,,"2021-01-28",,"SA-3935",,,,"Scheduled","Lead",,,,,"2021-01-28",,"Hours",,,"2021-03-03",,,"2021-01-29",,,,,"2021-01-29",,,0,100,90
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9OyMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRyoIAG",,,,,"2021-02-03",,"SA-3936",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,61,30
,,,,,,,"2021-02-01","Scheduled","00QB0000007i9OzMAI",,,,,"2021-02-01",,"Video",,,"2021-01-21","08pB0000000QRypIAG",,,,,"2021-02-01",,"SA-3937",,,,"Scheduled","Lead",,,,,"2021-02-01",,"Hours",,,"2021-03-03",,,"2021-02-02",,,,,"2021-02-02",,,0,95,60
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9P0MAI",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRyqIAG",,,,,"2021-01-23",,"SA-3938",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,65,90
,,,,,,,"2021-02-04","Scheduled","00QB0000007i9P1MAI",,,,,"2021-02-04",,"Video",,,"2021-01-21","08pB0000000QRyrIAG",,,,,"2021-02-04",,"SA-3939",,,,"Scheduled","Lead",,,,,"2021-02-04",,"Hours",,,"2021-03-03",,,"2021-02-05",,,,,"2021-02-05",,,0,88,60
,,,,,,,"2021-02-02","Scheduled","00QB0000007i9P2MAI",,,,,"2021-02-02",,"Video",,,"2021-01-21","08pB0000000QRysIAG",,,,,"2021-02-02",,"SA-3940",,,,"Scheduled","Lead",,,,,"2021-02-02",,"Hours",,,"2021-03-03",,,"2021-02-03",,,,,"2021-02-03",,,0,62,90
,,,,,,,"2021-02-02","Scheduled","00QB0000007i9ONMAY",,,,,"2021-02-02",,"Video",,,"2021-01-21","08pB0000000QRytIAG",,,,,"2021-02-02",,"SA-3941",,,,"Scheduled","Lead",,,,,"2021-02-02",,"Hours",,,"2021-03-03",,,"2021-02-03",,,,,"2021-02-03",,,0,110,60
,,,,,,,"2021-01-31","Scheduled","00QB0000007i9OOMAY",,,,,"2021-01-31",,"Video",,,"2021-01-21","08pB0000000QRyuIAG",,,,,"2021-01-31",,"SA-3942",,,,"Scheduled","Lead",,,,,"2021-01-31",,"Hours",,,"2021-03-03",,,"2021-02-01",,,,,"2021-02-01",,,0,45,90
,,,,,,,"2021-01-30","Scheduled","00QB0000007i9OPMAY",,,,,"2021-01-30",,"Video",,,"2021-01-21","08pB0000000QRyvIAG",,,,,"2021-01-30",,"SA-3943",,,,"Scheduled","Lead",,,,,"2021-01-30",,"Hours",,,"2021-03-03",,,"2021-01-31",,,,,"2021-01-31",,,0,90,30
,,,,,,,"2021-01-22","Scheduled","00QB0000007i9OQMAY",,,,,"2021-01-22",,"Video",,,"2021-01-21","08pB0000000QRywIAG",,,,,"2021-01-22",,"SA-3944",,,,"Scheduled","Lead",,,,,"2021-01-22",,"Hours",,,"2021-03-03",,,"2021-01-23",,,,,"2021-01-23",,,0,37,60
,,,,,,,"2021-02-04","Scheduled","00QB0000007i9ORMAY",,,,,"2021-02-04",,"Video",,,"2021-01-21","08pB0000000QRyxIAG",,,,,"2021-02-04",,"SA-3945",,,,"Scheduled","Lead",,,,,"2021-02-04",,"Hours",,,"2021-03-03",,,"2021-02-05",,,,,"2021-02-05",,,0,116,90
,,,,,,,"2021-01-28","Scheduled","00QB0000007i9OSMAY",,,,,"2021-01-28",,"Video",,,"2021-01-21","08pB0000000QRyyIAG",,,,,"2021-01-28",,"SA-3946",,,,"Scheduled","Lead",,,,,"2021-01-28",,"Hours",,,"2021-03-03",,,"2021-01-29",,,,,"2021-01-29",,,0,60,60
,,,,,,,"2021-01-28","Scheduled","00QB0000007i9OTMAY",,,,,"2021-01-28",,"Video",,,"2021-01-21","08pB0000000QRyzIAG",,,,,"2021-01-28",,"SA-3947",,,,"Scheduled","Lead",,,,,"2021-01-28",,"Hours",,,"2021-03-03",,,"2021-01-29",,,,,"2021-01-29",,,0,100,90
,,,,,,,"2021-01-28","Scheduled","00QB0000007i9OUMAY",,,,,"2021-01-28",,"Video",,,"2021-01-21","08pB0000000QRz0IAG",,,,,"2021-01-28",,"SA-3948",,,,"Scheduled","Lead",,,,,"2021-01-28",,"Hours",,,"2021-03-03",,,"2021-01-29",,,,,"2021-01-29",,,0,61,60
,,,,,,,"2021-01-21","Completed","00QB0000007i9OVMAY",,,,,"2021-01-21",,"Video",,,"2021-01-21","08pB0000000QRz1IAG",,,,,"2021-01-21",,"SA-3949",,,,"Completed","Lead",,,,,"2021-01-21",,"Hours",,,"2021-03-03",,,"2021-01-22",,,,,"2021-01-22",,,0,95,90
,,,,,,,"2021-02-04","Scheduled","00QB0000007i9OWMAY",,,,,"2021-02-04",,"Video",,,"2021-01-21","08pB0000000QRz2IAG",,,,,"2021-02-04",,"SA-3950",,,,"Scheduled","Lead",,,,,"2021-02-04",,"Hours",,,"2021-03-03",,,"2021-02-05",,,,,"2021-02-05",,,0,65,30
,,,,,,,"2021-01-27","Scheduled","00QB0000007i9OXMAY",,,,,"2021-01-27",,"Video",,,"2021-01-21","08pB0000000QRz3IAG",,,,,"2021-01-27",,"SA-3951",,,,"Scheduled","Lead",,,,,"2021-01-27",,"Hours",,,"2021-03-03",,,"2021-01-28",,,,,"2021-01-28",,,0,88,60
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9OYMAY",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRz4IAG",,,,,"2021-01-23",,"SA-3952",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,62,90
,,,,,,,"2021-01-25","Scheduled","00QB0000007i9OZMAY",,,,,"2021-01-25",,"Video",,,"2021-01-21","08pB0000000QRz5IAG",,,,,"2021-01-25",,"SA-3953",,,,"Scheduled","Lead",,,,,"2021-01-25",,"Hours",,,"2021-03-03",,,"2021-01-26",,,,,"2021-01-26",,,0,110,60
,,,,,,,"2021-01-24","Scheduled","00QB0000007i9OaMAI",,,,,"2021-01-24",,"Video",,,"2021-01-21","08pB0000000QRz6IAG",,,,,"2021-01-24",,"SA-3954",,,,"Scheduled","Lead",,,,,"2021-01-24",,"Hours",,,"2021-03-03",,,"2021-01-25",,,,,"2021-01-25",,,0,45,90
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9ObMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRz7IAG",,,,,"2021-02-03",,"SA-3955",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,90,60
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9OcMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRz8IAG",,,,,"2021-02-03",,"SA-3956",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,37,90
,,,,,,,"2021-01-26","Scheduled","00QB0000007i9OdMAI",,,,,"2021-01-26",,"Video",,,"2021-01-21","08pB0000000QRz9IAG",,,,,"2021-01-26",,"SA-3957",,,,"Scheduled","Lead",,,,,"2021-01-26",,"Hours",,,"2021-03-03",,,"2021-01-27",,,,,"2021-01-27",,,0,116,30
,,,,,,,"2021-01-27","Scheduled","00QB0000007i9OeMAI",,,,,"2021-01-27",,"Video",,,"2021-01-21","08pB0000000QRzAIAW",,,,,"2021-01-27",,"SA-3958",,,,"Scheduled","Lead",,,,,"2021-01-27",,"Hours",,,"2021-03-03",,,"2021-01-28",,,,,"2021-01-28",,,0,60,60
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9OfMAI",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRzBIAW",,,,,"2021-01-23",,"SA-3959",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,100,90
,,,,,,,"2021-01-29","Scheduled","00QB0000007i9OgMAI",,,,,"2021-01-29",,"Video",,,"2021-01-21","08pB0000000QRzCIAW",,,,,"2021-01-29",,"SA-3960",,,,"Scheduled","Lead",,,,,"2021-01-29",,"Hours",,,"2021-03-03",,,"2021-01-30",,,,,"2021-01-30",,,0,61,60
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9OhMAI",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRzDIAW",,,,,"2021-01-23",,"SA-3961",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,95,90
,,,,,,,"2021-01-25","Scheduled","00QB0000007i9O2MAI",,,,,"2021-01-25",,"Video",,,"2021-01-21","08pB0000000QRzEIAW",,,,,"2021-01-25",,"SA-3962",,,,"Scheduled","Lead",,,,,"2021-01-25",,"Hours",,,"2021-03-03",,,"2021-01-26",,,,,"2021-01-26",,,0,65,60
,,,,,,,"2021-01-22","Scheduled","00QB0000007i9O3MAI",,,,,"2021-01-22",,"Video",,,"2021-01-21","08pB0000000QRzFIAW",,,,,"2021-01-22",,"SA-3963",,,,"Scheduled","Lead",,,,,"2021-01-22",,"Hours",,,"2021-03-03",,,"2021-01-23",,,,,"2021-01-23",,,0,88,90
,,,,,,,"2021-01-28","Scheduled","00QB0000007i9O4MAI",,,,,"2021-01-28",,"Video",,,"2021-01-21","08pB0000000QRzGIAW",,,,,"2021-01-28",,"SA-3964",,,,"Scheduled","Lead",,,,,"2021-01-28",,"Hours",,,"2021-03-03",,,"2021-01-29",,,,,"2021-01-29",,,0,62,30
,,,,,,,"2021-01-26","Scheduled","00QB0000007i9O5MAI",,,,,"2021-01-26",,"Video",,,"2021-01-21","08pB0000000QRzHIAW",,,,,"2021-01-26",,"SA-3965",,,,"Scheduled","Lead",,,,,"2021-01-26",,"Hours",,,"2021-03-03",,,"2021-01-27",,,,,"2021-01-27",,,0,110,60
,,,,,,,"2021-01-24","Scheduled","00QB0000007i9O6MAI",,,,,"2021-01-24",,"Video",,,"2021-01-21","08pB0000000QRzIIAW",,,,,"2021-01-24",,"SA-3966",,,,"Scheduled","Lead",,,,,"2021-01-24",,"Hours",,,"2021-03-03",,,"2021-01-25",,,,,"2021-01-25",,,0,45,90
,,,,,,,"2021-01-30","Scheduled","00QB0000007i9O7MAI",,,,,"2021-01-30",,"Video",,,"2021-01-21","08pB0000000QRzJIAW",,,,,"2021-01-30",,"SA-3967",,,,"Scheduled","Lead",,,,,"2021-01-30",,"Hours",,,"2021-03-03",,,"2021-01-31",,,,,"2021-01-31",,,0,90,60
,,,,,,,"2021-02-04","Scheduled","00QB0000007i9O8MAI",,,,,"2021-02-04",,"Video",,,"2021-01-21","08pB0000000QRzKIAW",,,,,"2021-02-04",,"SA-3968",,,,"Scheduled","Lead",,,,,"2021-02-04",,"Hours",,,"2021-03-03",,,"2021-02-05",,,,,"2021-02-05",,,0,37,90
,,,,,,,"2021-01-27","Scheduled","00QB0000007i9O9MAI",,,,,"2021-01-27",,"Video",,,"2021-01-21","08pB0000000QRzLIAW",,,,,"2021-01-27",,"SA-3969",,,,"Scheduled","Lead",,,,,"2021-01-27",,"Hours",,,"2021-03-03",,,"2021-01-28",,,,,"2021-01-28",,,0,116,60
,,,,,,,"2021-02-01","Scheduled","00QB0000007i9OAMAY",,,,,"2021-02-01",,"Video",,,"2021-01-21","08pB0000000QRzMIAW",,,,,"2021-02-01",,"SA-3970",,,,"Scheduled","Lead",,,,,"2021-02-01",,"Hours",,,"2021-03-03",,,"2021-02-02",,,,,"2021-02-02",,,0,60,90
,,,,,,,"2021-01-25","Scheduled","00QB0000007i9OBMAY",,,,,"2021-01-25",,"Video",,,"2021-01-21","08pB0000000QRzNIAW",,,,,"2021-01-25",,"SA-3971",,,,"Scheduled","Lead",,,,,"2021-01-25",,"Hours",,,"2021-03-03",,,"2021-01-26",,,,,"2021-01-26",,,0,100,30
,,,,,,,"2021-02-01","Scheduled","00QB0000007i9OCMAY",,,,,"2021-02-01",,"Video",,,"2021-01-21","08pB0000000QRzOIAW",,,,,"2021-02-01",,"SA-3972",,,,"Scheduled","Lead",,,,,"2021-02-01",,"Hours",,,"2021-03-03",,,"2021-02-02",,,,,"2021-02-02",,,0,61,60
,,,,,,,"2021-01-21","Completed","00QB0000007i9ODMAY",,,,,"2021-01-21",,"Video",,,"2021-01-21","08pB0000000QRzPIAW",,,,,"2021-01-21",,"SA-3973",,,,"Completed","Lead",,,,,"2021-01-21",,"Hours",,,"2021-03-03",,,"2021-01-22",,,,,"2021-01-22",,,0,95,90
,,,,,,,"2021-02-01","Scheduled","00QB0000007i9OEMAY",,,,,"2021-02-01",,"Video",,,"2021-01-21","08pB0000000QRzQIAW",,,,,"2021-02-01",,"SA-3974",,,,"Scheduled","Lead",,,,,"2021-02-01",,"Hours",,,"2021-03-03",,,"2021-02-02",,,,,"2021-02-02",,,0,65,60
,,,,,,,"2021-01-22","Scheduled","00QB0000007i9OFMAY",,,,,"2021-01-22",,"Video",,,"2021-01-21","08pB0000000QRzRIAW",,,,,"2021-01-22",,"SA-3975",,,,"Scheduled","Lead",,,,,"2021-01-22",,"Hours",,,"2021-03-03",,,"2021-01-23",,,,,"2021-01-23",,,0,88,90
,,,,,,,"2021-01-21","Completed","00QB0000007i9OGMAY",,,,,"2021-01-21",,"Video",,,"2021-01-21","08pB0000000QRzSIAW",,,,,"2021-01-21",,"SA-3976",,,,"Completed","Lead",,,,,"2021-01-21",,"Hours",,,"2021-03-03",,,"2021-01-22",,,,,"2021-01-22",,,0,62,60
,,,,,,,"2021-01-26","Scheduled","00QB0000007i9OHMAY",,,,,"2021-01-26",,"Video",,,"2021-01-21","08pB0000000QRzTIAW",,,,,"2021-01-26",,"SA-3977",,,,"Scheduled","Lead",,,,,"2021-01-26",,"Hours",,,"2021-03-03",,,"2021-01-27",,,,,"2021-01-27",,,0,110,90
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9OIMAY",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRzUIAW",,,,,"2021-02-03",,"SA-3978",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,45,30
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9OJMAY",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRzVIAW",,,,,"2021-02-03",,"SA-3979",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,90,60
,,,,,,,"2021-01-27","Scheduled","00QB0000007i9OKMAY",,,,,"2021-01-27",,"Video",,,"2021-01-21","08pB0000000QRzWIAW",,,,,"2021-01-27",,"SA-3980",,,,"Scheduled","Lead",,,,,"2021-01-27",,"Hours",,,"2021-03-03",,,"2021-01-28",,,,,"2021-01-28",,,0,37,90
,,,,,,,"2021-01-26","Scheduled","00QB0000007i9OLMAY",,,,,"2021-01-26",,"Video",,,"2021-01-21","08pB0000000QRzXIAW",,,,,"2021-01-26",,"SA-3981",,,,"Scheduled","Lead",,,,,"2021-01-26",,"Hours",,,"2021-03-03",,,"2021-01-27",,,,,"2021-01-27",,,0,116,60
,,,,,,,"2021-01-22","Scheduled","00QB0000007i9OMMAY",,,,,"2021-01-22",,"Video",,,"2021-01-21","08pB0000000QRzYIAW",,,,,"2021-01-22",,"SA-3982",,,,"Scheduled","Lead",,,,,"2021-01-22",,"Hours",,,"2021-03-03",,,"2021-01-23",,,,,"2021-01-23",,,0,60,90
,,,,,,,"2021-01-26","Scheduled","00QB0000007i9NhMAI",,,,,"2021-01-26",,"Video",,,"2021-01-21","08pB0000000QRzZIAW",,,,,"2021-01-26",,"SA-3983",,,,"Scheduled","Lead",,,,,"2021-01-26",,"Hours",,,"2021-03-03",,,"2021-01-27",,,,,"2021-01-27",,,0,100,60
,,,,,,,"2021-02-01","Scheduled","00QB0000007i9NiMAI",,,,,"2021-02-01",,"Video",,,"2021-01-21","08pB0000000QRzaIAG",,,,,"2021-02-01",,"SA-3984",,,,"Scheduled","Lead",,,,,"2021-02-01",,"Hours",,,"2021-03-03",,,"2021-02-02",,,,,"2021-02-02",,,0,61,90
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9NjMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRzbIAG",,,,,"2021-02-03",,"SA-3985",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,95,30
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9NkMAI",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRzcIAG",,,,,"2021-01-23",,"SA-3986",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,65,60
,,,,,,,"2021-01-24","Scheduled","00QB0000007i9NlMAI",,,,,"2021-01-24",,"Video",,,"2021-01-21","08pB0000000QRzdIAG",,,,,"2021-01-24",,"SA-3987",,,,"Scheduled","Lead",,,,,"2021-01-24",,"Hours",,,"2021-03-03",,,"2021-01-25",,,,,"2021-01-25",,,0,88,90
,,,,,,,"2021-02-03","Scheduled","00QB0000007i9NmMAI",,,,,"2021-02-03",,"Video",,,"2021-01-21","08pB0000000QRzeIAG",,,,,"2021-02-03",,"SA-3988",,,,"Scheduled","Lead",,,,,"2021-02-03",,"Hours",,,"2021-03-03",,,"2021-02-04",,,,,"2021-02-04",,,0,62,60
,,,,,,,"2021-01-21","Completed","00QB0000007i9NnMAI",,,,,"2021-01-21",,"Video",,,"2021-01-21","08pB0000000QRzfIAG",,,,,"2021-01-21",,"SA-3989",,,,"Completed","Lead",,,,,"2021-01-21",,"Hours",,,"2021-03-03",,,"2021-01-22",,,,,"2021-01-22",,,0,110,90
,,,,,,,"2021-01-31","Scheduled","00QB0000007i9NoMAI",,,,,"2021-01-31",,"Video",,,"2021-01-21","08pB0000000QRzgIAG",,,,,"2021-01-31",,"SA-3990",,,,"Scheduled","Lead",,,,,"2021-01-31",,"Hours",,,"2021-03-03",,,"2021-02-01",,,,,"2021-02-01",,,0,45,60
,,,,,,,"2021-01-28","Scheduled","00QB0000007i9NpMAI",,,,,"2021-01-28",,"Video",,,"2021-01-21","08pB0000000QRzhIAG",,,,,"2021-01-28",,"SA-3991",,,,"Scheduled","Lead",,,,,"2021-01-28",,"Hours",,,"2021-03-03",,,"2021-01-29",,,,,"2021-01-29",,,0,90,90
,,,,,,,"2021-01-23","Scheduled","00QB0000007i9NqMAI",,,,,"2021-01-23",,"Video",,,"2021-01-21","08pB0000000QRziIAG",,,,,"2021-01-23",,"SA-3992",,,,"Scheduled","Lead",,,,,"2021-01-23",,"Hours",,,"2021-03-03",,,"2021-01-24",,,,,"2021-01-24",,,0,37,30
,,,,,,,"2021-02-02","Scheduled","00QB0000007i9NrMAI",,,,,"2021-02-02",,"Video",,,"2021-01-21","08pB0000000QRzjIAG",,,,,"2021-02-02",,"SA-3993",,,,"Scheduled","Lead",,,,,"2021-02-02",,"Hours",,,"2021-03-03",,,"2021-02-03",,,,,"2021-02-03",,,0,116,60
,,,,,,,"2021-01-21","Completed","00QB0000007i9NsMAI",,,,,"2021-01-21",,"Video",,,"2021-01-21","08pB0000000QRzkIAG",,,,,"2021-01-21",,"SA-3994",,,,"Completed","Lead",,,,,"2021-01-21",,"Hours",,,"2021-03-03",,,"2021-01-22",,,,,"2021-01-22",,,0,60,90
,,,,,,,"2021-02-02","Scheduled","00QB0000007i9NtMAI",,,,,"2021-02-02",,"Video",,,"2021-01-21","08pB0000000QRzlIAG",,,,,"2021-02-02",,"SA-3995",,,,"Scheduled","Lead",,,,,"2021-02-02",,"Hours",,,"2021-03-03",,,"2021-02-03",,,,,"2021-02-03",,,0,65,60
