"ANALYTICSDEMO_BATCH_ID_C","OWNERUNIQUEUSERNAME","ACCOUNTINVESTMENTOBJECTIVES","ACCOUNTNAME","ACCOUNTCLIENTCATEGORYCUSTOM","LastProcessedDate","PRIORITY","ACCOUNTMARKETINGSEGMENT","ACCOUNTSERVICEMODEL","ACCOUNTBALANCEBUCKET","CREATEDDATE","ACCOUNTPRIMARYCONTACTGENDER","ACCOUNTBILLINGSTATE","ACCOUNTID","ID","ACCOUNTYEARSSINCECLIENTBUCKET","ACCOUNTLASTINTERACTION","ACCOUNTAGEBUCKET"
"20190823181914853028","Mark Garet","Aggressive Growth","Judah Lyons","3 - Silver","2019-08-23","High","Affluent Professionals","Tier 2","1. Less than 50k","2019-01-22 00:00:00","Male","CA","0011U00000KuFdeQAF","W_Sales_Case.726","6. Greater than 15Y","2019-08-02","3. 30-49"
"20190823181914853028","Mark Garet","Aggressive Growth","Judah Lyons","3 - Silver","2019-08-23","High","Affluent Professionals","Tier 2","1. Less than 50k","2018-11-13 00:00:00","Male","CA","0011U00000KuFdeQAF","W_Sales_Case.727","6. Greater than 15Y","2019-08-02","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Catherine Sutton","1 - Platinum","2019-08-23","Critical","Mass Market","Tier 1","2. Between 50k and 250k","2019-02-27 00:00:00","Female","CA","0011U00000KuFdgQAF","W_Sales_Case.728","6. Greater than 15Y","2019-03-13","2. 18-29"
"20190823181914853028","Allen Advisor","Income","Catherine Sutton","1 - Platinum","2019-08-23","Medium","Mass Market","Tier 1","2. Between 50k and 250k","2019-02-13 00:00:00","Female","CA","0011U00000KuFdgQAF","W_Sales_Case.729","6. Greater than 15Y","2019-03-13","2. 18-29"
"20190823181914853028","Brenda Banker","Growth","Calvin Hays","3 - Silver","2019-08-23","Medium","High Net Worth Families","Tier 2","2. Between 50k and 250k","2018-03-12 00:00:00","Female","CA","0011U00000KuFdmQAF","W_Sales_Case.730","6. Greater than 15Y","2018-11-30","4. 50-69"
"20190823181914853028","Brenda Banker","Growth","Calvin Hays","3 - Silver","2019-08-23","Medium","High Net Worth Families","Tier 2","2. Between 50k and 250k","2018-06-03 00:00:00","Female","CA","0011U00000KuFdmQAF","W_Sales_Case.731","6. Greater than 15Y","2018-11-30","4. 50-69"
"20190823181914853028","Mark Garet","Income","Anthony Morrison","5 - Standard","2019-08-23","Low","Affluent Professionals","Tier 1","2. Between 50k and 250k","2018-12-30 00:00:00","Male","NY","0011U00000KuFdnQAF","W_Sales_Case.732","6. Greater than 15Y","2018-12-14","2. 18-29"
"20190823181914853028","Mark Garet","Income","Anthony Morrison","5 - Standard","2019-08-23","Medium","Affluent Professionals","Tier 1","2. Between 50k and 250k","2019-01-02 00:00:00","Male","NY","0011U00000KuFdnQAF","W_Sales_Case.733","6. Greater than 15Y","2018-12-14","2. 18-29"
"20190823181914853028","Mark Garet","Income","Anthony Morrison","5 - Standard","2019-08-23","Critical","Affluent Professionals","Tier 1","2. Between 50k and 250k","2018-12-13 00:00:00","Male","NY","0011U00000KuFdnQAF","W_Sales_Case.734","6. Greater than 15Y","2018-12-14","2. 18-29"
"20190823181914853028","Mark Garet","Income","Anthony Morrison","5 - Standard","2019-08-23","Low","Affluent Professionals","Tier 1","2. Between 50k and 250k","2018-12-12 00:00:00","Male","NY","0011U00000KuFdnQAF","W_Sales_Case.735","6. Greater than 15Y","2018-12-14","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Zia Ashley","5 - Standard","2019-08-23","Medium","Millennials","Tier 3","2. Between 50k and 250k","2018-08-18 00:00:00","Female","NY","0011U00000KuFdoQAF","W_Sales_Case.736","6. Greater than 15Y","2018-07-16","3. 30-49"
"20190823181914853028","Allen Advisor","Aggressive Growth","Gail Vance","5 - Standard","2019-08-23","Medium","Affluent Professionals","Tier 3","2. Between 50k and 250k","2018-06-22 00:00:00","Female","CA","0011U00000KuFdpQAF","W_Sales_Case.737","6. Greater than 15Y","2019-07-10","4. 50-69"
"20190823181914853028","Chelsea Advisor","Growth","Jillian Brock","3 - Silver","2019-08-23","High","Affluent Professionals","Tier 3","2. Between 50k and 250k","2018-07-10 00:00:00","Male","CA","0011U00000KuFdrQAF","W_Sales_Case.738","6. Greater than 15Y","2019-04-02","2. 18-29"
"20190823181914853028","Mark Garet","Income","Yvonne Duncan","3 - Silver","2019-08-23","Critical","High Net Worth Families","Tier 3","1. Less than 50k","2019-07-17 00:00:00","Female","NY","0011U00000KuFdsQAF","W_Sales_Case.739","6. Greater than 15Y","2019-08-05","2. 18-29"
"20190823181914853028","Brenda Banker","Balanced Growth","Heather Mueller","3 - Silver","2019-08-23","Medium","Millennials","Tier 3","1. Less than 50k","2019-08-23 00:00:00","Female","FL","0011U00000KuFduQAF","W_Sales_Case.740","6. Greater than 15Y","2019-08-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Aggressive Growth","Cailin Rodgers","1 - Platinum","2019-08-23","Medium","High Net Worth Families","Tier 2","2. Between 50k and 250k","2019-04-26 00:00:00","Male","NY","0011U00000KuFdwQAF","W_Sales_Case.741","6. Greater than 15Y","2019-03-20","4. 50-69"
"20190823181914853028","Chelsea Advisor","Aggressive Growth","Ayanna Gilmore","5 - Standard","2019-08-23","Critical","Retired","Tier 1","1. Less than 50k","2018-05-12 00:00:00","Male","CA","0011U00000KuFdyQAF","W_Sales_Case.742","6. Greater than 15Y","2018-07-16","4. 50-69"
"20190823181914853028","Chelsea Advisor","Aggressive Growth","Ayanna Gilmore","5 - Standard","2019-08-23","Low","Retired","Tier 1","1. Less than 50k","2018-07-14 00:00:00","Male","CA","0011U00000KuFdyQAF","W_Sales_Case.743","6. Greater than 15Y","2018-07-16","4. 50-69"
"20190823181914853028","Mark Garet","Growth","Macy Clark","5 - Standard","2019-08-23","Critical","Millennials","Tier 2","1. Less than 50k","2019-08-23 00:00:00","Male","CA","0011U00000KuFdzQAF","W_Sales_Case.744","6. Greater than 15Y","2019-08-16","3. 30-49"
"20190823181914853028","Mark Garet","Growth","Macy Clark","5 - Standard","2019-08-23","Low","Millennials","Tier 2","1. Less than 50k","2019-08-23 00:00:00","Male","CA","0011U00000KuFdzQAF","W_Sales_Case.745","6. Greater than 15Y","2019-08-16","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Amir Vargas","2 - Gold","2019-08-23","Critical","Affluent Professionals","Tier 2","2. Between 50k and 250k","2019-05-12 00:00:00","Female","CA","0011U00000KuFe0QAF","W_Sales_Case.746","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Allen Advisor","Balanced Growth","Nicholas Franco","3 - Silver","2019-08-23","Medium","Retired","Tier 1","1. Less than 50k","2018-04-25 00:00:00","Female","NY","0011U00000KuFe2QAF","W_Sales_Case.747","6. Greater than 15Y","2019-05-22","4. 50-69"
"20190823181914853028","Allen Advisor","Balanced Growth","Nicholas Franco","3 - Silver","2019-08-23","Critical","Retired","Tier 1","1. Less than 50k","2018-05-21 00:00:00","Female","NY","0011U00000KuFe2QAF","W_Sales_Case.748","6. Greater than 15Y","2019-05-22","4. 50-69"
"20190823181914853028","Mark Garet","Aggressive Growth","Ima Mathews","3 - Silver","2019-08-23","Low","Millennials","Tier 1","1. Less than 50k","2019-03-03 00:00:00","Female","CA","0011U00000KuFe3QAF","W_Sales_Case.749","6. Greater than 15Y","2019-05-11","1. < 18"
"20190823181914853028","Mark Garet","Aggressive Growth","Ima Mathews","3 - Silver","2019-08-23","Critical","Millennials","Tier 1","1. Less than 50k","2019-03-08 00:00:00","Female","CA","0011U00000KuFe3QAF","W_Sales_Case.750","6. Greater than 15Y","2019-05-11","1. < 18"
"20190823181914853028","Mark Garet","Aggressive Growth","Ima Mathews","3 - Silver","2019-08-23","Low","Millennials","Tier 1","1. Less than 50k","2019-02-24 00:00:00","Female","CA","0011U00000KuFe3QAF","W_Sales_Case.751","6. Greater than 15Y","2019-05-11","1. < 18"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Lavinia Reid","2 - Gold","2019-08-23","Low","Retired","Tier 1","2. Between 50k and 250k","2018-08-07 00:00:00","Male","CA","0011U00000KuFe4QAF","W_Sales_Case.752","6. Greater than 15Y","2018-08-20","5. > 69"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Lavinia Reid","2 - Gold","2019-08-23","High","Retired","Tier 1","2. Between 50k and 250k","2018-06-15 00:00:00","Male","CA","0011U00000KuFe4QAF","W_Sales_Case.753","6. Greater than 15Y","2018-08-20","5. > 69"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Lavinia Reid","2 - Gold","2019-08-23","High","Retired","Tier 1","2. Between 50k and 250k","2018-06-20 00:00:00","Male","CA","0011U00000KuFe4QAF","W_Sales_Case.754","6. Greater than 15Y","2018-08-20","5. > 69"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Lavinia Reid","2 - Gold","2019-08-23","High","Retired","Tier 1","2. Between 50k and 250k","2018-08-04 00:00:00","Male","CA","0011U00000KuFe4QAF","W_Sales_Case.755","6. Greater than 15Y","2018-08-20","5. > 69"
"20190823181914853028","Chelsea Advisor","Income","Cruz Nolan","1 - Platinum","2019-08-23","Critical","Mass Market","Tier 2","1. Less than 50k","2018-12-06 00:00:00","Male","CA","0011U00000KuFe5QAF","W_Sales_Case.756","6. Greater than 15Y","2019-03-11","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Cruz Nolan","1 - Platinum","2019-08-23","Low","Mass Market","Tier 2","1. Less than 50k","2019-01-24 00:00:00","Male","CA","0011U00000KuFe5QAF","W_Sales_Case.757","6. Greater than 15Y","2019-03-11","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Cruz Nolan","1 - Platinum","2019-08-23","High","Mass Market","Tier 2","1. Less than 50k","2019-01-20 00:00:00","Male","CA","0011U00000KuFe5QAF","W_Sales_Case.758","6. Greater than 15Y","2019-03-11","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Cruz Nolan","1 - Platinum","2019-08-23","High","Mass Market","Tier 2","1. Less than 50k","2019-02-28 00:00:00","Male","CA","0011U00000KuFe5QAF","W_Sales_Case.759","6. Greater than 15Y","2019-03-11","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Evelyn Davidson","2 - Gold","2019-08-23","Critical","Affluent Professionals","Tier 2","2. Between 50k and 250k","2018-05-10 00:00:00","Male","CA","0011U00000KuFe6QAF","W_Sales_Case.760","6. Greater than 15Y","2018-07-09","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Tashya Savage","3 - Silver","2019-08-23","Medium","Affluent Professionals","Tier 2","1. Less than 50k","2018-09-24 00:00:00","Male","NY","0011U00000KuFeAQAV","W_Sales_Case.761","6. Greater than 15Y","2018-10-06","3. 30-49"
"20190823181914853028","Allen Advisor","Income","Tashya Savage","3 - Silver","2019-08-23","Critical","Affluent Professionals","Tier 2","1. Less than 50k","2018-10-26 00:00:00","Male","NY","0011U00000KuFeAQAV","W_Sales_Case.762","6. Greater than 15Y","2018-10-06","3. 30-49"
"20190823181914853028","Brenda Banker","Growth","Ezra Velazquez","5 - Standard","2019-08-23","High","Millennials","Tier 1","1. Less than 50k","2018-12-30 00:00:00","Female","NY","0011U00000KuFeBQAV","W_Sales_Case.763","6. Greater than 15Y","2019-02-21","4. 50-69"
"20190823181914853028","Chelsea Advisor","Income","Veronica Hughes","5 - Standard","2019-08-23","Medium","Affluent Professionals","Tier 1","1. Less than 50k","2018-07-07 00:00:00","Male","CA","0011U00000KuFeDQAV","W_Sales_Case.764","6. Greater than 15Y","2018-12-05","4. 50-69"
"20190823181914853028","Chelsea Advisor","Income","Veronica Hughes","5 - Standard","2019-08-23","Critical","Affluent Professionals","Tier 1","1. Less than 50k","2018-07-18 00:00:00","Male","CA","0011U00000KuFeDQAV","W_Sales_Case.765","6. Greater than 15Y","2018-12-05","4. 50-69"
"20190823181914853028","Chelsea Advisor","Income","Veronica Hughes","5 - Standard","2019-08-23","Critical","Affluent Professionals","Tier 1","1. Less than 50k","2018-06-28 00:00:00","Male","CA","0011U00000KuFeDQAV","W_Sales_Case.766","6. Greater than 15Y","2018-12-05","4. 50-69"
"20190823181914853028","Chelsea Advisor","Income","Alisa Hunt","5 - Standard","2019-08-23","High","High Net Worth Families","Tier 1","2. Between 50k and 250k","2018-09-22 00:00:00","Female","PA","0011U00000KuFeHQAV","W_Sales_Case.767","6. Greater than 15Y","2018-11-28","4. 50-69"
"20190823181914853028","Mark Garet","Income","Solomon Meyers","2 - Gold","2019-08-23","Low","Affluent Professionals","Tier 1","2. Between 50k and 250k","2019-08-23 00:00:00","Male","NY","0011U00000KuFeIQAV","W_Sales_Case.768","6. Greater than 15Y","2019-08-06","3. 30-49"
"20190823181914853028","Mark Garet","Income","Solomon Meyers","2 - Gold","2019-08-23","Low","Affluent Professionals","Tier 1","2. Between 50k and 250k","2019-08-23 00:00:00","Male","NY","0011U00000KuFeIQAV","W_Sales_Case.769","6. Greater than 15Y","2019-08-06","3. 30-49"
"20190823181914853028","Mark Garet","Income","Bryar Cameron","5 - Standard","2019-08-23","Medium","High Net Worth Families","Tier 3","1. Less than 50k","2018-10-10 00:00:00","Female","CA","0011U00000KuFeJQAV","W_Sales_Case.770","6. Greater than 15Y","2018-11-05","5. > 69"
"20190823181914853028","Allen Advisor","Balanced Growth","Signe Bradford","2 - Gold","2019-08-23","Medium","Millennials","Tier 3","1. Less than 50k","2019-01-30 00:00:00","Male","CA","0011U00000KuFeKQAV","W_Sales_Case.771","6. Greater than 15Y","2019-03-06","3. 30-49"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Low","Millennials","Tier 2","1. Less than 50k","2019-04-08 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.772","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Critical","Millennials","Tier 2","1. Less than 50k","2019-05-18 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.773","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Medium","Millennials","Tier 2","1. Less than 50k","2019-04-28 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.774","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Medium","Millennials","Tier 2","1. Less than 50k","2019-05-06 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.775","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Low","Millennials","Tier 2","1. Less than 50k","2019-04-19 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.776","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Low","Millennials","Tier 2","1. Less than 50k","2019-05-06 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.777","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","High","Millennials","Tier 2","1. Less than 50k","2019-06-10 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.778","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Critical","Millennials","Tier 2","1. Less than 50k","2019-05-12 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.779","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Medium","Millennials","Tier 2","1. Less than 50k","2019-05-02 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.780","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Chava Meyer","1 - Platinum","2019-08-23","Medium","Millennials","Tier 2","1. Less than 50k","2019-05-11 00:00:00","Female","CA","0011U00000KuFeLQAV","W_Sales_Case.781","6. Greater than 15Y","2019-08-06","2. 18-29"
"20190823181914853028","Mark Garet","Income","Vance Ewing","2 - Gold","2019-08-23","Low","Retired","Tier 3","1. Less than 50k","2018-07-27 00:00:00","Female","CA","0011U00000KuFeNQAV","W_Sales_Case.782","6. Greater than 15Y","2018-11-11","4. 50-69"
"20190823181914853028","Allen Advisor","Balanced Growth","Riley Nunez","3 - Silver","2019-08-23","Critical","Retired","Tier 2","2. Between 50k and 250k","2018-08-19 00:00:00","Male","NY","0011U00000KuFePQAV","W_Sales_Case.783","6. Greater than 15Y","2018-12-15","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Ursa Moreno","5 - Standard","2019-08-23","Medium","High Net Worth Families","Tier 1","1. Less than 50k","2018-08-25 00:00:00","Female","CA","0011U00000KuFeQQAV","W_Sales_Case.784","6. Greater than 15Y","2019-07-22","3. 30-49"
"20190823181914853028","Allen Advisor","Balanced Growth","Ursa Moreno","5 - Standard","2019-08-23","Critical","High Net Worth Families","Tier 1","1. Less than 50k","2018-08-04 00:00:00","Female","CA","0011U00000KuFeQQAV","W_Sales_Case.785","6. Greater than 15Y","2019-07-22","3. 30-49"
"20190823181914853028","Allen Advisor","Balanced Growth","Ursa Moreno","5 - Standard","2019-08-23","Critical","High Net Worth Families","Tier 1","1. Less than 50k","2018-10-21 00:00:00","Female","CA","0011U00000KuFeQQAV","W_Sales_Case.786","6. Greater than 15Y","2019-07-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Francesca Walton","5 - Standard","2019-08-23","Medium","Retired","Tier 2","1. Less than 50k","2019-08-11 00:00:00","Male","NJ","0011U00000KuFeRQAV","W_Sales_Case.787","6. Greater than 15Y","2019-08-17","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Francesca Walton","5 - Standard","2019-08-23","Medium","Retired","Tier 2","1. Less than 50k","2019-07-15 00:00:00","Male","NJ","0011U00000KuFeRQAV","W_Sales_Case.788","6. Greater than 15Y","2019-08-17","3. 30-49"
"20190823181914853028","Chelsea Advisor","Income","Francesca Walton","5 - Standard","2019-08-23","Medium","Retired","Tier 2","1. Less than 50k","2019-08-08 00:00:00","Male","NJ","0011U00000KuFeRQAV","W_Sales_Case.789","6. Greater than 15Y","2019-08-17","3. 30-49"
"20190823181914853028","Mark Garet","Growth","Hedy Barber","1 - Platinum","2019-08-23","High","Retired","Tier 2","2. Between 50k and 250k","2019-08-23 00:00:00","Male","CA","0011U00000KuFeSQAV","W_Sales_Case.790","6. Greater than 15Y","2019-08-22","4. 50-69"
"20190823181914853028","Mark Garet","Growth","Hedy Barber","1 - Platinum","2019-08-23","Critical","Retired","Tier 2","2. Between 50k and 250k","2019-08-23 00:00:00","Male","CA","0011U00000KuFeSQAV","W_Sales_Case.791","6. Greater than 15Y","2019-08-22","4. 50-69"
"20190823181914853028","Mark Garet","Balanced Growth","Keaton Alvarez","1 - Platinum","2019-08-23","Critical","Millennials","Tier 1","1. Less than 50k","2019-02-15 00:00:00","Male","NY","0011U00000KuFeTQAV","W_Sales_Case.792","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Keaton Alvarez","1 - Platinum","2019-08-23","Medium","Millennials","Tier 1","1. Less than 50k","2019-03-23 00:00:00","Male","NY","0011U00000KuFeTQAV","W_Sales_Case.793","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Keaton Alvarez","1 - Platinum","2019-08-23","Medium","Millennials","Tier 1","1. Less than 50k","2019-03-30 00:00:00","Male","NY","0011U00000KuFeTQAV","W_Sales_Case.794","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Keaton Alvarez","1 - Platinum","2019-08-23","High","Millennials","Tier 1","1. Less than 50k","2019-02-22 00:00:00","Male","NY","0011U00000KuFeTQAV","W_Sales_Case.795","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Keaton Alvarez","1 - Platinum","2019-08-23","Low","Millennials","Tier 1","1. Less than 50k","2019-02-13 00:00:00","Male","NY","0011U00000KuFeTQAV","W_Sales_Case.796","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Keaton Alvarez","1 - Platinum","2019-08-23","Medium","Millennials","Tier 1","1. Less than 50k","2019-02-21 00:00:00","Male","NY","0011U00000KuFeTQAV","W_Sales_Case.797","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Keaton Alvarez","1 - Platinum","2019-08-23","High","Millennials","Tier 1","1. Less than 50k","2019-03-31 00:00:00","Male","NY","0011U00000KuFeTQAV","W_Sales_Case.798","6. Greater than 15Y","2019-07-10","3. 30-49"
"20190823181914853028","Chelsea Advisor","Growth","Troy Stanton","1 - Platinum","2019-08-23","Low","Millennials","Tier 2","1. Less than 50k","2019-01-02 00:00:00","Male","NJ","0011U00000KuFeUQAV","W_Sales_Case.799","6. Greater than 15Y","2019-05-05","3. 30-49"
"20190823181914853028","Chelsea Advisor","Growth","Troy Stanton","1 - Platinum","2019-08-23","Critical","Millennials","Tier 2","1. Less than 50k","2019-01-31 00:00:00","Male","NJ","0011U00000KuFeUQAV","W_Sales_Case.800","6. Greater than 15Y","2019-05-05","3. 30-49"
"20190823181914853028","Brenda Banker","Growth","Oliver Doyle","3 - Silver","2019-08-23","Critical","Affluent Professionals","Tier 2","1. Less than 50k","2018-11-10 00:00:00","Female","NY","0011U00000KuFeVQAV","W_Sales_Case.801","6. Greater than 15Y","2019-06-04","3. 30-49"
"20190823181914853028","Brenda Banker","Growth","Oliver Doyle","3 - Silver","2019-08-23","Medium","Affluent Professionals","Tier 2","1. Less than 50k","2018-12-09 00:00:00","Female","NY","0011U00000KuFeVQAV","W_Sales_Case.802","6. Greater than 15Y","2019-06-04","3. 30-49"
"20190823181914853028","Brenda Banker","Balanced Growth","Deborah Dorsey","3 - Silver","2019-08-23","High","Mass Market","Tier 3","2. Between 50k and 250k","2019-04-22 00:00:00","Female","CA","0011U00000KuFeZQAV","W_Sales_Case.803","6. Greater than 15Y","2019-03-24","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Tiger Mercer","1 - Platinum","2019-08-23","Medium","Affluent Professionals","Tier 2","1. Less than 50k","2018-10-03 00:00:00","Female","CA","0011U00000KuFeaQAF","W_Sales_Case.804","6. Greater than 15Y","2019-01-27","2. 18-29"
"20190823181914853028","Allen Advisor","Balanced Growth","Tiger Mercer","1 - Platinum","2019-08-23","Low","Affluent Professionals","Tier 2","1. Less than 50k","2018-09-01 00:00:00","Female","CA","0011U00000KuFeaQAF","W_Sales_Case.805","6. Greater than 15Y","2019-01-27","2. 18-29"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Low","Retired","Tier 3","1. Less than 50k","2018-04-24 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.806","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Low","Retired","Tier 3","1. Less than 50k","2018-04-05 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.807","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","High","Retired","Tier 3","1. Less than 50k","2018-04-10 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.808","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Critical","Retired","Tier 3","1. Less than 50k","2018-04-12 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.809","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Critical","Retired","Tier 3","1. Less than 50k","2018-06-09 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.810","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Critical","Retired","Tier 3","1. Less than 50k","2018-05-13 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.811","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Critical","Retired","Tier 3","1. Less than 50k","2018-05-19 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.812","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Critical","Retired","Tier 3","1. Less than 50k","2018-04-12 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.813","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Medium","Retired","Tier 3","1. Less than 50k","2018-04-09 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.814","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Critical","Retired","Tier 3","1. Less than 50k","2018-06-02 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.815","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Brenda Banker","Aggressive Growth","Kenyon Romero","5 - Standard","2019-08-23","Critical","Retired","Tier 3","1. Less than 50k","2018-04-15 00:00:00","Male","NY","0011U00000KuFebQAF","W_Sales_Case.816","6. Greater than 15Y","2019-01-25","5. > 69"
"20190823181914853028","Mark Garet","Balanced Growth","Astra Rosales","5 - Standard","2019-08-23","Medium","Retired","Tier 1","1. Less than 50k","2019-01-25 00:00:00","Male","CA","0011U00000KuFecQAF","W_Sales_Case.817","6. Greater than 15Y","2019-05-22","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Astra Rosales","5 - Standard","2019-08-23","Medium","Retired","Tier 1","1. Less than 50k","2019-02-07 00:00:00","Male","CA","0011U00000KuFecQAF","W_Sales_Case.818","6. Greater than 15Y","2019-05-22","3. 30-49"
"20190823181914853028","Mark Garet","Balanced Growth","Astra Rosales","5 - Standard","2019-08-23","Critical","Retired","Tier 1","1. Less than 50k","2019-02-20 00:00:00","Male","CA","0011U00000KuFecQAF","W_Sales_Case.819","6. Greater than 15Y","2019-05-22","3. 30-49"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Jaime Manning","5 - Standard","2019-08-23","High","Retired","Tier 2","2. Between 50k and 250k","2019-08-21 00:00:00","Male","NY","0011U00000KuFefQAF","W_Sales_Case.820","6. Greater than 15Y","2019-08-21","5. > 69"
"20190823181914853028","Chelsea Advisor","Balanced Growth","Jaime Manning","5 - Standard","2019-08-23","High","Retired","Tier 2","2. Between 50k and 250k","2019-08-23 00:00:00","Male","NY","0011U00000KuFefQAF","W_Sales_Case.821","6. Greater than 15Y","2019-08-21","5. > 69"
