"LastModifiedDate","VisitorId","PlannedVisitEndTime","Visitor_Role.DeveloperName","RetailStore_RetailStoreGroup_Description","RetailStore_DeliveryMethod","RetailStore_Priority","Visitor_Role.RolePath","Name","RetailStore_RetailStoreGroupName_Custom","Visitor_UniqueUserName","CreatedById","Visitor_FullPhotoUrl","Visitor_Role.Roles","RetailStore_AccountId","Visitor_UserType","StatusRemarks","Visitor_Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore_RetailStoreGroup_Name","RetailStore_Location_Address_City","ActualVisitStartTime_YearMonthDay","RetailStore_Account_Industry","RetailStore_PrimaryContact_Name","PlannedVisitStartTime","RetailStore_Account_Type","Visitor_SmallPhotoUrl","CreatedDate","Id","RetailStore_Id","RetailStore_RetailLocationGroupId","RetailStore_Account_AccountSource","RetailStore_Location_Address_Name","InstructionDescription","RetailStore_Account_Parent_Account_Names","RetailStore_Location_Address_PostalCode","VisitPriority","Visitor_Name","RetailStore_Name","OwnerId","RetailStore_Location_Name","Visitor_Role.ParentRoleId","RetailStore_Location_Address_Country","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Phone","RetailStore_StoreType","RetailStore_PrimaryContactId","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_PrimaryContact_Email","RetailStore_PrimaryContact_Department","RetailStore_Account_Phone","RetailStore_Description","SystemModstamp","Visitor_Role.Name","RetailStore_PrimaryContact_Description","LastModifiedById","RetailStore_Account_Parent_Account_NamesPath","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Location_LocationLevel","RetailStore_Account_AnnualRevenue","PlannedVisitDuration"
"2019-12-25T08:17:59.000Z","005B0000006PwWOIA0","2018-06-14T07:49:53.000Z",,"Description of Dmart Location Group 5","Van","Medium",,"00001898","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOwIAP","Standard",,"rickyeast@salesforce.com","Completed","2018-06-14T07:49:53.000Z","0YQB0000000L0CHOA0","false","2018-06-14T07:16:05.000Z","West","Bridgeport","2018-06-14","Manufacturing","Minna Amigon","2018-06-14T07:16:05.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LUKA0","0YQB0000000L0CHOA0","0Y2B0000000L08wKAC",,"A00000003","Please complete the visit and collect all the KPIs","NTO Account","8014","Medium","Ricky East","Fare Merchants - Chelsea","005B0000006NoPnIAK","Dmart Location 22",,"Gloucester",,"215-874-1229","Regular","003B000000H1QcPIAV","NTO Account","NJ","minna_amigon@yahoo.com",,,,"2020-04-14T22:10:28.000Z",,,"005B0000006NoPnIAK","NTO Account",33,3,1,,33
"2019-12-25T08:17:59.000Z","005B0000006PwWYIA0","2019-09-02T18:43:50.000Z","SalesRep","Description of Dmart Location Group 1","Van","Low","00EB0000000fdvVMAQ","00001899","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOwIAP","Standard",,"billeast@salesforce.com","Completed","2019-09-02T18:43:50.000Z","0YQB0000000L0CIOA0","false","2019-09-02T17:25:44.000Z","Bay Area","Brighton","2019-09-02","Manufacturing","Simona Morasca","2019-09-02T17:25:44.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LVKA0","0YQB0000000L0CIOA0","0Y2B0000000L08sKAC",,"A00000002","Please complete the visit and collect all the KPIs","NTO Account","48116","Low","Bill East","NTO Store - Alameda","005B0000006NoPnIAK","Dmart Location 23","00EB0000000fdvVMAQ","Livingston",,"419-503-2484","Regular","003B000000H1QcKIAV","NTO Account","MI","simona@morasca.com",,,,"2020-04-14T22:10:28.000Z","SalesRep",,"005B0000006NoPnIAK","NTO Account",78,5,1,,78
"2019-12-25T08:17:59.000Z","005B0000006PwWZIA0","2019-02-03T02:55:41.000Z","SalesRep","Description of Dmart Location Group 4","Van","Low","00EB0000000fdvVMAQ","00001900","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOvIAP","Standard",,"elywest@salesforce.com","Completed","2019-02-03T02:55:41.000Z","0YQB0000000L0CJOA0","false","2019-02-03T02:17:43.000Z","South","Middlesex","2019-02-03","Finance","Josephine Darakjy","2019-02-03T02:17:43.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LWKA0","0YQB0000000L0CJOA0","0Y2B0000000L08vKAC",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","8846","High","Ely West","Fare Merchants - Austin","005B0000006NoPnIAK","Dmart Location 24","00EB0000000fdvVMAQ","Middlesex",,"810-292-9388","Regular","003B000000H1QcGIAV","Fare Merchants Account","NJ","josephine_darakjy@darakjy.org",,,,"2020-04-14T22:10:28.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",37,5,1,,37
"2019-12-25T08:17:59.000Z","005B0000006PwWHIA0","2019-02-16T02:55:22.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00001901","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOwIAP","Standard",,"chantellerep@salesforce.com","Completed","2019-02-16T02:55:22.000Z","0YQB0000000L0BvOAK","false","2019-02-16T02:07:26.000Z","Northeast","New Orleans","2019-02-16","Manufacturing","Bette Nicka","2019-02-16T02:07:26.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LXKA0","0YQB0000000L0BvOAK","0Y2B0000000L08uKAC",,"A00000001","Please complete the visit and collect all the KPIs","NTO Account","70116","Medium","Chantelle Rep","Fare Merchants - Brooklyn","005B0000006NoPnIAK","Dmart Location 1",,"Orleans",,"610-545-3615","Regular","003B000000H1QcZIAV","NTO Account","LA","bette_nicka@cox.net",,,,"2020-04-14T22:10:28.000Z",,,"005B0000006NoPnIAK","NTO Account",47,5,1,,47
"2020-04-12T09:07:14.000Z","005B0000006PwWIIA0","2020-03-05T06:55:38.000Z",,"Description of Dmart Location Group 2","Truck","High",,"00001902","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOwIAP","Standard",,"wendywest@salesforce.com","Completed","2020-03-05T06:55:38.000Z","0YQB0000000L0BwOAK","false","2020-03-05T05:51:22.000Z","Midwest","Sioux Falls","2020-03-05","Manufacturing","Mattie Poquette","2019-03-05T05:51:22.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LYKA0","0YQB0000000L0BwOAK","0Y2B0000000L08tKAC",,"A00000009","Please complete the visit and collect all the KPIs","NTO Account","57105","Low","Wendy West","Fare Merchants - Gold Coast","005B0000006NoPnIAK","Dmart Location 2",,"Minnehaha",,"602-277-4385","Regular","003B000000H1QcUIAV","NTO Account","SD","mattie@aol.com",,,,"2020-04-14T22:10:28.000Z",,,"005B0000006Q7xcIAC","NTO Account",64,2,1,,527104
"2019-12-25T08:17:59.000Z","005B0000006PwWJIA0","2019-01-26T23:14:43.000Z",,"Description of Dmart Location Group 5","Truck","Medium",,"00001903","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOxIAP","Standard",,"vincewest@salesforce.com","Completed","2019-01-26T23:14:43.000Z","0YQB0000000L0BxOAK","false","2019-01-26T22:13:33.000Z","West","Baltimore","2019-01-26","Food & Beverage","Cammy Albares","2019-01-26T22:13:33.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LZKA0","0YQB0000000L0BxOAK","0Y2B0000000L08wKAC",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","21224","High","Vince West","NTO Store - Berkeley","005B0000006NoPnIAK","Dmart Location 3",,"Baltimore City",,"956-537-6195","Regular","003B000000H1QcTIAV","Rondel Account","MD","calbares@gmail.com",,,,"2020-04-14T22:10:28.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",61,10,1,,61
"2019-12-25T08:17:59.000Z","005B0000006PwWKIA0","2020-03-19T22:14:53.000Z",,"Description of Dmart Location Group 1","Van","Low",,"00001904","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AR2BGIA1","Standard",,"cindycentral@salesforce.com","Completed","2020-03-19T22:14:53.000Z","0YQB0000000L0ByOAK","false","2020-03-19T21:28:44.000Z","Bay Area","Kulpsville","2020-03-19",,"Yuki Whobrey","2020-03-19T21:28:44.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LaKAK","0YQB0000000L0ByOAK","0Y2B0000000L08sKAC",,"A00000011","Please complete the visit and collect all the KPIs",,"19443","Medium","Cindy Central","NTO Store - Presidio","005B0000006NoPnIAK","Dmart Location 4",,"Montgomery",,"313-288-7937","Regular","003B000000H1QcXIAV","Gabe Hotkins","PA","yuki_whobrey@aol.com",,,,"2020-04-14T22:10:28.000Z",,,"005B0000006NoPnIAK",,46,3,1,,46
"2019-12-25T08:17:59.000Z","005B0000006PwWLIA0","2019-08-04T09:21:07.000Z",,"Description of Dmart Location Group 4","Van","Low",,"00001905","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOyIAP","Standard",,"vanessacentral@salesforce.com","Completed","2019-08-04T09:21:07.000Z","0YQB0000000L0BzOAK","false","2019-08-04T08:15:37.000Z","South","Middle Island","2019-08-04","Transportation","Leota Dilliard","2019-08-04T08:15:37.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LbKAK","0YQB0000000L0BzOAK","0Y2B0000000L08vKAC",,"A00000012","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","11953","Low","Vanessa Central","Nutrition Stop - Gainesville","005B0000006NoPnIAK","Dmart Location 5",,"Suffolk",,"408-752-3500","Regular","003B000000H1QcMIAV","Alpine Nutrition Account","NY","leota@hotmail.com",,,,"2020-04-14T22:10:28.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",65,7,1,,65
"2019-12-25T08:17:59.000Z","005B0000006PwWMIA0","2018-09-08T11:07:55.000Z",,"Description of Dmart Location Group 3","Van","High",,"00001906","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOwIAP","Standard",,"kaseycentral@salesforce.com","Completed","2018-09-08T11:07:55.000Z","0YQB0000000L0C0OAK","false","2018-09-08T10:44:01.000Z","Northeast","Los Angeles","2018-09-08","Manufacturing","James Butt","2018-09-08T10:44:01.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LcKAK","0YQB0000000L0C0OAK","0Y2B0000000L08uKAC",,"A00000013","Please complete the visit and collect all the KPIs","NTO Account","90034","High","Kasey Central","Rondel Store - San Francisco Central","005B0000006NoPnIAK","Dmart Location 6",,"Los Angeles",,"504-621-8927","Regular","003B000000H1QcFIAV","NTO Account","CA","jbutt@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","NTO Account",23,1,1,,23
"2019-12-25T08:17:59.000Z","005B0000006PwWNIA0","2020-04-07T12:14:39.000Z",,"Description of Dmart Location Group 2","Van","Medium",,"00001907","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOxIAP","Standard",,"valerieeast@salesforce.com","Completed","2020-04-07T12:14:39.000Z","0YQB0000000L0C1OAK","false","2020-04-07T10:51:41.000Z","Midwest","Chagrin Falls","2020-04-07","Food & Beverage","Fletcher Flosi","2020-04-07T10:51:41.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LdKAK","0YQB0000000L0C1OAK","0Y2B0000000L08tKAC",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","44023","Medium","Valerie East","Rondel Store - Austin East","005B0000006NoPnIAK","Dmart Location 7",,"Geauga",,"815-828-2147","Regular","003B000000H1QcYIAV","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",82,3,1,,82
"2019-12-25T08:17:59.000Z","005B0000006PwWOIA0","2019-02-02T14:22:01.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00001908","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOxIAP","Standard",,"rickyeast@salesforce.com","Completed","2019-02-02T14:22:01.000Z","0YQB0000000L0C2OAK","false","2019-02-02T13:07:21.000Z","West","Laredo","2019-02-02","Food & Beverage","Alisha Slusarski","2019-02-02T13:07:21.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LeKAK","0YQB0000000L0C2OAK","0Y2B0000000L08wKAC",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","78045","Low","Ricky East","Rondel Store - Chicago Streeterville","005B0000006NoPnIAK","Dmart Location 8",,"Webb",,"732-658-3154","Regular","003B000000H1QcdIAF","Rondel Account","TX","alisha@slusarski.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",74,5,1,,74
"2020-04-18T11:13:26.000Z","005B0000006PwWYIA0","2020-03-21T08:26:46.000Z","SalesRep","Description of Dmart Location Group 1","Van","Low","00EB0000000fdvVMAQ","00001909","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOuIAP","Standard",,"billeast@salesforce.com","Completed","2020-03-21T08:26:46.000Z","0YQB0000000L0C3OAK","false","2020-03-21T07:14:16.000Z","Bay Area","Phoenix","2020-03-21","Construction","Maryann Royster","2020-03-21T07:14:16.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LfKAK","0YQB0000000L0C3OAK","0Y2B0000000L08sKAC",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","85013","High","Bill East","Rondel Store - Chicago South Loop","005B0000006NoPnIAK","Dmart Location 9","00EB0000000fdvVMAQ","Maricopa",,"518-966-7987","Regular","003B000000H1QccIAF","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-04-18T11:13:26.000Z","SalesRep",,"005B0000006Q7xcIAC","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",72,5,1,,72
"2019-12-25T08:17:59.000Z","005B0000006PwWZIA0","2019-04-09T10:23:35.000Z","SalesRep","Description of Dmart Location Group 4","Truck","High","00EB0000000fdvVMAQ","00001910","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOuIAP","Standard",,"elywest@salesforce.com","Completed","2019-04-09T10:23:35.000Z","0YQB0000000L0C4OAK","false","2019-04-09T09:48:31.000Z","South","Mc Minnville","2019-04-09","Construction","Graciela Ruta","2019-04-09T09:48:31.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LgKAK","0YQB0000000L0C4OAK","0Y2B0000000L08vKAC",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","37110","Medium","Ely West","Rondel Store - Evanston","005B0000006NoPnIAK","Dmart Location 10","00EB0000000fdvVMAQ","Warren",,"440-780-8425","Regular","003B000000H1QcSIAV","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",35,2,1,,35
"2019-12-25T08:17:59.000Z","005B0000006PwWHIA0","2019-04-20T20:13:12.000Z",,"Description of Dmart Location Group 3","Truck","Medium",,"00001911","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOyIAP","Standard",,"chantellerep@salesforce.com","Completed","2019-04-20T20:13:12.000Z","0YQB0000000L0C5OAK","false","2019-04-20T19:39:20.000Z","Northeast","Milwaukee","2019-04-20","Transportation","Art Venere","2019-04-20T19:39:20.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LhKAK","0YQB0000000L0C5OAK","0Y2B0000000L08uKAC",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","53207","Low","Chantelle Rep","Alpine Nutrition - Austin","005B0000006NoPnIAK","Dmart Location 11",,"Milwaukee",,"856-636-8749","Regular","003B000000H1QcHIAV","Alpine Nutrition Account","WI","art@venere.org",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",33,10,1,,33
"2019-12-25T08:17:59.000Z","005B0000006PwWIIA0","2018-08-28T21:56:54.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00001912","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOvIAP","Standard",,"wendywest@salesforce.com","Completed","2018-08-28T21:56:54.000Z","0YQB0000000L0C6OAK","false","2018-08-28T21:23:16.000Z","Midwest","Taylor","2018-08-28","Finance","Mitsue Tollner","2018-08-28T21:23:16.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LiKAK","0YQB0000000L0C6OAK","0Y2B0000000L08tKAC",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","48180","High","Wendy West","Alpine Nutrition - Glendale","005B0000006NoPnIAK","Dmart Location 12",,"Wayne",,"773-573-6914","Regular","003B000000H1QcLIAV","Fare Merchants Account","MI","mitsue_tollner@yahoo.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",33,3,1,,33
"2019-12-25T08:17:59.000Z","005B0000006PwWJIA0","2019-01-01T23:17:33.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00001913","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOvIAP","Standard",,"vincewest@salesforce.com","Completed","2019-01-01T23:17:33.000Z","0YQB0000000L0C7OAK","false","2019-01-01T22:26:24.000Z","West","Rockford","2019-01-01","Finance","Abel Maclead","2019-01-01T22:26:24.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LjKAK","0YQB0000000L0C7OAK","0Y2B0000000L08wKAC",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","61109","Medium","Vince West","Alpine Nutrition - Noe Valley","005B0000006NoPnIAK","Dmart Location 13",,"Winnebago",,"631-335-3414","Regular","003B000000H1QcQIAV","Fare Merchants Account","IL","amaclead@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",51,7,1,,51
"2019-12-25T08:17:59.000Z","005B0000006PwWKIA0","2017-12-21T17:06:03.000Z",,"Description of Dmart Location Group 1","Van","High",,"00001914","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AQUOyIAP","Standard",,"cindycentral@salesforce.com","Completed","2017-12-21T17:06:03.000Z","0YQB0000000L0C8OAK","false","2017-12-21T15:43:58.000Z","Bay Area",,"2017-12-21","Transportation","Kiley Caldarera","2017-12-21T15:43:58.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LkKAK","0YQB0000000L0C8OAK","0Y2B0000000L08sKAC",,,"Please complete the visit and collect all the KPIs","Alpine Nutrition Account",,"Low","Cindy Central","NTO Store - Noe Valley","005B0000006NoPnIAK","Location",,,,"310-498-5651","Regular","003B000000H1QcRIAV","Alpine Nutrition Account",,"kiley.caldarera@aol.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",82,1,1,,82
"2019-12-25T08:17:59.000Z","005B0000006PwWLIA0","2019-10-28T10:31:02.000Z",,"Description of Dmart Location Group 4","Van","Medium",,"00001915","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOuIAP","Standard",,"vanessacentral@salesforce.com","Completed","2019-10-28T10:31:02.000Z","0YQB0000000L0C9OAK","false","2019-10-28T09:26:25.000Z","South","San Jose","2019-10-28","Construction","Sage Wieser","2019-10-28T09:26:25.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LlKAK","0YQB0000000L0C9OAK","0Y2B0000000L08vKAC",,"A00000022","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","95111","High","Vanessa Central","Alpine Nutrition Outlet (Hayward)","005B0000006NoPnIAK","Dmart Location 15",,"Santa Clara",,"605-414-2147","Regular","003B000000H1QcNIAV","Nutrition Stop Account","CA","sage_wieser@cox.net",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",64,3,1,,64
"2019-12-25T08:17:59.000Z","005B0000006PwWMIA0","2019-05-27T07:33:29.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00001916","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOuIAP","Standard",,"kaseycentral@salesforce.com","Completed","2019-05-27T07:33:29.000Z","0YQB0000000L0CAOA0","false","2019-05-27T07:09:29.000Z","Northeast","Irving","2019-05-27","Construction","Kris Marrier","2019-05-27T07:09:29.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LmKAK","0YQB0000000L0CAOA0","0Y2B0000000L08uKAC",,"A00000023","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","75062","Medium","Kasey Central","Alpine Nutrition - San Francisco","005B0000006NoPnIAK","Dmart Location 16",,"Dallas",,"410-655-8723","Regular","003B000000H1QcOIAV","Nutrition Stop Account","TX","kris@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",24,5,1,,24
"2019-12-25T08:17:59.000Z","005B0000006PwWNIA0","2019-11-12T04:32:56.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00001917","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOuIAP","Standard",,"valerieeast@salesforce.com","Completed","2019-11-12T04:32:56.000Z","0YQB0000000L0CBOA0","false","2019-11-12T03:54:43.000Z","Midwest","Albany","2019-11-12","Construction","Lenna Paprocki","2019-11-12T03:54:43.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LnKAK","0YQB0000000L0CBOA0","0Y2B0000000L08tKAC",,"A00000024","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","12204","Low","Valerie East","Nutrition Stop - Hillsdale","005B0000006NoPnIAK","Dmart Location 25",,"Albany",,"907-385-4412","Regular","003B000000H1QcIIAV","Nutrition Stop Account","NY","lpaprocki@hotmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",38,5,1,,38
"2019-12-25T08:17:59.000Z","005B0000006PwWOIA0","2020-04-22T12:19:57.000Z",,"Description of Dmart Location Group 5","Truck","High",,"00001918","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOxIAP","Standard",,"rickyeast@salesforce.com","Completed","2020-04-22T12:19:57.000Z","0YQB0000000L0CCOA0","false","2020-04-22T11:12:55.000Z","West","San Jose","2020-04-22","Food & Beverage","Donette Foller","2020-04-22T11:12:55.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LoKAK","0YQB0000000L0CCOA0","0Y2B0000000L08wKAC",,"A00000008","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","95111","High","Ricky East","Nutrition Stop - Kennesaw","005B0000006NoPnIAK","Dmart Location 17",,"Santa Clara",,"513-570-1893","Regular","003B000000H1QcJIAV","Rondel Account","CA","donette.foller@cox.net",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",67,2,1,,67
"2019-12-25T08:17:59.000Z","005B0000006PwWYIA0","2019-08-17T13:36:52.000Z","SalesRep","Description of Dmart Location Group 1","Truck","Medium","00EB0000000fdvVMAQ","00001919","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"billeast@salesforce.com","Completed","2019-08-17T13:36:52.000Z","0YQB0000000L0CDOA0","false","2019-08-17T12:09:28.000Z","Bay Area","Chicago","2019-08-17","Transportation","Willard Kolmetz","2019-08-17T12:09:28.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LpKAK","0YQB0000000L0CDOA0","0Y2B0000000L08sKAC",,"A00000007","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","60632","Medium","Bill East","Nutrition Stop - Elkhorn","005B0000006NoPnIAK","Dmart Location 18","00EB0000000fdvVMAQ","Cook",,"972-303-9197","Regular","003B000000H1QcbIAF","Alpine Nutrition Account","IL","willard@hotmail.com",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",87,10,1,,87
