"LCT.EndTime","LCT.Status","Time","LCT.StartTime","AgentId","LCT.EndedBy","LCT.RequestTime","AgentIdFill","User.Name","LiveChatTranscriptId","TempAgentChatEndTime","Type","IsEndChatEvent","Id","Detail","IsNextChatEventTransfer","AgentTransferCount","AgentEndCount","AgentStartCount","NumConcurrentChats","LCT.Case.ED_Outcome__c","IsChatTransfered","AgentChatEndTime_sec_epoch","LCT.ChatDuration","AgentChatDuration"
"2020-03-07T00:50:28.000Z","Missed","2020-03-07T00:50:28.000Z","2020-03-07T00:45:00.000Z","005B0000003JLI6IAO","Visitor","2020-03-07T00:42:21.000Z","005B0000003JLI6IAO","William Edwards","a4IB00000008VkHMAU","2020-03-07T00:50:28.000Z","CancelVisitor",False,"a4JB00000000FOnMAM","Visitor clicked Cancel Chat.",False,0,130,217,87,51.6,0,1583542228,120,0
"2020-03-07T07:05:36.000Z","Completed","2020-03-07T07:05:36.000Z","2020-03-07T07:04:24.000Z","005B0000003JLI7IAO","Agent","2020-03-07T07:00:00.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000004kiAMAQ","2020-03-07T07:05:36.000Z","EndAgent",True,"a4JB00000000F5BMAU","Agent clicked End Chat.",False,0,161,269,108,51.6,0,1583564736,6,0
"2020-03-07T07:05:31.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:24.000Z","005B0000003JLIAIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIAIA4","Danielle Wright","a4IB00000000OUKMA2","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000F5CMAU","Visitor requested chat.",False,0,74,123,49,66.5,0,1583564731,565,331
"2020-03-07T07:05:31.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:24.000Z","005B0000003JLIAIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIAIA4","Danielle Wright","a4IB00000000OUKMA2","2020-03-07T07:01:51.000Z","ChoiceRoute",False,"a4JB00000000F5DMAU","Choice chat request routed to all available qualified agents.",False,0,74,123,49,66.5,0,1583564511,565,111
"2020-03-07T07:05:31.000Z","Completed","2020-03-07T07:01:51.000Z","2020-03-07T07:04:24.000Z","005B0000003JLIAIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIAIA4","Danielle Wright","a4IB00000000OUKMA2","2020-03-07T07:05:31.000Z","Accept",False,"a4JB00000000F5EMAU","Chat request accepted by agent.",False,0,74,129,55,66.5,1,1583564731,565,220
"2020-03-07T07:12:58.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:23.000Z","005B0000003JLI4IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000004ktbMAA","2020-03-07T07:00:00.000Z","ChoiceRoute",False,"a4JB00000000F5HMAU","Choice chat request routed to all available qualified agents.",False,0,89,143,54,51.6,0,1583565178,378,778
"2020-03-07T07:12:58.000Z","Completed","2020-03-07T07:00:51.000Z","2020-03-07T07:04:23.000Z","005B0000003JLI4IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000004ktbMAA","2020-03-07T07:12:58.000Z","Accept",False,"a4JB00000000F5IMAU","Chat request accepted by agent.",False,0,89,147,58,51.6,1,1583565178,378,727
"2020-03-07T07:12:58.000Z","Completed","2020-03-07T07:12:58.000Z","2020-03-07T07:04:23.000Z","005B0000003JLI4IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000004ktbMAA","2020-03-07T07:12:58.000Z","EndVisitor",True,"a4JB00000000F5JMAU","Visitor clicked End Chat.",False,0,104,161,57,51.6,0,1583565178,378,0
"2020-03-07T07:05:20.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:22.000Z","005B0000003JLI5IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000008VejMAE","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000F5KMAU","Visitor requested chat.",False,0,129,209,80,69.1,0,1583564720,405,320
"2020-03-07T07:05:20.000Z","Completed","2020-03-07T07:05:20.000Z","2020-03-07T07:04:22.000Z","005B0000003JLI5IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000008VejMAE","2020-03-07T07:05:20.000Z","EndVisitor",True,"a4JB00000000F5NMAU","Visitor clicked End Chat.",False,0,133,228,95,69.1,0,1583564720,405,0
"2020-03-07T07:06:51.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:22.000Z","005B0000003JLICIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VXhMAM","2020-03-07T07:06:33.000Z","ChoiceRoute",False,"a4JB00000000F5PMAU","Choice chat request routed to all available qualified agents.",False,0,132,203,71,51.6,0,1583564793,391,393
"2020-03-07T07:06:51.000Z","Completed","2020-03-07T07:06:51.000Z","2020-03-07T07:04:22.000Z","005B0000003JLICIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VXhMAM","2020-03-07T07:06:51.000Z","LeaveAgent",False,"a4JB00000000F5RMAU","Agent left chat.",False,0,139,219,80,51.6,0,1583564811,391,0
"2020-03-07T07:06:07.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:21.000Z","005B0000003JLI6IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI6IAO","William Edwards","a4IB00000008VemMAE","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000F5SMAU","Visitor requested chat.",False,0,131,218,87,68.3,0,1583564767,336,367
"2020-03-07T07:06:07.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:21.000Z","005B0000003JLI6IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI6IAO","William Edwards","a4IB00000008VemMAE","2020-03-07T07:01:36.000Z","ChoiceRoute",False,"a4JB00000000F5TMAU","Choice chat request routed to all available qualified agents.",False,0,131,218,87,68.3,0,1583564496,336,96
"2020-03-07T07:10:28.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:19.000Z","005B0000003JLIHIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIHIA4","Katie Adams","a4IB00000004kh8MAA","2020-03-07T07:00:27.000Z","ChatRequest",False,"a4JB00000000F5WMAU","Visitor requested chat.",False,0,154,238,84,51.6,0,1583564427,468,27
"2020-03-07T07:10:28.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:04:19.000Z","005B0000003JLIHIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIHIA4","Katie Adams","a4IB00000004kh8MAA","2020-03-07T07:00:00.000Z","ChoiceRoute",False,"a4JB00000000F5XMAU","Choice chat request routed to all available qualified agents.",False,0,154,238,84,51.6,0,1583565028,468,628
"2020-03-07T07:06:02.000Z","Completed","2020-03-07T07:01:04.000Z","2020-03-07T07:02:57.000Z","005B0000003JLI4IAO","Agent","2020-03-07T07:00:00.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000008VhdMAE","2020-03-07T07:06:02.000Z","Accept",False,"a4JB00000000FB0MAM","Chat request accepted by agent.",False,0,89,149,60,81.6,1,1583564762,91,298
"2020-03-07T07:04:52.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:56.000Z","005B0000003JLI9IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI9IAO","Matthew Wong","a4IB00000000Oj2MAE","2020-03-07T07:03:40.000Z","ChoiceRoute",False,"a4JB00000000FB3MAM","Choice chat request routed to all available qualified agents.",False,0,105,147,42,69.0,0,1583564620,474,220
"2020-03-07T07:04:52.000Z","Completed","2020-03-07T07:04:52.000Z","2020-03-07T07:02:56.000Z","005B0000003JLI9IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI9IAO","Matthew Wong","a4IB00000000Oj2MAE","2020-03-07T07:04:52.000Z","LeaveVisitor",True,"a4JB00000000FB5MAM","Visitor left chat.",False,0,110,157,47,69.0,0,1583564692,474,0
"2020-03-07T07:04:01.000Z","Missed","2020-03-07T07:04:01.000Z","2020-03-07T07:02:54.000Z","005B0000003JLIEIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000000Od2MAE","2020-03-07T07:04:01.000Z","CancelVisitor",False,"a4JB00000000FB7MAM","Visitor clicked Cancel Chat.",False,0,137,242,105,51.6,0,1583564641,17,0
"2020-03-07T07:06:47.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:53.000Z","005B0000003JLIJIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000000OWtMAM","2020-03-07T07:06:14.000Z","ChoiceRoute",False,"a4JB00000000FB9MAM","Choice chat request routed to all available qualified agents.",False,0,111,170,59,51.6,0,1583564774,405,374
"2020-03-07T07:06:47.000Z","Completed","2020-03-07T07:06:47.000Z","2020-03-07T07:02:53.000Z","005B0000003JLIJIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000000OWtMAM","2020-03-07T07:06:47.000Z","EndAgent",True,"a4JB00000000FBBMA2","Agent clicked End Chat.",False,0,116,183,67,51.6,0,1583564807,405,0
"2020-03-07T07:08:04.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:50.000Z","005B0000003JLIEIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008VTgMAM","2020-03-07T07:02:08.000Z","ChoiceRoute",False,"a4JB00000000FBDMA2","Choice chat request routed to all available qualified agents.",False,0,135,229,94,67.5,0,1583564528,516,128
"2020-03-07T07:08:04.000Z","Completed","2020-03-07T07:02:08.000Z","2020-03-07T07:02:50.000Z","005B0000003JLIEIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008VTgMAM","2020-03-07T07:08:04.000Z","Accept",False,"a4JB00000000FBEMA2","Chat request accepted by agent.",False,0,136,239,103,67.5,1,1583564884,516,356
"2020-03-07T07:07:02.000Z","Completed","2020-03-07T07:01:37.000Z","2020-03-07T07:02:49.000Z","005B0000003JLI6IAO","Agent","2020-03-07T07:00:00.000Z","005B0000003JLI6IAO","William Edwards","a4IB00000008VhKMAU","2020-03-07T07:07:02.000Z","Accept",False,"a4JB00000000FBIMA2","Chat request accepted by agent.",False,0,132,225,93,51.6,1,1583564822,358,325
"2020-03-07T07:07:02.000Z","Completed","2020-03-07T07:07:02.000Z","2020-03-07T07:02:49.000Z","005B0000003JLI6IAO","Agent","2020-03-07T07:00:00.000Z","005B0000003JLI6IAO","William Edwards","a4IB00000008VhKMAU","2020-03-07T07:07:02.000Z","EndAgent",True,"a4JB00000000FBJMA2","Agent clicked End Chat.",False,0,137,228,91,51.6,0,1583564822,358,0
"2020-03-07T07:05:44.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:49.000Z","005B0000003JLIAIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIAIA4","Danielle Wright","a4IB00000008VdFMAU","2020-03-07T07:01:25.000Z","ChoiceRoute",False,"a4JB00000000FBLMA2","Choice chat request routed to all available qualified agents.",False,0,74,123,49,51.6,0,1583564485,192,85
"2020-03-07T07:11:47.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:26.000Z","005B0000003JLIEIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008ViaMAE","2020-03-07T07:07:15.000Z","ChatRequest",False,"a4JB00000000FD2MAM","Visitor requested chat.",False,0,135,229,94,51.6,0,1583564835,461,435
"2020-03-07T07:11:47.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:26.000Z","005B0000003JLIEIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008ViaMAE","2020-03-07T07:00:00.000Z","ChoiceRoute",False,"a4JB00000000FD3MAM","Choice chat request routed to all available qualified agents.",False,0,135,229,94,51.6,0,1583565107,461,707
"2020-03-07T07:11:47.000Z","Completed","2020-03-07T07:07:15.000Z","2020-03-07T07:02:26.000Z","005B0000003JLIEIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008ViaMAE","2020-03-07T07:11:47.000Z","Accept",False,"a4JB00000000FD4MAM","Chat request accepted by agent.",False,0,140,250,110,51.6,1,1583565107,461,272
"2020-03-07T07:11:47.000Z","Completed","2020-03-07T07:11:47.000Z","2020-03-07T07:02:26.000Z","005B0000003JLIEIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008ViaMAE","2020-03-07T07:11:47.000Z","LeaveAgent",False,"a4JB00000000FD5MAM","Agent left chat.",False,0,149,251,102,51.6,0,1583565107,461,0
"2020-03-07T07:03:44.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:26.000Z","005B0000003JLIHIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIHIA4","Katie Adams","a4IB00000000OVLMA2","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000FD6MAM","Visitor requested chat.",False,0,154,238,84,51.6,0,1583564624,522,224
"2020-03-07T07:03:44.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:26.000Z","005B0000003JLIHIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIHIA4","Katie Adams","a4IB00000000OVLMA2","2020-03-07T07:00:49.000Z","ChoiceRoute",False,"a4JB00000000FD7MAM","Choice chat request routed to all available qualified agents.",False,0,154,238,84,51.6,0,1583564449,522,49
"2020-03-07T07:03:44.000Z","Completed","2020-03-07T07:03:44.000Z","2020-03-07T07:02:26.000Z","005B0000003JLIHIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIHIA4","Katie Adams","a4IB00000000OVLMA2","2020-03-07T07:03:44.000Z","EndAgent",True,"a4JB00000000FD9MAM","Agent clicked End Chat.",False,0,157,255,98,51.6,0,1583564624,522,0
"2020-03-07T07:05:07.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:24.000Z","005B0000003JLI3IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI3IAO","Susan Pena","a4IB00000008VZFMA2","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000FDAMA2","Visitor requested chat.",False,0,81,132,51,51.6,0,1583564707,565,307
"2020-03-07T07:05:07.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:24.000Z","005B0000003JLI3IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI3IAO","Susan Pena","a4IB00000008VZFMA2","2020-03-07T07:00:51.000Z","ChoiceRoute",False,"a4JB00000000FDBMA2","Choice chat request routed to all available qualified agents.",False,0,81,132,51,51.6,0,1583564451,565,51
"2020-03-07T07:05:07.000Z","Completed","2020-03-07T07:00:51.000Z","2020-03-07T07:02:24.000Z","005B0000003JLI3IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI3IAO","Susan Pena","a4IB00000008VZFMA2","2020-03-07T07:05:07.000Z","Accept",False,"a4JB00000000FDCMA2","Chat request accepted by agent.",False,0,81,138,57,51.6,1,1583564707,565,256
"2020-03-07T07:09:13.000Z","Completed","2020-03-07T07:08:11.000Z","2020-03-07T07:02:24.000Z","005B0000003JLI3IAO","Agent","2020-03-07T07:00:00.000Z","005B0000003JLI3IAO","Susan Pena","a4IB00000000OcDMAU","2020-03-07T07:09:13.000Z","Accept",False,"a4JB00000000FDGMA2","Chat request accepted by agent.",False,0,90,149,59,81.6,1,1583564953,97,62
"2020-03-07T07:09:13.000Z","Completed","2020-03-07T07:09:13.000Z","2020-03-07T07:02:24.000Z","005B0000003JLI3IAO","Agent","2020-03-07T07:00:00.000Z","005B0000003JLI3IAO","Susan Pena","a4IB00000000OcDMAU","2020-03-07T07:09:13.000Z","EndAgent",True,"a4JB00000000FDHMA2","Agent clicked End Chat.",False,0,91,149,58,81.6,0,1583564953,97,0
"2020-03-07T07:04:32.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:23.000Z","005B0000003JLIJIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000000OmJMAU","2020-03-07T07:00:00.000Z","ChoiceRoute",False,"a4JB00000000FDJMA2","Choice chat request routed to all available qualified agents.",False,0,111,170,59,66.3,0,1583564672,591,272
"2020-03-07T07:04:32.000Z","Completed","2020-03-07T07:01:48.000Z","2020-03-07T07:02:23.000Z","005B0000003JLIJIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000000OmJMAU","2020-03-07T07:04:32.000Z","Accept",False,"a4JB00000000FDKMA2","Chat request accepted by agent.",False,0,112,173,61,66.3,1,1583564672,591,164
"2020-03-07T07:04:32.000Z","Completed","2020-03-07T07:04:32.000Z","2020-03-07T07:02:23.000Z","005B0000003JLIJIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000000OmJMAU","2020-03-07T07:04:32.000Z","EndAgent",True,"a4JB00000000FDLMA2","Agent clicked End Chat.",False,0,115,177,62,66.3,0,1583564672,591,0
"2020-03-07T07:11:34.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:02:22.000Z","005B0000003JLIEIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008Vd7MAE","2020-03-07T07:00:37.000Z","ChatRequest",False,"a4JB00000000FDMMA2","Visitor requested chat.",False,0,135,229,94,81.6,0,1583564437,417,37
"2020-03-07T07:11:34.000Z","Completed","2020-03-07T07:00:37.000Z","2020-03-07T07:02:22.000Z","005B0000003JLIEIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008Vd7MAE","2020-03-07T07:11:34.000Z","Accept",False,"a4JB00000000FDOMA2","Chat request accepted by agent.",False,0,135,232,97,81.6,1,1583565094,417,657
"2020-03-07T07:03:33.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:01:07.000Z","005B0000003JLI7IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000008VZqMAM","2020-03-07T07:01:15.000Z","ChoiceRoute",False,"a4JB00000000FJ5MAM","Choice chat request routed to all available qualified agents.",False,0,154,247,93,51.6,0,1583564475,32,75
"2020-03-07T07:03:33.000Z","Completed","2020-03-07T07:03:33.000Z","2020-03-07T07:01:07.000Z","005B0000003JLI7IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000008VZqMAM","2020-03-07T07:03:33.000Z","EndVisitor",True,"a4JB00000000FJ7MAM","Visitor clicked End Chat.",False,0,156,262,106,51.6,0,1583564613,32,0
"2020-03-07T07:03:48.000Z","Completed","2020-03-07T07:00:34.000Z","2020-03-07T07:01:04.000Z","005B0000003JLICIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000000OXiMAM","2020-03-07T07:03:48.000Z","Accept",False,"a4JB00000000FJAMA2","Chat request accepted by agent.",False,0,132,205,73,51.6,1,1583564628,260,194
"2020-03-07T07:06:09.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:01:03.000Z","005B0000003JLIGIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000004kznMAA","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000FJCMA2","Visitor requested chat.",False,0,87,138,51,51.6,0,1583564769,147,369
"2020-03-07T07:06:09.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:01:03.000Z","005B0000003JLIGIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000004kznMAA","2020-03-07T07:02:40.000Z","ChoiceRoute",False,"a4JB00000000FJDMA2","Choice chat request routed to all available qualified agents.",False,0,87,138,51,51.6,0,1583564560,147,160
"2020-03-07T07:06:09.000Z","Completed","2020-03-07T07:02:40.000Z","2020-03-07T07:01:03.000Z","005B0000003JLIGIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000004kznMAA","2020-03-07T07:06:09.000Z","Accept",False,"a4JB00000000FJEMA2","Chat request accepted by agent.",False,0,87,143,56,51.6,1,1583564769,147,209
"2020-03-07T07:06:09.000Z","Completed","2020-03-07T07:06:09.000Z","2020-03-07T07:01:03.000Z","005B0000003JLIGIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000004kznMAA","2020-03-07T07:06:09.000Z","LeaveVisitor",True,"a4JB00000000FJFMA2","Visitor left chat.",False,0,90,147,57,51.6,0,1583564769,147,0
"2020-03-07T07:07:19.000Z","Completed","2020-03-07T07:01:50.000Z","2020-03-07T07:01:03.000Z","005B0000003JLIGIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000008VbUMAU","2020-03-07T07:07:19.000Z","Accept",False,"a4JB00000000FJIMA2","Chat request accepted by agent.",False,0,87,140,53,51.6,1,1583564839,324,329
"2020-03-07T07:07:19.000Z","Completed","2020-03-07T07:07:19.000Z","2020-03-07T07:01:03.000Z","005B0000003JLIGIA4","Agent","2020-03-07T07:00:00.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000008VbUMAU","2020-03-07T07:07:19.000Z","EndAgent",True,"a4JB00000000FJJMA2","Agent clicked End Chat.",False,0,91,150,59,51.6,0,1583564839,324,0
"2020-03-07T07:06:31.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:01:01.000Z","005B0000003JLI5IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000004l3yMAA","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000FJKMA2","Visitor requested chat.",False,0,129,209,80,51.6,0,1583564791,336,391
"2020-03-07T07:06:31.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:01:01.000Z","005B0000003JLI5IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000004l3yMAA","2020-03-07T07:02:38.000Z","ChoiceRoute",False,"a4JB00000000FJLMA2","Choice chat request routed to all available qualified agents.",False,0,129,209,80,51.6,0,1583564558,336,158
"2020-03-07T07:06:31.000Z","Completed","2020-03-07T07:02:38.000Z","2020-03-07T07:01:01.000Z","005B0000003JLI5IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000004l3yMAA","2020-03-07T07:06:31.000Z","Accept",False,"a4JB00000000FJMMA2","Chat request accepted by agent.",False,0,129,223,94,51.6,1,1583564791,336,233
"2020-03-07T07:06:31.000Z","Completed","2020-03-07T07:06:31.000Z","2020-03-07T07:01:01.000Z","005B0000003JLI5IAO","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000004l3yMAA","2020-03-07T07:06:31.000Z","EndVisitor",True,"a4JB00000000FJNMA2","Visitor clicked End Chat.",False,0,137,230,93,51.6,0,1583564791,336,0
"2020-03-07T07:05:14.000Z","Completed","2020-03-07T07:00:00.000Z","2020-03-07T07:01:01.000Z","005B0000003JLIBIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VUmMAM","2020-03-07T07:00:00.000Z","ChatRequest",False,"a4JB00000000FJOMA2","Visitor requested chat.",False,0,83,126,43,81.6,0,1583564714,160,314
"2020-03-07T07:05:14.000Z","Completed","2020-03-07T07:05:14.000Z","2020-03-07T07:01:01.000Z","005B0000003JLIBIA4","Visitor","2020-03-07T07:00:00.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VUmMAM","2020-03-07T07:05:14.000Z","EndVisitor",True,"a4JB00000000FJRMA2","Visitor clicked End Chat.",False,0,87,136,49,81.6,0,1583564714,160,0
"2020-03-06T23:55:33.000Z","Completed","2020-03-06T23:49:53.000Z","2020-03-06T23:46:34.000Z","005B0000003JLI6IAO","Agent","2020-03-06T23:45:43.000Z","005B0000003JLI6IAO","William Edwards","a4IB00000000OZPMA2","2020-03-06T23:55:33.000Z","Accept",False,"a4JB00000000FP2MAM","Chat request accepted by agent.",False,0,129,214,85,51.6,1,1583538933,343,340
"2020-03-06T23:55:33.000Z","Completed","2020-03-06T23:55:33.000Z","2020-03-06T23:46:34.000Z","005B0000003JLI6IAO","Agent","2020-03-06T23:45:43.000Z","005B0000003JLI6IAO","William Edwards","a4IB00000000OZPMA2","2020-03-06T23:55:33.000Z","LeaveAgent",False,"a4JB00000000FP3MAM","Agent left chat.",False,0,129,214,85,51.6,0,1583538933,343,0
"2020-03-06T22:18:23.000Z","Completed","2020-03-06T22:08:52.000Z","2020-03-06T22:11:07.000Z","005B0000003JLIDIA4","Visitor","2020-03-06T22:08:52.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000004l0tMAA","2020-03-06T22:16:47.000Z","ChatRequest",False,"a4JB00000000FP4MAM","Visitor requested chat.",False,0,79,124,45,68.8,0,1583533007,230,475
"2020-03-06T22:18:23.000Z","Completed","2020-03-06T22:16:47.000Z","2020-03-06T22:11:07.000Z","005B0000003JLIDIA4","Visitor","2020-03-06T22:08:52.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000004l0tMAA","2020-03-06T22:18:23.000Z","Accept",False,"a4JB00000000FP6MAM","Chat request accepted by agent.",False,0,79,125,46,68.8,1,1583533103,230,96
"2020-03-06T22:18:23.000Z","Completed","2020-03-06T22:18:23.000Z","2020-03-06T22:11:07.000Z","005B0000003JLIDIA4","Visitor","2020-03-06T22:08:52.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000004l0tMAA","2020-03-06T22:18:23.000Z","LeaveVisitor",True,"a4JB00000000FP7MAM","Visitor left chat.",False,0,80,125,45,68.8,0,1583533103,230,0
"2020-03-06T22:05:31.000Z","Completed","2020-03-06T21:58:06.000Z","2020-03-06T22:01:35.000Z","005B0000003JLIGIA4","Agent","2020-03-06T21:58:06.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000004l3jMAA","2020-03-06T21:59:59.000Z","ChatRequest",False,"a4JB00000000FP8MAM","Visitor requested chat.",False,0,85,135,50,51.6,0,1583531999,292,113
"2020-03-06T22:05:31.000Z","Completed","2020-03-06T21:58:06.000Z","2020-03-06T22:01:35.000Z","005B0000003JLIGIA4","Agent","2020-03-06T21:58:06.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000004l3jMAA","2020-03-06T21:58:06.000Z","ChoiceRoute",False,"a4JB00000000FP9MAM","Choice chat request routed to all available qualified agents.",False,0,85,135,50,51.6,0,1583532331,292,445
"2020-03-06T22:03:25.000Z","Completed","2020-03-06T21:58:06.000Z","2020-03-06T22:00:14.000Z","005B0000003JLIGIA4","Agent","2020-03-06T21:58:06.000Z","005B0000003JLIGIA4","Nicole Gill","a4IB00000004khxMAA","2020-03-06T21:58:06.000Z","ChoiceRoute",False,"a4JB00000000FPDMA2","Choice chat request routed to all available qualified agents.",False,0,85,135,50,51.6,0,1583532205,533,319
