"Opportunity.Competitor_EDD_c__c","Opportunity.Owner.UniqueUserName","Opportunity.IsWon","CloseDate","Opportunity.RecordTypeId","Opportunity.Owner.Role.Hierarchy_RoleNames","IsLastUpdate","Opportunity.Product.Family","Opportunity.RecordType.Name","Amount_isUpdated","IsDeleted","Opportunity.Owner.Role.ParentRole.DeveloperName","Opportunity.Owner.Name","Opportunity.Account.Parent.ParentAccount.BillingState","ValidFromDate","CloseDate_isUpdated","Id","OpportunityCreatedDate","Opportunity.EDD_CreatedDate__c","Opportunity.OpenClosedWonLost","Opportunity.Opportunity.DemoShow__c","Opportunity.Opportunity.EDD_Prescription__c","Opportunity.DemoShow__c","OpportunityId","Opportunity.Owner.Role.Name","Opportunity.Account.Owner.Name","Stage.IsWon","Opportunity.Account.Type","Opportunity.Name","Opportunity.CloseDate","Opportunity.Account.Industry","StageName","Opportunity.Owner.UserManager.Name","Opportunity.Owner.UserManagerNames","Opportunity.Account.OwnerId","Opportunity.Owner.FullPhotoUrl","Opportunity.EDD_Prescription__c","CustomFilter","Opportunity.OwnerId","Opportunity.Opportunity.EDD_Leading_Causes__c","Opportunity.Owner.Role.ParentRole.ForecastManager.UniqueUserName","Opportunity.Account.BillingState","Opportunity.Owner.Role.RoleNames","Opportunity.Opportunity.Predicted_Close_Date__c","ForecastCategory","Opportunity.Owner.SmallPhotoUrl","Stage_IsAdvanced","Opportunity.Account.Parent.ParentAccount.OwnerId","Opportunity.Owner.Role.DeveloperName","CreatedById","Opportunity.Opportunity.Competitor_EDD_c__c","Opportunity.Owner.Role.RolePath","Stage.IsClosed","Opportunity.StageName","Opportunity.OpptyScore.Insights","Opportunity.Predicted_Close_Date__c","ValidToDate","Opportunity.Owner.Role.ParentRoleId","Stage_isUpdated","Opportunity.Id","StagePrev.IsClosed","Opportunity.IsClosed","Opportunity.Opportunity.Discount_Approved__c","ForecastCategoryPrev.ForecastCategoryName","CreatedDate","Opportunity.Account.AccountSource","Opportunity.AccountId","Opportunity.Owner.UserManager.UniqueUserName","Opportunity.Account.Parent.AccountParents","Opportunity.ForecastCategoryName","Opportunity.Owner.Role.ParentRole.Name","ForecastCategory.ForecastCategoryName","Opportunity.Account.Parent.ParentAccount.ShippingState","CreatedDatePrev","Opportunity.Type","Unique_Sort_Key","Opportunity.Product.Name","ForecastCategoryPrev","Opportunity.Owner.Role.Roles","Opportunity.Account.ShippingState","Opportunity.Account.Parent.ParentAccount.Name","Opportunity.Account.Name","Opportunity.Discount_Approved__c","StageNamePrev","Opportunity.EDD_Leading_Causes__c","CloseDatePrev","Opportunity.IsLost","StagePrev.IsWon","Opportunity.LeadSource","Opportunity.Opportunity.EDD_CreatedDate__c","Opportunity.Opportunity.EDD_Outcome__c","Opportunity.Opportunity.Close_Date_Difference__c","Stage.SortOrder","AmountPrev","IsPulled","Amount","Opportunity.Stage.SortOrder","Opportunity.EDD_Outcome__c","Opportunity.Opportunity.EDD_Age__c","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c","StagePrev.SortOrder","Duration","Opportunity.Opportunity_Score_Dummy__c","Time_In_Current_Stage.Duration_Seconds","IsPushed","Opportunity.OpportunityScore","Opportunity.Amount","Opportunity.OpptyScore.Score"
"","Sheri Nunez",True,"2018-05-14","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPCentral","Sheri Nunez","ID","2018-07-01T08:20:12.000Z",1,"008B000000K3OnoIAF","2017-12-12T19:20:30.000Z","","Closed Won","","",True,"006B0000003n34JIAQ","Central Sales","Ann Jones",True,"T100","Patriot Memory 81","2020-04-06","Biotechnology","Closed Won","","Sheri Nunez","005B0000003CnfWIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","-7.712 if you change Executive Meeting to true
-2.431 if you change Interactive Demo to true",True,"005B0000003CnfTIAS","","Andrew Barton","ID","Admin","","Closed","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",False,"005B0000003CnfWIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Won","","2020-04-10","2018-08-01T08:23:53.000Z","00EB0000000azELMAY",0,"006B0000003n34JIAQ",True,True,"","Closed","2018-07-01T08:20:12.000Z","Marketing Event","001B000000WJEI2IAP","","001B000000WJEI2IAP","Closed","RVP Central","Closed","","2018-06-01T08:21:12.000Z","New Business / Add-on","2018-07-01T08:20:12.000Z-008B000000K3OnoIAF","","Closed","","","Outlook Ventures","Outlook Ventures","","Closed Won","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
-7.339 because Competitor is Moparts and Region is Midwest
+8.647 because of other factors
from the baseline, +70.126","2018-05-10","No",True,"Fields Sales","",0,0,5,229425,0,229425,5,96,0,0,5,5,2678621,71,81565733,1,71,229425,0
"","Jordan Wolf",False,"2019-03-31","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPWest","Jordan Wolf","OR","2018-12-01T09:27:18.000Z",1,"008B000000MBcmPIAT","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UdTIAU","West Sales","Courtney Brown",False,"Corporate","Resourcesoft 11","2020-10-17","Food & Beverage","Qualification","","Jordan Wolf","005B0000003CnfVIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","No changes recommended",True,"005B0000003CnfQIAS","","Tyler Parker","OR","Admin","","BestCase","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T",False,"005B0000003CnfVIAS","WestSales","005B00000034KssIAE","","",False,"Qualification","","2020-08-22","2019-01-01T09:17:22.000Z","00EB0000000azEIMAY",0,"006B00000049UdTIAU",False,False,"","Best Case","2018-12-01T09:27:18.000Z","Cold Call","001B000000WJDvcIAH","","001B000000WJDvcIAH","Best Case","RVP West","Best Case","","2018-11-01T08:25:58.000Z","New Business","2018-12-01T09:27:18.000Z-008B000000MBcmPIAT","","BestCase","","","Resourcesoft","Resourcesoft","","Qualification","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
-8.359 because of other factors
from the baseline, +7","2019-03-01","No",False,"Reseller","",0,0,3,0,0,0,3,67,0,0,-55,3,2677804,90,61512687,1,90,0,0
"","Megan Kaufman",False,"2018-03-02","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPWest","Megan Kaufman","UT","2019-01-15T15:23:24.000Z",1,"008B000000MlKI2IAN","2018-08-01T21:37:56.000Z","","Lost","","",False,"006B00000049UdiIAE","West Sales","Megan Kaufman",False,"Corporate","Emulex Corp. / Bothell Facility Corp. 240","2019-08-19","Other","Closed Lost","","Megan Kaufman","005B0000003CnfRIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/F","-4.963 if you change Executive Meeting to true",True,"005B0000003CnfRIAS","","Tyler Parker","UT","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/T",False,"005B0000003CnfRIAS","WestSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-09-25","2019-02-01T09:08:14.000Z","00EB0000000azEIMAY",0,"006B00000049UdiIAE",True,True,"","Omitted","2019-01-15T15:23:24.000Z","Community","001B000000bwMR3IAM","","001B000000bwMR3IAM","Omitted","RVP West","Omitted","","2019-01-01T09:18:18.000Z","Add-On Business","2019-01-15T15:23:24.000Z-008B000000MlKI2IAN","","Omitted","","","Emulex Corp. / Bothell Facility Corp.","Emulex Corp. / Bothell Facility Corp.","","Closed Lost","+14.534 because Lead Source is Reseller and Region is Northwest
-8.006 because Sales Stage Count is 6 to 23 and Lead Source is Reseller
+6.449 because Amount is 100001 to 132176 and Product Name is Motorcycle Parts
-18.622 because of other factors
from th","2017-08-02","Yes",False,"Reseller","",0,0,6,116279,0,116279,6,64,0,0,38,6,1446290,90,30025366,1,90,116279,0
"","Jordan Wolf",False,"2018-08-04","012B0000000LBREIA4","Admin",0,"","Simple",1,False,"RVPWest","Jordan Wolf","AK","2018-08-01T21:37:56.000Z",1,"008B000000KJ4tmIAD","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UdjIAE","West Sales","Jordan Wolf",False,"Corporate","Global Infotech Corporation 246","2020-06-22","Biotechnology","Proposal/Quote","","Jordan Wolf","005B0000003CnfQIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","-5.870 if you change Interactive Demo to true",True,"005B0000003CnfQIAS","","Tyler Parker","AK","Admin","","BestCase","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T",True,"005B0000003CnfQIAS","WestSales","005B00000034KssIAE","","",False,"Proposal/Quote","","2020-07-12","2018-09-01T08:22:34.000Z","00EB0000000azEIMAY",1,"006B00000049UdjIAE","",False,"","","2018-08-01T21:37:56.000Z","Website","001B000000SS3OsIAL","","001B000000SS3OsIAL","Best Case","RVP West","Best Case","","","Existing Business","2018-08-01T21:37:56.000Z-008B000000KJ4tmIAD","","","","","Global Infotech Corporation","Global Infotech Corporation","","","+14.534 because Lead Source is Reseller and Region is Pacific
-8.480 because Lead Source is Reseller and Product Name is Interior Accessories
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
-17.921 because of other factors
from the ","1970-01-01","No","","Reseller","",0,0,4,0,0,334831,4,66,0,0,21,0,2630678,90,61512687,1,90,334831,0
"","Rachel Reilly",False,"2017-02-02","012B0000000LBREIA4","Admin",0,"","Simple",1,False,"RVPCentral","Rachel Reilly","NE","2018-08-01T21:37:56.000Z",1,"008B000000KJ4tqIAD","2018-08-01T21:37:56.000Z","","Lost","","",True,"006B00000049UdnIAE","Central Sales","Amy Shaw",False,"Corporate","Connections for Business 44","2019-07-22","Insurance","Closed Lost","","Rachel Reilly","005B0000003CnfgIAC","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F","-7.165 if you change Executive Meeting to true
-2.523 if you change Interactive Demo to true",True,"005B0000003CnfYIAS","","Andrew Barton","NE","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T",True,"005B0000003CnfgIAC","CentralSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-06-13","2018-09-01T08:22:34.000Z","00EB0000000azELMAY",1,"006B00000049UdnIAE","",True,"","","2018-08-01T21:37:56.000Z","Inbound Call","001B000000SS3OvIAL","","001B000000SS3OvIAL","Omitted","RVP Central","Omitted","","","New Business / Add-on","2018-08-01T21:37:56.000Z-008B000000KJ4tqIAD","","","","","Connections for Business","Connections for Business","","","+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 4999 to 10533 and Product Name is Batteries
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-10.931 because of other factors
from the baseli","1970-01-01","Yes","","Reseller","",0,0,6,0,0,10000,6,85,0,0,-38,0,2630678,90,35295602,1,90,10000,0
"","Alicia Harrison",False,"2017-10-04","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Alicia Harrison","NE","2018-12-01T09:28:27.000Z",1,"008B000000MBcvQIAT","2018-08-01T21:37:56.000Z","","Lost","","",True,"006B00000049UdoIAE","Central Sales","Amy Shaw",False,"Corporate","Connections for Business 45","2019-11-21","Insurance","Closed Lost","","Alicia Harrison","005B0000003CnfgIAC","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","-7.165 if you change Executive Meeting to true
-2.523 if you change Interactive Demo to true",True,"005B0000003CnfZIAS","","Andrew Barton","NE","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T",False,"005B0000003CnfgIAC","CentralSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-10-13","2019-01-01T09:18:18.000Z","00EB0000000azELMAY",0,"006B00000049UdoIAE",True,True,"","Omitted","2018-12-01T09:28:27.000Z","Inbound Call","001B000000SS3OvIAL","","001B000000SS3OvIAL","Omitted","RVP Central","Omitted","","2018-11-01T08:26:50.000Z","New Business","2018-12-01T09:28:27.000Z-008B000000MBcvQIAT","","Omitted","","","Connections for Business","Connections for Business","","Closed Lost","+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 4999 to 10533 and Product Name is Batteries
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-10.931 because of other factors
from the baseli","2017-09-04","Yes",False,"Reseller","",0,0,6,10000,0,10000,6,85,0,0,-38,6,2677791,90,25890033,1,90,10000,0
"","Sheri Nunez",False,"2018-11-12","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPCentral","Sheri Nunez","NE","2018-11-01T08:26:51.000Z",1,"008B000000MBQJrIAP","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UdrIAE","Central Sales","Amy Shaw",False,"Corporate","Connections for Business 58","2020-06-30","Insurance","Negotiation","","Sheri Nunez","005B0000003CnfgIAC","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","-4.665 if you change Executive Meeting to true",True,"005B0000003CnfTIAS","","Andrew Barton","NE","Admin","","Pipeline","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",False,"005B0000003CnfgIAC","CentralSales","005B00000034KssIAE","","",False,"Negotiation","","2020-06-23","2018-12-01T09:28:27.000Z","00EB0000000azELMAY",0,"006B00000049UdrIAE",False,False,"","Pipeline","2018-11-01T08:26:51.000Z","Inbound Call","001B000000SS3OvIAL","","001B000000SS3OvIAL","Pipeline","RVP Central","Pipeline","","2018-10-01T08:10:18.000Z","New Business","2018-11-01T08:26:51.000Z-008B000000MBQJrIAP","","Pipeline","","","Connections for Business","Connections for Business","","Negotiation","+14.534 because Lead Source is Other and Region is Midwest
-10.033 because Lead Source is Other
+8.029 because Lead Source is Other and Competitor is Challenger Inc.
-3.995 because of other factors
from the baseline, +70.126","2018-10-12","No",False,"Other","",0,0,2,12269,0,12269,2,78,0,0,-6,2,2595696,90,61512687,1,90,12269,0
"","Sheri Nunez",False,"2018-09-28","012B0000000LBRPIA4","Admin",0,"","Channel (Partner)",0,False,"RVPCentral","Sheri Nunez","NE","2018-09-17T20:43:15.000Z",1,"008B000000LX4QjIAL","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UdrIAE","Central Sales","Amy Shaw",False,"Corporate","Connections for Business 58","2020-06-30","Insurance","Negotiation","","Sheri Nunez","005B0000003CnfgIAC","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","-4.665 if you change Executive Meeting to true",True,"005B0000003CnfTIAS","","Andrew Barton","NE","Admin","","Pipeline","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",False,"005B0000003CnfgIAC","CentralSales","005B00000034KssIAE","","",False,"Negotiation","","2020-06-23","2018-10-01T08:10:18.000Z","00EB0000000azELMAY",0,"006B00000049UdrIAE",False,False,"","Pipeline","2018-09-17T20:43:15.000Z","Inbound Call","001B000000SS3OvIAL","","001B000000SS3OvIAL","Pipeline","RVP Central","Pipeline","","2018-09-01T08:22:34.000Z","New Business","2018-09-17T20:43:15.000Z-008B000000LX4QjIAL","","Pipeline","","","Connections for Business","Connections for Business","","Negotiation","+14.534 because Lead Source is Other and Region is Midwest
-10.033 because Lead Source is Other
+8.029 because Lead Source is Other and Competitor is Challenger Inc.
-3.995 because of other factors
from the baseline, +70.126","2018-09-12","No",False,"Other","",0,0,2,12269,0,12269,2,78,0,0,-6,2,1164423,90,61512687,1,90,12269,0
"","Kristen Hughes",False,"2018-11-14","012B0000000LBREIA4","Admin",0,"","Simple",1,False,"RVPWest","Kristen Hughes","NE","2018-08-01T21:37:56.000Z",1,"008B000000KJ4twIAD","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UdtIAE","West Sales","Amy Shaw",False,"Corporate","Connections for Business 72","2020-10-02","Insurance","Qualification","","Kristen Hughes","005B0000003CnfgIAC","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F","-8.108 if you change Executive Meeting to true
-6.184 if you change Interactive Demo to true",True,"005B0000003CnfSIAS","","Tyler Parker","NE","Admin","","BestCase","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T",True,"005B0000003CnfgIAC","WestSales","005B00000034KssIAE","","",False,"Qualification","","2020-09-17","2018-09-01T08:22:34.000Z","00EB0000000azEIMAY",1,"006B00000049UdtIAE","",False,"","","2018-08-01T21:37:56.000Z","Inbound Call","001B000000SS3OvIAL","","001B000000SS3OvIAL","Best Case","RVP West","Best Case","","","New Business","2018-08-01T21:37:56.000Z-008B000000KJ4twIAD","","","","","Connections for Business","Connections for Business","","","+14.534 because Lead Source is Reseller and Region is Northwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 29999 to 47820 and Product Name is Replacement Parts
-0.016 because of other factors
from the b","1970-01-01","No","","Reseller","",0,0,3,0,0,36144,3,99,0,0,-15,0,2630678,90,61512687,1,90,36144,0
"","Amy Shaw",False,"2018-04-28","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Amy Shaw","ID","2018-09-17T20:48:46.000Z",1,"008B000000LX5iKIAT","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049Ue7IAE","Central Sales","Megan Kaufman",False,"Corporate","Gas Equipment Company 103","2020-08-13","Recreation","Closed Lost","","Amy Shaw","005B0000003CnfRIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","-2.465 if you change Interactive Demo to true",True,"005B0000003CnfgIAC","","Andrew Barton","ID","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T",False,"005B0000003CnfRIAS","CentralSales","005B00000034KssIAE","","",True,"Discovery","","2020-05-26","2018-10-01T08:27:49.000Z","00EB0000000azELMAY",0,"006B00000049Ue7IAE",True,False,"","Omitted","2018-09-17T20:48:46.000Z","Cold Call","001B000000SS4T0IAL","","001B000000SS4T0IAL","Pipeline","RVP Central","Omitted","","2018-09-01T08:28:41.000Z","Existing Business","2018-09-17T20:48:46.000Z-008B000000LX5iKIAT","","Omitted","","","Gas Equipment Company","Gas Equipment Company","","Closed Lost","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
-7.339 because Competitor is Moparts and Region is Midwest
+5.239 because of other factors
from the baseline, +70.126","2018-04-12","No",False,"Fields Sales","",0,0,6,490126,0,490126,0,93,0,0,-79,6,1165143,90,11617369,1,90,490126,0
"","Alyssa Williams",False,"2019-05-26","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Alyssa Williams","WI","2019-08-01T08:10:55.000Z",1,"008B000000NN1GpIAL","2018-08-01T21:37:56.000Z","","Lost","","",True,"006B00000049UeJIAU","Central Sales","Alyssa Williams",False,"Corporate","Oklahoma Department of Commerce 15","2020-04-25","Shipping","Closed Lost","","Alyssa Williams","005B0000003CnfXIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","-8.038 if you change Executive Meeting to true
-2.433 if you change Interactive Demo to true",True,"005B0000003CnfXIAS","","Andrew Barton","WI","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T",False,"005B0000003CnfXIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Lost","","2020-01-30","2019-09-01T08:12:51.000Z","00EB0000000azELMAY",0,"006B00000049UeJIAU",True,True,"","Omitted","2019-08-01T08:10:55.000Z","Marketing Event","001B000000WJDvpIAH","","001B000000WJDvpIAH","Omitted","RVP Central","Omitted","","2019-07-01T08:11:55.000Z","New Business","2019-08-01T08:10:55.000Z-008B000000NN1GpIAL","","Omitted","","","Oklahoma Department of Commerce","Oklahoma Department of Commerce","","Closed Lost","+14.534 because Lead Source is Fields Sales and Region is Midwest
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+10.690 because of other factors
from t","2019-05-10","Yes",False,"Fields Sales","",0,0,6,20000,0,20000,6,96,0,0,-86,6,2678516,90,7383621,1,90,20000,0
"","Alicia Harrison",False,"2019-03-09","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Alicia Harrison","MN","2019-08-01T08:10:55.000Z",1,"008B000000NN1GuIAL","2018-08-01T21:37:56.000Z","","Lost","","",True,"006B00000049UeOIAU","Central Sales","Alicia Harrison",False,"Corporate","CitySoft 113","2020-02-07","Apparel","Closed Lost","","Alicia Harrison","005B0000003CnfZIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","-7.712 if you change Executive Meeting to true
-3.365 if you change Interactive Demo to true",True,"005B0000003CnfZIAS","","Andrew Barton","MN","Admin","","Omitted","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T",False,"005B0000003CnfZIAS","CentralSales","005B00000034KssIAE","","",True,"Closed Lost","","2019-11-27","2019-08-09T08:00:00.000Z","00EB0000000azELMAY",0,"006B00000049UeOIAU",True,True,"","Omitted","2019-08-01T08:10:55.000Z","Website","001B000000SS3PKIA1","","001B000000SS3PKIA1","Omitted","RVP Central","Omitted","","2019-07-01T08:11:55.000Z","New Business","2019-08-01T08:10:55.000Z-008B000000NN1GuIAL","","Omitted","","","CitySoft","CitySoft","","Closed Lost","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
+5.834 because of other factors
from the baseline,","2019-02-21","Yes",False,"Fields Sales","",0,0,6,199000,0,199000,6,110,0,0,-72,6,690545,90,19480168,1,90,199000,0
"","Courtney Brown",False,"2019-08-15","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPWest","Courtney Brown","OR","2019-05-01T08:14:27.000Z",1,"008B000000LNarSIAT","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UebIAE","West Sales","Courtney Brown",False,"Corporate","Third Wave Technologies 88","2020-09-30","Banking","Proposal/Quote","","Courtney Brown","005B0000003CnfVIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F","-4.892 if you change Executive Meeting to true
-3.594 if you change Interactive Demo to true",True,"005B0000003CnfVIAS","","Tyler Parker","OR","Admin","","BestCase","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T",False,"005B0000003CnfVIAS","WestSales","005B00000034KssIAE","","",False,"Proposal/Quote","","2020-07-02","2019-06-01T08:14:59.000Z","00EB0000000azEIMAY",0,"006B00000049UebIAE",False,False,"","Best Case","2019-05-01T08:14:27.000Z","Cold Call","001B000000SS3PYIA1","","001B000000SS3PYIA1","Best Case","RVP West","Best Case","","2019-04-01T08:13:31.000Z","New Business","2019-05-01T08:14:27.000Z-008B000000LNarSIAT","","BestCase","","","Third Wave Technologies","Third Wave Technologies","","Proposal/Quote","+14.534 because Lead Source is Fields Sales and Region is Pacific
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+3.577 because of other factors
from th","2019-07-16","No",False,"Fields Sales","",0,0,4,95000,0,95000,4,87,0,0,-90,4,2678432,90,61512687,1,90,95000,0
"","Beth Crawford",False,"2019-08-27","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPWest","Beth Crawford","OH","2019-09-01T08:12:51.000Z",1,"008B000000NVFefIAH","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UefIAE","West Sales","Amy Shaw",False,"Corporate","Lightbulb Press 140","2020-06-26","Hospitality","Negotiation","","Beth Crawford","005B0000003CnfgIAC","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/F","-5.042 if you change Executive Meeting to true",True,"005B0000003CnfKIAS","","Tyler Parker","OH","Admin","","BestCase","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/T",False,"005B0000003CnfgIAC","WestSales","005B00000034KssIAE","","",False,"Negotiation","","2020-05-15","2019-10-01T08:19:25.000Z","00EB0000000azEIMAY",0,"006B00000049UefIAE",False,False,"","Best Case","2019-09-01T08:12:51.000Z","Website","001B000000SS3PbIAL","","001B000000SS3PbIAL","Best Case","RVP West","Best Case","","2019-08-01T08:10:55.000Z","New Business","2019-09-01T08:12:51.000Z-008B000000NVFefIAH","","BestCase","","","Lightbulb Press","Lightbulb Press","","Negotiation","+14.534 because Lead Source is Fields Sales and Region is Northwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 29999 to 47820 and Product Name is Exterior Accessories
-5.775 because of other facto","2019-07-27","No",False,"Fields Sales","",0,0,2,30000,0,30000,2,77,0,0,-41,2,2592394,90,61512687,1,90,30000,0
"","Sheri Nunez",False,"2019-08-17","012B0000000LBREIA4","Admin",0,"","Simple",0,False,"RVPCentral","Sheri Nunez","OH","2019-04-01T08:13:31.000Z",1,"008B000000MmypLIAR","2018-08-01T21:37:56.000Z","","Open","","",True,"006B00000049UejIAE","Central Sales","Sheri Nunez",False,"Corporate","Tri-Coastal Design Group 208","2020-11-01","Machinery","Qualification","","Sheri Nunez","005B0000003CnfTIAS","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","-4.548 if you change Interactive Demo to true",True,"005B0000003CnfTIAS","","Andrew Barton","OH","Admin","","Forecast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T",False,"005B0000003CnfTIAS","CentralSales","005B00000034KssIAE","","",False,"Qualification","","2020-08-27","2019-05-01T08:14:27.000Z","00EB0000000azELMAY",0,"006B00000049UejIAE",False,False,"","Commit","2019-04-01T08:13:31.000Z","Social Media","001B000000WJDvzIAH","","001B000000WJDvzIAH","Commit","RVP Central","Commit","","2019-03-01T09:13:39.000Z","New Business","2019-04-01T08:13:31.000Z-008B000000MmypLIAR","","Forecast","","","Tri-Coastal Design Group","Tri-Coastal Design Group","","Qualification","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
-13.765 because of other factors
from the baseline","2019-07-17","No",False,"Fields Sales","",0,0,3,189000,0,189000,3,90,0,0,-65,3,2592056,90,47106359,1,90,189000,0
