"Opportunity.Competitor_EDD_c__c","LastModifiedDate","Account.Owner.Role.RolePath","Account.Owner.UniqueUserName","Opportunity.IsWon","Opportunity.IsPastDue","Opportunity.RecordTypeId","Owner.Role.ParentRole.Name","Opportunity.Product.Family","Opportunity.RecordType.Name","Owner.Username","Status","IsOverdue","Owner.Role.RolePath","Opportunity.Account.Parent.ParentAccount.BillingState","Account.OwnerId","Id","EventSubtype","Owner.Role.RoleNames","Owner.UniqueUserName","WhatId","Opportunity.EDD_CreatedDate__c","Owner.FullPhotoUrl","CallType","AssignedTo.Name","Opportunity.OpenClosedWonLost","IsClosed","Opportunity.Opportunity.DemoShow__c","Opportunity.Opportunity.EDD_Prescription__c","Account.Industry","Opportunity.DemoShow__c","OwnerId","Owner.UserManagerNames","Opportunity.Account.Type","Opportunity.Name","Owner.Name","Opportunity.CloseDate","Opportunity.Account.Industry","Account.BillingState","Account.Owner.Name","Opportunity.Account.OwnerId","Opportunity.CreatedDate","Opportunity.EDD_Prescription__c","CustomFilter","Opportunity.OwnerId","Opportunity.Opportunity.EDD_Leading_Causes__c","Owner.UserManager.Name","Opportunity.Account.BillingState","Account.Type","AccountId","CallDisposition","Opportunity.Opportunity.Predicted_Close_Date__c","Owner.Role.Hierarchy_RoleNames","Opportunity.Account.Parent.ParentAccount.OwnerId","Opportunity.Opportunity.Name","Opportunity.Opportunity.Competitor_EDD_c__c","Owner.Role.Name","Account.Owner.Role.Roles","Opportunity.StageName","AssignedTo.UniqueUserName","Owner.Role.DeveloperName","Opportunity.Predicted_Close_Date__c","Owner.Role.RoleNamesPath","Account.Owner.UserManager.UniqueUserName","ActivityDate","Priority","Opportunity.Id","Opportunity.IsClosed","Opportunity.Opportunity.Discount_Approved__c","TaskSubtype","CreatedDate","Opportunity.Neglected","Opportunity.Account.AccountSource","Opportunity.AccountId","Account.ShippingState","Owner.UserManager.UniqueUserName","Account.Owner.UserManagerNames","Account.Owner.Role.Name","Opportunity.Account.Parent.AccountParents","Opportunity.ForecastCategoryName","Account.Owner.UserManager.Name","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","Opportunity.Account.Parent.ParentAccount.ShippingState","Opportunity.Type","Opportunity.Product.Name","Owner.UserRoleId","Opportunity.Account.ShippingState","Opportunity.Account.Parent.ParentAccount.Name","Account.AccountSource","Account.Owner.Role.ParentRoleId","Opportunity.Account.Name","Owner.Role.ParentRole.ForecastManager.UniqueUserName","Opportunity.Discount_Approved__c","Opportunity.EDD_Leading_Causes__c","Subject","Owner.Role.Roles","Opportunity.IsLost","Owner.Role.ParentRole.DeveloperName","Account.Name","Opportunity.LeadSource","Opportunity.Opportunity.EDD_CreatedDate__c","Opportunity.Opportunity.EDD_Outcome__c","DaysOverdue","Opportunity.Opportunity.Close_Date_Difference__c","Opportunity.DaysSinceLastActivity","Account.NumberOfEmployees","Opportunity.EDD_Outcome__c","Opportunity.Opportunity.EDD_Age__c","Opportunity.OpportunityAge","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c","CallDurationInSeconds","Account.AnnualRevenue","Opportunity.DaysPastDue","DurationInMinutes"
"","2020-07-01T08:47:04.000Z","","Noah Kelly",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","aallen1547565044053@demo.user","Event",False,"","RI","005B0000003CnfJIAS","00UB0000000zbvFMAQ","Event","Admin","Allison Allen","006B00000049VbAIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Event","Allison Allen","Lost",True,"","","Engineering",True,"005B0000003CnfGIAS","Allison Allen","Corporate","Invision.com 214","Allison Allen","2020-02-29","Engineering","RI","Noah Kelly","005B0000003CnfJIAS","2019-12-14T07:00:00.000Z","No changes recommended",True,"005B0000003CnfGIAS","","","RI","Corporate","001B000000WJE4vIAH","Event","","Admin","005B0000003CnfJIAS","","","East Sales","","Closed Lost","Allison Allen","EastSales","2020-02-26","Allison Allen/Andrew Malone/Elliot Shapiro/Admin","","2019-12-10","Event","006B00000049VbAIAU",True,"","Event","2019-11-29T21:35:03.000Z",False,"Cold Call","001B000000WJE4vIAH","","","Noah Kelly","East Sales","001B000000WJE4vIAH","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY","","Add-On Business","","00EB0000000azEDMAY","","Invision.com","Cold Call","00EB0000000azEHMAY","Invision.com","Andrew Malone","","+14.534 because Lead Source is Reseller and Region is Southeast
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 29999 to 47820 and Product Name is Motorcycle Parts
-7.665 because of other factors
from ","Project Planning Meeting","","Yes","RVPEast","Invision.com","Reseller","",0,0,0,209,147,73,0,76,0,-3,0,5483000,0,15
"","2020-07-01T08:47:04.000Z","","Noah Kelly",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","aallen1547565044053@demo.user","Event",False,"","RI","005B0000003CnfJIAS","00UB0000000zbvGMAQ","Event","Admin","Allison Allen","006B00000049VbAIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Event","Allison Allen","Lost",True,"","","Engineering",True,"005B0000003CnfGIAS","Allison Allen","Corporate","Invision.com 214","Allison Allen","2020-02-29","Engineering","RI","Noah Kelly","005B0000003CnfJIAS","2019-12-14T07:00:00.000Z","No changes recommended",True,"005B0000003CnfGIAS","","","RI","Corporate","001B000000WJE4vIAH","Event","","Admin","005B0000003CnfJIAS","","","East Sales","","Closed Lost","Allison Allen","EastSales","2020-02-26","Allison Allen/Andrew Malone/Elliot Shapiro/Admin","","2019-12-01","Event","006B00000049VbAIAU",True,"","Event","2019-11-29T14:24:35.000Z",False,"Cold Call","001B000000WJE4vIAH","","","Noah Kelly","East Sales","001B000000WJE4vIAH","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY","","Add-On Business","","00EB0000000azEDMAY","","Invision.com","Cold Call","00EB0000000azEHMAY","Invision.com","Andrew Malone","","+14.534 because Lead Source is Reseller and Region is Southeast
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 29999 to 47820 and Product Name is Motorcycle Parts
-7.665 because of other factors
from ","Develop Mutual Plan Document","","Yes","RVPEast","Invision.com","Reseller","",0,0,0,209,147,73,0,76,0,-3,0,5483000,0,59
"","2020-07-01T08:47:04.000Z","","Allison Allen",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","aallen1547565044053@demo.user","Event",False,"","TN","005B0000003CnfGIAS","00UB0000000zbvNMAQ","Event","Admin","Allison Allen","006B00000049VbEIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Event","Allison Allen","Lost",True,"","","Energy",True,"005B0000003CnfGIAS","Allison Allen","Corporate","CB Richard Ellis-N.E. Partners, LP 24","Allison Allen","2020-04-18","Energy","TN","Allison Allen","005B0000003CnfGIAS","2019-12-08T07:00:00.000Z","-0.811 if you change Interactive Demo to true",True,"005B0000003CnfGIAS","","","TN","Corporate","001B000000WJE4xIAH","Event","","Admin","005B0000003CnfGIAS","","","East Sales","","Closed Lost","Allison Allen","EastSales","2020-03-21","Allison Allen/Andrew Malone/Elliot Shapiro/Admin","","2020-01-01","Event","006B00000049VbEIAU",True,"","Event","2020-01-02T20:27:37.000Z",False,"Referral","001B000000WJE4xIAH","","","Allison Allen","East Sales","001B000000WJE4xIAH","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY","","Existing Business","","00EB0000000azEDMAY","","CB Richard Ellis-N.E. Partners, LP","Referral","00EB0000000azEHMAY","CB Richard Ellis-N.E. Partners, LP","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Southeast
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
+0.285 because of other factors
from the baselin","Team Meeting","","Yes","RVPEast","CB Richard Ellis-N.E. Partners, LP","Fields Sales","",0,0,0,166,28,104,0,131,0,-27,0,9146000,0,0
"","2020-07-01T08:47:04.000Z","","Amy Shaw",False,False,"012B0000000LBREIA4","RVP Central","","Simple","ashaw1547565044117@demo.user","Event",False,"","NJ","005B0000003CnfgIAC","00UB0000000zbwYMAQ","Event","Admin","Amy Shaw","006B00000049VbjIAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","Event","Amy Shaw","Open",True,"","","Communications",True,"005B0000003CnfgIAC","Amy Shaw","Corporate","Smarthealth 58","Amy Shaw","2020-10-14","Communications","NJ","Amy Shaw","005B0000003CnfgIAC","2020-06-12T08:00:00.000Z","-2.480 if you change Interactive Demo to true",True,"005B0000003CnfgIAC","","","NJ","Corporate","001B000000SS3nIIAT","Event","","Admin","005B0000003CnfgIAC","","","Central Sales","","Qualification","Amy Shaw","CentralSales","2020-09-10","Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","","2020-06-12","Event","006B00000049VbjIAE",False,"","Event","2020-05-30T17:08:50.000Z",False,"Referral","001B000000SS3nIIAT","","","Amy Shaw","Central Sales","001B000000SS3nIIAT","Best Case","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY","","Existing Business","","00EB0000000azECMAY","","Smarthealth","Referral","00EB0000000azELMAY","Smarthealth","Andrew Barton","","+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is Batteries
-8.531 because of other factors
from the baseline, +","Close plan review with customer","","No","RVPCentral","Smarthealth","Reseller","",0,0,0,14,87,90,0,31,0,-33,0,5846000,0,42
"","2020-07-01T08:47:04.000Z","","Noah Kelly",False,False,"012B0000000LBREIA4","RVP East","","Simple","nkelly1547565044044@demo.user","Event",False,"","CT","005B0000003CnfJIAS","00UB0000000zbwcMAA","Event","Admin","Noah Kelly","006B0000003n2RlIAI","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F","Event","Noah Kelly","Lost",True,"","","Consulting",True,"005B0000003CnfJIAS","Noah Kelly","Corporate","SSA Global Technologies / Grand Rapids 120","Noah Kelly","2019-12-05","Consulting","CT","Noah Kelly","005B0000003CnfJIAS","2019-07-28T08:00:00.000Z","-4.105 if you change Interactive Demo to true",True,"005B0000003CnfJIAS","","","CT","Corporate","001B000000SS3nMIAT","Event","","Admin","005B0000003CnfJIAS","","","East Sales","","Closed Lost","Noah Kelly","EastSales","2019-10-17","Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","","2019-09-26","Event","006B0000003n2RlIAI",True,"","Event","2019-09-25T00:33:17.000Z",False,"Website","001B000000SS3nMIAT","","","Noah Kelly","East Sales","001B000000SS3nMIAT","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY","","Existing Business","","00EB0000000azEDMAY","","SSA Global Technologies / Grand Rapids","Website","00EB0000000azEHMAY","SSA Global Technologies / Grand Rapids","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Northeast
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 19998 to 29998 and Product Name is Exterior Accessories
-1.845 because of other facto","Executive Discovery Meeting","","Yes","RVPEast","SSA Global Technologies / Grand Rapids","Fields Sales","",0,0,0,226,64,81,0,129,0,-48,0,3073000,0,0
"","2020-07-01T08:47:08.000Z","","Sheri Nunez",False,False,"012B0000000LBREIA4","RVP Central","","Simple","aharriso1547565044108@demo.user","Event",False,"","NY","005B0000003CnfTIAS","00UB0000000zby9MAA","Event","Admin","Alicia Harrison","006B00000049VcgIAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","Event","Alicia Harrison","Lost",True,"","","Apparel",True,"005B0000003CnfZIAS","Alicia Harrison","Corporate","NBT Industrial 37","Alicia Harrison","2020-01-23","Apparel","NY","Sheri Nunez","005B0000003CnfTIAS","2019-11-02T07:00:00.000Z","-7.993 if you change Interactive Demo to true",True,"005B0000003CnfZIAS","","","NY","Corporate","001B000000lwNr5IAE","Event","","Admin","005B0000003CnfTIAS","","","Central Sales","","Closed Lost","Alicia Harrison","CentralSales","2020-01-25","Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","","2019-11-03","Event","006B00000049VcgIAE",True,"","Event","2019-10-21T15:47:11.000Z",False,"Cold Call","001B000000lwNr5IAE","","","Sheri Nunez","Central Sales","001B000000lwNr5IAE","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY","","Add-On Business","","00EB0000000azECMAY","","NBT Industrial","Cold Call","00EB0000000azELMAY","NBT Industrial","Andrew Barton","","+22.568 because Lead Source is Reseller and Region is Southwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is RV Shelters
-22.794 because of other factors
from the baseline, +","Pipeline Review","","Yes","RVPCentral","NBT Industrial","Reseller","",0,0,0,244,146,84,0,81,0,3,0,6172000,0,0
"","2020-07-01T08:47:08.000Z","","Alicia Harrison",True,False,"012B0000000LBREIA4","RVP Central","","Simple","aharriso1547565044108@demo.user","Event",False,"","TX","005B0000003CnfZIAS","00UB0000000zbynMAA","Event","Admin","Alicia Harrison","006B00000049Vd4IAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","Event","Alicia Harrison","Closed Won",True,"","","Manufacturing",True,"005B0000003CnfZIAS","Alicia Harrison","Corporate","Massillon Cable TV 187","Alicia Harrison","2019-11-05","Manufacturing","TX","Alicia Harrison","005B0000003CnfZIAS","2019-08-13T08:00:00.000Z","-4.976 if you change Interactive Demo to true",True,"005B0000003CnfZIAS","","","TX","Corporate","001B000000SS4j7IAD","Event","","Admin","005B0000003CnfZIAS","","","Central Sales","","Closed Won","Alicia Harrison","CentralSales","2019-11-22","Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","","2019-08-29","Event","006B00000049Vd4IAE",True,"","Event","2019-08-19T10:15:31.000Z",False,"Inbound Call","001B000000SS4j7IAD","","","Alicia Harrison","Central Sales","001B000000SS4j7IAD","Closed","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY","","New Business","","00EB0000000azECMAY","","Massillon Cable TV","Inbound Call","00EB0000000azELMAY","Massillon Cable TV","Andrew Barton","","+16.455 because Lead Source is Fields Sales and Region is Southwest
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
+6.449 because Amount is 47821 to 61498 and Product Name is Car Care
-0.479 because of other factors
from the basel","Manager Off-Site","","No","RVPCentral","Massillon Cable TV","Fields Sales","",0,0,0,310,45,101,0,83,0,17,0,2447000,0,0
"","2020-07-01T08:47:08.000Z","","Noah Kelly",False,False,"012B0000000LBREIA4","RVP East","","Simple","nkelly1547565044044@demo.user","Event",False,"","MA","005B0000003CnfJIAS","00UB0000000zbzHMAQ","Event","Admin","Noah Kelly","006B0000003hgNlIAI","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F","Event","Noah Kelly","Open",True,"","","Apparel",True,"005B0000003CnfJIAS","Noah Kelly","Corporate","Glovia International 153","Noah Kelly","2020-09-01","Apparel","MA","Noah Kelly","005B0000003CnfJIAS","2020-06-11T08:00:00.000Z","-5.124 if you change Interactive Demo to true",True,"005B0000003CnfJIAS","","","MA","Corporate","001B000000SS3ohIAD","Event","","Admin","005B0000003CnfJIAS","","","East Sales","","Discovery","Noah Kelly","EastSales","2020-08-27","Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","","2020-06-19","Event","006B0000003hgNlIAI",False,"","Event","2020-06-07T00:05:04.000Z",False,"Marketing Event","001B000000SS3ohIAD","","","Noah Kelly","East Sales","001B000000SS3ohIAD","Best Case","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY","","Existing Business","","00EB0000000azEDMAY","","Glovia International","Marketing Event","00EB0000000azEHMAY","Glovia International","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Northeast
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
-7.012 because of other factors
from ","Account Planning","","No","RVPEast","Glovia International","Fields Sales","",0,0,0,21,245,77,0,32,0,-5,0,4021000,0,34
"","2020-07-01T08:47:08.000Z","","Wayne Blackwell",False,False,"012B0000000LBRPIA4","RVP Central","","Channel (Partner)","snunez1547565044126@demo.user","Event",False,"","ME","005B0000003CnfUIAS","00UB0000000zbzWMAQ","Event","Admin","Sheri Nunez","006B00000049VdPIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","Event","Sheri Nunez","Open",True,"","","Insurance",True,"005B0000003CnfTIAS","Sheri Nunez","Corporate","Vanguard Computers Inc 225","Sheri Nunez","2020-08-17","Insurance","ME","Wayne Blackwell","005B0000003CnfUIAS","2020-06-11T08:00:00.000Z","No changes recommended",True,"005B0000003CnfTIAS","","","ME","Corporate","001B000000SS3olIAD","Event","","Admin","005B0000003CnfUIAS","","","Central Sales","","Discovery","Sheri Nunez","CentralSales","2020-09-06","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin","","2020-06-16","Event","006B00000049VdPIAU",False,"","Event","2020-06-06T04:01:00.000Z",False,"Data.com","001B000000SS3olIAD","","","Wayne Blackwell","East Sales","001B000000SS3olIAD","Commit","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY","","New Business","","00EB0000000azECMAY","","Vanguard Computers Inc","Data.com","00EB0000000azEHMAY","Vanguard Computers Inc","Andrew Barton","","+16.455 because Lead Source is Fields Sales and Region is Southwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
-18.919 because of other factors
from the baseli","Weekly Team Meeting","","No","RVPCentral","Vanguard Computers Inc","Fields Sales","",0,0,0,19,105,87,0,32,0,21,0,4971000,0,55
"","2020-07-01T08:47:08.000Z","","Dennis Huffman",False,False,"012B0000000LBREIA4","RVP East","","Simple","dhuffman1547565044026@demo.user","Event",False,"","VT","005B0000003CnfIIAS","00UB0000000zbzYMAQ","Event","Admin","Dennis Huffman","006B00000049VdRIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F","Event","Dennis Huffman","Lost",True,"","","Financial Services",False,"005B0000003CnfIIAS","Dennis Huffman","Corporate","Pro-Tec Products 1","Dennis Huffman","2020-05-09","Financial Services","VT","Dennis Huffman","005B0000003CnfIIAS","2020-04-18T07:00:00.000Z","-7.336 if you change Executive Meeting to true",True,"005B0000003CnfIIAS","","","VT","Corporate","001B000000SS3omIAD","Event","","Admin","005B0000003CnfIIAS","","","East Sales","","Closed Lost","Dennis Huffman","EastSales","2020-08-18","Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","","2020-04-14","Event","006B00000049VdRIAU",True,"","Event","2020-04-03T10:56:13.000Z",False,"Cold Call","001B000000SS3omIAD","","","Dennis Huffman","East Sales","001B000000SS3omIAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY","","Existing Business","","00EB0000000azEDMAY","","Pro-Tec Products","Cold Call","00EB0000000azEHMAY","Pro-Tec Products","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Northeast
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
+17.965 because of other factors
from the bas","Review Final Presentation","","Yes","RVPEast","Pro-Tec Products","Fields Sales","",0,0,0,85,189,121,0,20,0,101,0,4282000,0,0
"","2020-07-01T08:47:08.000Z","","Alyssa Williams",False,False,"012B0000000LBRPIA4","RVP Central","","Channel (Partner)","awilliam1547565044035@demo.user","Event",False,"","NY","005B0000003CnfXIAS","00UB0000000zbzjMAA","Event","Admin","Alyssa Williams","006B00000049VdVIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","Event","Alyssa Williams","Open",True,"","","Other",True,"005B0000003CnfXIAS","Alyssa Williams","Corporate","Ten-Pac International 76","Alyssa Williams","2020-07-21","Other","NY","Alyssa Williams","005B0000003CnfXIAS","2020-04-29T08:00:00.000Z","-4.168 if you change Executive Meeting to true",True,"005B0000003CnfXIAS","","","NY","Corporate","001B000000lwNrLIAU","Event","","Admin","005B0000003CnfXIAS","","","Central Sales","","Proposal/Quote","Alyssa Williams","CentralSales","2020-07-30","Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","","2020-05-02","Event","006B00000049VdVIAU",False,"","Event","2020-04-21T00:51:06.000Z",False,"Social Media","001B000000lwNrLIAU","","","Alyssa Williams","Central Sales","001B000000lwNrLIAU","Best Case","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY","","New Business","","00EB0000000azECMAY","","Ten-Pac International","Social Media","00EB0000000azELMAY","Ten-Pac International","Andrew Barton","","+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is Exterior Accessories
-6.842 because of other factors
from the ","Executive Offsite","","No","RVPCentral","Ten-Pac International","Reseller","",0,0,0,58,24,92,0,75,0,10,0,2530000,0,0
"","2020-07-01T08:47:08.000Z","","Wayne Blackwell",False,False,"012B0000000LBREIA4","RVP East","","Simple","wblackwe1547565044135@demo.user","Event",False,"","MS","005B0000003CnfUIAS","00UB0000000zbzuMAA","Event","Admin","Wayne Blackwell","006B00000049VdcIAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F","Event","Wayne Blackwell","Lost",True,"","","Not For Profit",True,"005B0000003CnfUIAS","Wayne Blackwell","Corporate","Thruport Technologies 166","Wayne Blackwell","2020-02-16","Not For Profit","MS","Wayne Blackwell","005B0000003CnfUIAS","2019-11-25T07:00:00.000Z","-4.168 if you change Executive Meeting to true",True,"005B0000003CnfUIAS","","","MS","Corporate","001B000000bwMX5IAM","Event","","Admin","005B0000003CnfUIAS","","","East Sales","","Closed Lost","Wayne Blackwell","EastSales","2020-02-21","Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin","","2019-11-28","Event","006B00000049VdcIAE",True,"","Event","2019-11-16T14:10:24.000Z",False,"Social Media","001B000000bwMX5IAM","","","Wayne Blackwell","East Sales","001B000000bwMX5IAM","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY","","Existing Business","","00EB0000000azEDMAY","","Thruport Technologies","Social Media","00EB0000000azEHMAY","Thruport Technologies","Andrew Malone","","+14.534 because Lead Source is Reseller and Region is Southeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 19998 to 29998 and Product Name is Exterior Accessories
-11.278 because of other factors
from t","Breakfast with CFO","","Yes","RVPEast","Thruport Technologies","Reseller","",0,0,0,223,127,87,0,82,0,5,0,6857000,0,0
"","2020-07-01T08:47:08.000Z","","Philip Walton",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","pwalton1547565044071@demo.user","Event",False,"","VT","005B0000003CnfHIAS","00UB0000000zc0KMAQ","Event","Admin","Philip Walton","006B00000049VdtIAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/F","Event","Philip Walton","Lost",True,"","","Not For Profit",True,"005B0000003CnfHIAS","Philip Walton","Corporate","Distributive Software 215","Philip Walton","2020-05-17","Not For Profit","VT","Philip Walton","005B0000003CnfHIAS","2020-01-22T07:00:00.000Z","-8.108 if you change Executive Meeting to true
-6.184 if you change Interactive Demo to true",True,"005B0000003CnfHIAS","","","VT","Corporate","001B000000SS4jXIAT","Event","","Admin","005B0000003CnfHIAS","","","East Sales","","Closed Lost","Philip Walton","EastSales","2020-04-20","Philip Walton/Andrew Malone/Elliot Shapiro/Admin","","2020-01-12","Event","006B00000049VdtIAE",True,"","Event","2020-01-07T08:30:04.000Z",False,"Partner","001B000000SS4jXIAT","","","Philip Walton","East Sales","001B000000SS4jXIAT","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/T","00EB0000000azEHMAY","","Existing Business","","00EB0000000azEDMAY","","Distributive Software","Partner","00EB0000000azEHMAY","Distributive Software","Andrew Malone","","+10.477 because Lead Source is Reseller and Region is Northeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 61499 to 100000 and Product Name is Replacement Parts
-6.251 because of other factors
from the ","Account Review","","Yes","RVPEast","Distributive Software","Reseller","",0,0,0,172,101,88,0,115,0,-27,0,9918000,0,0
"","2020-07-01T08:47:08.000Z","","Amy Shaw",True,False,"012B0000000LBREIA4","RVP Central","","Simple","ashaw1547565044117@demo.user","Event",False,"","NJ","005B0000003CnfgIAC","00UB0000000zc0WMAQ","Event","Admin","Amy Shaw","006B00000049VdyIAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","Event","Amy Shaw","Closed Won",True,"","","Hospitality",True,"005B0000003CnfgIAC","Amy Shaw","Corporate","Blue Wave Systems 44","Amy Shaw","2020-05-05","Hospitality","NJ","Amy Shaw","005B0000003CnfgIAC","2020-01-24T07:00:00.000Z","-4.057 if you change Interactive Demo to true",True,"005B0000003CnfgIAC","","","NJ","Corporate","001B000000WJE5fIAH","Event","","Admin","005B0000003CnfgIAC","","","Central Sales","","Closed Won","Amy Shaw","CentralSales","2020-04-15","Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","","2020-02-21","Event","006B00000049VdyIAE",True,"","Event","2020-02-16T06:53:30.000Z",False,"Partner","001B000000WJE5fIAH","","","Amy Shaw","Central Sales","001B000000WJE5fIAH","Closed","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY","","New Business","","00EB0000000azECMAY","","Blue Wave Systems","Partner","00EB0000000azELMAY","Blue Wave Systems","Andrew Barton","","+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
-6.620 because Amount is 219161 to 1000000 and Lead Source is Reseller
-3.366 because of other factors
from the basel","Send Quote","","No","RVPCentral","Blue Wave Systems","Reseller","",0,0,0,91,102,82,0,101,0,-19,0,2415000,0,51
