"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore_Id","RetailStore_Account_Industry","Visitor_UserType","Name","RetailStore_PrimaryContact_Description","Visitor_FullPhotoUrl","RetailStore_RetailStoreGroup_Name","Visitor_Role_Roles","CreatedById","RetailStore_Account_AccountSource","Visitor_Role_RolePath","RetailStore_AccountId","RetailStore_Location_Address_City","RetailStore_Location_Address_PostalCode","StatusRemarks","RetailStore_RetailStoreGroup_Description","RetailStore_Description","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","ActualVisitStartTime_YearMonthDay","RetailStore_RetailLocationGroupId","RetailStore_Location_Address_State","RetailStore_PrimaryContact_Department","Visitor_UniqueUserName","PlannedVisitStartTime","Visitor_Name","RetailStore_Name","RetailStore_Priority","CreatedDate","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Name","Id","RetailStore_Account_Name","AF_ID","InstructionDescription","RetailStore_StoreType","Visit_digest_node_start_time","VisitPriority","Visitor_Role_Name","OwnerId","RetailStore_PrimaryContactId","Visitor_SmallPhotoUrl","Visitor_Role_DeveloperName","RetailStore_Location_Name","Visitor_Username","RetailStore_PrimaryContact_Email","RetailStore_Account_Type","RetailStore_Location_Address_Country","SystemModstamp","RetailStore_Location_Address_Name","RetailStore_DeliveryMethod","RetailStore_Account_Phone","LastModifiedById","RetailStore_PrimaryContact_Phone","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Account_AnnualRevenue","RetailStore_Location_LocationLevel","PlannedVisitDuration"
"2019-12-25 08:17:58","005B0000006PwWOIA0","2018-09-22 10:57:04","0YQB0000000L0BxOAK","Food & Beverage","Standard","00001928",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","Baltimore","21224",,"Description of Dmart Location Group 5",,"Completed","2018-09-22 10:57:04","0YQB0000000L0BxOAK","false","2018-09-22 10:15:13","2018-09-22","0Y2B0000000L08wKAC","MD",,"Ricky East","2018-09-22 10:15:13","Ricky East","NTO Store - Berkeley","Medium","2019-12-25 07:09:12",,"Cammy Albares","0Z5B0000000L2LyKAK","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcTIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T",,"Dmart Location 3","rickyeast@salesforce.com","calbares@gmail.com",,"Baltimore City","2019-12-25 08:17:58","A00000010","Truck",,"005B0000006NoPnIAK","956-537-6195",41,10,0,1,41
"2019-12-25 08:17:58","005B0000006PwWYIA0","2019-11-07 14:10:57","0YQB0000000L0ByOAK",,"Standard","00001929",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AR2BGIA1","Kulpsville","19443",,"Description of Dmart Location Group 1",,"Completed","2019-11-07 14:10:57","0YQB0000000L0ByOAK","false","2019-11-07 13:05:19","2019-11-07","0Y2B0000000L08sKAC","PA",,"Bill East","2019-11-07 13:05:19","Bill East","NTO Store - Presidio","Low","2019-12-25 07:09:12",,"Yuki Whobrey","0Z5B0000000L2LzKAK","Gabe Hotkins","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcXIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T",,"Dmart Location 4","billeast@salesforce.com","yuki_whobrey@aol.com",,"Montgomery","2019-12-25 08:17:58","A00000011","Van",,"005B0000006NoPnIAK","313-288-7937",65,3,0,1,65
"2019-12-25 08:17:58","005B0000006PwWZIA0","2019-08-14 05:16:08","0YQB0000000L0BzOAK","Transportation","Standard","00001930",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Middle Island","11953",,"Description of Dmart Location Group 4",,"Completed","2019-08-14 05:16:08","0YQB0000000L0BzOAK","false","2019-08-14 03:49:56","2019-08-14","0Y2B0000000L08vKAC","NY",,"Ely West","2019-08-14 03:49:56","Ely West","Nutrition Stop - Gainesville","Low","2019-12-25 07:09:12",,"Leota Dilliard","0Z5B0000000L2M0KAK","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcMIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T",,"Dmart Location 5","elywest@salesforce.com","leota@hotmail.com",,"Suffolk","2019-12-25 08:17:58","A00000012","Van",,"005B0000006NoPnIAK","408-752-3500",86,7,0,1,86
"2019-12-25 08:17:58","005B0000006PwWHIA0","2018-01-06 08:13:28","0YQB0000000L0C0OAK","Manufacturing","Standard","00001931",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","Los Angeles","90034",,"Description of Dmart Location Group 3",,"Completed","2018-01-06 08:13:28","0YQB0000000L0C0OAK","false","2018-01-06 07:21:25","2018-01-06","0Y2B0000000L08uKAC","CA",,"Chantelle Rep","2018-01-06 07:21:25","Chantelle Rep","Rondel Store - San Francisco Central","High","2019-12-25 07:09:12",,"James Butt","0Z5B0000000L2M1KAK","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcFIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T",,"Dmart Location 6","chantellerep@salesforce.com","jbutt@gmail.com",,"Los Angeles","2019-12-25 08:17:58","A00000013","Van",,"005B0000006NoPnIAK","504-621-8927",52,1,0,1,52
"2019-12-25 08:17:58","005B0000006PwWIIA0","2019-02-18 05:03:50","0YQB0000000L0C1OAK","Food & Beverage","Standard","00001932",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","Chagrin Falls","44023",,"Description of Dmart Location Group 2",,"Completed","2019-02-18 05:03:50","0YQB0000000L0C1OAK","false","2019-02-18 04:08:33","2019-02-18","0Y2B0000000L08tKAC","OH",,"Wendy West","2019-02-18 04:08:33","Wendy West","Rondel Store - Austin East","Medium","2019-12-25 07:09:12",,"Fletcher Flosi","0Z5B0000000L2M2KAK","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcYIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T",,"Dmart Location 7","wendywest@salesforce.com","fletcher.flosi@yahoo.com",,"Geauga","2019-12-25 08:17:58","A00000014","Van",,"005B0000006NoPnIAK","815-828-2147",55,3,0,1,55
"2019-12-25 08:17:58","005B0000006PwWJIA0","2019-10-09 09:41:36","0YQB0000000L0C2OAK","Food & Beverage","Standard","00001933",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","Laredo","78045",,"Description of Dmart Location Group 5",,"Completed","2019-10-09 09:41:36","0YQB0000000L0C2OAK","false","2019-10-09 08:36:48","2019-10-09","0Y2B0000000L08wKAC","TX",,"Vince West","2019-10-09 08:36:48","Vince West","Rondel Store - Chicago Streeterville","Low","2019-12-25 07:09:12",,"Alisha Slusarski","0Z5B0000000L2M3KAK","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcdIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T",,"Dmart Location 8","vincewest@salesforce.com","alisha@slusarski.com",,"Webb","2019-12-25 08:17:58","A00000015","Van",,"005B0000006NoPnIAK","732-658-3154",64,5,0,1,64
"2019-12-25 08:17:58","005B0000006PwWKIA0","2020-05-14 12:36:02","0YQB0000000L0C3OAK","Construction","Standard","00001934",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2020-05-14 12:36:02","0YQB0000000L0C3OAK","false","2020-05-14 12:16:42","2020-05-14","0Y2B0000000L08sKAC","AZ",,"Cindy Central","2020-05-14 12:16:42","Cindy Central","Rondel Store - Chicago South Loop","Low","2019-12-25 07:09:12",,"Maryann Royster","0Z5B0000000L2M4KAK","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QccIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T",,"Dmart Location 9","cindycentral@salesforce.com","mroyster@royster.com",,"Maricopa","2019-12-25 08:17:58","A00000016","Van",,"005B0000006NoPnIAK","518-966-7987",19,5,0,1,19
"2019-12-25 08:17:58","005B0000006PwWLIA0","2018-08-08 23:04:35","0YQB0000000L0C4OAK","Construction","Standard","00001935",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Completed","2018-08-08 23:04:35","0YQB0000000L0C4OAK","false","2018-08-08 22:23:05","2018-08-08","0Y2B0000000L08vKAC","TN",,"Vanessa Central","2018-08-08 22:23:05","Vanessa Central","Rondel Store - Evanston","High","2019-12-25 07:09:12",,"Graciela Ruta","0Z5B0000000L2M5KAK","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcSIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T",,"Dmart Location 10","vanessacentral@salesforce.com","gruta@cox.net",,"Warren","2019-12-25 08:17:58","A00000017","Truck",,"005B0000006NoPnIAK","440-780-8425",41,2,0,1,41
"2019-12-25 08:17:58","005B0000006PwWMIA0","2018-10-26 16:07:01","0YQB0000000L0C5OAK","Transportation","Standard","00001936",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Milwaukee","53207",,"Description of Dmart Location Group 3",,"Completed","2018-10-26 16:07:01","0YQB0000000L0C5OAK","false","2018-10-26 14:40:53","2018-10-26","0Y2B0000000L08uKAC","WI",,"Kasey Central","2018-10-26 14:40:53","Kasey Central","Alpine Nutrition - Austin","Medium","2019-12-25 07:09:12",,"Art Venere","0Z5B0000000L2M6KAK","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcHIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T",,"Dmart Location 11","kaseycentral@salesforce.com","art@venere.org",,"Milwaukee","2019-12-25 08:17:58","A00000018","Truck",,"005B0000006NoPnIAK","856-636-8749",86,10,0,1,86
"2019-12-25 08:17:58","005B0000006PwWNIA0","2019-12-26 22:42:05","0YQB0000000L0C6OAK","Finance","Standard","00001937",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Taylor","48180",,"Description of Dmart Location Group 2",,"Completed","2019-12-26 22:42:05","0YQB0000000L0C6OAK","false","2019-12-26 22:18:01","2019-12-26","0Y2B0000000L08tKAC","MI",,"Valerie East","2019-12-26 22:18:01","Valerie East","Alpine Nutrition - Glendale","Low","2019-12-25 07:09:12",,"Mitsue Tollner","0Z5B0000000L2M7KAK","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcLIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T",,"Dmart Location 12","valerieeast@salesforce.com","mitsue_tollner@yahoo.com",,"Wayne","2019-12-25 08:17:58","A00000019","Van",,"005B0000006NoPnIAK","773-573-6914",24,3,0,1,24
"2019-12-25 08:17:58","005B0000006PwWOIA0","2018-01-29 11:26:31","0YQB0000000L0C7OAK","Finance","Standard","00001938",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Rockford","61109",,"Description of Dmart Location Group 5",,"Completed","2018-01-29 11:26:31","0YQB0000000L0C7OAK","false","2018-01-29 11:06:45","2018-01-29","0Y2B0000000L08wKAC","IL",,"Ricky East","2018-01-29 11:06:45","Ricky East","Alpine Nutrition - Noe Valley","Low","2019-12-25 07:09:12",,"Abel Maclead","0Z5B0000000L2M8KAK","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcQIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T",,"Dmart Location 13","rickyeast@salesforce.com","amaclead@gmail.com",,"Winnebago","2019-12-25 08:17:58","A00000020","Van",,"005B0000006NoPnIAK","631-335-3414",19,7,0,1,19
"2019-12-25 08:17:58","005B0000006PwWYIA0","2019-07-06 22:07:52","0YQB0000000L0C8OAK","Transportation","Standard","00001939",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Aston","19014",,"Description of Dmart Location Group 1",,"Completed","2019-07-06 22:07:52","0YQB0000000L0C8OAK","false","2019-07-06 21:27:22","2019-07-06","0Y2B0000000L08sKAC","PA",,"Bill East","2019-07-06 21:27:22","Bill East","NTO Store - Noe Valley","High","2019-12-25 07:09:12",,"Kiley Caldarera","0Z5B0000000L2M9KAK","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcRIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T",,"Dmart Location 14","billeast@salesforce.com","kiley.caldarera@aol.com",,"Delaware","2019-12-25 08:17:58","A00000021","Van",,"005B0000006NoPnIAK","310-498-5651",40,1,0,1,40
"2019-12-25 08:17:58","005B0000006PwWZIA0","2018-02-20 09:02:47","0YQB0000000L0C9OAK","Construction","Standard","00001940",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","San Jose","95111",,"Description of Dmart Location Group 4",,"Completed","2018-02-20 09:02:47","0YQB0000000L0C9OAK","false","2018-02-20 08:12:51","2018-02-20","0Y2B0000000L08vKAC","CA",,"Ely West","2018-02-20 08:12:51","Ely West","Alpine Nutrition Outlet (Hayward)","Medium","2019-12-25 07:09:12",,"Sage Wieser","0Z5B0000000L2MAKA0","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcNIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T",,"Dmart Location 15","elywest@salesforce.com","sage_wieser@cox.net",,"Santa Clara","2019-12-25 08:17:58","A00000022","Van",,"005B0000006NoPnIAK","605-414-2147",49,3,0,1,49
"2019-12-25 08:17:58","005B0000006PwWHIA0","2019-03-06 05:11:30","0YQB0000000L0CAOA0","Construction","Standard","00001941",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Irving","75062",,"Description of Dmart Location Group 3",,"Completed","2019-03-06 05:11:30","0YQB0000000L0CAOA0","false","2019-03-06 04:27:51","2019-03-06","0Y2B0000000L08uKAC","TX",,"Chantelle Rep","2019-03-06 04:27:51","Chantelle Rep","Alpine Nutrition - San Francisco","Low","2019-12-25 07:09:12",,"Kris Marrier","0Z5B0000000L2MBKA0","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcOIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T",,"Dmart Location 16","chantellerep@salesforce.com","kris@gmail.com",,"Dallas","2019-12-25 08:17:58","A00000023","Van",,"005B0000006NoPnIAK","410-655-8723",43,5,0,1,43
"2019-12-25 08:17:58","005B0000006PwWIIA0","2018-01-03 04:07:20","0YQB0000000L0CBOA0","Construction","Standard","00001942",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Albany","12204",,"Description of Dmart Location Group 2",,"Completed","2018-01-03 04:07:20","0YQB0000000L0CBOA0","false","2018-01-03 03:43:48","2018-01-03","0Y2B0000000L08tKAC","NY",,"Wendy West","2018-01-03 03:43:48","Wendy West","Nutrition Stop - Hillsdale","Low","2019-12-25 07:09:12",,"Lenna Paprocki","0Z5B0000000L2MCKA0","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcIIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T",,"Dmart Location 25","wendywest@salesforce.com","lpaprocki@hotmail.com",,"Albany","2019-12-25 08:17:58","A00000024","Van",,"005B0000006NoPnIAK","907-385-4412",23,5,0,1,23
"2019-12-25 08:17:58","005B0000006PwWJIA0","2018-07-08 10:21:55","0YQB0000000L0CCOA0","Food & Beverage","Standard","00001943",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","San Jose","95111",,"Description of Dmart Location Group 5",,"Completed","2018-07-08 10:21:55","0YQB0000000L0CCOA0","false","2018-07-08 10:04:26","2018-07-08","0Y2B0000000L08wKAC","CA",,"Vince West","2018-07-08 10:04:26","Vince West","Nutrition Stop - Kennesaw","High","2019-12-25 07:09:12",,"Donette Foller","0Z5B0000000L2MDKA0","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcJIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T",,"Dmart Location 17","vincewest@salesforce.com","donette.foller@cox.net",,"Santa Clara","2019-12-25 08:17:58","A00000008","Truck",,"005B0000006NoPnIAK","513-570-1893",17,2,0,1,17
"2019-12-25 08:17:58","005B0000006PwWKIA0","2018-10-02 09:42:40","0YQB0000000L0CDOA0","Transportation","Standard","00001944",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Chicago","60632",,"Description of Dmart Location Group 1",,"Completed","2018-10-02 09:42:40","0YQB0000000L0CDOA0","false","2018-10-02 08:37:04","2018-10-02","0Y2B0000000L08sKAC","IL",,"Cindy Central","2018-10-02 08:37:04","Cindy Central","Nutrition Stop - Elkhorn","Medium","2019-12-25 07:09:12",,"Willard Kolmetz","0Z5B0000000L2MEKA0","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcbIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T",,"Dmart Location 18","cindycentral@salesforce.com","willard@hotmail.com",,"Cook","2019-12-25 08:17:58","A00000007","Truck",,"005B0000006NoPnIAK","972-303-9197",65,10,0,1,65
"2019-12-25 08:17:58","005B0000006PwWLIA0","2018-11-05 09:37:49","0YQB0000000L0CEOA0","Transportation","Standard","00001945",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Ashland","44805",,"Description of Dmart Location Group 4",,"Completed","2018-11-05 09:37:49","0YQB0000000L0CEOA0","false","2018-11-05 08:56:55","2018-11-05","0Y2B0000000L08vKAC","OH",,"Vanessa Central","2018-11-05 08:56:55","Vanessa Central","NTO Store - Dublin","Low","2019-12-25 07:09:12",,"Gladys Rim","0Z5B0000000L2MFKA0","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcWIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T",,"Dmart Location 19","vanessacentral@salesforce.com","gladys.rim@rim.org",,"Ashland","2019-12-25 08:17:58","A00000006","Van",,"005B0000006NoPnIAK","414-661-9598",40,3,0,1,40
"2019-12-25 08:17:58","005B0000006PwWMIA0","2018-03-22 12:13:57","0YQB0000000L0CFOA0","Finance","Standard","00001946",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Hamilton","45011",,"Description of Dmart Location Group 3",,"Completed","2018-03-22 12:13:57","0YQB0000000L0CFOA0","false","2018-03-22 11:27:38","2018-03-22","0Y2B0000000L08uKAC","OH",,"Kasey Central","2018-03-22 11:27:38","Kasey Central","Fare Merchants - Irving","Low","2019-12-25 07:09:12",,"Veronika Inouye","0Z5B0000000L2MGKA0","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcaIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T",,"Dmart Location 20","kaseycentral@salesforce.com","vinouye@aol.com",,"Butler","2019-12-25 08:17:58","A00000005","Van",,"005B0000006NoPnIAK","408-540-1785",46,7,0,1,46
"2019-12-25 08:17:58","005B0000006PwWNIA0","2018-02-26 12:07:42","0YQB0000000L0CGOA0","Finance","Standard","00001947",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Anchorage","99501",,"Description of Dmart Location Group 2",,"Completed","2018-02-26 12:07:42","0YQB0000000L0CGOA0","false","2018-02-26 11:00:35","2018-02-26","0Y2B0000000L08tKAC","AK",,"Valerie East","2018-02-26 11:00:35","Valerie East","NTO Store - Ferry Plaza Market","High","2019-12-25 07:09:12",,"Meaghan Garufi","0Z5B0000000L2MHKA0","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcVIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T",,"Dmart Location 21","valerieeast@salesforce.com","meaghan@hotmail.com",,"Anchorage","2019-12-25 08:17:58","A00000004","Van",,"005B0000006NoPnIAK","931-313-9635",67,1,0,1,67
"2019-12-25 08:17:58","005B0000006PwWOIA0","2019-06-29 04:54:41","0YQB0000000L0CHOA0","Manufacturing","Standard","00001948",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","Bridgeport","8014",,"Description of Dmart Location Group 5",,"Completed","2019-06-29 04:54:41","0YQB0000000L0CHOA0","false","2019-06-29 04:28:00","2019-06-29","0Y2B0000000L08wKAC","NJ",,"Ricky East","2019-06-29 04:28:00","Ricky East","Fare Merchants - Chelsea","Medium","2019-12-25 07:09:12",,"Minna Amigon","0Z5B0000000L2MIKA0","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcPIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T",,"Dmart Location 22","rickyeast@salesforce.com","minna_amigon@yahoo.com",,"Gloucester","2019-12-25 08:17:58","A00000003","Van",,"005B0000006NoPnIAK","215-874-1229",26,3,0,1,26
"2019-12-25 08:17:58","005B0000006PwWYIA0","2018-08-24 01:04:25","0YQB0000000L0CIOA0","Manufacturing","Standard","00001949",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","Brighton","48116",,"Description of Dmart Location Group 1",,"Completed","2018-08-24 01:04:25","0YQB0000000L0CIOA0","false","2018-08-24 00:15:25","2018-08-24","0Y2B0000000L08sKAC","MI",,"Bill East","2018-08-24 00:15:25","Bill East","NTO Store - Alameda","Low","2019-12-25 07:09:12",,"Simona Morasca","0Z5B0000000L2MJKA0","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcKIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T",,"Dmart Location 23","billeast@salesforce.com","simona@morasca.com",,"Livingston","2019-12-25 08:17:58","A00000002","Van",,"005B0000006NoPnIAK","419-503-2484",49,5,0,1,49
"2019-12-25 08:17:58","005B0000006PwWZIA0","2018-02-26 11:53:15","0YQB0000000L0CJOA0","Finance","Standard","00001950",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Middlesex","8846",,"Description of Dmart Location Group 4",,"Completed","2018-02-26 11:53:15","0YQB0000000L0CJOA0","false","2018-02-26 10:38:54","2018-02-26","0Y2B0000000L08vKAC","NJ",,"Ely West","2018-02-26 10:38:54","Ely West","Fare Merchants - Austin","Low","2019-12-25 07:09:12",,"Josephine Darakjy","0Z5B0000000L2MKKA0","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcGIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T",,"Dmart Location 24","elywest@salesforce.com","josephine_darakjy@darakjy.org",,"Middlesex","2019-12-25 08:17:58","A00000025","Van",,"005B0000006NoPnIAK","810-292-9388",74,5,0,1,74
"2019-12-25 08:17:58","005B0000006PwWHIA0","2020-05-20 08:12:15","0YQB0000000L0BvOAK","Manufacturing","Standard","00001951",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","New Orleans","70116",,"Description of Dmart Location Group 3",,"Completed","2020-05-20 08:12:15","0YQB0000000L0BvOAK","false","2020-05-20 07:12:08","2020-05-20","0Y2B0000000L08uKAC","LA",,"Chantelle Rep","2020-05-20 07:12:08","Chantelle Rep","Fare Merchants - Brooklyn","Low","2019-12-25 07:09:12",,"Bette Nicka","0Z5B0000000L2MLKA0","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcZIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T",,"Dmart Location 1","chantellerep@salesforce.com","bette_nicka@cox.net",,"Orleans","2019-12-25 08:17:58","A00000001","Van",,"005B0000006NoPnIAK","610-545-3615",60,5,0,1,60
