"LastModifiedDate","LoyaltyMemberCurrency_LoyaltyProgramMember_MemberType","LastProcessedDate","LoyaltyMemberCurrency_LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramCurrencyId","LoyaltyMemberId","LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency","Delta","ValidTo","CreatedDate","LoyaltyMemberCurrency_LoyaltyProgramMember_MemberName","ValidFrom","Id","LoyaltyMemberCurrency_LoyaltyProgramCurrency_CurrencyType","PointsBalance","LoyaltyMemberCurrency_LoyaltyProgramCurrency_CostperUnit","PointsBalance_Amount"
"2021-08-09T09:43:33.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIILMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data192 Trail192","2021-03-10","0lzB0000000Xcf1IAC","NonQualifying",10489,0.01,104.89
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIILMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data192 Trail192","2021-03-10","0lzB0000000Xcf2IAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIMMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data193 Trail193","2021-03-10","0lzB0000000Xcf3IAC","Qualifying",4817,,
"2021-09-27T05:38:14.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIMMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data193 Trail193","2021-03-10","0lzB0000000Xcf4IAC","NonQualifying",12105,0.01,121.05
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIMMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data193 Trail193","2021-03-10","0lzB0000000Xcf5IAC","Qualifying",5232,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIINMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User57 Q4Data57","2021-03-10","0lzB0000000Xcf6IAC","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIINMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User57 Q4Data57","2021-03-10","0lzB0000000Xcf7IAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIINMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User57 Q4Data57","2021-03-10","0lzB0000000Xcf8IAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIOMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User58 Q4Data58","2021-03-10","0lzB0000000Xcf9IAC","Qualifying",1616,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIOMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User58 Q4Data58","2021-03-10","0lzB0000000XcfAIAS","NonQualifying",12548,0.01,125.48
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIOMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User58 Q4Data58","2021-03-10","0lzB0000000XcfBIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIPMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User59 Q4Data59","2021-03-10","0lzB0000000XcfCIAS","Qualifying",3432,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIPMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User59 Q4Data59","2021-03-10","0lzB0000000XcfDIAS","NonQualifying",11507,0.01,115.07
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIPMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User59 Q4Data59","2021-03-10","0lzB0000000XcfEIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIQMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User65 Q4Data65","2021-03-10","0lzB0000000XcfFIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIQMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User65 Q4Data65","2021-03-10","0lzB0000000XcfGIAS","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIQMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User65 Q4Data65","2021-03-10","0lzB0000000XcfHIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIRMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data455 Trail455","2021-03-10","0lzB0000000XcfIIAS","Qualifying",2537,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIRMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data455 Trail455","2021-03-10","0lzB0000000XcfJIAS","NonQualifying",12641,0.01,126.41
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIRMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data455 Trail455","2021-03-10","0lzB0000000XcfKIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIISMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data456 Trail456","2021-03-10","0lzB0000000XcfLIAS","Qualifying",2110,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIISMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data456 Trail456","2021-03-10","0lzB0000000XcfMIAS","NonQualifying",11319,0.01,113.19
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIISMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data456 Trail456","2021-03-10","0lzB0000000XcfNIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIITMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data457 Trail457","2021-03-10","0lzB0000000XcfOIAS","Qualifying",1030,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIITMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data457 Trail457","2021-03-10","0lzB0000000XcfPIAS","NonQualifying",10273,0.01,102.73
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIITMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data457 Trail457","2021-03-10","0lzB0000000XcfQIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIUMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data458 Trail458","2021-03-10","0lzB0000000XcfRIAS","Qualifying",2433,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIUMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data458 Trail458","2021-03-10","0lzB0000000XcfSIAS","NonQualifying",11641,0.01,116.41
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIUMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data458 Trail458","2021-03-10","0lzB0000000XcfTIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIVMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data459 Trail459","2021-03-10","0lzB0000000XcfUIAS","Qualifying",2590,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIVMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data459 Trail459","2021-03-10","0lzB0000000XcfVIAS","NonQualifying",11469,0.01,114.69
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIVMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data459 Trail459","2021-03-10","0lzB0000000XcfWIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIWMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data460 Trail460","2021-03-10","0lzB0000000XcfXIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIWMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data460 Trail460","2021-03-10","0lzB0000000XcfYIAS","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIWMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","Q4Data460 Trail460","2021-03-10","0lzB0000000XcfZIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIXMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User60 Q4Data60","2021-03-10","0lzB0000000XcfaIAC","Qualifying",2953,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIXMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User60 Q4Data60","2021-03-10","0lzB0000000XcfbIAC","NonQualifying",10496,0.01,104.96
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIXMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User60 Q4Data60","2021-03-10","0lzB0000000XcfcIAC","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIYMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User66 Q4Data66","2021-03-10","0lzB0000000XcfdIAC","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIYMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User66 Q4Data66","2021-03-10","0lzB0000000XcfeIAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIYMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User66 Q4Data66","2021-03-10","0lzB0000000XcffIAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIZMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User67 Q4Data67","2021-03-10","0lzB0000000XcfgIAC","Qualifying",1983,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIZMA4","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User67 Q4Data67","2021-03-10","0lzB0000000XcfhIAC","NonQualifying",10941,0.01,109.41
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIZMA4",,,"3000-01-08","2021-03-03T12:41:32.000Z","User67 Q4Data67","2021-03-10","0lzB0000000XcfiIAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIaMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User68 Q4Data68","2021-03-10","0lzB0000000XcfjIAC","Qualifying",2299,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIaMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User68 Q4Data68","2021-03-10","0lzB0000000XcfkIAC","NonQualifying",10742,0.01,107.42
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIaMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User68 Q4Data68","2021-03-10","0lzB0000000XcflIAC","Qualifying",2015,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIbMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User69 Q4Data69","2021-03-10","0lzB0000000XcfmIAC","Qualifying",1719,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIbMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User69 Q4Data69","2021-03-10","0lzB0000000XcfnIAC","NonQualifying",11186,0.01,111.86
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIbMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User69 Q4Data69","2021-03-10","0lzB0000000XcfoIAC","Qualifying",2398,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIcMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User70 Q4Data70","2021-03-10","0lzB0000000XcfpIAC","Qualifying",2564,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIcMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User70 Q4Data70","2021-03-10","0lzB0000000XcfqIAC","NonQualifying",12191,0.01,121.91
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIcMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User70 Q4Data70","2021-03-10","0lzB0000000XcfrIAC","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIdMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User74 Q4Data74","2021-03-10","0lzB0000000XcfsIAC","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIdMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User74 Q4Data74","2021-03-10","0lzB0000000XcftIAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIdMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User74 Q4Data74","2021-03-10","0lzB0000000XcfuIAC","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIeMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User75 Q4Data75","2021-03-10","0lzB0000000XcfvIAC","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIeMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User75 Q4Data75","2021-03-10","0lzB0000000XcfwIAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIeMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User75 Q4Data75","2021-03-10","0lzB0000000XcfxIAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIfMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User76 Q4Data76","2021-03-10","0lzB0000000XcfyIAC","Qualifying",2296,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIfMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User76 Q4Data76","2021-03-10","0lzB0000000XcfzIAC","NonQualifying",11104,0.01,111.04
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIfMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User76 Q4Data76","2021-03-10","0lzB0000000Xcg0IAC","Qualifying",2553,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIgMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User77 Q4Data77","2021-03-10","0lzB0000000Xcg1IAC","Qualifying",2778,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIgMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User77 Q4Data77","2021-03-10","0lzB0000000Xcg2IAC","NonQualifying",11757,0.01,117.57
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIgMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User77 Q4Data77","2021-03-10","0lzB0000000Xcg3IAC","Qualifying",2325,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIhMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User78 Q4Data78","2021-03-10","0lzB0000000Xcg4IAC","Qualifying",2104,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIhMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User78 Q4Data78","2021-03-10","0lzB0000000Xcg5IAC","NonQualifying",11354,0.01,113.54
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIhMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User78 Q4Data78","2021-03-10","0lzB0000000Xcg6IAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIiMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User79 Q4Data79","2021-03-10","0lzB0000000Xcg7IAC","Qualifying",2807,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIiMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User79 Q4Data79","2021-03-10","0lzB0000000Xcg8IAC","NonQualifying",10846,0.01,108.46
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIiMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User79 Q4Data79","2021-03-10","0lzB0000000Xcg9IAC","Qualifying",1808,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIjMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User84 Q4Data84","2021-03-10","0lzB0000000XcgAIAS","Qualifying",2226,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIjMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User84 Q4Data84","2021-03-10","0lzB0000000XcgBIAS","NonQualifying",11863,0.01,118.63
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIjMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User84 Q4Data84","2021-03-10","0lzB0000000XcgCIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIkMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Marc17 Tom17","2021-03-10","0lzB0000000XcgDIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIkMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Marc17 Tom17","2021-03-10","0lzB0000000XcgEIAS","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIkMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Marc17 Tom17","2021-03-10","0lzB0000000XcgFIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIlMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Data17 User17","2021-03-10","0lzB0000000XcgGIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIlMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Data17 User17","2021-03-10","0lzB0000000XcgHIAS","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIlMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Data17 User17","2021-03-10","0lzB0000000XcgIIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIImMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User17 Q4DataUser17","2021-03-10","0lzB0000000XcgJIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIImMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User17 Q4DataUser17","2021-03-10","0lzB0000000XcgKIAS","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIImMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User17 Q4DataUser17","2021-03-10","0lzB0000000XcgLIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIInMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Marc18 Tom18","2021-03-10","0lzB0000000XcgMIAS","Qualifying",0,,
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIInMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Marc18 Tom18","2021-03-10","0lzB0000000XcgNIAS","NonQualifying",0,0.01,0
"2021-03-03T12:41:32.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIInMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Marc18 Tom18","2021-03-10","0lzB0000000XcgOIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIoMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Data18 User18","2021-03-10","0lzB0000000XcgPIAS","Qualifying",2489,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIoMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Data18 User18","2021-03-10","0lzB0000000XcgQIAS","NonQualifying",10360,0.01,103.6
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIoMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Data18 User18","2021-03-10","0lzB0000000XcgRIAS","Qualifying",1880,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIpMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User18 Q4DataUser18","2021-03-10","0lzB0000000XcgSIAS","Qualifying",1970,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIpMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","User18 Q4DataUser18","2021-03-10","0lzB0000000XcgTIAS","NonQualifying",10800,0.01,108
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIpMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","User18 Q4DataUser18","2021-03-10","0lzB0000000XcgUIAS","Qualifying",2836,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIqMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Marc19 Tom19","2021-03-10","0lzB0000000XcgVIAS","Qualifying",2617,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIqMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Marc19 Tom19","2021-03-10","0lzB0000000XcgWIAS","NonQualifying",12551,0.01,125.51
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIqMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Marc19 Tom19","2021-03-10","0lzB0000000XcgXIAS","Qualifying",1815,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIIrMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Data19 User19","2021-03-10","0lzB0000000XcgYIAS","Qualifying",1757,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIIrMAO","Points",,"3000-01-08","2021-03-03T12:41:32.000Z","Data19 User19","2021-03-10","0lzB0000000XcgZIAS","NonQualifying",10653,0.01,106.53
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIIrMAO",,,"3000-01-08","2021-03-03T12:41:32.000Z","Data19 User19","2021-03-10","0lzB0000000XcgaIAC","Qualifying",2462,,
