"TransactionJournal.Status","LastModifiedDate","TransactionJournal.JournalDate","User.Username","LoyaltyProgramCurrency.QP_Currency","TransactionJournal.LoyaltyProgramMember.LeadOrContactName","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Birthdate","IsDeleted","AdditionalNotes","TransactionJournal.LoyaltyProgramMember.MemberStatus","TransactionJournal.Industry","User.Role.ParentRoleId","TransactionJournal.LoyaltyProgramMember.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberState","User.Computed_ParentID","TransactionJournal.LoyaltyProgramMember.MemberType","Id","TransactionJournal.LoyaltyProgramMember.MembershipNumber","Correlation","TransactionJournal.LoyaltyProgramPartner.Partner.Type","User.SmallPhotoUrl","TransactionJournal.LoyaltyProgramPartner.PartnerIndustry","TransactionJournal.Product_or_ProductCategory_ID","TransactionJournal.LoyaltyProgramMember.Contact.MobilePhone","TransactionJournal.JournalReason","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberCity","TransactionJournal.ProductCategory.Name","LoyaltyProgramCurrency.CurrencyType","TransactionJournal.User.SmallPhotoUrl","User.FullPhotoUrl","TransactionJournal.Product.Name","User.ParentPath","User.Parents","TransactionJournal.LoyaltyProgramMember.EnrollmentDate","TransactionJournal.LoyaltyProgramMember.LoyaltyProgram.Name","TransactionJournal.Product_or_ProductCategory","Flow","SystemModstamp","TransactionJournal.Channel","TransactionJournal.LoyaltyProgramMember.AccountContact.Id","LoyaltyTierMember.LoyaltyTier.LoyaltyTierGroup.Name","TransactionJournal.MemberId","ExpiryDate","EventType","TransactionJournal.LoyaltyProgramMember.MemberName","TransactionJournal.LoyaltyProgramMember.IsReferral","TransactionJournal.JournalSubType.Name","User.ManagerId","CreatedById","TransactionJournal.LoyaltyProgramPartner.PartnerCategory","User.Role.Name","TransactionJournal.PartnerId","TransactionJournal.LoyaltyProgramMember.ProgramId","TransactionJournal.LoyaltyProgramMember.Contact.Birthdate","TransactionJournalId","TransactionJournal.LoyaltyProgramMember.LastActivityDate","ActivityDate","TransactionJournal.LoyaltyProgramMember.Account.Name","TransactionJournal.LoyaltyProgramMember.MemberTenureBucket","User.UniqueUserName","ChangeReasonType","IncludeInManualActions","TransactionJournal.JournalType.Name","TransactionJournal.LoyaltyProgramPartner.Partner.Name","CreatedDate","TransactionJournal.LoyaltyProgramPartner.PartnerType","TransactionJournal.LoyaltyProgramMember.MemberCountry","TransactionJournal.User.UniqueUserName","TransactionJournal.UsageType","TransactionType","TransactionJournal.Establishment","TransactionJournal.QuantityUnitOfMeasureId","LoyaltyProgramCurrencyId","TransactionJournal.LoyaltyProgramMember.MembershipEndDate","TransactionJournal.Product.Family","TransactionJournal.RelatedJournalId","TransactionJournal.Product.ProductCode","TransactionJournal.LoyaltyProgramMember.EnrollmentChannel","LastProcessedDate","LoyaltyProgramMemberId","LoyaltyTierMember.LoyaltyTier.Name","TransactionJournal.Brand","LoyaltyProgramCurrency.NQP_Currency","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.MobilePhone","TransactionType_w_GroupMember","TransactionJournal.TransactionLocation","LastModifiedById","TransactionJournal.ActivityDate","TransactionJournal.LoyaltyProgramMember.LeadOrContactId","TransactionJournal.Quantity","PointsTemp","Points_Amount","TransactionJournal.TransactionAmount","LoyaltyProgramCurrency.CostperUnit","Total_Accrued_Points_Amount","Total_Accrued_Points","Points"
"Processed","2021-09-30T05:42:56.000Z","2021-09-30T05:42:56.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_fg",,"false","NTO Insider","Active",,,"Cnt-RTE-_UIDaiajbieh_b_fg","State Not Available",,"Group","05wB0000002Yz2WIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_ee",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-12-25","NTO Insider",,,"2021-09-30T05:42:56.000Z",,,"Status Tier Group","0lMB0000000GwEgMAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_fg","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296yoMAA",,"2021-11-04",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)",,"False","Accrual Reversal",,"2021-09-30T05:42:56.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296xaMAA",,"POS","2021-11-04","0lMB0000000GwEgMAK","Silver",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000JOoiRIAT",,,0,,0.01,0,,
"Processed","2021-09-30T05:43:44.000Z","2021-09-30T05:43:44.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_gd",,"false","NTO Insider","Active",,,"Cnt-RTE-_UIDaiajbieh_b_gd","State Not Available",,"Group","05wB0000002Yz2ZIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_dh",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-03-05","NTO Insider",,,"2021-09-30T05:43:44.000Z",,,"Status Tier Group","0lMB0000000GwEZMA0",,"Debit","Cnt-RTE-_UIDaiajbieh_b_gd","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296ytMAA",,"2021-11-04",,"4.6-9 months","Divya Admin (divya@232loyaltyed2.com)",,"False","Accrual Reversal",,"2021-09-30T05:43:44.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296xZMAQ",,"POS","2021-11-04","0lMB0000000GwEZMA0","Silver",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000JOoiYIAT",,,0,,0.01,0,,
"Processed","2021-09-30T05:43:44.000Z","2021-09-30T05:43:44.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data60 Trail60",,"false","NTO Insider","Active",,,"Q4Data60 Trail60","NY",,"Individual","05wB0000002Yz2aIAC","IndivAiK_412",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-02-29","NTO Insider",,,"2021-09-30T05:43:44.000Z",,,"Lifetime","0lMB0000000RIKyMAO",,"Debit","Q4Data60 Trail60","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296ysMAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:43:44.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAeIAO",,,"0lVB000000296whMAA",,"Email","2021-11-04","0lMB0000000RIKyMAO","Premium",,,,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi32IAD",,1115,0,,,0,,1115
"Processed","2021-09-30T05:43:44.000Z","2021-09-30T05:43:44.000Z","divya@232loyaltyed2.com",,"Q4Data60 Trail60",,"false","NTO Insider","Active",,,"Q4Data60 Trail60","NY",,"Individual","05wB0000002Yz2bIAC","IndivAiK_412",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-02-29","NTO Insider",,,"2021-09-30T05:43:44.000Z",,,"Lifetime","0lMB0000000RIKyMAO",,"Debit","Q4Data60 Trail60","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296ysMAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:43:44.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296whMAA",,"Email","2021-11-04","0lMB0000000RIKyMAO","Premium",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi32IAD",,489,4.89,,0.01,0,,489
"Processed","2021-09-30T05:43:53.000Z","2021-09-30T05:43:53.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_gc",,"false","NTO Insider","Active",,,"Cnt-RTE-_UIDaiajbieh_b_gc","State Not Available",,"Group","05wB0000002Yz2eIAC","GRPNTO_WC_EDc_UIDaiajbieh_b_di",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-02-22","NTO Insider",,,"2021-09-30T05:43:53.000Z",,,"Status Tier Group","0lMB0000000GwEaMAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_gc","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296yyMAA",,"2021-11-04",,"4.6-9 months","Divya Admin (divya@232loyaltyed2.com)",,"False","Accrual Reversal",,"2021-09-30T05:43:53.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296xyMAA",,"POS","2021-11-04","0lMB0000000GwEaMAK","Silver",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000JOoiXIAT",,,0,,0.01,0,,
"Processed","2021-09-30T05:43:53.000Z","2021-09-30T05:43:53.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data63 Trail63",,"false","NTO Insider","Active",,,"Q4Data63 Trail63","CA",,"Individual","05wB0000002Yz2fIAC","IndivAiK_415",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"San Francisco",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-15","NTO Insider",,,"2021-09-30T05:43:53.000Z",,,"Lifetime","0lMB0000000RIL1MAO",,"Debit","Q4Data63 Trail63","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296yxMAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:43:53.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAeIAO",,,"0lVB000000296wiMAA",,"CallCenter","2021-11-04","0lMB0000000RIL1MAO","Premium",,,,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi35IAD",,1194,0,,,0,,1194
"Processed","2021-09-30T05:43:53.000Z","2021-09-30T05:43:53.000Z","divya@232loyaltyed2.com",,"Q4Data63 Trail63",,"false","NTO Insider","Active",,,"Q4Data63 Trail63","CA",,"Individual","05wB0000002Yz2gIAC","IndivAiK_415",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-15","NTO Insider",,,"2021-09-30T05:43:53.000Z",,,"Lifetime","0lMB0000000RIL1MAO",,"Debit","Q4Data63 Trail63","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296yxMAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:43:53.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296wiMAA",,"CallCenter","2021-11-04","0lMB0000000RIL1MAO","Premium",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi35IAD",,586,5.86,,0.01,0,,586
"Processed","2021-09-30T05:44:10.000Z","2021-09-30T05:44:10.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_ga",,"false","NTO Insider","Active",,,"Cnt-RTE-_UIDaiajbieh_b_ga","State Not Available",,"Group","05wB0000002Yz2jIAC","GRPNTO_WC_EDc_UIDaiajbieh_b_ea",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-10-29","NTO Insider",,,"2021-09-30T05:44:10.000Z",,,"Status Tier Group","0lMB0000000GwEcMAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_ga","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296z3MAA",,"2021-11-04",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)",,"False","Accrual Reversal",,"2021-09-30T05:44:10.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296xwMAA",,"POS","2021-11-04","0lMB0000000GwEcMAK","Silver",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000JOoiVIAT",,,0,,0.01,0,,
"Processed","2021-09-30T05:44:10.000Z","2021-09-30T05:44:10.000Z","divya@232loyaltyed2.com",,"Marc14 Tom14",,"false","NTO Insider","Active",,,"Marc14 Tom14","CA",,"Individual","05wB0000002Yz2kIAC","IndivAiK_422",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-28","NTO Insider",,,"2021-09-30T05:44:10.000Z",,,"Lifetime","0lMB0000000RIL8MAO",,"Debit","Marc14 Tom14","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296z2MAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:44:10.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296wkMAA",,"CallCenter","2021-11-04","0lMB0000000RIL8MAO","Premium",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXhzyIAD",,341,3.41,,0.01,0,,341
"Processed","2021-09-30T05:44:10.000Z","2021-09-30T05:44:10.000Z","divya@232loyaltyed2.com","Number of Transactions","Marc14 Tom14",,"false","NTO Insider","Active",,,"Marc14 Tom14","CA",,"Individual","05wB0000002Yz2lIAC","IndivAiK_422",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"San Francisco",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-28","NTO Insider",,,"2021-09-30T05:44:10.000Z",,,"Lifetime","0lMB0000000RIL8MAO",,"Debit","Marc14 Tom14","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296z2MAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:44:10.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAeIAO",,,"0lVB000000296wkMAA",,"CallCenter","2021-11-04","0lMB0000000RIL8MAO","Premium",,,,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXhzyIAD",,1065,0,,,0,,1065
"Processed","2021-09-30T05:44:55.000Z","2021-09-30T05:44:55.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_fc",,"false","NTO Insider","Active",,,"Cnt-RTE-_UIDaiajbieh_b_fc","State Not Available",,"Group","05wB0000002Yz2oIAC","GRPNTO_WC_EDc_UIDaiajbieh_b_ei",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-04-25","NTO Insider",,,"2021-09-30T05:44:55.000Z",,,"Status Tier Group","0lMB0000000GwEkMAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_fc","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296z8MAA",,"2021-11-04",,"4.6-9 months","Divya Admin (divya@232loyaltyed2.com)",,"False","Accrual Reversal",,"2021-09-30T05:44:55.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296xvMAA",,"POS","2021-11-04","0lMB0000000GwEkMAK","Silver",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000JOoiNIAT",,,0,,0.01,0,,
"Processed","2021-09-30T05:44:55.000Z","2021-09-30T05:44:55.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data198 Trail198",,"false","NTO Insider","Active",,,"Q4Data198 Trail198","CA",,"Individual","05wB0000002Yz2pIAC","IndivAiK_456",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"San Francisco",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-10-19","NTO Insider",,,"2021-09-30T05:44:55.000Z",,,"Lifetime","0lMB0000000RILgMAO",,"Debit","Q4Data198 Trail198","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296z7MAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:44:55.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAeIAO",,,"0lVB000000296wmMAA",,"POS","2021-11-04","0lMB0000000RILgMAO","Premium",,,,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi3zIAD",,1002,0,,,0,,1002
"Processed","2021-09-30T05:44:55.000Z","2021-09-30T05:44:55.000Z","divya@232loyaltyed2.com",,"Q4Data198 Trail198",,"false","NTO Insider","Active",,,"Q4Data198 Trail198","CA",,"Individual","05wB0000002Yz2qIAC","IndivAiK_456",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-10-19","NTO Insider",,,"2021-09-30T05:44:55.000Z",,,"Lifetime","0lMB0000000RILgMAO",,"Debit","Q4Data198 Trail198","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296z7MAA",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:44:55.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296wmMAA",,"POS","2021-11-04","0lMB0000000RILgMAO","Premium",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi3zIAD",,353,3.53,,0.01,0,,353
"Processed","2021-09-30T05:45:41.000Z","2021-09-30T05:45:41.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data62 Trail62",,"false","NTO Insider","Active",,,"Q4Data62 Trail62","NJ",,"Individual","05wB0000002Yz2tIAC","IndivAiK_414",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-09-24","NTO Insider",,,"2021-09-30T05:45:41.000Z",,,"Lifetime","0lMB0000000RIL0MAO",,"Debit","Q4Data62 Trail62","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296zCMAQ",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:45:41.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAeIAO",,,"0lVB000000296wqMAA",,"POS","2021-11-04","0lMB0000000RIL0MAO","Premium",,,,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi34IAD",,1099,0,,,0,,1099
"Processed","2021-09-30T05:45:41.000Z","2021-09-30T05:45:41.000Z","divya@232loyaltyed2.com",,"Q4Data62 Trail62",,"false","NTO Insider","Active",,,"Q4Data62 Trail62","NJ",,"Individual","05wB0000002Yz2uIAC","IndivAiK_414",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-09-24","NTO Insider",,,"2021-09-30T05:45:41.000Z",,,"Lifetime","0lMB0000000RIL0MAO",,"Debit","Q4Data62 Trail62","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296zCMAQ",,"2021-11-04",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:45:41.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296wqMAA",,"POS","2021-11-04","0lMB0000000RIL0MAO","Premium",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi34IAD",,422,4.22,,0.01,0,,422
"Processed","2021-09-30T05:45:41.000Z","2021-09-30T05:45:41.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_gd",,"false","NTO Insider","Active",,,"Cnt-RTE-_UIDaiajbieh_b_gd","State Not Available",,"Group","05wB0000002Yz2vIAC","GRPNTO_WC_EDc_UIDaiajbieh_b_dh",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-03-05","NTO Insider",,,"2021-09-30T05:45:41.000Z",,,"Status Tier Group","0lMB0000000GwEZMA0",,"Debit","Cnt-RTE-_UIDaiajbieh_b_gd","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296zDMAQ",,"2021-11-04",,"4.6-9 months","Divya Admin (divya@232loyaltyed2.com)",,"False","Accrual Reversal",,"2021-09-30T05:45:41.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296xdMAA",,"POS","2021-11-04","0lMB0000000GwEZMA0","Silver",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000JOoiYIAT",,,0,,0.01,0,,
"Processed","2021-09-30T05:47:54.000Z","2021-09-30T05:47:54.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data197 Trail197",,"false","NTO Insider","Active",,,"Q4Data197 Trail197","NJ",,"Individual","05wB0000002Yz2yIAC","IndivAiK_455",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-01-04","NTO Insider",,,"2021-09-30T05:47:54.000Z",,,"Lifetime","0lMB0000000RILfMAO",,"Debit","Q4Data197 Trail197","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296zHMAQ",,"2021-11-04",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:47:54.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAeIAO",,,"0lVB000000296wyMAA",,"Web","2021-11-04","0lMB0000000RILfMAO","Premium",,,,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi3yIAD",,1138,0,,,0,,1138
"Processed","2021-09-30T05:47:54.000Z","2021-09-30T05:47:54.000Z","divya@232loyaltyed2.com",,"Q4Data197 Trail197",,"false","NTO Insider","Active",,,"Q4Data197 Trail197","NJ",,"Individual","05wB0000002Yz2zIAC","IndivAiK_455",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-01-04","NTO Insider",,,"2021-09-30T05:47:54.000Z",,,"Lifetime","0lMB0000000RILfMAO",,"Debit","Q4Data197 Trail197","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296zHMAQ",,"2021-11-04",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)",,"True","Accrual Reversal",,"2021-09-30T05:47:54.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296wyMAA",,"Web","2021-11-04","0lMB0000000RILfMAO","Premium",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000IXi3yIAD",,461,4.61,,0.01,0,,461
"Processed","2021-09-30T05:47:54.000Z","2021-09-30T05:47:54.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_fc",,"false","NTO Insider","Active",,,"Cnt-RTE-_UIDaiajbieh_b_fc","State Not Available",,"Group","05wB0000002Yz30IAC","GRPNTO_WC_EDc_UIDaiajbieh_b_ei",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-04-25","NTO Insider",,,"2021-09-30T05:47:54.000Z",,,"Status Tier Group","0lMB0000000GwEkMAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_fc","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296zIMAQ",,"2021-11-04",,"4.6-9 months","Divya Admin (divya@232loyaltyed2.com)",,"False","Accrual Reversal",,"2021-09-30T05:47:54.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AccrualReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296xrMAA",,"POS","2021-11-04","0lMB0000000GwEkMAK","Silver",,"Points",,"AccrualReversal",,"005B0000006txQYIAY","2021-11-04","003B000000JOoiNIAT",,,0,,0.01,0,,
