AF_ID,LastModifiedDate,VisitorId,PlannedVisitEndTime,Visitor_Role.DeveloperName,RetailStore_RetailStoreGroup_Description,RetailStore_DeliveryMethod,RetailStore_Priority,Visitor_Role.RolePath,Name,RetailStore_RetailStoreGroupName_Custom,Visitor_UniqueUserName,CreatedById,Visitor_FullPhotoUrl,Visitor_Role.Roles,RetailStore_AccountId,Visitor_UserType,StatusRemarks,Visitor_Username,Status,ActualVisitEndTime,PlaceId,IsDeleted,ActualVisitStartTime,RetailStore_RetailStoreGroup_Name,RetailStore_Location_Address_City,ActualVisitStartTime_YearMonthDay,RetailStore_Account_Industry,RetailStore_PrimaryContact_Name,PlannedVisitStartTime,RetailStore_Account_Type,Visitor_SmallPhotoUrl,CreatedDate,Id,RetailStore_Id,RetailStore_RetailLocationGroupId,RetailStore_Account_AccountSource,RetailStore_Location_Address_Name,InstructionDescription,RetailStore_Account_Parent_Account_Names,RetailStore_Location_Address_PostalCode,VisitPriority,Visitor_Name,RetailStore_Name,OwnerId,RetailStore_Location_Name,Visitor_Role.ParentRoleId,RetailStore_Location_Address_Country,RetailStore_PrimaryContact_MobilePhone,RetailStore_PrimaryContact_Phone,RetailStore_StoreType,RetailStore_PrimaryContactId,RetailStore_Account_Name,RetailStore_Location_Address_State,RetailStore_PrimaryContact_Email,RetailStore_PrimaryContact_Department,RetailStore_Account_Phone,RetailStore_Description,SystemModstamp,Visitor_Role.Name,RetailStore_PrimaryContact_Description,LastModifiedById,RetailStore_Account_Parent_Account_NamesPath,ActualVisitDuration,RetailStore_DeliveryFrequency,RetailStore_Location_LocationLevel,RetailStore_Account_AnnualRevenue,PlannedVisitDuration
,2019-12-25T08:17:58.000Z,005B0000006PwWLIA0,2018-12-24T22:51:58.000Z,,Description of Dmart Location Group 4,Van,Low,,1995,South,Vanessa Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F,,001B000001AQUOyIAP,Standard,,vanessacentral@salesforce.com,Completed,2018-12-24T22:51:58.000Z,0YQB0000000L0CEOA0,false,2018-12-24T22:36:14.000Z,South,Ashland,2018-12-24,Transportation,Gladys Rim,2018-12-24T22:36:14.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T,2019-12-25T07:09:12.000Z,0Z5B0000000L2N3KAK,0YQB0000000L0CEOA0,0Y2B0000000L08vKAC,,A00000006,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,44805,Low,Vanessa Central,NTO Store - Dublin,005B0000006NoPnIAK,Dmart Location 19,,Ashland,,414-661-9598,Regular,003B000000H1QcWIAV,Alpine Nutrition Account,OH,gladys.rim@rim.org,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,15,3,1,,15
,2019-12-25T08:17:58.000Z,005B0000006PwWMIA0,2019-03-01T22:09:35.000Z,,Description of Dmart Location Group 3,Van,Low,,1996,Northeast,Kasey Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F,,001B000001AQUOvIAP,Standard,,kaseycentral@salesforce.com,Completed,2019-03-01T22:09:35.000Z,0YQB0000000L0CFOA0,false,2019-03-01T20:48:53.000Z,Northeast,Hamilton,2019-03-01,Finance,Veronika Inouye,2019-03-01T20:48:53.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T,2019-12-25T07:09:12.000Z,0Z5B0000000L2N4KAK,0YQB0000000L0CFOA0,0Y2B0000000L08uKAC,,A00000005,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,45011,High,Kasey Central,Fare Merchants - Irving,005B0000006NoPnIAK,Dmart Location 20,,Butler,,408-540-1785,Regular,003B000000H1QcaIAF,Fare Merchants Account,OH,vinouye@aol.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,80,7,1,,80
,2019-12-25T08:17:58.000Z,005B0000006PwWNIA0,2019-07-28T06:40:23.000Z,,Description of Dmart Location Group 2,Van,High,,1997,Midwest,Valerie East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F,,001B000001AQUOvIAP,Standard,,valerieeast@salesforce.com,Completed,2019-07-28T06:40:23.000Z,0YQB0000000L0CGOA0,false,2019-07-28T05:43:32.000Z,Midwest,Anchorage,2019-07-28,Finance,Meaghan Garufi,2019-07-28T05:43:32.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T,2019-12-25T07:09:12.000Z,0Z5B0000000L2N5KAK,0YQB0000000L0CGOA0,0Y2B0000000L08tKAC,,A00000004,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,99501,Medium,Valerie East,NTO Store - Ferry Plaza Market,005B0000006NoPnIAK,Dmart Location 21,,Anchorage,,931-313-9635,Regular,003B000000H1QcVIAV,Fare Merchants Account,AK,meaghan@hotmail.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,56,1,1,,56
,2019-12-25T08:17:58.000Z,005B0000006PwWOIA0,2019-07-18T03:03:41.000Z,,Description of Dmart Location Group 5,Van,Medium,,1998,West,Ricky East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F,,001B000001AQUOwIAP,Standard,,rickyeast@salesforce.com,Completed,2019-07-18T03:03:41.000Z,0YQB0000000L0CHOA0,false,2019-07-18T02:34:15.000Z,West,Bridgeport,2019-07-18,Manufacturing,Minna Amigon,2019-07-18T02:34:15.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T,2019-12-25T07:09:12.000Z,0Z5B0000000L2N6KAK,0YQB0000000L0CHOA0,0Y2B0000000L08wKAC,,A00000003,Please complete the visit and collect all the KPIs,NTO Account,8014,Low,Ricky East,Fare Merchants - Chelsea,005B0000006NoPnIAK,Dmart Location 22,,Gloucester,,215-874-1229,Regular,003B000000H1QcPIAV,NTO Account,NJ,minna_amigon@yahoo.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,NTO Account,29,3,1,,29
,2019-12-25T08:17:58.000Z,005B0000006PwWYIA0,2019-01-05T04:15:52.000Z,SalesRep,Description of Dmart Location Group 1,Van,Low,00EB0000000fdvVMAQ,1999,Bay Area,Bill East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F,00EB0000000fdvVMAQ,001B000001AQUOwIAP,Standard,,billeast@salesforce.com,Completed,2019-01-05T04:15:52.000Z,0YQB0000000L0CIOA0,false,2019-01-05T03:58:49.000Z,Bay Area,Brighton,2019-01-05,Manufacturing,Simona Morasca,2019-01-05T03:58:49.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T,2019-12-25T07:09:12.000Z,0Z5B0000000L2N7KAK,0YQB0000000L0CIOA0,0Y2B0000000L08sKAC,,A00000002,Please complete the visit and collect all the KPIs,NTO Account,48116,High,Bill East,NTO Store - Alameda,005B0000006NoPnIAK,Dmart Location 23,00EB0000000fdvVMAQ,Livingston,,419-503-2484,Regular,003B000000H1QcKIAV,NTO Account,MI,simona@morasca.com,,,,2020-04-14T22:10:30.000Z,SalesRep,,005B0000006NoPnIAK,NTO Account,17,5,1,,17
,2019-12-25T08:17:58.000Z,005B0000006PwWZIA0,2019-11-14T11:15:02.000Z,SalesRep,Description of Dmart Location Group 4,Van,Low,00EB0000000fdvVMAQ,2000,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOvIAP,Standard,,elywest@salesforce.com,Completed,2019-11-14T11:15:02.000Z,0YQB0000000L0CJOA0,false,2019-11-14T10:47:02.000Z,South,Middlesex,2019-11-14,Finance,Josephine Darakjy,2019-11-14T10:47:02.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:12.000Z,0Z5B0000000L2N8KAK,0YQB0000000L0CJOA0,0Y2B0000000L08vKAC,,A00000025,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,8846,Medium,Ely West,Fare Merchants - Austin,005B0000006NoPnIAK,Dmart Location 24,00EB0000000fdvVMAQ,Middlesex,,810-292-9388,Regular,003B000000H1QcGIAV,Fare Merchants Account,NJ,josephine_darakjy@darakjy.org,,,,2020-04-14T22:10:30.000Z,SalesRep,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,28,5,1,,28
,2019-12-25T08:17:58.000Z,005B0000006PwWHIA0,2020-05-26T07:47:27.000Z,,Description of Dmart Location Group 3,Van,Low,,2001,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOwIAP,Standard,,chantellerep@salesforce.com,Completed,2020-05-26T07:47:27.000Z,0YQB0000000L0BvOAK,false,2020-05-26T06:32:49.000Z,Northeast,New Orleans,2020-05-26,Manufacturing,Bette Nicka,2020-05-26T06:32:49.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2N9KAK,0YQB0000000L0BvOAK,0Y2B0000000L08uKAC,,A00000001,Please complete the visit and collect all the KPIs,NTO Account,70116,Low,Chantelle Rep,Fare Merchants - Brooklyn,005B0000006NoPnIAK,Dmart Location 1,,Orleans,,610-545-3615,Regular,003B000000H1QcZIAV,NTO Account,LA,bette_nicka@cox.net,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,NTO Account,74,5,1,,74
,2019-12-25T08:17:58.000Z,005B0000006PwWIIA0,2020-01-25T18:59:54.000Z,,Description of Dmart Location Group 2,Truck,High,,2002,Midwest,Wendy West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F,,001B000001AQUOwIAP,Standard,,wendywest@salesforce.com,Completed,2020-01-25T18:59:54.000Z,0YQB0000000L0BwOAK,false,2020-01-25T18:20:43.000Z,Midwest,Sioux Falls,2020-01-25,Manufacturing,Mattie Poquette,2020-01-25T18:20:43.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NAKA0,0YQB0000000L0BwOAK,0Y2B0000000L08tKAC,,A00000009,Please complete the visit and collect all the KPIs,NTO Account,57105,High,Wendy West,Fare Merchants - Gold Coast,005B0000006NoPnIAK,Dmart Location 2,,Minnehaha,,602-277-4385,Regular,003B000000H1QcUIAV,NTO Account,SD,mattie@aol.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,NTO Account,39,2,1,,39
,2019-12-25T08:17:58.000Z,005B0000006PwWJIA0,2019-07-11T20:41:57.000Z,,Description of Dmart Location Group 5,Truck,Medium,,2003,West,Vince West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F,,001B000001AQUOxIAP,Standard,,vincewest@salesforce.com,Completed,2019-07-11T20:41:57.000Z,0YQB0000000L0BxOAK,false,2019-07-11T20:02:13.000Z,West,Baltimore,2019-07-11,Food & Beverage,Cammy Albares,2019-07-11T20:02:13.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NBKA0,0YQB0000000L0BxOAK,0Y2B0000000L08wKAC,,A00000010,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,21224,Medium,Vince West,NTO Store - Berkeley,005B0000006NoPnIAK,Dmart Location 3,,Baltimore City,,956-537-6195,Regular,003B000000H1QcTIAV,Rondel Account,MD,calbares@gmail.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,39,10,1,,39
,2019-12-25T08:17:58.000Z,005B0000006PwWKIA0,2018-10-01T12:51:01.000Z,,Description of Dmart Location Group 1,Van,Low,,2004,Bay Area,Cindy Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F,,001B000001AR2BGIA1,Standard,,cindycentral@salesforce.com,Completed,2018-10-01T12:51:01.000Z,0YQB0000000L0ByOAK,false,2018-10-01T12:04:12.000Z,Bay Area,Kulpsville,2018-10-01,,Yuki Whobrey,2018-10-01T12:04:12.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NCKA0,0YQB0000000L0ByOAK,0Y2B0000000L08sKAC,,A00000011,Please complete the visit and collect all the KPIs,,19443,Low,Cindy Central,NTO Store - Presidio,005B0000006NoPnIAK,Dmart Location 4,,Montgomery,,313-288-7937,Regular,003B000000H1QcXIAV,Gabe Hotkins,PA,yuki_whobrey@aol.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,,46,3,1,,46
,2019-12-25T08:17:58.000Z,005B0000006PwWLIA0,2020-03-14T06:48:26.000Z,,Description of Dmart Location Group 4,Van,Low,,2005,South,Vanessa Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F,,001B000001AQUOyIAP,Standard,,vanessacentral@salesforce.com,Completed,2020-03-14T06:48:26.000Z,0YQB0000000L0BzOAK,false,2020-03-14T05:30:14.000Z,South,Middle Island,2020-03-14,Transportation,Leota Dilliard,2020-03-14T05:30:14.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NDKA0,0YQB0000000L0BzOAK,0Y2B0000000L08vKAC,,A00000012,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,11953,High,Vanessa Central,Nutrition Stop - Gainesville,005B0000006NoPnIAK,Dmart Location 5,,Suffolk,,408-752-3500,Regular,003B000000H1QcMIAV,Alpine Nutrition Account,NY,leota@hotmail.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,78,7,1,,78
,2019-12-25T08:17:58.000Z,005B0000006PwWMIA0,2019-12-25T10:45:26.000Z,,Description of Dmart Location Group 3,Van,High,,2006,Northeast,Kasey Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F,,001B000001AQUOwIAP,Standard,,kaseycentral@salesforce.com,Completed,2019-12-25T10:45:26.000Z,0YQB0000000L0C0OAK,false,2019-12-25T09:28:32.000Z,Northeast,Los Angeles,2019-12-25,Manufacturing,James Butt,2019-12-25T09:28:32.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NEKA0,0YQB0000000L0C0OAK,0Y2B0000000L08uKAC,,A00000013,Please complete the visit and collect all the KPIs,NTO Account,90034,Medium,Kasey Central,Rondel Store - San Francisco Central,005B0000006NoPnIAK,Dmart Location 6,,Los Angeles,,504-621-8927,Regular,003B000000H1QcFIAV,NTO Account,CA,jbutt@gmail.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,NTO Account,76,1,1,,76
,2020-04-18T11:13:26.000Z,005B0000006PwWNIA0,2020-04-11T03:16:46.000Z,,Description of Dmart Location Group 2,Van,Medium,,2007,Midwest,Valerie East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F,,001B000001AQUOxIAP,Standard,,valerieeast@salesforce.com,Completed,2020-04-11T03:16:46.000Z,0YQB0000000L0C1OAK,false,2020-04-11T02:34:47.000Z,Midwest,Chagrin Falls,2020-04-11,Food & Beverage,Fletcher Flosi,2020-04-11T02:34:47.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NFKA0,0YQB0000000L0C1OAK,0Y2B0000000L08tKAC,,A00000014,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,44023,Low,Valerie East,Rondel Store - Austin East,005B0000006NoPnIAK,Dmart Location 7,,Geauga,,815-828-2147,Regular,003B000000H1QcYIAV,Rondel Account,OH,fletcher.flosi@yahoo.com,,,,2020-04-18T11:13:26.000Z,,,005B0000006Q7xcIAC,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,41,3,1,,41
,2020-04-12T09:07:14.000Z,005B0000006PwWOIA0,2020-01-30T17:25:59.000Z,,Description of Dmart Location Group 5,Van,Low,,2008,West,Ricky East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F,,001B000001AQUOxIAP,Standard,,rickyeast@salesforce.com,Completed,2019-01-30T17:25:59.000Z,0YQB0000000L0C2OAK,false,2019-01-30T15:57:52.000Z,West,Laredo,2019-01-30,Food & Beverage,Alisha Slusarski,2020-01-30T15:57:52.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NGKA0,0YQB0000000L0C2OAK,0Y2B0000000L08wKAC,,A00000015,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,78045,High,Ricky East,Rondel Store - Chicago Streeterville,005B0000006NoPnIAK,Dmart Location 8,,Webb,,732-658-3154,Regular,003B000000H1QcdIAF,Rondel Account,TX,alisha@slusarski.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006Q7xcIAC,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,88,5,1,,88
,2019-12-25T08:17:58.000Z,005B0000006PwWYIA0,2019-01-28T02:29:41.000Z,SalesRep,Description of Dmart Location Group 1,Van,Low,00EB0000000fdvVMAQ,2009,Bay Area,Bill East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F,00EB0000000fdvVMAQ,001B000001AQUOuIAP,Standard,,billeast@salesforce.com,Completed,2019-01-28T02:29:41.000Z,0YQB0000000L0C3OAK,false,2019-01-28T01:34:04.000Z,Bay Area,Phoenix,2019-01-28,Construction,Maryann Royster,2019-01-28T01:34:04.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NHKA0,0YQB0000000L0C3OAK,0Y2B0000000L08sKAC,,A00000016,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,85013,Medium,Bill East,Rondel Store - Chicago South Loop,005B0000006NoPnIAK,Dmart Location 9,00EB0000000fdvVMAQ,Maricopa,,518-966-7987,Regular,003B000000H1QccIAF,Nutrition Stop Account,AZ,mroyster@royster.com,,,,2020-04-14T22:10:30.000Z,SalesRep,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,55,5,1,,55
,2019-12-25T08:17:58.000Z,005B0000006PwWZIA0,2019-06-16T09:34:18.000Z,SalesRep,Description of Dmart Location Group 4,Truck,High,00EB0000000fdvVMAQ,2010,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOuIAP,Standard,,elywest@salesforce.com,Completed,2019-06-16T09:34:18.000Z,0YQB0000000L0C4OAK,false,2019-06-16T08:20:10.000Z,South,Mc Minnville,2019-06-16,Construction,Graciela Ruta,2019-06-16T08:20:10.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NIKA0,0YQB0000000L0C4OAK,0Y2B0000000L08vKAC,,A00000017,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,37110,Low,Ely West,Rondel Store - Evanston,005B0000006NoPnIAK,Dmart Location 10,00EB0000000fdvVMAQ,Warren,,440-780-8425,Regular,003B000000H1QcSIAV,Nutrition Stop Account,TN,gruta@cox.net,,,,2020-04-14T22:10:30.000Z,SalesRep,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,74,2,1,,74
,2020-04-18T11:13:26.000Z,005B0000006PwWHIA0,2020-04-05T12:12:18.000Z,,Description of Dmart Location Group 3,Truck,Medium,,2011,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOyIAP,Standard,,chantellerep@salesforce.com,Completed,2020-04-05T12:12:18.000Z,0YQB0000000L0C5OAK,false,2020-04-05T11:53:26.000Z,Northeast,Milwaukee,2020-04-05,Transportation,Art Venere,2020-04-05T11:53:26.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NJKA0,0YQB0000000L0C5OAK,0Y2B0000000L08uKAC,,A00000018,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,53207,High,Chantelle Rep,Alpine Nutrition - Austin,005B0000006NoPnIAK,Dmart Location 11,,Milwaukee,,856-636-8749,Regular,003B000000H1QcHIAV,Alpine Nutrition Account,WI,art@venere.org,,,,2020-04-18T11:13:26.000Z,,,005B0000006Q7xcIAC,Alpine Nutrition Account/NTO Account,18,10,1,,18
,2019-12-25T08:17:58.000Z,005B0000006PwWIIA0,2019-07-17T17:41:53.000Z,,Description of Dmart Location Group 2,Van,Low,,2012,Midwest,Wendy West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F,,001B000001AQUOvIAP,Standard,,wendywest@salesforce.com,Completed,2019-07-17T17:41:53.000Z,0YQB0000000L0C6OAK,false,2019-07-17T17:03:27.000Z,Midwest,Taylor,2019-07-17,Finance,Mitsue Tollner,2019-07-17T17:03:27.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NKKA0,0YQB0000000L0C6OAK,0Y2B0000000L08tKAC,,A00000019,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,48180,Medium,Wendy West,Alpine Nutrition - Glendale,005B0000006NoPnIAK,Dmart Location 12,,Wayne,,773-573-6914,Regular,003B000000H1QcLIAV,Fare Merchants Account,MI,mitsue_tollner@yahoo.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,38,3,1,,38
,2019-12-25T08:17:58.000Z,005B0000006PwWJIA0,2019-01-18T05:33:28.000Z,,Description of Dmart Location Group 5,Van,Low,,2013,West,Vince West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F,,001B000001AQUOvIAP,Standard,,vincewest@salesforce.com,Completed,2019-01-18T05:33:28.000Z,0YQB0000000L0C7OAK,false,2019-01-18T04:32:55.000Z,West,Rockford,2019-01-18,Finance,Abel Maclead,2019-01-18T04:32:55.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NLKA0,0YQB0000000L0C7OAK,0Y2B0000000L08wKAC,,A00000020,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,61109,Low,Vince West,Alpine Nutrition - Noe Valley,005B0000006NoPnIAK,Dmart Location 13,,Winnebago,,631-335-3414,Regular,003B000000H1QcQIAV,Fare Merchants Account,IL,amaclead@gmail.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,60,7,1,,60
,2020-04-12T09:07:14.000Z,005B0000006PwWKIA0,2020-03-02T23:03:18.000Z,,Description of Dmart Location Group 1,Van,High,,2014,Bay Area,Cindy Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F,,001B000001AQUOyIAP,Standard,,cindycentral@salesforce.com,Completed,2020-03-02T23:03:18.000Z,0YQB0000000L0C8OAK,false,2020-03-02T22:16:51.000Z,Bay Area,,2020-03-02,Transportation,Kiley Caldarera,2019-03-02T22:16:51.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NMKA0,0YQB0000000L0C8OAK,0Y2B0000000L08sKAC,,,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,,High,Cindy Central,NTO Store - Noe Valley,005B0000006NoPnIAK,Location,,,,310-498-5651,Regular,003B000000H1QcRIAV,Alpine Nutrition Account,,kiley.caldarera@aol.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006Q7xcIAC,Alpine Nutrition Account/NTO Account,46,1,1,,527086
,2019-12-25T08:17:58.000Z,005B0000006PwWLIA0,2019-11-19T14:57:54.000Z,,Description of Dmart Location Group 4,Van,Medium,,2015,South,Vanessa Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F,,001B000001AQUOuIAP,Standard,,vanessacentral@salesforce.com,Completed,2019-11-19T14:57:54.000Z,0YQB0000000L0C9OAK,false,2019-11-19T14:23:29.000Z,South,San Jose,2019-11-19,Construction,Sage Wieser,2019-11-19T14:23:29.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NNKA0,0YQB0000000L0C9OAK,0Y2B0000000L08vKAC,,A00000022,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,95111,Medium,Vanessa Central,Alpine Nutrition Outlet (Hayward),005B0000006NoPnIAK,Dmart Location 15,,Santa Clara,,605-414-2147,Regular,003B000000H1QcNIAV,Nutrition Stop Account,CA,sage_wieser@cox.net,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,34,3,1,,34
,2019-12-25T08:17:58.000Z,005B0000006PwWMIA0,2019-10-24T19:49:18.000Z,,Description of Dmart Location Group 3,Van,Low,,2016,Northeast,Kasey Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F,,001B000001AQUOuIAP,Standard,,kaseycentral@salesforce.com,Completed,2019-10-24T19:49:18.000Z,0YQB0000000L0CAOA0,false,2019-10-24T18:32:46.000Z,Northeast,Irving,2019-10-24,Construction,Kris Marrier,2019-10-24T18:32:46.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T,2019-12-25T07:09:13.000Z,0Z5B0000000L2NOKA0,0YQB0000000L0CAOA0,0Y2B0000000L08uKAC,,A00000023,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,75062,Low,Kasey Central,Alpine Nutrition - San Francisco,005B0000006NoPnIAK,Dmart Location 16,,Dallas,,410-655-8723,Regular,003B000000H1QcOIAV,Nutrition Stop Account,TX,kris@gmail.com,,,,2020-04-14T22:10:30.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,76,5,1,,76
